,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
prevents,-1.2932199,-0.8000352,-2.633191,2.0497818,-2.3625221,0.31125197,-0.40718496,-1.5644015,-1.4876637,1.0160364,1.692399,-0.51189125,0.05302191,0.21931185,0.064929545,0.69552076
causes,0.35435528,-1.4234802,-2.5026639,0.29660606,-0.10648909,-0.012880298,0.7693571,0.6804332,-2.0740833,0.0058937687,0.24351434,0.5220901,0.033681933,-0.10783508,0.23953845,-0.932289
indicates,-0.60986936,-1.6200451,-2.7506542,-2.0210688,-0.027919339,-2.1332083,0.13857976,0.24075994,0.62344676,0.054174047,0.23789452,0.12574752,-0.382544,2.1431456,-1.050022,-1.985558
treats,-0.061581977,-0.37937966,-2.2681947,0.89062685,-2.0054452,0.05743949,0.75464237,-0.33372378,-2.0323033,-1.4985629,2.6355112,-0.05479957,1.277348,0.47902086,-0.12557362,1.1229072
evaluation_of,0.5880365,0.7846963,-2.4923563,-0.027283223,-0.13975067,-1.3824462,-1.0317082,0.9032441,1.1637156,1.026769,0.957663,0.16091335,-1.3825657,0.2061149,-0.55802584,-1.6516019
diagnoses,-1.6853648,-0.9601919,-2.6924846,2.85229,-0.94613767,-2.3746772,0.6254914,-1.5859773,-0.3114594,0.3411441,1.3998001,-1.6582049,-0.21456188,-0.74426836,-0.2618618,0.23896423
exhibits,-0.40129825,-1.1208413,-2.097627,-0.31794718,0.36649188,-0.8397003,-0.44098425,1.050987,-0.74405915,-0.30013603,-0.46326143,1.0011427,-1.2721277,-0.29246366,-1.5509452,0.5739581
ingredient_of,0.8003507,1.2555524,-1.7921498,0.510216,-0.29933184,-0.0720907,2.097926,0.049826693,1.3474131,-0.03275643,-0.9141869,0.28750545,0.22690536,-0.584733,0.793493,-2.2695496
property_of,-0.7193697,-1.3235775,-1.8468324,-0.40011245,-0.34341824,-1.2268307,-2.3561976,-0.5430889,-1.1006124,-0.28567252,1.6076928,-0.37924248,1.26923,0.72136635,-2.3904512,1.2520558
manages,-0.7768462,-1.9606149,-2.0005882,-2.876306,-0.69886416,1.1021593,0.3803462,0.08428223,-0.69529575,-0.022730926,1.265159,0.53169733,0.94785273,0.7110797,0.86881596,-1.308539
assesses_effect_of,0.71580535,0.5994012,-2.3097625,0.81159663,-1.7607316,-0.27786133,-0.51222354,-1.1995962,-0.2718488,-0.5486929,0.49828362,-0.3765131,-0.47438475,2.2617102,-2.1805763,-1.0575166
method_of,1.038867,-0.5287591,-1.2986349,-1.3038675,-3.6225476,1.5291481,0.21669646,1.7729156,0.32639006,0.9661452,0.8625314,-0.36608973,-1.2548734,-0.02854774,1.3508581,1.3126594
measurement_of,-0.24207978,0.5902757,-1.8959296,1.8419398,-0.05058051,-1.6533388,0.027128216,2.4688795,-0.83926487,0.15147114,-0.7079605,-1.469159,-1.0078852,1.5678107,-1.3255771,1.1585399
precedes,0.9938565,0.7597121,-4.5543833,1.9834541,-0.563894,0.088656485,1.2348466,1.4541881,0.17924649,-0.4649789,1.4525936,0.1356205,0.6354098,0.7545867,1.0430883,0.5553705
consists_of,0.24840839,-0.22001512,-1.5250894,1.8373934,-2.3750095,1.5755775,-0.1479325,1.8503062,0.63296187,-1.9506731,-0.11632558,0.7691906,-1.7229993,-1.0833516,1.415789,0.7592725
performs,-0.3542988,-0.24269792,-1.7178485,-0.015410185,-0.47795528,-0.5155278,0.5691049,-0.96578026,0.14276212,0.0794449,-1.1799446,0.5741431,-1.562439,0.43647528,0.49782348,1.2566818
conceptual_part_of,-0.18854342,0.02695579,-2.0807817,1.9023564,-1.4779724,-0.005167364,0.025900263,1.6776122,0.042166814,2.693619,-2.238103,-0.5778442,-0.08206818,0.4095106,-0.65585375,-0.10391984
analyzes,1.4265255,1.2113276,-2.3207312,0.8376586,-1.5035814,0.17489085,0.64050657,-0.24452837,-1.3466336,0.15240698,0.20833345,-0.22964042,-0.44989595,0.0054508946,-2.1446257,-0.8019827
carries_out,0.22951713,1.0340762,-2.2483337,-0.44556057,-0.5710189,0.45355183,-0.48657393,-1.1235013,0.12372933,0.7910959,-1.187937,1.056665,-0.9883454,-0.028447937,0.77421594,-1.6281337
developmental_form_of,0.88445467,1.3317027,-2.0509233,-0.19675596,-0.34033486,-1.5745571,-0.25416932,-0.8931747,0.4286536,-0.49668327,1.0666345,0.71810186,1.6229473,1.7112069,0.7660584,0.37430277
contains,2.2584126,0.48620483,-1.9768119,-1.0326027,-2.0339546,0.29265046,0.27097023,0.82911855,1.1850259,-1.532377,-0.11741219,1.8952408,-1.696995,1.1454964,-0.62868625,1.6350814
adjacent_to,0.94116783,-0.4485893,-2.489714,0.49676028,-0.090181656,0.010748133,-1.0217025,0.6798426,1.1992524,0.47694987,1.5421572,1.8174096,0.95503706,1.8602442,-0.8890714,1.4156914
interconnects,1.6924889,0.35203865,-2.1549373,-0.5220151,-1.8577373,-0.34547314,0.45687446,0.4498529,0.44896212,0.9424837,-0.17763023,0.60597205,-1.5014813,1.0649092,-0.95330256,1.5589375
conceptually_related_to,0.07868312,1.2739352,-1.8173945,1.6712725,-0.37724063,-0.44759324,-0.728394,-0.24915522,1.3045292,-0.31064713,-0.34802505,0.40718868,0.59092474,0.36660817,0.8493996,-0.44021338
surrounds,1.9070928,0.031484596,-1.8807017,-0.11950914,-1.6611137,0.2819662,2.1653388,1.0963771,0.34495366,-0.20509666,0.03495019,1.376409,-0.4380263,1.0690873,0.6080821,1.5300301
derivative_of,0.93352586,-0.33564973,-2.3233483,-0.29730448,-0.111824505,-1.3455874,1.1452975,1.3047779,-0.13941452,-0.6356049,-1.1819577,1.5757544,-2.062178,1.525782,0.86631036,0.6345424
practices,0.978329,1.1317518,-1.2311567,-2.2227573,-0.6905302,2.5495634,0.35541785,-2.270974,0.7909331,1.0796585,0.3233215,0.44911298,-0.051950727,-0.047225863,0.7589844,-0.29138866
