,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ingredient_of,0.12251658,0.218474,-0.13875435,-1.7457485,1.729092,-0.937904,2.276518,-0.15609565,-0.3507793,0.9093491,-0.2967103,0.7951505,-0.031475037,0.96722645,0.76031715,0.17619665
property_of,-0.044178285,-0.015942857,0.00600458,-0.6690279,0.7537405,-0.3028396,-0.7623062,0.9675887,-0.17163754,0.38328657,0.31063372,0.31889898,-0.70292675,0.3952021,-0.052682914,-0.83482796
manages,0.20566133,0.1295145,0.43912143,-1.2295344,0.2817443,-1.0868205,0.074073076,-0.9639019,-0.74959886,0.47647566,1.0300211,-0.33828995,0.20709306,1.2382228,-0.43303236,0.19002841
assesses_effect_of,0.41781247,0.01908647,0.40003324,0.42875105,0.3561856,-1.1490386,0.13500933,-1.0180289,1.2177986,-0.910503,0.5225002,-0.97491026,0.41242954,-0.102568366,-2.4068184,0.9680896
method_of,0.21992934,-0.08512178,-0.120608404,0.4655813,-1.5882622,1.0781446,-1.1016515,-0.34272885,0.21696302,-0.725467,-0.13496536,0.4818346,0.23539613,0.7536801,-0.5160253,0.29300183
measurement_of,-0.49996394,0.45363075,-1.7151121,1.7206261,-0.13950208,0.64332414,0.9895972,1.6607157,-0.32198167,0.3068829,0.14666104,-0.3926756,-1.4615812,2.023503,-1.2442566,-0.018525437
precedes,0.098237485,-0.08389578,0.5480675,0.31235445,-0.022703378,0.5965949,0.3021731,-0.22942875,-1.0215656,-0.5248111,-0.43359846,0.6591573,-2.7367191,1.6413453,-0.5351599,1.495273
consists_of,-0.17171283,-0.6984041,-0.6991057,-0.63078773,-1.6730583,0.10041842,0.68254167,2.0891974,-1.0411143,-0.70942,1.0125233,-0.18077433,-0.6748695,0.6899519,-1.2580403,1.2547864
performs,0.0058129323,0.66514736,-1.6150808,1.7745581,-1.6920542,0.40329376,2.3411047,-0.5580347,-1.3653843,0.12951234,-1.8299128,-0.4316201,-0.46729964,-1.3377839,0.8880384,-1.1050538
conceptual_part_of,0.07404763,-0.29522386,0.79226965,-0.52675563,0.009010081,0.68337315,0.36935428,0.2681375,-0.027657697,1.4363142,-0.3974822,-0.74068326,0.63764274,-1.8066047,0.6877613,-0.2854009
analyzes,0.47335672,-0.36240086,0.8783245,-0.0018017243,0.30942902,0.78608155,0.307063,-0.25158393,0.58053714,1.0048546,-1.1771122,-1.0528067,-1.3347762,-0.9559869,-1.8276403,0.026320674
carries_out,-0.07691658,0.9458561,-1.5098025,0.72419816,0.30053484,0.33047238,-0.393707,-0.16554631,-0.74101007,0.1872395,-0.35566357,-0.116292275,-0.65515375,0.14962442,1.8702676,-0.12132778
developmental_form_of,0.5275446,-2.1594725,0.80984306,0.5404835,-1.0760455,-1.2176032,1.0109502,-0.6492543,1.7688761,-0.97939134,0.3173045,0.9071263,1.2853445,-0.93053204,0.30063048,-1.2117699
contains,-0.73492247,2.480179,-1.6602207,0.31593868,0.5662582,1.6646093,-1.4524403,-0.05503548,0.7322379,-0.869355,-0.26903427,0.33800596,-1.4513146,-0.010716902,1.3589152,-0.61527604
adjacent_to,0.6819347,-2.3084226,0.62536186,-0.08827576,-0.3540597,-1.1684989,-1.202568,1.0969453,-0.6713805,0.4431526,-0.41902727,0.51682395,1.334624,0.59959275,-1.6479189,0.9925898
interconnects,-0.65974313,2.2952254,0.7600149,-1.0731863,-0.8384666,0.122311875,0.3793882,-1.9255142,-1.3538895,0.98857397,-0.027598586,0.7617368,-0.3082253,-0.39660576,0.61736923,1.1562428
conceptually_related_to,-0.024933761,0.29023924,1.0265936,0.530619,0.16144909,-0.1931825,-0.3076841,-0.4716003,-0.09867247,-0.6566865,0.37483257,-0.2555288,0.66172534,-0.6870096,1.3511015,0.048307035
surrounds,0.46637055,-2.2392154,1.3886162,0.9152335,-1.2435696,0.050886367,1.4125375,0.64320636,-0.12635657,-1.1302226,0.017512938,0.038536668,-0.11899583,-0.8585083,-0.18761975,1.5148587
derivative_of,-0.78331614,2.2050893,-0.67243904,-0.7983741,1.2315067,-0.42692804,-0.2903324,0.51676494,-0.40660805,0.48193756,0.30480972,0.7713657,-1.4160779,1.4520133,-1.2411665,-0.99656016
practices,1.270893,0.055290632,0.61073315,-0.4141257,0.044117007,0.7353933,0.6241589,0.22790197,0.34914273,-0.23587035,0.22141954,0.9924691,-2.4760065,-1.7709303,0.5841061,0.34100977
