,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
cell,-1.2875854,0.9076207,-0.18323642,-1.4562588,2.3711655,0.5497024,1.5308974,0.6372761,0.024419412,1.9800452,-0.69215375,-1.4011395,-1.6013067,-0.6652927,-0.22131447,-2.584933
cell_component,1.1219498,-0.79780984,0.57956445,-0.12144555,-1.5311197,-0.7837135,-0.33077234,-0.07503605,-0.7432606,1.1378601,0.9391907,0.44680077,0.14991534,0.9216933,-0.16155727,0.5268675
cell_or_molecular_dysfunction,-1.1291584,-0.20318705,-0.73893636,0.76631737,0.57717997,-1.4853802,-0.48319173,0.032446966,-0.6513131,-2.90153,0.80264866,0.95120335,0.20892747,0.7167198,-0.60006905,1.2022154
hormone,0.39438945,0.5674618,0.6100946,1.0426775,0.13649365,0.9978049,-0.71098375,-0.77603906,-0.75683576,-1.0831263,0.28940985,-0.09739461,-0.8574042,-2.0212948,1.1181464,-2.6228287
organic_chemical,0.10513825,0.24079111,0.43572864,0.7375604,-0.031871736,0.9315208,1.304969,-1.5496016,0.59544504,0.16691084,-1.4080415,1.3204082,-3.5125713,0.5060858,-1.6784906,-1.1654891
behavior,-0.028626118,-0.006594629,-0.15077908,-0.0026670797,0.4591928,-0.6359706,-0.34400263,0.65301794,-0.12548278,-0.7993399,-0.16343497,-0.338448,0.46787003,-0.2891543,-0.5905505,0.8373582
neuroreactive_substance_or_biogenic_amine,0.28330773,0.6332377,0.69516146,0.5629948,1.205743,0.39012638,-1.0195551,-0.56577736,-1.515779,-0.5840211,-0.8437485,1.3773618,-2.4140851,0.24127541,0.084163904,-1.98702
embryonic_structure,-1.0763791,1.3229024,-1.2772644,0.990252,0.84771836,0.8190452,0.7854713,-0.3345524,0.55674756,-0.13331641,-0.7754484,-0.76660854,-1.0129137,0.47352043,0.3897586,-1.2050916
neoplastic_process,1.1966031,0.69172364,-0.10172851,-0.012960259,-0.2229343,0.288203,-0.13197288,-0.9394258,0.41343465,1.721855,-1.7090235,-0.20364282,0.45702487,0.9254945,0.21071085,0.5563342
laboratory_procedure,0.1333116,0.37257797,0.4189058,0.5217691,-0.27252248,0.8830983,-0.015978223,-0.6875691,-1.3925053,-0.18311402,1.8267751,0.5183729,-0.64437616,0.74944913,0.35427484,0.28129026
natural_phenomenon_or_process,-0.18978739,1.2745804,-0.69359523,-3.2509239,-0.043140348,-0.970547,-0.33225027,-0.8426738,-1.6587371,1.7478621,2.722825,0.8522788,-0.75968164,0.08764663,-0.2108373,1.9268774
immunologic_factor,-0.31245786,-0.7013802,0.018127348,-1.790706,0.011897741,0.13022566,0.0047248052,0.5003869,0.83183604,0.9916161,-0.31511244,0.23494573,0.65542245,1.0651232,1.2089117,1.2839115
receptor,0.19655517,0.42693725,0.4720406,0.8435524,0.078971505,1.2392842,-1.1723752,0.8975893,-1.9347796,-0.13268855,0.7922748,-0.7249863,-1.610046,-0.5622551,-0.06862223,-2.4157617
self_help_or_relief_organization,0.012104484,-0.013098117,0.22724682,-0.47196954,0.37319785,0.22094482,-0.88399136,1.8792561,-1.706936,0.9282661,0.955328,-2.2594762,1.2739089,0.024106752,-0.95902693,0.42894372
pharmacologic_substance,0.21619707,0.37673354,0.97263694,0.4220043,0.7310423,0.61792606,0.7250968,-2.546747,-0.78318834,-1.030886,0.01065952,-0.92740303,-1.2100449,0.5068601,-1.065832,-0.31501123
molecular_function,-1.1704863,-0.8622245,0.17444037,-0.15751342,0.14266704,-0.8528927,1.632633,-0.6508564,-1.1897473,1.9122787,0.15748864,0.6494503,-0.708794,0.72540164,-1.6433672,-1.3103343
regulation_or_law,0.008878408,-0.052705225,0.5287475,-1.1304963,1.2489194,-0.5983977,-0.2988211,0.3023295,-0.4413709,-0.076304086,1.0380101,-1.9971007,1.0512094,0.8690423,-1.2243053,0.6944972
human,0.56420875,-2.2003298,1.8615742,0.5495852,-0.6686817,0.72943056,-0.54155475,0.016386824,-0.70987076,1.2302693,-1.5225927,0.27421206,-0.12285805,2.2625144,-0.72154576,-0.8879014
eicosanoid,0.16890536,0.34361008,0.48532394,0.6235105,0.32548404,1.3021618,-1.1135904,-0.23010768,-0.4108496,-1.4588556,-0.2894795,-0.040485997,-1.2319491,0.15605997,-1.3709856,0.10105349
amino_acid_peptide_or_protein,-0.16088761,-0.33914387,-0.19140872,-0.7118884,-0.50266016,-0.16106443,-0.26156974,0.18051395,-0.17558232,1.3077987,-0.22615413,0.41679367,0.89613944,1.0033655,1.0515369,0.6969431
group_attribute,-0.025814231,-0.066308774,0.5384841,-0.95433104,0.5349837,0.5916025,-1.055578,0.44991434,-0.36997715,0.45793155,0.5124259,-1.5629041,1.1289934,0.1149393,-0.31718934,-0.08187716
organism_attribute,-0.03562041,-0.12587762,0.3869279,-0.041185427,-0.800251,1.944595,0.9095002,0.3964484,0.21636474,2.5662017,0.008082027,-0.8163251,-0.85742974,0.51725817,-1.7822646,-0.80047184
finding,-0.12979017,0.061774034,-0.2706976,-0.27881035,0.47506988,0.20548435,0.8371709,0.8169966,0.6875063,0.7694962,0.7140649,0.38375103,-0.85400206,-0.5986378,-1.5862362,0.053472612
congenital_abnormality,1.6263808,-0.599981,0.5944135,1.3201221,-1.8590622,-1.4447415,0.64262617,-0.49067733,1.3872236,0.60322213,-0.35309085,1.4064853,1.7746882,-1.0682814,0.80866385,-0.6521337
anatomical_structure,0.87630594,-0.59994906,0.29816192,-0.2837831,-0.49449074,-1.3832902,-1.9435259,0.24980196,-0.08772208,1.2442977,0.14698875,1.9463884,1.5617055,-0.0051467577,0.8818073,-1.4234432
molecular_biology_research_technique,-0.008890399,0.10034421,0.2416609,-0.94213516,1.2507775,-0.60742515,-0.35105115,-0.20915997,-0.6323287,-0.27566773,1.2391406,1.5163218,-0.66025954,1.460473,-0.4055977,1.2994173
diagnostic_procedure,0.32691672,0.60568327,-0.4750524,1.3006095,-0.24788935,-0.80503184,-1.0272943,-0.18443489,-0.5153925,2.2154133,-0.63691205,4.1756706,-0.19229257,0.18852948,0.5463856,-2.0993485
biologic_function,-1.1285923,-0.29154786,-0.40558076,-0.45174974,1.363962,-1.2296641,-0.29103333,0.9980658,-1.0094874,2.2032876,0.40135258,-0.21195671,0.64509386,0.55224025,-1.6961739,-2.1752312
tissue,-1.1897384,0.9878596,0.14142083,-0.66075516,1.0106252,1.7815671,1.7267264,-1.3392497,-0.70774037,0.12195096,-0.38365594,-1.013147,-2.4681065,1.0631869,1.2030481,-0.52797604
hazardous_or_poisonous_substance,0.20868619,0.62456596,0.17950423,1.1049668,0.8046403,-0.17457902,-0.12849015,-0.25117877,-1.0013585,-0.11921547,-0.21341453,0.32419068,-1.0442935,-0.73131627,-0.4996221,-2.0994275
chemical_viewed_functionally,-0.1725325,-0.32449654,-0.8946671,-0.6424181,0.33202958,-2.2005312,0.3136532,1.7143996,0.27956244,0.10226853,0.35381556,0.6105198,1.4903562,-0.2534063,0.74729323,1.193795
reptile,0.44539955,-1.8974055,0.71255684,1.5898871,0.39199764,0.11130236,0.020983674,0.991491,-0.6588814,-1.640783,-1.6287324,-0.08974487,-0.4919466,0.5188645,0.92073727,0.45706102
family_group,0.012872725,-0.07343985,0.13130459,-0.29332763,0.1955827,-0.06190933,-0.37853524,0.51068246,-0.24407175,0.58713514,-0.7872364,-0.6497128,0.018300371,-0.59223676,0.8847362,-1.3500803
virus,0.5875424,-2.3065274,1.1980826,2.1466613,-1.6661899,1.4915248,-0.39890748,0.96777076,-0.25228307,-1.831158,0.28720668,-1.1564187,-0.5256239,1.2749788,-0.13393255,-0.6884145
indicator_reagent_or_diagnostic_aid,-0.25200835,-0.48553878,-0.7817746,-0.4514866,-0.8401097,-0.6982792,0.6978972,1.2289627,0.35611367,2.147908,0.0522478,-0.3436791,1.6888745,-0.6556681,0.7445189,-0.049756788
sign_or_symptom,-0.023405317,-0.3034292,0.5264494,-0.9117334,0.35418668,0.23499066,-1.4703788,0.5546255,0.16239813,-0.7425974,-1.4554232,-0.72505975,0.47336322,0.14431147,-0.4808449,0.8154647
antibiotic,-0.14215994,-0.28332502,-0.6739875,-0.7562334,-0.3077251,-1.2022641,-1.0707467,0.99823594,-0.15766098,1.0652337,0.47500405,0.24451864,2.3229425,1.1371578,0.82903254,1.0469186
chemical_viewed_structurally,-0.12214073,-0.18150367,-1.228431,0.008770551,-0.70069677,-0.88223195,-1.1338499,1.9485589,1.0325818,0.27869108,2.0207622,-0.01440608,0.92301625,1.5547173,-0.76631844,-0.36710098
body_space_or_junction,-1.0596458,1.339679,-0.9861672,0.7566041,0.77761644,1.3699785,0.15577297,-0.33697674,0.69027126,-0.9453511,-1.8177571,0.10031759,-0.9326475,0.22670415,-0.16602157,0.4318946
amphibian,-0.49292082,2.6664062,-3.3008018,0.655577,1.2389157,-1.9197769,0.4056855,1.0124981,-1.2085756,0.05198706,-0.19143528,1.1785245,-1.0969927,-0.839053,0.6504668,1.4781137
health_care_related_organization,-0.0011654267,0.011320143,0.04330952,-0.16316338,0.4710479,-0.8076133,0.6330854,-0.24165405,-0.26938128,0.2188045,-0.5227544,0.65344363,-0.045725383,-0.6434625,0.9050956,-0.10302678
fish,0.43236786,-2.0050738,1.0087043,1.5452636,0.6517904,-2.114976,1.0904033,-0.113822505,0.60884684,-0.95843107,-0.62571853,0.3727101,0.732115,1.0800453,-0.7929158,-0.8340687
physiologic_function,1.112945,0.8619129,-0.49838924,-0.09681872,0.5766804,-2.0601578,-0.18112916,1.1122794,0.1927318,-0.1232048,-0.3302298,1.0339797,-0.67697287,-0.066423655,0.52047837,0.17431441
animal,0.5096763,-2.1329184,1.1586214,0.86256236,1.2610246,-2.2620616,1.1003077,1.2091541,-0.5486509,-1.2957944,-0.62732786,-0.0051627615,0.8550932,-0.5392122,0.5112292,-0.35659814
injury_or_poisoning,-0.55962294,0.008048601,-0.3300346,-1.1806798,-0.3972079,-0.58121914,1.2692347,-1.3594849,-0.3024747,0.805697,1.4287866,0.2910977,-0.46684986,-1.0618677,0.70867497,-0.4239655
lipid,-0.14612639,-0.36507818,-0.74991363,-0.098183736,-1.1308279,-0.17342736,-0.28815064,-0.3680935,1.7452596,0.2892415,0.32206434,0.3608914,2.0362735,0.48008162,0.6446296,0.70214355
plant,0.34102967,-2.024178,1.3400376,1.1326702,0.2214588,0.27925882,0.21424943,-1.1646054,1.555874,-2.1055198,-1.665312,0.20032999,1.1117185,0.10486265,0.55472714,-0.05972266
organization,0.013770189,-0.054230276,0.2544123,0.113270625,-0.6434993,0.19116157,1.0770599,-1.2098991,-0.7785427,1.1423017,-0.14543998,0.40120378,-1.1095637,0.68243855,1.3462034,-1.1964262
genetic_function,1.235956,0.45933065,0.570582,-0.17899935,-1.1315387,0.33323342,-0.25049496,-1.0124532,0.795975,0.17236811,-0.33489662,-0.44988716,1.1468104,-0.51898825,1.3894842,0.7065635
gene_or_genome,-1.2701912,0.8617652,-0.9454343,0.21766531,1.6801634,0.8831331,0.023010777,0.8769186,0.71040803,-0.005168564,-0.45850134,-0.7608596,-0.7897684,0.10244519,-0.8055419,-1.6544487
laboratory_or_test_result,0.00805659,0.109049305,-0.6167051,0.49685228,-0.54525656,-0.46835428,-1.1698349,0.18755125,-0.07806439,0.83196205,-0.76066464,-0.42662883,-0.78513134,1.7071322,0.8941159,-2.8482738
spatial_concept,-0.0084319655,-0.058330446,0.33543754,-0.9464519,1.041706,-0.29253268,-0.11071576,-0.34745425,0.6094835,0.9329444,-0.7349771,-0.40498623,1.0200449,-0.1749015,-0.6805223,-0.2333926
rickettsia_or_chlamydia,-0.83259684,2.3192232,-1.2559948,-0.49373278,-0.47614762,-0.116732135,0.049322836,0.8640615,-2.0137987,1.7718631,1.7050511,-0.3889585,-0.28145668,-0.38810405,-0.19830474,-0.24498618
body_substance,-0.90555906,0.70517796,-1.2910329,0.23415215,-0.7303495,0.27467182,0.38353673,0.532601,-0.26577547,1.5689291,-1.3432132,0.29241145,0.37966597,0.8308636,0.120849684,1.0852623
intellectual_product,-0.010269238,-0.024986915,0.18310583,-0.20378615,0.17516,0.22649902,-0.09500142,-0.029266542,-0.38217452,0.20995754,-0.42996168,0.3642844,-0.032096017,-0.07222914,0.28777644,0.2961343
element_ion_or_isotope,0.18376368,0.26255557,0.67439485,0.7001983,0.23315917,0.6137725,-0.49299023,0.37851587,-2.6943915,-1.3259768,0.113678515,-0.4300054,-1.4880536,0.23960994,-0.2050423,0.81008697
research_activity,0.03181649,-0.14868347,0.45117262,-1.0745158,1.4094816,-0.5103917,-1.210325,1.7916077,0.12522352,-0.76819205,-1.196478,-0.36062235,-1.3175654,0.5085171,-0.24805775,-1.019439
geographic_area,0.017470421,-0.00567004,-0.08398637,0.23422813,-0.33400926,0.4736723,-0.91826683,1.3484268,-0.25511047,-1.4826355,2.0460489,-0.9976494,0.8018295,-1.1284552,0.8101463,-0.08750903
professional_society,-0.015367027,0.072409175,-0.48585334,1.1162978,-1.3202034,0.69616026,0.27326027,-0.33232448,0.57978487,-0.4854144,0.1883597,-0.22824277,0.6925045,-1.2943544,0.5612195,0.0683743
organophosphorus_compound,0.21325693,0.19933474,1.418847,-0.10882003,0.66160643,1.545189,0.080607496,-1.7220389,-1.2947314,-0.53896374,-0.577357,-1.5177307,-0.18082753,-1.0478,-0.120705724,0.18151397
body_location_or_region,0.61989367,-0.8982232,1.02572,-1.4680507,-0.14008331,-0.011699392,-1.1065546,0.08196402,1.4966385,0.83267576,0.08765722,0.7768649,1.0460327,-0.5586334,-1.0566759,-0.12647149
invertebrate,0.3542191,-2.104614,1.7794915,0.37600797,1.0522479,-2.0924206,0.6286531,0.9786648,-0.5543856,0.40874115,-1.1907597,0.40346155,1.6745651,-0.5894713,-0.40249348,-1.2249417
age_group,0.010538064,0.18484294,-0.26266176,0.25048986,-0.12023376,-0.2364677,-0.1007969,0.22799307,-0.9214464,0.26159292,1.0970322,0.026301917,0.12886964,0.99976546,-0.84699774,0.7498615
human_caused_phenomenon_or_process,0.052524336,0.06357006,0.11780721,0.6019391,0.06421899,0.31441277,1.4827203,0.5127603,0.621689,1.5917819,-1.602986,-0.6418122,-0.8327888,0.2757312,-1.0131185,-0.85394156
phenomenon_or_process,0.07366168,0.11702933,-0.05661347,1.553581,0.31071985,0.7344507,0.33755267,0.564825,1.1441516,-1.2963301,-1.7495598,-0.101434074,-0.8118631,0.15335949,0.13125628,-0.39094418
individual_behavior,-0.030443214,-0.15758145,0.95075274,-1.4680004,1.4560106,0.24964957,-0.53810257,0.59537655,-0.43580124,0.6217296,0.070715435,0.059591528,-0.9605131,1.6257387,-1.4161116,0.5409955
bird,-0.4755707,2.159216,-1.7234528,-0.6731899,0.15530516,-0.118852906,0.4233381,-1.475511,1.3147156,0.83162415,0.36404476,0.31674778,-0.32690346,-0.34365103,-0.17151079,-0.11190943
mammal,-0.5187731,2.013284,-1.0311928,-0.7786581,-0.9940116,0.9548786,-0.2192561,-2.2021248,0.60701054,0.6499595,1.004444,0.14357936,0.13756225,-0.1746736,0.74997014,0.08206905
qualitative_concept,-0.022693852,0.016905466,-0.030165598,0.017285658,-0.11167786,0.41246882,-0.36923286,-0.41887954,1.2706814,-0.93278396,-0.50322956,0.5783946,0.23672499,-0.3822182,-0.3205468,0.66678876
environmental_effect_of_humans,0.037339132,0.27442485,-0.5965401,-0.16441742,-0.34455693,-0.7281515,-1.9522202,-0.5418058,-1.0254395,-0.057513084,0.41989172,2.0307534,0.76253915,0.98683727,0.2644752,1.0115836
social_behavior,0.023187067,-0.115823954,0.87126416,-1.7329165,1.0446186,0.48682368,-1.3867271,-0.34251583,1.3073199,-1.0744115,-0.55451775,1.1395782,-0.57484335,0.38358897,0.06413501,0.30603105
biomedical_or_dental_material,-0.23411636,-0.30476362,-0.18715231,-1.1518341,-0.573949,0.0044153035,-0.89015436,-0.25949347,0.6064098,1.9676032,0.13230108,0.21868709,0.86725163,2.2298453,0.6917723,-0.7383001
quantitative_concept,-0.016558781,-0.095138565,0.116333075,-0.07208857,-0.033222236,-0.006820076,0.31641045,0.16667902,0.7709866,-1.2266003,0.42734176,0.9295961,-1.1592888,-0.70250124,0.79498285,-0.4259443
inorganic_chemical,0.25321877,0.5203769,0.6091857,-0.04211555,1.8695294,-0.37759745,-0.6724662,-0.20865948,-0.36972964,-0.7667951,-0.5569764,-0.37589532,-0.010410217,-0.502812,-1.7764426,-0.33547047
drug_delivery_device,-0.08407739,-0.16508882,-0.17127463,-0.510309,-0.108730495,-0.50101,-1.2331285,2.14503,-1.0922642,0.2923906,0.91912895,1.539142,0.5909267,0.54812443,-0.5164634,1.8519224
educational_activity,-0.010522304,-0.17550616,0.09655249,-0.1642915,1.4303318,-2.4578001,2.2352774,0.8218845,-0.54666007,-1.7605002,0.4220789,-0.64622796,-1.1146011,-0.27385375,0.016369658,0.70480096
chemical,-0.16442195,-0.38571146,-0.9569467,0.35474503,-2.1607966,-0.24660411,0.9984327,-1.5540996,2.2770295,1.2693568,-0.05314547,1.1892805,0.5359171,1.7430617,-0.19922858,0.14473295
vitamin,-0.309045,-0.71829057,-0.665601,-0.8873321,-0.89992213,0.17907035,0.49280155,1.8410894,1.6832353,1.8862461,-0.8263695,0.56289405,0.02959495,0.22889948,-1.2680594,1.1462584
fully_formed_anatomical_structure,-1.0162556,0.89702636,-0.3188134,-0.75466776,1.8172704,0.047932256,0.99308383,-2.044278,1.773176,-0.6193224,-0.23647338,-0.5069816,-0.18732075,0.30247152,0.047273584,-1.17793
group,-0.03641371,0.0069486713,0.6066508,-1.5340784,1.8488756,-1.1263399,0.97149163,-0.63008714,-0.930694,1.4928416,0.15332514,0.1442986,1.1653675,-0.39628914,0.047703523,0.7791305
nucleotide_sequence,-0.004046915,-0.022536283,0.098734155,-0.14066081,-0.06271783,0.2832391,-0.19437477,-0.5896979,0.98566884,-0.39563298,-0.62260747,0.98353314,-0.2098716,-0.6274337,0.8306706,-0.4041559
body_system,0.011408972,-0.06614116,0.47645777,-0.64227074,0.014941989,0.80567634,-0.5076702,-0.17778513,-0.56602436,0.70871013,1.0501965,-1.769643,0.7170045,0.6021115,0.06948266,-0.619181
food,0.14617667,0.11984978,0.93792003,-0.6264858,0.7946767,0.8977082,-1.5411897,-0.31705675,1.0670887,-0.7777689,-0.5251554,0.21689302,0.102845855,-0.7635894,-0.7329437,-0.9151895
bacterium,-0.6222729,2.0442464,-0.85756356,-0.36718684,-1.1233567,0.46723172,-0.18980774,0.08720593,-1.6865857,-1.1926562,1.0666857,1.3917043,-0.5101515,-0.8251343,0.49006277,2.9845562
fungus,0.5936928,-2.2068346,0.5194869,2.5261128,-1.0416758,0.09210631,0.7633495,0.6065307,-0.5907265,-0.3118622,-1.4305924,0.21183851,-0.3968716,0.2606864,0.7789559,-0.96203846
research_device,-0.007135071,0.120936915,-0.4681839,0.46523213,0.4044188,-1.6253687,0.3408536,0.5848289,-0.46641538,-0.5320672,-0.75138277,1.6459898,0.37012914,-1.2175053,0.90695304,0.53646106
governmental_or_regulatory_activity,0.022607185,-0.13241561,0.5420965,-0.1131334,-0.27494076,0.585122,0.2223633,-0.5026022,-0.7624295,-0.29807886,0.36846942,-1.8471999,0.64088446,0.3614461,0.3387587,0.42554668
idea_or_concept,0.008595525,-0.03849052,0.18413688,-0.5415869,0.81740594,-0.77246124,-0.12780553,1.4026442,-1.4495167,0.34195143,1.4388573,-0.0792947,-1.3170935,0.808063,0.62895703,-1.2653621
occupational_activity,0.008527359,0.054181844,0.09585352,-0.30098203,0.32970142,0.30259266,-0.8205228,-0.14553197,-0.072747976,-1.2979971,2.2557092,-0.5036663,1.6679254,-1.3542597,1.4673985,0.1287848
physical_object,-0.01171389,0.06749392,0.32775244,-0.771974,1.2382666,0.55190676,0.23790747,-1.003746,0.3484931,-1.0952315,0.21097702,-1.609821,0.3614353,-1.3262596,1.619496,-0.35160297
vertebrate,-0.55797875,1.9341801,-0.8051934,-1.5576855,-0.26095024,0.9326699,-0.061538342,-0.2355791,0.5311076,-0.325516,0.9080059,1.7929212,-2.1429863,-1.0514969,0.77446496,0.57386845
substance,0.04375156,0.087826535,0.61614364,-0.0402529,0.3763235,1.1798337,0.2754106,-0.59410036,0.5009051,-0.6958592,-1.1875534,0.14484483,-1.1220732,-1.8441889,0.50027514,-0.5863475
medical_device,0.021327788,0.0032735746,-0.15091898,0.14296123,-0.37383208,-0.50500625,-0.4042888,0.099278614,-0.80306375,0.29813188,0.49664107,2.0855274,-0.30984008,1.4233836,0.09553142,0.9375654
manufactured_object,-0.0010548043,-0.03903838,0.20565484,-0.7487522,1.7363696,-2.013431,1.3766373,-0.5891718,0.30008653,-0.96614546,0.6499049,-1.0540615,1.4474826,-1.3523521,0.30636245,0.55725676
classification,-0.01303718,0.035489533,-0.15779802,0.2377138,-0.19594824,0.1509814,-0.055018593,0.6233446,-0.22914481,0.40592012,-0.010728193,-0.12601362,0.23684865,-0.5056257,-0.06825153,-0.16478482
daily_or_recreational_activity,-0.016224656,0.03578357,0.10212515,0.030756641,-0.6336588,0.83863497,-0.11769531,-1.0624144,0.37044898,-0.22895,1.2260128,-0.88247806,0.7802742,0.33931243,-0.049562678,0.15487507
conceptual_entity,0.017509464,-0.030091353,0.28521797,-0.5556977,0.40023983,0.41915706,-0.74821484,0.32989115,0.45626473,0.20958637,-0.06611002,0.23657568,0.36585158,-0.75658184,0.7721275,-0.90501434
occupation_or_discipline,0.016742405,-0.007107678,-0.012000264,-0.04016408,-2.7741306e-05,-0.28110272,0.9009226,-1.7352244,1.5436095,-0.33730733,-0.13802405,0.33842736,-0.28282538,0.37586805,-0.22617213,-0.2646523
amino_acid_sequence,-0.028543986,0.016063327,-0.16154991,-0.1600796,0.40705207,-0.4137323,-0.5207357,1.1483309,0.33134353,-0.75356734,0.5743918,0.84956855,-0.8647062,-0.39243245,0.48765674,-0.8661194
clinical_drug,0.046712693,0.1629082,-0.26842844,0.28120664,2.128785,-1.5596913,0.49834532,2.2381332,-0.6934277,-1.5125078,-1.2610449,-1.074109,-1.2453318,-0.21694034,-0.38821,0.26961958
activity,0.007075346,0.09863507,-0.77970797,1.9329066,-1.7457108,0.40934363,0.88719386,0.47388017,-0.89169407,-0.77921337,1.1710782,-1.7827156,1.0779991,-1.6478925,0.9465741,0.32456875
