,0,1,2,3
human,-0.5409496,-1.0825982,-2.622649,3.672885
eicosanoid,0.3247334,-1.0953393,-0.15933953,2.1472218
amino_acid_peptide_or_protein,-0.69305897,-2.293573,0.92172956,2.5036125
group_attribute,-0.5605572,-1.702014,0.26006752,2.2121065
organism_attribute,0.33880097,-2.099688,-1.2091106,2.07008
finding,0.0872345,-2.4305594,-1.8031195,0.8112663
congenital_abnormality,-0.009186912,-2.199025,0.22996716,2.0899234
anatomical_structure,1.7363284,-1.9662602,2.216536,2.172521
molecular_biology_research_technique,1.287921,-1.9571311,-0.25579876,1.4312162
diagnostic_procedure,0.41651917,-1.2354168,0.78947383,1.7018178
biologic_function,1.9770585,-2.0657136,0.7711565,3.4110084
tissue,-1.0547792,-0.72045577,2.6107142,0.32677445
hazardous_or_poisonous_substance,0.52025753,-2.570358,-1.7308742,3.5526845
chemical_viewed_functionally,-0.37688607,-1.3491977,-0.56713873,3.1403263
reptile,-0.27132326,-1.3491465,0.24146646,4.0137367
family_group,-1.4910413,-1.1482756,0.5160696,0.8847515
virus,1.781467,-1.600557,0.49106574,1.5789138
indicator_reagent_or_diagnostic_aid,0.8988958,-1.5263819,-3.1371386,1.9736733
sign_or_symptom,-1.9378533,-2.0777714,-0.11119709,1.2728628
antibiotic,0.2112183,-3.518194,-0.024027841,4.619868
chemical_viewed_structurally,0.58373666,-3.5020862,0.61744165,3.285753
body_space_or_junction,0.4703414,-1.7249843,0.37657714,1.8277813
amphibian,0.84665585,-1.3175977,0.6355966,0.7006359
health_care_related_organization,-1.4003328,1.0857755,0.6428452,1.0492495
fish,-0.88280004,-1.9968596,-0.6642985,1.1373421
physiologic_function,0.82141846,-2.2482598,0.2241938,1.979616
animal,1.6190515,-1.4027044,0.7377426,0.8224123
injury_or_poisoning,1.2020817,-2.0938423,1.6087395,2.016982
lipid,0.6471243,-1.3601874,0.091414735,2.3791614
plant,-1.5939007,-1.851134,0.61408585,3.6472104
organization,0.6671584,-0.62018853,-1.3870324,3.7337453
genetic_function,-0.16803879,-1.9294903,-0.6885853,3.8878722
gene_or_genome,2.6967492,-1.1681144,-0.28020653,1.7248878
laboratory_or_test_result,0.45000708,-1.2040498,-1.438401,1.7092518
spatial_concept,-0.45437133,-1.0050806,-1.3430371,-1.1956582
rickettsia_or_chlamydia,-0.9269558,-3.090127,-0.12658298,0.009511202
body_substance,-0.69670385,-1.3979357,1.1993988,1.5745742
intellectual_product,-0.92499566,-1.4047526,-1.188905,0.8178795
element_ion_or_isotope,-1.787108,-1.7627965,-2.1578043,2.2624168
research_activity,-1.4432746,-3.2464511,0.65663224,2.640555
geographic_area,1.1525447,-2.725371,0.39501476,1.648901
professional_society,1.5509026,-0.8518654,1.6222131,1.6497679
organophosphorus_compound,1.050469,-1.3961716,-1.2476299,3.9149122
body_location_or_region,0.516457,-0.67541605,-1.6273836,1.1110443
invertebrate,0.5418017,-1.0933846,-0.49881235,-0.48843533
age_group,-1.6015618,-2.8592901,0.90026486,0.7864413
human_caused_phenomenon_or_process,-0.56404257,-0.6333711,2.932471,3.4878767
phenomenon_or_process,-0.26480046,-1.344285,2.3331885,3.703706
individual_behavior,1.3456458,-2.653471,-0.61932474,-0.3967313
bird,2.1167643,-2.8952029,1.4760929,2.5397942
mammal,0.058631856,-2.7555363,-0.5170896,1.0492916
qualitative_concept,-1.2747457,-0.6392828,-1.8815039,-1.1094413
environmental_effect_of_humans,-0.13200887,-1.571128,-1.5929904,1.7285795
social_behavior,0.6408593,-1.3208864,-0.92935085,1.0857787
biomedical_or_dental_material,-1.1894583,-0.8494317,-0.98495114,3.8161404
quantitative_concept,-1.2045152,-2.1440225,-0.2387198,0.9727612
inorganic_chemical,1.367974,-1.8361601,-1.6057945,2.98666
drug_delivery_device,-0.7761165,-1.2753688,0.74711305,0.20895897
educational_activity,1.3334951,-1.4422398,-0.61272186,0.9082558
chemical,0.21595627,-2.1261196,-1.3952193,2.1106033
vitamin,-0.22482306,-1.8063788,-0.2045494,1.9600261
fully_formed_anatomical_structure,-1.2008743,-3.482587,-0.6216752,2.8780084
group,0.23627323,-3.1294405,-0.576979,2.4803448
nucleotide_sequence,0.5252253,-0.053963594,1.649064,2.6222339
body_system,0.5405159,-1.8415127,-0.27934143,1.2019511
food,0.33810124,-1.0715044,-0.30148125,3.7452545
bacterium,1.2240167,-2.6508472,1.5203466,2.3762596
fungus,0.985727,-1.0910968,-0.15948276,3.3453152
research_device,-0.8853145,-1.8226378,-1.0788629,-1.6713296
governmental_or_regulatory_activity,-0.6497139,-0.93241185,-0.7522924,1.3188374
idea_or_concept,-1.0297115,-0.8796611,1.433711,1.6849834
occupational_activity,3.0271773,-2.3579793,1.46343,3.7913723
physical_object,0.87885636,-1.1766884,-0.6774356,4.060972
vertebrate,-0.6320098,-1.8431867,0.21850143,5.1192636
substance,0.36027613,-3.2874532,-1.456341,1.612252
medical_device,0.8823627,-2.737603,1.4342507,3.239679
manufactured_object,-0.14265224,-3.8785381,0.35029563,1.4710556
classification,1.4456905,-1.8828057,-0.92451584,3.0764155
daily_or_recreational_activity,1.7413535,-1.0192233,-0.98306894,1.8632503
conceptual_entity,-0.1341129,-2.9254866,-1.5835572,0.99126816
occupation_or_discipline,0.5166566,-0.8615852,0.3061743,0.95623416
amino_acid_sequence,-0.48932233,-2.5158453,-0.30896026,4.2626553
clinical_drug,-0.733159,-3.2725866,0.6098445,1.4621125
activity,-0.062166642,-1.3323549,1.7741305,0.24622881
event,-0.20526223,-2.7908695,0.054258622,2.0113807
temporal_concept,0.43921,-1.7407829,1.0662464,-2.2884014
archaeon,1.5479431,-1.7260357,-0.36841926,1.6331915
language,2.3324652,-3.1982322,-0.88012904,1.8883377
biomedical_occupation_or_discipline,0.33609575,-0.8756934,-1.1169835,0.19426942
functional_concept,1.721629,-1.8412516,-0.2740122,2.9669318
machine_activity,-2.3362596,-1.2820879,-0.92101425,0.26184946
entity,-0.8133787,-1.678318,1.2696369,0.5989551
carbohydrate_sequence,-0.45449317,-0.74782825,1.351819,3.3271446
organism,0.6095023,-2.222669,-0.42888287,3.1444836
