,0,1,2,3
fish,1.773768,0.84730893,-4.8908186,1.0664889
physiologic_function,1.48554,0.7753475,-2.3209565,1.2941948
animal,2.1658146,-0.036428567,-5.12731,2.055653
injury_or_poisoning,1.0111518,-0.029178288,-0.2428405,-0.19599488
lipid,-1.446145,0.39379796,0.15658882,1.6236433
plant,2.382307,-0.84499425,-5.872443,3.2728417
organization,-0.30948013,0.28274268,-3.6460457,0.74641573
genetic_function,1.3732164,0.7831533,-2.178643,1.1458268
gene_or_genome,1.7970592,-5.7093205,-2.343313,5.0355377
laboratory_or_test_result,1.3226178,-2.1893182,-3.1355286,-0.8825548
spatial_concept,0.8679998,-0.97843724,-4.681706,1.0257525
rickettsia_or_chlamydia,2.5284607,-1.3553091,-4.840477,3.6507652
body_substance,-0.058141183,1.0174378,-1.6391494,1.3122169
intellectual_product,-0.6562276,-0.7601493,-2.3121297,0.83808714
element_ion_or_isotope,-1.1903918,0.023396978,-0.059713587,2.0365632
research_activity,0.073602006,-1.3912159,-1.3281428,-0.5885473
geographic_area,1.3369778,-3.133646,-1.7552564,1.2267112
professional_society,-0.24126333,0.54736805,-2.6146755,0.21551952
organophosphorus_compound,-1.2339151,0.24761161,-0.14593603,1.7955341
body_location_or_region,1.2893833,-3.1624827,-2.6507096,2.1313725
invertebrate,1.973459,-1.4348222,-4.4740477,3.0563524
age_group,1.0466664,0.012206125,-4.855526,1.5387077
human_caused_phenomenon_or_process,1.3341705,2.1708715,-5.0848355,-0.6690263
phenomenon_or_process,1.6522925,2.8061528,-5.363771,-0.4961549
individual_behavior,0.856901,-1.3320271,-1.1646409,0.43413696
bird,1.96513,0.41520235,-4.9624414,1.5339105
mammal,1.6589731,0.7591377,-4.8290257,1.115172
qualitative_concept,-0.066168725,0.21384291,-2.4219866,-0.39553815
environmental_effect_of_humans,1.6361306,2.2978086,-4.9877615,-0.46322802
social_behavior,0.4644424,-1.0991024,-1.1470789,0.22680406
biomedical_or_dental_material,-1.3328052,-0.42286748,-0.16551432,2.3986056
quantitative_concept,-0.13264388,0.40346766,-0.6853192,0.7257942
inorganic_chemical,-1.526054,0.12956771,0.12435083,1.6499631
drug_delivery_device,-0.79314363,-1.8882352,1.0881325,1.1480681
educational_activity,0.4340687,-3.9588134,-1.029964,1.7229396
chemical,-2.029819,0.6644646,0.5861043,1.2881972
vitamin,-0.94405156,0.054833476,1.4098,0.31768137
fully_formed_anatomical_structure,2.514247,-5.1024323,-4.798556,3.0583632
group,1.1475577,0.08297888,-4.8931675,1.1590635
nucleotide_sequence,0.40565324,-0.5821805,-3.890363,1.5022801
body_system,0.6285998,-1.2472472,-4.290434,1.7910588
food,-0.21494791,-2.4304304,-1.1975687,3.6636596
bacterium,2.2240875,-1.3385372,-4.446054,3.3829432
fungus,2.3221114,-1.436661,-5.4778786,3.7207205
research_device,-0.28563932,-2.1740208,-1.3825507,3.4142919
governmental_or_regulatory_activity,0.45260936,-3.7443252,-1.2205639,1.8990234
idea_or_concept,0.80828685,-0.33988488,-4.507974,1.0994487
occupational_activity,0.5350969,-3.8041131,-1.0932839,1.7698113
physical_object,0.42673367,0.10891184,-3.4635093,0.5838164
vertebrate,2.177781,-0.24502908,-5.105876,2.3206327
substance,-0.68585765,-1.4150723,-0.89464504,2.5126183
medical_device,-0.7398862,-1.940059,1.2243776,1.0891104
manufactured_object,-0.32572028,-2.3162305,-1.5894251,3.311112
classification,-0.505234,-0.4541346,-2.1044145,1.1013837
daily_or_recreational_activity,0.5811484,-3.2419398,-1.6636605,1.5434388
conceptual_entity,1.0713178,-0.42373404,-5.125024,1.2250717
occupation_or_discipline,-0.7609494,3.336529,-2.9713383,-0.78181523
amino_acid_sequence,0.77342737,-1.9470136,-4.2492714,2.4846556
clinical_drug,-1.3182515,-1.4317278,-0.5206813,2.3025355
activity,0.483199,-1.6580961,-3.8267748,2.246402
event,1.3637743,0.10392561,-4.625704,0.70738
temporal_concept,-0.3113495,1.3235943,-1.518692,0.23861764
archaeon,1.5734316,0.8990061,-4.809526,0.9113204
language,0.9640021,-1.3633964,-4.034208,2.007838
biomedical_occupation_or_discipline,-0.63952935,3.265214,-3.0609446,-0.9422614
functional_concept,0.43090263,-0.9906354,-4.3279567,1.9642347
machine_activity,0.2906098,-1.6306419,-3.762728,2.1470904
entity,0.86555755,0.20007895,-4.493448,0.72954035
carbohydrate_sequence,0.6112894,-1.5770245,-4.6374817,2.1607141
organism,1.6254082,1.45044,-5.0812426,0.38723877
