,EpochLoss
96,1.3562358162744204e-05
97,1.1779686095299743e-05
98,1.2681497992161894e-05
99,1.1402451718822704e-05
100,1.2628789894127598e-05
101,1.1912809895875398e-05
102,1.2578926998685347e-05
103,1.1013047469532466e-05
104,1.1400094839094285e-05
105,1.1333016724771975e-05
106,1.1208163262684442e-05
107,1.206627666761051e-05
108,1.053328772589642e-05
109,1.1079301202698844e-05
110,1.0978087023734892e-05
111,1.0476236639078707e-05
112,9.792925311558065e-06
113,9.484317085176977e-06
114,9.951293577614706e-06
115,9.45684011336804e-06
116,8.64118643069863e-06
117,8.977775299475374e-06
118,9.22352152580667e-06
119,9.619451702747028e-06
120,9.644202843143527e-06
121,9.398169974398721e-06
122,9.325565467103539e-06
123,8.989589105112827e-06
124,8.307795042128419e-06
125,7.985648304990415e-06
126,8.317914686510145e-06
127,8.566363931095111e-06
128,8.658571308236182e-06
129,7.823057558198343e-06
130,8.336686505572288e-06
131,8.408478455142662e-06
132,8.183939674684856e-06
133,8.081125542958034e-06
134,7.2578758742262535e-06
135,7.354024091910105e-06
136,7.362287457605514e-06
137,7.215985533548519e-06
138,7.124222823525391e-06
139,6.884076431864135e-06
140,7.26758283538705e-06
141,6.758522810438687e-06
142,6.907669709714052e-06
143,6.62557787715438e-06
144,6.868398107447622e-06
145,7.395465066413938e-06
146,6.721067014344347e-06
147,6.663248844536914e-06
148,7.636134720693613e-06
149,6.461022546015253e-06
150,6.070342048284753e-06
151,6.4764323421210674e-06
152,6.131900666635677e-06
153,6.091600577443994e-06
154,5.895269471996774e-06
155,5.731793483694976e-06
156,5.775527370133204e-06
157,5.769080871687038e-06
158,5.646442559736897e-06
159,5.508048009990792e-06
160,6.109832384026959e-06
161,5.620182491838932e-06
162,5.553231934148546e-06
163,5.621831405733246e-06
164,5.572590983623134e-06
165,5.24176622699694e-06
166,5.68814001174663e-06
167,5.720809364599215e-06
168,4.894155874050436e-06
169,4.887600690987408e-06
170,4.958245805634458e-06
171,4.956877243481965e-06
172,5.308553681970807e-06
173,5.154575774213299e-06
174,4.970057034370257e-06
175,4.980880324486255e-06
176,5.239816421938788e-06
177,4.564045222347583e-06
178,4.487183029292889e-06
179,4.5532295492497115e-06
180,4.56687659304104e-06
181,4.762599625488899e-06
182,4.420205452030738e-06
183,4.674787305702921e-06
184,4.807652506618372e-06
185,4.5280961179135675e-06
186,4.528359568212181e-06
187,4.374255922812154e-06
188,4.16368830732002e-06
189,4.40442177781127e-06
190,4.442858805001985e-06
191,4.0555216476908145e-06
192,3.977343074742142e-06
193,3.872896930564214e-06
194,4.049483512365744e-06
195,4.002584622260959e-06
196,4.151523019875943e-06
197,3.833447181023075e-06
198,3.818056711679674e-06
199,3.882045007230772e-06
200,3.7933477869955823e-06
201,3.868407892089938e-06
202,3.664992846097448e-06
203,3.5296463162618843e-06
204,3.408829002182756e-06
205,4.380581231089309e-06
206,3.947167291092531e-06
207,3.518086259646225e-06
208,3.697482043207856e-06
209,3.4434002600391977e-06
210,3.4112331756356675e-06
211,3.4061956739606103e-06
212,3.6411135321638235e-06
213,3.649351469903195e-06
214,3.122898628286445e-06
215,3.438988869675086e-06
216,3.6765619597645127e-06
217,3.6089180260508633e-06
218,3.7447947155063352e-06
219,3.282885813860048e-06
220,3.2547600312682334e-06
221,3.374303219061403e-06
222,3.1531321459018122e-06
223,3.1517577857205956e-06
224,3.114718613990893e-06
225,3.108801820417284e-06
226,3.446618279667746e-06
227,3.1379344136439613e-06
228,3.2115645277978424e-06
229,3.0126708831327655e-06
230,2.9891840919541815e-06
231,3.3113532632948286e-06
232,2.683414739597841e-06
233,3.138058332297078e-06
234,2.7908525150148003e-06
235,2.752793117603384e-06
236,2.753911682399727e-06
237,2.9480615921784192e-06
238,2.679807115176421e-06
239,3.103817410495443e-06
240,2.8301321132554826e-06
241,2.736488681875926e-06
242,2.7705476289459816e-06
243,3.087980530835921e-06
244,2.8306495020539537e-06
245,2.6479057548082587e-06
246,2.525311458612123e-06
247,2.415753006819917e-06
248,2.451078538949029e-06
249,2.5450535758864135e-06
250,2.590243449655342e-06
251,2.5847417646218673e-06
252,2.602228202401117e-06
253,2.4463119340604558e-06
254,2.4146285492558186e-06
255,2.447482870593376e-06
