,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
carbohydrate,1.0058722,-0.09150114,-1.2877784,-0.5449638,0.17222244,0.39632374,0.74191445,-1.5365067,0.9186292,2.3912706,-2.1216803,0.98762137,1.7201278,-0.03871753,1.3594178,-0.43361652,-0.31785342,1.7917868,0.45811003,-1.6454438,0.35907185,-0.18050307,0.01662927,-1.9931079,1.6487063,0.26682198,-1.108722,-0.06209986,-0.9633741,-0.91947955,-0.8553802,-0.64124876
molecular_sequence,-0.7327487,0.4358672,-0.37052396,-0.51327676,0.45751402,-0.097343855,1.2861181,-1.3033136,0.6055024,1.3687489,-0.34037772,1.2483691,-1.086134,0.14637512,0.01564892,-0.28089085,-0.9786203,-0.67309475,0.5729921,0.37485942,-0.5240329,2.226202,-0.84239197,-2.2093408,-1.3746092,0.56172323,-0.2385478,0.3417233,1.621534,-1.6166655,-0.52361196,-2.3336632
steroid,1.0713892,-0.2716052,-0.9049884,-1.0526872,-0.35604393,-0.032827213,0.74237436,-1.6089358,1.2358358,1.86108,-0.9380792,1.0033535,1.5369152,-0.7767629,0.9553456,0.23829444,-1.2759197,0.029333487,0.45237756,-0.24093321,0.55152047,-0.053619258,-0.44626218,-2.0907824,1.968573,-1.4596442,-1.4725909,0.5626827,-0.07691749,0.16894954,-0.44251153,-0.9128793
experimental_model_of_disease,0.53334117,-1.5715221,0.8187735,0.12177483,-1.4746298,0.8295436,-0.46659112,-0.92016274,-0.6848395,0.9677657,-0.8567856,1.1351609,-1.5035264,0.7386142,0.36742976,0.11386283,1.1680523,-0.33166894,1.7316736,0.8458805,-1.4435536,-1.1119117,0.36626235,-0.95369697,-0.8288302,0.37805802,0.56420004,-0.18631221,0.7213614,-0.64314586,0.06408722,-1.5319682
patient_or_disabled_group,-0.65338415,0.552403,0.209772,0.83938974,2.1405041,0.23253784,2.5784016,-1.3421749,-0.4966281,0.512178,-0.46306205,1.4992048,-0.8126661,0.5073393,1.6324584,-0.9524439,-2.4512503,0.32231772,0.3648457,-1.6823918,-1.1004871,1.2452562,-0.42200044,-1.3870282,-0.057178337,0.29639456,-0.18773434,-0.44594583,-1.4845693,-0.23276646,1.2458323,-2.429736
professional_or_occupational_group,-0.4807113,0.7747886,-0.7944259,0.7340537,-2.8045895,-0.4151334,1.7181504,-1.3483942,0.12995774,0.3993894,-0.89805907,1.5399216,-0.7696574,-0.36525562,1.4619373,-0.7154148,-2.6819236,1.1826937,0.1148371,-0.9977474,-0.16373119,0.8792696,0.34652156,-1.9337571,-0.15696962,0.3851933,-0.5924528,-1.166561,-1.9687638,0.118993066,0.81503683,-2.3259888
nucleic_acid_nucleoside_or_nucleotide,1.2857546,0.1714427,-0.5039894,-0.6256361,-1.5150797,0.701578,0.039039686,-1.2473102,1.0082971,2.9381132,-1.2115139,1.3196532,1.883115,-0.2781669,1.525177,-0.069194056,-0.74218476,0.043898057,0.6643516,-1.3973391,0.681764,-0.4018421,0.042754974,-2.5470138,1.6797867,-0.25550807,0.0073170243,-0.11440723,0.14120862,-0.19262291,-1.7107102,-1.138206
organism_function,0.915047,-1.961653,0.28251278,1.1025702,0.5855751,-0.44972646,1.4363358,-0.6851596,-1.3311124,2.1131275,-1.5847474,0.53315324,-1.644103,0.511467,1.1493438,-0.24941206,-0.47132012,0.07175632,2.3188596,-0.3070734,2.2220612,-0.78886074,-0.022377357,-1.3962314,-1.0417389,-0.49143782,-1.2468706,0.3353942,-0.6357199,-0.04627572,-0.1392802,-1.4229116
mental_process,1.5976615,-1.623715,0.33479583,1.8142163,-0.7742687,-0.53536683,-0.96357685,-0.928496,-0.94284093,1.9508933,-0.2498239,0.6774864,-1.0964831,-1.1279318,1.040548,-2.283521,-0.3695428,-0.5566139,2.085663,0.27749047,1.9220655,-0.7352977,-1.0092063,-1.2880099,-1.182037,0.21137403,-1.0456885,0.9970829,-0.43634307,0.5339739,-1.0417149,-1.0676253
therapeutic_or_preventive_procedure,-2.316569,-0.66027296,-0.8553096,-0.015022414,-0.2870261,0.69873476,-0.061963767,-0.73596436,1.8021843,0.909295,-1.7797303,-0.05083278,-0.79030395,-1.7048995,1.1559877,-1.6257136,0.24117345,-1.1429641,1.3895754,-0.35997772,-0.62713665,0.039241735,-0.5780437,-1.6282309,0.41469124,-0.61572737,-2.277789,-0.70934695,0.4149346,-0.6129382,-1.3251816,-0.9196158
cell_function,0.68640375,-1.7982429,-0.6421365,0.40999985,0.08186157,0.18318981,-0.055103824,-0.8809685,-1.3518666,1.7069358,-0.8711597,0.9630173,-1.6495862,0.83349884,1.6684057,0.18953949,-0.4128497,0.7623214,2.5603032,0.014050829,2.5143192,-0.82073605,0.050100002,-1.2001094,-1.1905528,0.9078735,-1.1508749,1.060478,-1.8964416,-0.5433032,-0.34235018,-1.5028127
pathologic_function,0.6556572,-1.8960212,0.15694635,0.19999526,-1.1642696,-0.17327847,0.702574,-0.659859,-0.77955955,1.0134526,-0.6657035,1.1492451,-1.6195838,2.060032,0.5412911,-1.3852042,1.0850142,-1.2069613,1.5553241,1.0504801,-1.6055379,-1.1090374,0.6212475,-1.0204631,-0.8516359,0.2508818,0.29010093,-0.42113373,0.61061954,-0.60542536,-0.2748037,-1.6245385
organ_or_tissue_function,0.67950016,-1.7237751,-0.3707835,0.19420688,-0.39976135,0.38875726,0.19697213,-0.7158766,-1.2497891,1.794323,-1.0664694,1.1498116,-1.4372785,-0.82369024,1.1236806,0.13945556,-0.2107872,-1.9050453,1.8473865,-0.2331962,2.26594,-0.83746487,-0.15364516,-1.3211933,-1.0489342,2.7149694,-1.2112517,1.1782023,-0.2365336,-0.83652073,-0.25752646,-1.3484099
enzyme,0.6324302,0.28834233,-1.1952387,-0.23004264,-1.0937114,1.5314637,0.63906556,-0.9940843,2.0242977,1.1877165,-1.4113224,0.89026713,1.8870288,1.125691,-0.3999682,-0.10949829,-0.0066219624,-1.0599841,0.23129654,0.10598366,0.17619085,-0.9033197,-0.8204975,-2.4699368,1.8051057,-0.93862534,-0.8153752,0.16724166,0.20763923,-0.6358716,-0.20178057,-1.0552908
cell,-0.30266172,1.791844,-0.634982,-1.8061962,-0.8691706,0.11624118,-0.47318015,-1.4926926,-0.2758226,1.3395412,-1.9992604,-0.032191742,1.0203611,-0.04489524,-0.41644448,-1.0365767,-0.1717967,-0.6968983,1.117056,0.92890584,-1.0540764,-0.17698427,-1.7422189,-1.1108011,-1.3298281,-0.21848825,-0.43340883,-0.038062546,-0.4639731,-1.1380994,-0.06333522,-1.684402
cell_component,0.06667322,0.8630979,1.4875907,-1.769444,-0.6196106,0.15703404,-0.9436016,-1.9517779,-0.139373,1.4401447,-1.7423757,0.2144017,0.963161,0.16972294,-0.41136092,-0.28664282,0.3002678,-0.24776052,1.5801032,1.3118181,-1.577681,-0.5093654,-1.1377391,-1.3214842,-1.2222387,-0.99317557,-0.42071575,0.7044486,-1.0349917,-0.60443354,-0.03625864,-1.3968269
cell_or_molecular_dysfunction,0.91552156,-1.9551762,0.2815666,0.6510247,-1.3780631,0.79799134,1.4462383,-0.8930571,-0.5662021,1.1092846,-1.0546101,1.2703148,-1.9811354,0.70362043,1.3814512,0.1952821,1.1214042,-1.5273482,1.8802493,0.74577194,-1.4462606,-1.2230127,-0.07477284,-1.0936867,-1.0264413,0.3033171,0.3892562,-1.1838738,1.3636042,-1.1990395,-0.16564849,-0.9594354
hormone,1.0611379,0.5118247,-1.4469582,-0.13480724,-1.5638419,0.5664019,0.16743402,-1.0200636,2.1996586,1.25078,-0.7300925,0.0395818,1.7727203,1.9507966,0.16315268,-0.25837353,-0.22312012,-0.3656667,0.6945818,-0.0029516919,0.6327616,-1.3693417,-1.1602261,-2.2947795,1.6564358,-1.5635253,-0.5261731,-0.2917205,-0.3209744,-0.6975379,0.4111972,-1.5354376
organic_chemical,1.0030301,0.19101058,-0.73751754,-1.367859,-0.34282294,0.35904193,0.90642273,-1.7571243,1.2283084,1.8426019,-0.31525046,1.3210036,1.9821687,1.1122785,0.618528,-0.010373552,0.008015141,-0.5978341,0.9892641,-0.677497,1.8234755,-0.10327762,0.82722867,-1.6530265,1.3048553,-2.0889962,-0.4016845,-0.21989751,-0.9177475,-0.41243094,-1.1955584,-1.393971
behavior,-0.05641512,-0.2642625,0.3834708,-1.5632907,-0.20378155,-0.662206,0.4718395,-1.8970126,0.55632496,1.3771406,-0.48124573,-3.1549056,-0.6183797,0.15591459,1.2263199,0.41388854,0.44519347,-0.9632156,1.7258617,1.1740973,0.9411514,-1.9608647,2.123091,-1.466871,-1.6327637,-1.7047727,-0.9395203,-0.6331971,0.066752106,-1.5427277,0.3085997,-1.8646576
neuroreactive_substance_or_biogenic_amine,0.64981294,0.40207058,-0.61146593,0.50969076,-2.1700273,0.69250727,0.92572826,-0.8480689,2.0279922,1.0274713,-1.4564385,0.6168447,1.9467049,0.75120616,0.2927165,-0.48718554,0.24378419,-0.46638682,0.54419595,0.12950598,0.053160936,-1.0645579,0.33075225,-2.4632897,1.7930989,-0.20371222,-1.1737751,0.4041249,-1.1305885,-1.3651123,0.32223696,-1.2336392
embryonic_structure,0.38867712,2.62934,-0.057516262,-0.63449055,-0.1241405,2.803796,-0.6142721,-2.3988914,-0.5797635,1.6191608,-1.3342103,0.85050875,0.48914653,0.08312395,-0.5060535,-0.7894436,0.3703362,1.4481833,1.7093536,0.37563914,0.32477242,-1.1058775,-1.2830169,-1.942863,-1.6580254,0.19227783,-0.89406234,-0.74548763,-1.2954078,-1.163165,-0.0076510073,-0.64936763
neoplastic_process,0.8795641,-1.6917413,1.057328,0.8432674,-1.9032965,0.48762295,0.20425414,-1.3633624,-0.6240826,1.164693,-0.96044207,1.0991114,-1.7779433,0.331596,1.1175795,0.3590967,0.7852568,-0.7874948,1.7771485,0.7711553,-1.3061618,-1.3311274,0.344471,-0.9272534,-0.7515517,-0.61549926,0.1442423,-0.43877718,0.4512722,0.21579571,-0.047807686,-1.2429826
laboratory_procedure,-1.665428,-1.1792262,-0.9487534,-0.8312,-1.2124643,-0.052988164,-1.0859447,-1.0922151,1.065973,-0.69388264,-0.4333794,0.52554315,-0.30225483,-0.949246,2.3518603,-1.2274102,0.92225665,-1.3197525,2.7934394,0.09170472,-0.3838665,0.9345387,1.695225,-1.0222027,-0.9098476,-1.2177427,-2.8270974,0.5407125,0.1543541,-1.9270762,-1.9456701,-1.4410851
natural_phenomenon_or_process,0.40116766,-2.0281,-0.09672339,0.02677967,-0.4362714,0.86539245,0.3207456,-1.1085579,-0.9266985,3.5122228,-0.53441817,1.0740651,-1.8958566,0.45928067,0.74265945,0.8042338,0.11656681,-0.21167862,1.0220494,0.15366499,-0.2623723,-1.3321931,0.17867212,-1.5708531,-0.3644267,-0.07704222,-0.62790096,-0.1441563,1.6303351,-0.75814027,-1.6451061,-1.9310279
immunologic_factor,0.17813689,0.28890622,-1.3792906,-0.6298271,-1.5691822,-0.37194118,0.6842662,-1.1947914,2.2654912,1.7238872,-0.73294884,-0.101825014,1.5680058,1.6865678,-0.2901567,-0.26446438,0.64716816,-0.24331033,0.28719866,0.14459774,-0.065858044,-0.73086214,0.5373708,-2.3138835,2.1400976,-0.21789728,-0.9143174,-0.54714036,-0.969681,-1.3601254,-0.033249103,-0.6150444
receptor,0.6210183,0.48198283,0.24698208,-0.21733177,-0.54713553,-0.252205,0.6097496,-0.5916673,2.0029223,1.0569457,-0.7290069,-0.39665103,1.6058437,0.7461859,-0.04599524,-0.5537198,-0.26835603,0.09332941,0.68623424,0.08963382,-0.04533092,-1.0664377,-0.49521846,-2.2892718,1.513403,-1.4916295,-0.8057794,-0.79553246,-0.38487795,-0.98355764,0.33714277,-1.2910341
self_help_or_relief_organization,2.3072896,1.0180223,0.1117279,-0.2362024,-0.24182238,0.5554493,-0.084012255,-2.6721253,1.6150209,1.2918301,-0.9684747,0.0807682,-0.5034112,-0.86696666,1.5737468,-0.22924118,-2.0356572,-0.6120842,1.4556466,-0.3133349,2.0925915,0.8831601,-0.43929583,-1.1622901,-0.108846046,-0.09136956,0.87354463,-0.97019225,0.7079279,-1.0257564,1.0001936,-2.1947813
pharmacologic_substance,0.52947783,0.2845337,-1.2518368,0.89676446,-0.49492398,0.42133993,1.0364962,-0.655285,2.1979883,0.767857,-0.38703707,-0.15627562,1.5379981,-0.94270563,0.82430166,-0.010595307,-0.8488014,-0.6979834,1.4974133,-0.75708234,-1.0482707,-1.1511993,0.010175761,-2.1365237,1.3888751,-0.3648063,-0.44172704,-0.6903216,0.45422712,-0.59073406,-0.30648136,-1.7155017
molecular_function,0.74638444,-1.7413671,0.13487604,0.27721846,0.6916907,0.969691,-0.06640802,-0.6757477,-1.2233584,1.6393776,-1.0326414,0.90687996,-1.4022704,1.9002788,1.8122592,0.9769376,-0.65611607,-0.10512705,2.0598347,-0.37448838,1.6276897,-0.9976578,-0.45469528,-1.1917112,-1.1367594,0.57760906,-1.2083699,1.3694746,0.13282256,-0.85086846,-0.34952867,-1.0176666
regulation_or_law,1.2060525,1.2529993,-0.76962304,-0.60276943,1.3605917,1.036042,-0.67793757,-0.21503013,-0.9467482,1.1664406,-0.19398253,0.14066994,0.7484218,-0.30848187,-0.5504027,0.19675194,-0.9352697,0.119126074,1.1110338,-0.6098961,-0.5837495,2.0379865,0.19922312,-3.089479,-0.32566276,-0.43798345,-0.19987164,-0.9918684,-0.08177837,-1.199562,-3.6158848,-1.2141178
human,-0.05297254,-0.24258386,0.11962322,-0.056407534,0.2297892,0.86312145,0.17333338,-1.2182944,1.8309855,0.85901856,-1.8817902,2.0699298,1.6277035,-1.8107282,0.96654415,0.06428952,-0.5990192,-0.6819328,0.43780383,0.70909953,-0.5941374,0.5082082,-0.121392265,-1.4866797,-1.777519,0.24515978,-1.2939131,-0.082127854,0.56195647,-0.26763016,-0.65191483,-1.9229268
eicosanoid,1.1373563,0.2580231,0.279613,-0.9022776,-0.5407403,-0.48961493,0.3409034,-0.97645634,1.230281,2.5839567,-1.8511455,1.1961749,1.43539,0.85405445,1.3347919,-0.25107038,-0.5990492,0.4265299,1.0125822,-0.97806096,0.19379894,-0.32578313,-0.18778655,-2.2156105,2.13722,-1.0742192,-1.6317402,0.4183405,-0.037206043,-0.076586455,-1.000023,-1.229812
amino_acid_peptide_or_protein,0.22555964,0.47494617,0.036319807,-0.8123344,-0.093653195,-0.40652597,0.8441853,-0.7066099,1.2827499,2.167573,-1.2859571,1.0336298,1.7384596,0.59769315,1.0686004,-0.8252172,-0.9483066,-0.09267929,0.9835607,-0.9865525,0.80836403,-0.2657539,-1.1678373,-2.038384,1.8512056,0.49950728,-1.239474,-0.22730234,-1.1043411,-1.2173299,-0.18192928,-1.2331605
group_attribute,-0.45818877,1.3599404,-1.6495069,0.87036663,0.06064029,0.551758,1.865474,-2.9359555,0.028386448,1.2370858,0.5999783,2.1085072,0.35971487,0.115933344,0.37974915,-0.26915473,0.82201654,-1.0575618,1.5189737,0.4355954,0.370939,1.7479296,-0.7197575,-1.6941067,-0.9178557,-0.6108065,0.07378,0.028090175,-0.11305205,-0.81612355,-1.8394781,-0.9401581
organism_attribute,1.3777382,-2.3254185,-0.8461121,0.371663,-0.6632307,0.8004234,0.828784,-2.0152364,1.8210577,0.23414864,0.9526744,1.6675714,-1.8667699,0.19766703,0.39323974,-0.13880308,-1.0505437,-0.7796003,2.2366219,0.03634611,-0.90624154,2.1589234,0.03540425,-1.7935213,-0.45220956,-1.5959116,-0.6575965,-0.17552604,-0.8586827,-0.4077328,-0.82043016,-2.1523843
finding,1.5159922,2.268617,-0.22472702,0.6959714,-0.85877144,0.87911767,2.0381444,-2.1120548,-0.03511055,0.34996462,-1.2742208,-0.8011964,-1.8583593,0.24273115,-0.41423526,-0.17901523,0.17726584,-0.37148347,0.037756387,-1.090141,-0.24567759,0.49406654,0.25952902,-2.344717,-2.748005,-1.8710135,-0.17963485,-1.6324966,0.48687947,-0.30435157,-2.1580932,-1.7398901
congenital_abnormality,0.43543905,-0.5129556,-0.08873403,-0.5113971,-0.7778357,0.030304767,0.30267102,-1.5747349,-0.92482007,0.80062914,-1.3340123,1.2915802,-1.84137,1.3540331,0.33595413,-0.4439358,0.8696431,-0.4962594,1.435096,2.561168,-0.91539365,-1.1364727,0.24109203,-2.2095544,-0.96908957,-0.73506415,1.0343456,1.8214778,0.27618217,-0.17667255,0.11989781,-0.55538636
anatomical_structure,0.81010735,1.4370723,0.18991517,-0.5229835,-1.0017806,1.0908321,0.8395971,-2.1581733,0.3150389,1.0548878,-0.57804805,1.085441,0.19593608,0.2502972,0.3497609,-0.19758199,0.52627015,0.01677823,-0.021187302,1.4863114,-1.1375779,-1.3546044,0.4295028,-2.353963,-2.333161,-0.27009994,0.115286045,-2.1078174,2.2517226,-2.040723,1.5086074,-1.3338684
molecular_biology_research_technique,-3.7756753,-0.22035061,-3.2115452,0.15112779,-0.9010155,1.1563952,0.3148394,-1.8205372,0.95056856,0.17651635,-1.7166946,0.20251237,-0.3548619,0.21049903,1.1685295,0.49884182,1.271358,0.5271035,1.1975489,-0.6814105,-0.478627,0.8468359,0.6904057,-1.6239884,-0.75373644,-1.1032104,-2.5751257,0.4302305,-0.40866843,-2.6276052,-1.0570526,-1.3330599
diagnostic_procedure,-2.0281935,-0.67184174,-1.3478655,-0.62009805,-0.8950188,0.15773615,-0.8790489,-1.1546749,1.900815,-0.6761768,-2.0671713,1.2710388,-0.26850355,-1.5985801,1.5393864,-0.45227772,1.0460103,1.1201909,2.1209571,-0.22108962,-0.43049943,1.042252,-0.72322506,-1.2582215,-1.0820572,0.2696517,-2.9671679,0.36216444,0.12814176,-0.7742624,-1.8715078,-1.1663703
biologic_function,0.94842166,-1.8578156,-0.8722877,0.48515102,-1.8191171,-0.9054202,0.56968063,-0.54380286,-1.265932,1.7985976,-0.4561519,0.7086948,-1.5969517,0.27788904,0.920434,0.01883528,0.38142067,-0.97905767,1.2678788,0.50849414,0.4410353,-1.1056418,-0.73370725,-1.6551301,-0.9952214,-1.3368648,-0.022061637,0.3337421,0.06804435,-0.6314823,0.30498022,-1.6822315
tissue,0.19049796,1.7337388,-0.44775638,-0.7719561,-0.119799726,0.44816807,0.27857643,-1.8284062,-0.26176274,0.9725712,-1.8891121,0.20931138,0.6531457,-0.46550894,0.18186864,-0.08912437,-0.02910192,-0.26160645,0.4431269,0.70172566,0.13525441,-0.6675896,-1.7458736,-0.9770747,-1.0578727,-0.41100258,-0.2101233,-1.0514095,-0.39118257,-0.8439466,0.2994832,-1.3359356
hazardous_or_poisonous_substance,1.6395564,0.08965111,-1.2324064,0.116971195,-0.118863955,0.83659655,-0.062328942,-1.2888217,2.1721945,0.6847281,-0.73892903,1.1625701,1.5787969,1.5410453,0.48428008,0.51131487,-0.58908165,-0.4615589,1.0081282,-0.26097697,-0.31903294,-0.7500782,0.40711126,-2.5720932,1.7705582,-0.8459284,-0.94835687,-0.42048174,-0.34107238,-0.09900762,0.3441422,-1.1643454
chemical_viewed_functionally,1.1473138,0.16770312,-0.15745011,-0.036882933,-0.03362574,-0.23423325,0.097522885,-2.0429373,1.4432627,2.404668,-0.8766936,-0.15417573,1.4899453,0.39221558,0.14717364,0.18151572,-0.5765273,0.3027868,0.43666077,-0.25918534,0.12588462,-1.3024366,0.38284597,-1.7033329,1.3865131,0.20152403,-0.5082738,0.08229903,-0.31931764,-0.66642404,-0.31293288,-1.3332971
reptile,0.671785,-0.876979,-0.6816926,-0.02054758,0.6251041,1.4576771,1.01447,-0.69758946,1.71008,0.8812842,-1.3764238,1.8498502,1.1002158,-0.3880135,-0.1610639,0.6537323,-1.0551083,-1.2086471,0.45143828,0.5825308,0.81355906,0.30984253,0.28167075,-1.9119188,-2.0511446,-1.5911502,-0.63072544,0.07256909,-0.11908895,-0.6884375,-2.1748528,-2.0857804
family_group,-0.64574915,0.5205794,-0.13501593,0.95779186,0.51078355,1.7098325,2.8706744,-2.2375402,0.6025328,0.38336462,-0.5510477,2.3079727,-0.929839,-0.43251535,0.31996047,-0.3211043,-2.3081486,-0.91380084,-0.11734809,-1.221554,-0.46513584,0.67833406,-0.22850911,-1.1355473,0.5040208,0.60360354,-0.86420727,-0.8609195,-0.31184366,-0.75505,0.50573504,-1.7589333
virus,-0.33064488,-0.5985909,-1.4418274,-0.072326705,-1.5732406,0.095382884,0.35034147,-0.94741654,1.0321661,1.1241786,-1.540607,0.607051,2.2845213,0.6033311,1.7790071,-0.06680365,-1.0807517,0.6398337,0.79109925,1.4071034,-0.6134226,0.44299072,-0.5220541,-0.9969892,-1.2666888,-0.760327,-0.50433755,-0.031400546,0.72625387,-0.5270454,-1.6667407,-2.268822
indicator_reagent_or_diagnostic_aid,2.003834,0.3706715,-0.008391315,0.10024329,0.76446164,0.9691913,0.9523267,-1.5929745,1.3586043,1.6247253,-0.886123,0.55448836,1.4839919,-0.04437671,1.0724525,0.3452298,-0.7638067,-0.54652685,1.4418312,-0.7124139,0.89499444,-1.401349,1.0663636,-1.8513191,1.0206364,-1.8368843,-0.43501696,-0.42959166,-0.113792494,-0.49094173,-0.7081201,-1.4080166
sign_or_symptom,1.8941809,2.2493756,0.32933024,1.2235944,0.12158433,0.62133867,1.6733979,-2.54132,0.3092535,-0.33435053,-0.18977845,-0.24223621,-1.4578946,0.83467156,0.27456814,-0.014091533,0.25344282,-0.48621872,2.4522238,-0.5993585,-0.7554431,1.4167905,0.50283086,-1.0902718,-1.2843522,-2.0020313,0.37450248,2.1786747,0.63842696,-0.33058318,-1.6770561,-1.795588
antibiotic,0.9967898,0.24351974,-1.5981861,0.28152162,-0.11480087,0.500394,0.7978979,-1.0971954,2.0279875,0.7872594,-0.26271126,0.08964324,1.2103957,-0.6516342,0.9169277,0.29085004,-0.7505569,-1.0194873,1.0006788,-0.5785768,-0.7083358,-0.97926384,0.8266805,-2.2222006,1.429167,-0.1046115,-0.6647563,-0.3895939,-0.7491179,-1.1194855,-1.1992627,-0.86366844
chemical_viewed_structurally,1.0977441,0.09073041,-1.749351,-0.85936314,0.9271983,0.025095869,0.82920873,-1.5487667,2.06173,2.2723784,0.009300163,1.380907,1.931158,0.60650605,0.7341865,0.30354622,-1.6581396,-0.7448347,0.62062407,-1.242838,0.2917296,0.46450973,-0.4504008,-2.185417,1.4195045,0.9216147,-0.46499318,-0.18636249,-0.68488425,-0.21963745,-0.46079525,-1.822099
body_space_or_junction,0.41263455,1.4681193,-1.1415828,-0.76629263,-0.13849244,-1.1137147,0.9303217,-2.3103411,-0.2590766,0.16450742,-1.5332943,0.95568335,-0.55457586,-0.19892196,0.43533933,0.27391425,-1.1017922,-0.09271877,1.4405991,1.4523951,0.007590131,0.9952513,-2.5425181,-1.282932,-0.58835167,-0.5547073,0.47231108,-0.55812126,0.08969605,0.21211322,-1.3075765,-1.0673808
amphibian,0.23251879,-0.6157878,-0.077067696,0.3646685,0.18312252,1.0697182,0.25700107,-1.1713243,1.4765356,0.8522652,-1.4926405,1.221183,1.8205081,-0.25434914,0.914215,0.077876635,-1.2559627,-0.3325513,0.3649243,0.07080428,-0.7842639,0.5406903,-0.3505726,-1.5863665,-2.2230582,-1.4137431,-1.1545435,0.4513366,0.022062585,-1.4464992,-0.9548479,-1.860145
