,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
reptile,-0.75888664,-0.044499956,0.3959206,1.5534502,0.3262358,-0.052479934,-0.5407822,0.4482404,0.062396735,-0.47418138,-1.3305559,-1.231597,-1.9915092,-0.5556311,1.6395655,1.8692139
family_group,0.48303115,1.7249454,-0.9900679,-1.2682316,0.13448077,0.29389057,-0.63109696,-0.15945834,-0.6270818,1.1836423,0.2961533,0.25998294,-0.2497456,-0.7327009,0.18982965,0.107913494
virus,-1.1943877,-0.6418391,1.7176386,1.7735227,-1.9152025,1.6546578,-0.20312575,0.7318503,-0.4911607,-1.7727814,0.534302,-1.1047921,-0.9468861,0.6323967,-0.6097963,-0.67666173
indicator_reagent_or_diagnostic_aid,-0.80596167,-1.5806875,-0.87511057,0.21547699,0.9509604,1.1031244,0.7067015,0.5960298,-0.72312653,1.3620322,0.2139761,0.040055443,0.83585113,-0.75937855,-0.79761255,-0.41032842
sign_or_symptom,-3.4949384,1.5292566,0.8729875,-0.65635073,1.3373461,1.2596911,-0.9850768,0.22596659,-0.116002545,0.2927851,0.78465545,1.0552464,0.3315777,-1.1112473,-1.7698727,0.65213144
antibiotic,0.5169179,-0.70793986,-0.317671,-0.7417185,-0.71149695,-1.849637,-1.6644105,0.4428802,-0.917461,-0.2520363,-0.6541379,-0.4685509,2.2896392,1.2300094,0.22325984,0.10967665
chemical_viewed_structurally,-0.007111738,-1.5233448,-1.4418608,1.079099,0.3614591,-0.31118187,-1.8983958,1.1535971,0.6712107,-0.3782205,0.7698404,-1.322392,-0.32557657,1.1749674,-1.2009836,-0.45091933
body_space_or_junction,-1.2503043,0.37226334,0.4690476,0.34547594,-1.0306593,0.050909374,0.20459345,0.10659127,1.4254019,0.3459252,0.7856747,3.058728,0.40054086,-0.26434338,-0.89233696,1.0483292
amphibian,-0.5915548,0.26844993,-2.218289,2.860661,2.6750681,-1.8166683,-0.82052106,0.17524737,-1.2492124,-0.124044955,-0.7287144,1.6625241,-0.13849357,-0.4881949,0.762306,0.28422624
health_care_related_organization,0.9247104,-0.8934188,-0.011545689,-0.25464687,0.28910214,-0.74966764,0.65702945,-0.50515926,-0.6647401,-0.30655867,-1.1347197,0.65770954,0.09741918,-0.7579487,0.6978976,-0.25601572
fish,-0.3932881,-1.9616041,-0.1090805,2.3307443,1.9558038,-1.9883546,-0.15009442,-1.35352,0.09556122,0.12461611,0.58697915,0.58881503,-0.39967945,-0.6678411,-1.5964605,-0.2654623
physiologic_function,1.1008468,-0.91167,-0.7778505,0.93468404,1.2328025,-1.9524338,-0.21240716,0.88286704,0.007672101,-0.06162988,-0.21568696,1.382979,-0.30780774,-0.03411636,-0.51353,-0.07961948
animal,0.72617555,-0.7934611,0.41861507,0.31757674,1.0113889,-2.416039,0.87272125,1.1913537,-0.041127518,-0.46555856,-0.15429296,-0.33953515,-0.09433579,-1.462252,0.805483,0.23579374
injury_or_poisoning,0.8531439,-1.9353971,-1.175426,-1.3337141,-0.022267,-0.08205776,1.7159233,-0.972669,0.077414654,0.9537416,1.2647974,0.047307603,-0.43012333,-0.38466898,1.5095427,0.10298317
lipid,0.15805675,-2.0191596,-1.9454011,1.4298182,1.0495108,1.341831,-0.33554453,-1.5454044,0.3050695,-1.0938647,-0.40943453,-0.29007754,1.5437245,0.18863767,-0.3253726,0.2624715
plant,1.1577393,-0.9293495,1.0553287,1.4705127,1.1353337,1.0664785,0.5220607,-1.0456512,1.9156729,-1.6247864,-1.5665182,-0.37731367,0.29161057,-0.33371913,0.7852995,0.4166532
organization,-2.4162114,-1.5693343,0.09532204,-0.5785675,-0.44708362,1.4528048,2.09972,-1.3886768,-1.5504465,0.85244304,0.4940416,1.4703847,-0.45117462,1.1207601,1.123256,-0.07784682
genetic_function,0.5276364,0.033131238,1.0854504,0.20278385,-0.98450303,0.8747683,0.46834242,-0.6221629,0.3456411,-0.7059589,-0.50239223,0.7670082,2.441269,0.29365796,1.0503538,-0.35111693
gene_or_genome,-0.15848088,0.24365638,-1.0725465,0.17231356,1.6883624,0.8442684,-0.31297746,-0.21773879,-0.44778198,-0.09760758,0.5115991,0.62485397,0.108518004,-0.14295831,-1.1686488,-0.71120656
laboratory_or_test_result,-1.161201,-0.039189853,-1.3783305,1.4865115,0.73789597,-0.2445966,-1.8594221,-0.46536344,0.10207651,1.8053685,-0.07730062,-0.16976576,-0.60575557,2.3299394,2.0985827,-1.0998971
spatial_concept,0.788742,2.4371543,0.76843756,-0.79809517,1.0447137,-0.33438265,0.14884932,0.20906003,1.1563501,0.9454311,-1.4967694,-1.3770592,0.69764465,-0.13435476,-0.91953784,-1.2882189
rickettsia_or_chlamydia,0.1565924,0.2297305,-0.967917,-0.1958103,-0.28690195,0.13277797,0.717459,1.0007366,-2.478739,0.8493976,1.1457058,0.26294526,1.0186348,0.6520555,-0.66451055,-1.103287
body_substance,-2.1039288,0.19976814,-0.6902328,0.65322274,-0.6132215,0.34419024,0.37164244,0.22280702,-1.1636372,0.40817213,-2.1832805,0.32041216,0.4489482,1.0904603,-1.1590191,-0.21522523
intellectual_product,-0.22980128,-0.59422565,1.7165475,-0.8279461,-1.0813303,-0.38288248,-0.2972091,0.75178975,0.42426044,0.21811664,-1.7108029,-0.9752541,-1.4009094,0.09527696,1.6194916,1.619624
element_ion_or_isotope,1.2919754,-0.30673185,0.027583087,-0.5146383,-0.024486398,0.6227587,-0.057967775,-0.050419286,-3.7640114,-1.618562,1.8318138,1.6760209,0.091505945,0.022535695,-1.2506697,0.1538725
research_activity,-0.65359336,-0.5463956,1.1691054,-0.6060889,1.4035481,-0.8520132,-1.5931506,1.5794625,0.42233318,-0.1359162,-0.78599626,-0.13393609,-0.9995391,0.75815487,0.37923518,-0.1909242
geographic_area,-0.0902482,-0.3237906,-0.46759057,-0.10114277,-0.4716874,0.52488375,-0.8192345,1.4142776,-0.10982337,-1.1520522,2.4719663,-0.7612571,0.6486627,-1.6875598,0.87978333,0.21452694
professional_society,0.6480661,-1.784563,-1.2343627,1.1077634,-0.9798686,1.2007222,0.9662233,0.23071691,0.804141,-0.42680416,0.0811899,-0.2691202,0.6012638,-1.1759435,0.32989687,0.05562775
organophosphorus_compound,-0.6880077,-0.6470755,0.7483813,-1.2175689,-0.14655846,1.53783,0.36189535,-1.6295769,-1.189547,0.09591733,0.09740335,-0.90164274,0.0746757,-1.1975416,-0.40350464,0.093717486
body_location_or_region,0.20435415,-0.5742339,0.675907,-1.0884277,1.0596287,1.0458382,-1.1290429,-0.6911027,0.7845356,0.41782862,-0.016629554,0.48584428,0.48980516,-0.47518855,-1.3112553,0.11883186
invertebrate,0.91724885,-1.8063861,-0.14126146,-1.1403925,1.1378574,-1.3081603,1.4573866,1.3719282,-0.63280374,0.9479027,0.39215854,1.4887612,2.0077498,-0.42251024,-0.4714853,-0.06028097
age_group,-1.7364413,0.8799781,0.1311545,1.5344273,1.6898566,-0.41462976,-0.6155903,-0.06742419,0.35551804,0.96515864,1.3159612,-1.1140946,-0.78836656,0.92773855,0.59878683,0.8892496
human_caused_phenomenon_or_process,-1.2092652,-0.75382876,-0.4750603,0.12826836,-0.23008461,-0.12428837,0.5817504,-0.5292921,0.02505821,2.0576851,-0.08475499,1.1243427,-0.1493996,0.21110691,-0.31800145,0.49993286
phenomenon_or_process,-0.28443354,-0.270138,0.54321194,1.8792095,0.11220467,0.18872544,-0.2852686,-0.27044168,0.13773754,-1.7479081,-1.3516527,0.97028,-0.011306655,0.67204976,-0.75029236,0.08218198
individual_behavior,0.6321909,-1.5383581,1.1368905,-1.8510826,1.3679292,0.54559255,0.0338506,0.4441267,-1.1731848,-0.35856065,-0.26414216,0.37105793,-0.21672569,2.0823443,-1.5744311,0.3051509
bird,0.595137,-0.69546515,-1.7033213,0.15310873,0.03539353,-1.5700887,-0.52781206,-1.5563204,1.822709,1.0750494,-0.0739936,-0.38228068,-0.36246452,0.82867724,0.4029676,0.37664682
mammal,1.3950026,-0.11759894,-0.8283189,-0.21429226,-1.0141933,0.38343045,-0.66063505,-2.1945698,0.6704171,0.2968494,0.2674806,-0.24687016,0.5660669,0.70523036,1.4114442,-0.015646312
qualitative_concept,-0.43074885,0.5108746,1.3504589,0.31534374,-1.3174697,-0.54890305,-0.105900876,0.49218053,1.8932912,-0.9073764,-1.3355461,-0.23102103,0.008682543,-0.1625798,-0.11249158,0.60964435
environmental_effect_of_humans,-0.90294385,1.4311062,-1.4964558,-1.0412555,-0.688294,-0.6528481,-1.1960956,0.50356823,-0.046106003,0.23333254,-0.12748848,1.2992297,0.7063366,1.2365835,0.58793753,0.39913076
social_behavior,0.5963246,0.59134454,0.88427234,-2.1228154,1.3965478,1.3789521,-0.8770892,-0.51990974,1.0293643,-0.93165267,-0.2536153,0.75430965,-1.8505298,-0.9306723,-0.08708935,0.79070866
biomedical_or_dental_material,1.0698264,-0.80588657,-0.27709022,-1.0891287,-0.17747691,0.35960245,-1.0707862,-0.99659806,-0.3255081,1.1928114,-0.08603003,0.41244113,0.85967875,2.2481983,-0.26024687,-0.8520156
quantitative_concept,0.26771027,0.18321708,1.2718798,0.65985644,0.3247507,-0.006221829,0.11496954,-0.21769483,0.36930135,-1.4686275,0.34626505,1.1498429,-1.4448721,-1.2533547,0.065618195,-0.5136164
inorganic_chemical,0.44288927,-1.3398025,-0.34632286,0.17052901,1.388368,-1.9809428,-1.7752612,-0.05894938,0.8837212,0.24809712,-0.54978085,-1.1802062,-0.12998934,0.054277863,-0.79007524,-0.019492073
drug_delivery_device,-1.874426,-0.5084365,0.33385718,0.5703908,0.7071608,-0.39828512,-1.3641512,2.2317464,-0.27543026,0.6621464,-0.048880648,-0.5061727,-1.0694922,-0.17951359,-0.34899238,1.6749462
educational_activity,-0.21578138,-1.815149,0.36280784,0.39733252,2.1369307,-1.6235117,2.8935869,1.2757866,-0.08040031,-0.9605517,1.4549865,-0.10270344,-1.8868903,-1.5297207,-0.91654253,0.6938681
chemical,0.23566023,-1.2323617,0.62115115,0.8908138,-1.7643763,0.35019025,1.4744135,-2.320948,0.9676358,0.0821394,-0.056452487,1.8340126,0.7692065,0.9986288,-2.6092618,-0.2392352
vitamin,-0.0027181848,-0.6381636,0.42217925,-0.02231525,-0.9993301,-0.33168775,-0.30627012,0.90371853,1.4321889,1.7273262,-1.105262,-0.17138635,-0.9653233,-1.2958237,-1.8201565,0.56232643
fully_formed_anatomical_structure,0.108699575,0.4851074,0.2773811,-1.1248555,0.22785807,-1.6350238,0.26403794,-2.272604,1.4258944,-1.0302527,0.04250324,0.6980735,1.3441615,1.2468356,0.43112057,-0.41922122
group,-0.5885853,0.7363542,0.5187135,-1.8555707,2.088419,-0.5250186,1.5230726,-1.052383,-1.6453277,0.9152154,0.15546876,-0.0035260862,1.08936,-1.1966482,-0.2166906,0.019310381
nucleotide_sequence,0.9091072,-1.4653507,-0.88718295,-0.50635856,0.3481148,0.95062315,-0.3086399,-1.3089269,0.47422573,0.093276866,-0.12232244,0.8015648,-1.6005054,-2.2298772,-0.07066343,0.011699899
body_system,0.67200744,-0.84123117,0.14450239,-1.7940304,-0.34798595,1.3866898,-0.07341384,-0.22631074,-0.72761333,0.88276005,1.375174,-2.0425522,0.082186185,0.2997912,0.5930981,0.363938
food,0.5918061,0.024325948,0.34990755,-1.10151,-0.15317674,0.44059485,-1.8357967,-0.1882188,1.3291732,0.029088205,0.28084517,0.9440939,0.5624278,-0.99685526,-0.20535237,-0.19942717
bacterium,1.0756863,-0.045833033,1.0049027,1.2559174,-1.0605819,-0.25764647,-0.5473278,0.36621875,-0.9518873,-0.9028765,0.55169666,0.9330542,-0.28951398,-0.401986,1.1545104,3.0860045
fungus,-1.5188147,0.023799667,-0.2595716,1.4844396,-1.2406633,0.5052556,1.0154964,0.35393617,-1.0361297,-0.44091865,-1.230373,0.38219684,-0.6261219,0.05686793,0.26732326,-0.2685504
research_device,0.19934197,-0.681152,-0.99255896,1.6966457,1.0624326,-1.4477342,0.46500757,0.41454735,-0.6494986,-1.1474179,-0.98549956,1.7942744,0.5207811,-0.6087587,0.5148077,-0.0737237
governmental_or_regulatory_activity,-1.0302767,1.1519042,1.300578,0.12244603,0.11288109,1.1494085,0.5368273,-0.4564017,-0.62475055,-0.15868337,0.18815103,-2.3742247,0.2967129,-0.4427804,0.3306724,-0.24951667
idea_or_concept,1.5267731,0.31831414,-0.5683033,-1.7506648,-0.4159026,-1.2847595,-0.46814844,1.1249073,-1.5857958,0.15271007,1.3023982,-0.5169354,-2.0948932,0.45480976,0.0019303921,-0.5942836
occupational_activity,0.6926808,-1.0167317,0.4768878,1.053107,1.1063739,0.34083596,-1.3170316,-0.37717894,-0.33845678,-1.8523625,1.4503433,-1.0880318,1.1708615,-1.1067927,1.270254,-0.80343956
physical_object,-0.2996959,-0.5628631,0.7783561,-0.9390092,0.17361948,-0.37275285,0.61396235,-0.16380903,0.93962234,-1.3991015,-0.34964722,-1.4494072,1.4006988,-0.0032308928,1.8754575,-0.18189903
vertebrate,-0.6296154,1.3560135,0.6564488,-1.2517966,-1.0013895,0.07086239,-0.3511789,0.2622319,1.0534104,-0.30593422,0.23361427,1.0736563,-2.385378,-0.54866314,1.3202727,0.6455232
substance,0.6610794,-0.2604038,0.7679314,-0.012344111,0.124807134,0.7633615,0.09744002,-0.6458246,0.6167926,-0.566409,-0.96049446,0.36276397,-1.4227113,-2.0226023,-0.08756071,-0.2439866
medical_device,-1.2547183,-0.97336954,-1.8638142,0.38023868,0.8469774,0.6198856,-0.067473345,0.10278692,-0.90466344,-0.36638793,-0.4382735,1.0352511,-0.6634379,1.5841428,0.108557634,-0.23781307
manufactured_object,0.17318955,0.35546955,-0.095044546,-1.6031208,1.0427625,-1.2458906,2.4891288,0.33122775,0.0943448,-1.2228625,0.9567524,0.5553608,2.855784,-0.31080657,0.3359998,0.29226422
classification,-0.10738886,-0.6815101,1.1564667,0.42033628,-0.8348235,-0.23458546,0.31171554,1.2280235,0.37142453,0.8595118,0.45146868,-0.06366482,-0.2642389,-1.4589206,-0.98503226,-0.12085988
daily_or_recreational_activity,0.31127444,0.17368014,0.2798185,0.54111266,0.26535362,1.4694442,0.20523655,-1.4989313,-0.48489377,-1.4311992,0.17598939,-1.1541328,0.55463594,0.9896601,-0.3486403,-0.13590567
conceptual_entity,0.38622975,-0.21408688,1.3640108,-0.7847171,-0.31031233,0.1260373,-0.34680182,0.80661976,0.7275113,0.2628222,-0.0076062134,0.29176596,0.32479918,-1.0839645,0.13278681,-1.1273521
occupation_or_discipline,-0.98656267,-1.1032594,-0.65034026,0.6167971,0.7135018,-0.111358725,0.7391507,-1.4979163,2.175826,0.27370143,-0.04246451,0.23724866,-0.23862287,0.8804403,0.361279,-0.14525977
amino_acid_sequence,0.1929119,1.0660954,1.0541213,1.0377111,0.6423008,-1.0022757,-0.8112003,1.2708443,0.41450906,-0.6233562,0.8463209,1.5658801,-0.8070902,-0.57128537,-1.8573,-2.7667203
clinical_drug,0.6807841,1.2125103,-0.48933545,-0.13231857,1.7434381,-1.7445408,-0.25382373,1.0436546,-1.4326012,-0.9976281,0.44026953,1.1533862,0.401696,-0.18121096,-0.5625306,0.2636928
activity,0.13215463,-0.027829759,0.48148197,2.2589612,-3.087832,-0.98642796,-0.12754454,0.06264368,-0.52049494,-0.005387679,2.02641,-1.3422232,1.0262285,-2.2549424,1.0072337,1.3528401
