,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
carbohydrate,-0.22780696,-0.7788576,-0.6279321,-0.20242892,-0.66109556,-0.99633473,1.2783252,1.395812,0.44870964,1.5580878,1.5151498,-0.8811771,1.1598972,0.04610655,0.24058868,-0.18609329
molecular_sequence,0.043486614,0.051041707,-0.3858149,0.8140768,-0.9329788,0.60546935,-0.042725988,-0.68869936,1.1747657,-0.8852876,-0.21080849,0.77835655,-0.6372316,0.5858287,-0.64368194,0.5648008
steroid,0.20335975,0.7744272,0.87902266,-0.5090737,1.8752062,-0.043316986,-1.7836413,-0.6032419,-1.6949953,-0.19863385,-1.148346,1.0350035,-1.2245457,-0.0032485514,-0.24416585,-1.0288165
experimental_model_of_disease,1.0303884,0.8387834,-0.23684472,1.0310141,-0.8755572,0.4772721,1.0636623,0.982213,-1.4136214,0.41847026,-0.03806764,-1.6141543,0.05533547,-0.31739065,1.399121,1.1103684
patient_or_disabled_group,-0.014914757,-0.0949243,0.38985616,-0.8122586,0.63359135,0.2917088,-0.44114676,0.47017577,0.25782168,0.27394608,0.16833934,-1.7479016,2.0744321,-1.4945242,-0.2902039,0.11719936
professional_or_occupational_group,-0.020019881,-0.12340498,0.31561884,-0.2396992,0.048295017,0.34725028,-0.06869819,0.14602053,0.61262107,-0.4984498,-0.6359294,0.8412727,-0.056138024,-0.9616376,0.12139598,0.4404918
nucleic_acid_nucleoside_or_nucleotide,0.14094125,0.8476262,0.6500319,-0.21125686,1.3488448,0.2302242,-0.6822197,-1.7716718,-1.3312889,1.2817271,-1.060737,0.6240416,-1.6321772,1.5696514,-0.6195967,-1.8940756
organism_function,-0.8803238,-0.9134966,0.500097,-0.5278917,0.055720802,-0.0028298455,-0.080699086,-0.18863969,0.27563816,-0.95291084,1.536351,0.8101575,-0.07896638,-0.59556013,-0.9536418,0.13783604
mental_process,-0.5975103,-0.6999359,0.30641788,0.2339467,-1.0806606,-0.41785884,-0.60516936,-0.74868494,0.29957935,-0.28340194,1.6861938,1.288262,0.79237497,0.73576885,-1.9112741,0.039100945
therapeutic_or_preventive_procedure,0.11441384,0.5638238,-0.40674978,1.8972182,-0.74532187,0.8084881,0.4767705,-0.10787967,0.25641897,0.6325124,-0.6041703,-0.42394793,0.7293224,-2.4111843,-1.1327436,-1.1441886
cell_function,0.792093,0.71991336,0.38110492,-1.0128369,0.9803892,0.6054282,-0.12543114,-0.37304443,0.84101754,0.31346154,-1.3379122,-0.89924294,-0.4902109,1.0668669,0.030505732,0.5171464
pathologic_function,-0.77307487,-0.655225,-0.026609892,-0.4087629,-0.043663625,-0.64551497,0.3265986,-1.7220135,1.0136837,0.46410322,0.96382385,0.9020372,0.22910473,0.73398244,-0.16161399,-1.7518345
organ_or_tissue_function,-0.9514816,-0.98641694,0.33046165,-0.45093787,0.3316044,-0.5123778,1.2983658,-0.71936274,-0.13879824,0.20850077,-0.8402009,2.5519087,-1.515377,-0.3845756,-0.70777047,0.69874936
enzyme,0.22562864,0.80568904,0.828378,0.38069373,0.32743675,0.84697187,-0.21119401,-2.3319468,-0.0010896884,-0.83794075,-0.23220985,-0.90613616,-0.2577376,-0.49572453,-2.2364001,-0.2065573
cell,-0.8397618,0.39684024,1.408242,-0.58242255,1.8469034,-0.33127704,0.9629963,0.12019953,-0.75759137,0.80209595,-1.3064281,-1.1724513,-0.52527004,0.38323885,0.3741858,-3.0284595
cell_component,0.8162233,-0.7721545,-0.7726574,-0.5924488,-0.8796565,0.04097646,0.41012904,0.575751,0.16254333,2.2468548,1.5958372,0.05039528,-1.0592786,-0.2330642,-0.8145724,0.4033021
cell_or_molecular_dysfunction,-0.9866846,-0.48638353,-0.7740497,0.7547628,0.5374943,-1.3974396,-0.43242112,-0.014816099,-0.61771625,-2.7326102,1.1115136,1.0668408,0.13981697,0.49921468,-0.5275797,1.5047551
hormone,0.30623284,0.7719029,0.46703097,0.7856511,0.0049358252,0.97067505,-0.7235675,-0.86539,-0.6760683,-0.6273163,0.6895032,0.052053884,-0.9153837,-2.2490046,0.86975235,-2.6069422
organic_chemical,0.15722664,0.47038618,0.3717238,0.82605517,-0.08964988,0.7252709,0.96209824,-1.7198353,0.41824737,0.11172174,-1.4412984,1.5263002,-3.5056584,0.47568253,-1.8877407,-1.251903
behavior,0.00086744677,0.05139621,-0.20280062,0.028185537,0.52422076,-0.6526169,-0.40423164,0.62200004,-0.13791943,-0.64296216,0.0056430055,-0.12418918,0.63881207,-0.19123806,-0.5556504,0.91817623
neuroreactive_substance_or_biogenic_amine,0.3417953,1.0630245,0.58985996,0.3629499,0.90842307,0.25725254,-1.2110692,-0.6758008,-1.4160291,0.064301856,-0.30494767,1.6948541,-2.5056114,-0.1451261,-0.32192147,-1.9829763
embryonic_structure,-0.7982377,0.8718417,-0.09864456,1.3378478,0.046679467,0.037614103,0.5091093,-0.41502512,0.2661374,-0.66155905,-0.98643583,-0.465375,-0.33699697,0.9038293,0.21437149,-1.9867165
neoplastic_process,1.1166244,1.0257257,-0.0423665,0.10508314,-0.17764953,0.30422044,-0.17062554,-0.9205132,0.45676905,1.6093143,-1.9733953,-0.33858934,0.51872164,1.0471011,0.23470148,0.34012076
laboratory_procedure,0.021033702,0.43408707,0.21525396,0.45602712,-0.12640733,1.017692,-0.003341293,-0.842516,-1.7264538,-0.43642095,1.5539876,0.038343947,-0.967362,0.83623564,0.7087358,0.5577705
natural_phenomenon_or_process,-0.14227615,-0.164356,0.74788094,-2.2511342,-0.23055974,-1.675251,-0.8599051,-0.9341182,-1.7909747,1.6355144,2.636284,2.1480556,0.3847442,0.7192781,-0.6324905,0.7513453
immunologic_factor,-0.22688758,-1.0456567,0.12639682,-1.5872163,0.1198971,0.045058925,0.09323492,0.48805553,0.82582945,0.60093457,-0.6447729,0.10085006,0.89664227,1.3070132,1.5987691,1.4014391
receptor,0.21426284,0.79601204,0.42425916,0.54522985,0.027662737,1.1917357,-1.4096174,0.67152584,-2.0026922,0.110031255,1.2602129,-0.4367125,-1.7558205,-0.93192774,-0.3533711,-2.587671
self_help_or_relief_organization,-0.0019445773,-0.09358506,0.32720196,-0.51028043,0.3382971,0.37448853,-0.92384636,1.8170741,-1.6406219,0.96605104,0.921519,-2.1660552,1.3328724,-0.043894388,-0.9220542,0.4152587
pharmacologic_substance,0.20243485,0.8046406,0.89047146,0.3220869,0.6151001,0.5280126,0.5877159,-2.4932992,-0.73445237,-0.92204463,0.12126681,-0.908901,-1.4133551,0.40414226,-1.3317225,-0.4848397
molecular_function,-0.8579089,-0.8801149,0.59148574,-0.23142554,-0.11125074,-0.8990593,1.4631504,-0.92339003,-1.3702146,2.0381718,0.8770115,1.2887083,-0.49227476,0.7202756,-1.3899343,-0.66129535
regulation_or_law,0.0059052487,-0.078619495,0.5907158,-1.2004092,1.2955184,-0.4824977,-0.2980584,0.32603782,-0.32398036,-0.17983308,0.9971131,-1.8683127,0.98695743,0.7629911,-1.1362201,0.6759231
human,0.5276154,-2.1724224,1.4043947,0.89775455,-0.3632621,0.6800028,-0.599682,0.07618131,-0.4442706,1.3187957,-1.9100239,-0.046193708,-0.07182405,2.4775639,-0.7095536,-1.3172708
eicosanoid,0.13823421,0.76695335,0.32784703,0.5725498,0.15477854,1.034399,-1.3150897,-0.32602227,-0.36353132,-1.5211811,-0.18482228,0.10882636,-1.3472803,0.19570173,-1.363628,-0.15626523
amino_acid_peptide_or_protein,-0.23526016,-0.77219576,-0.16508603,-0.8654148,-0.6597015,-0.0205896,0.107863955,0.79345924,0.010126427,1.5337299,-0.29434982,0.13189226,0.78658104,1.299954,1.1026448,0.7687045
group_attribute,-0.021395298,-0.09419611,0.5056329,-0.86327124,0.44947305,0.5782551,-0.97818553,0.46546677,-0.2987406,0.44006035,0.5486729,-1.4873364,1.0486273,-0.07365436,-0.33630005,-0.101499155
organism_attribute,-0.7201781,-0.0038102376,0.0043238616,0.80354255,-0.39813605,1.2867486,-0.35795933,-0.8668003,-1.0713834,1.1420093,-1.1851491,-1.1596267,-0.005655165,1.9144368,-0.5459166,-0.42184493
finding,-0.037555844,0.07594942,0.06571159,0.119323894,0.8053788,0.5807282,1.0190687,1.025243,0.85875946,0.4975233,0.0018939459,-0.13348234,-1.151612,-0.30963364,-1.2983203,-0.4044922
congenital_abnormality,1.3471377,0.59864515,-0.19891484,0.6040445,-1.8258,-1.0932541,0.5649326,-0.8203808,1.1854677,0.96335065,0.20467567,1.7452033,1.3259826,-1.5859475,0.67273575,-0.042927373
anatomical_structure,0.8468848,-0.45145318,0.35239732,-0.67498595,-0.86154073,-1.2484084,-1.6394429,0.37586397,-0.34537867,1.2538615,0.349797,2.2201576,1.1893423,-0.51337194,0.56697786,-0.7476263
molecular_biology_research_technique,0.0069860714,-0.15824544,0.6620776,-0.7877043,0.87928826,-0.88973343,0.088659644,0.8023397,-0.034935303,-0.9400981,-0.352392,-0.37599733,-1.5315655,1.2925998,-0.7559725,-0.11372017
diagnostic_procedure,0.03641341,-0.28239828,-1.2683372,0.42182338,-1.0729908,-1.2206578,-0.37379563,1.2958882,0.91799337,2.3263478,-2.021324,2.4072063,-1.4554461,0.17227961,0.6281642,-3.24264
biologic_function,-0.85736805,-0.48697028,-0.4783205,-0.541844,1.3663268,-1.2471199,-0.49745193,0.83507794,-1.0733454,2.4723463,0.85327554,0.18262993,0.5919427,0.67828935,-1.4538493,-1.6621997
tissue,-1.0021373,0.54634017,1.5237936,0.041092463,0.00046477886,0.5519978,1.1881175,-1.5929879,-1.302015,-1.1566261,-0.89956445,-0.9744262,-1.2252882,1.9612304,1.5087333,-1.5389589
hazardous_or_poisonous_substance,0.25192785,1.1287477,-0.041625135,0.9243707,0.6439716,-0.3017044,-0.20750016,-0.40508735,-1.061663,0.07577635,0.005046675,0.3531134,-1.1777357,-0.83395094,-0.5872134,-2.0105069
chemical_viewed_functionally,-0.110334255,-0.5986191,-0.6862354,-0.5600026,0.4252254,-1.93348,0.58312064,1.8948735,0.36933598,0.30545697,0.28470862,0.54960954,1.38294,-0.3074567,0.6350807,1.1506169
reptile,0.52586496,-1.9742777,0.58835185,1.8565032,0.42409742,-0.10175408,-0.17186563,0.7708764,-0.5802916,-1.5688767,-1.7652707,-0.0017082334,-0.09901585,0.9281877,0.9694031,0.0459108
family_group,-0.0025426124,-0.028285086,0.19601403,-0.47051224,0.19198605,-0.045794424,-0.49375746,0.18140624,-0.4970106,0.7388271,-0.25434053,0.016359415,0.34896147,-0.5397357,0.9346458,-0.89513797
virus,0.5783549,-2.4425032,0.9487209,2.2950933,-1.234137,1.5283791,-0.30258283,1.2269737,0.0080749355,-1.8737091,0.09391859,-1.5765605,-0.4624385,1.6633629,-0.22369418,-1.2748954
indicator_reagent_or_diagnostic_aid,-0.15304488,-0.7701702,-0.6151336,-0.43702045,-0.92819095,-0.63228923,1.0461018,1.5285599,0.48437217,2.4430757,-0.026259463,-0.38813478,1.7158101,-0.5397418,0.6488864,-0.14876711
sign_or_symptom,0.100335196,-0.30351397,0.61683875,-1.1812457,-0.15165658,-0.24383372,-1.7497585,0.47477224,0.05439272,-0.5486297,-0.71996075,0.3511092,1.0449417,0.08064144,-0.70282435,1.1195621
antibiotic,-0.17436898,-0.5768414,-0.7380134,-0.7654932,-0.2284196,-0.92193824,-0.6559497,1.2990724,0.11208473,0.890472,0.18494192,-0.0093720555,2.3130393,1.3439447,1.2388256,1.1351055
chemical_viewed_structurally,-0.08298407,-0.43919975,-1.1216421,-0.009183867,-0.70457757,-0.48935238,-0.9269146,2.209449,1.3498881,0.2995109,1.7325078,-0.047317877,0.5726693,1.4274738,-0.82837385,-0.47363606
body_space_or_junction,-0.7534142,0.46388146,-0.051600136,1.0448439,0.039329045,0.973479,0.21923673,-0.13638741,0.5324578,-1.1445556,-1.605803,0.44516137,-0.58201814,0.32653707,-0.35766178,0.12183042
amphibian,0.54854584,-1.1286273,-1.2316418,2.822655,1.5864934,-2.9102623,-0.15050697,1.4874425,-0.95246726,-1.0956062,-1.888182,0.9101667,0.34450054,1.237478,1.0451365,-0.58602977
health_care_related_organization,0.009623595,-0.011154146,0.076638,-0.14142121,0.44426578,-0.73722035,0.67497146,-0.34862635,-0.28151783,0.14972773,-0.724119,0.7743776,0.038833804,-0.7607661,0.914458,0.051612645
fish,0.45071384,-1.9737774,0.63901997,1.5743383,0.7243974,-2.29471,0.8261959,-0.20537406,0.6277838,-1.0565574,-0.9339535,0.34703386,0.97528195,1.542162,-0.7614295,-1.3506088
physiologic_function,0.9463439,0.9868991,-0.63825864,0.35356104,0.96767336,-1.902528,0.116053745,1.4805536,0.39605904,-0.30572364,-0.88786364,0.55293876,-0.6809468,0.2782039,0.458106,-0.6433238
animal,0.5212557,-2.1848104,0.9066222,1.234445,1.7787067,-2.3987138,0.853014,1.2056609,-0.31410438,-1.1938953,-0.87793434,-0.4797215,0.8253993,-0.1785957,0.792363,-0.740592
injury_or_poisoning,-0.3922609,-0.5810275,-0.36747783,-0.7668345,-0.17297389,-0.32861567,1.3940845,-1.0725737,-0.046105783,0.71477336,0.8711731,-0.2666485,-0.75024074,-0.7557575,0.9790946,-0.6880588
lipid,-0.22170831,-0.7256063,-0.6577596,-0.3775054,-1.1083682,-0.039298058,0.016949795,0.0041466267,1.950432,0.3478756,0.12995254,0.047408465,1.926224,0.71149147,0.9119202,0.8224794
plant,0.48460907,-2.0437565,1.0459772,1.3050003,0.32306436,-0.01760622,0.1281071,-1.0207196,1.8511022,-2.0761733,-2.0168145,-0.09885269,1.0759614,0.37056252,0.6542355,-0.4059508
organization,-0.018333482,-0.09014121,0.3901999,0.009285854,-0.58031446,0.40802118,1.0046113,-1.1040777,-0.79817426,0.9643118,0.044522773,0.69719434,-1.5699419,0.6870816,1.4104607,-1.0200509
genetic_function,0.975837,0.5550696,0.3646739,-0.0061213993,-0.67671925,0.8211588,0.014541693,-0.85250944,0.7743963,-0.0596167,-0.70963335,-0.7944027,0.7215409,-0.82148063,1.0472053,0.053800706
gene_or_genome,-0.667846,0.7642615,0.63581926,0.519113,0.87664336,-0.3410685,-0.7129551,0.28333867,-0.12686169,-0.92214847,-1.1252075,-0.6630738,0.3863801,1.1270962,-0.30958506,-1.6115494
laboratory_or_test_result,-0.006885769,0.06853525,-0.67853206,0.2539841,-0.80857265,-0.8846653,-1.2832974,0.08886398,-0.079320714,1.1596364,-0.2452825,0.0388777,-0.18823248,1.6828415,0.5475878,-2.6139383
spatial_concept,0.008516648,0.06984033,0.28786042,-0.8386954,0.865748,-0.24278852,-0.14380404,-0.2101935,0.55908185,1.115006,-0.8141231,-0.5267526,0.99230504,-0.14070775,-0.7210637,-0.21665145
rickettsia_or_chlamydia,-0.7296945,2.0588949,-0.51491207,-1.0827538,-1.1546462,-0.15855749,0.3136397,0.8929477,-2.353474,1.808445,2.4332185,0.27098486,-0.39229897,-0.69766915,-0.5506121,0.51223373
body_substance,-0.56760716,-0.11052461,-0.7314628,0.67974085,-0.51280594,0.3606493,0.5775394,0.7142398,-0.24708991,1.3898596,-1.5490875,0.215934,0.7924627,1.2106656,0.42518613,1.161707
intellectual_product,-0.022383025,-0.10688745,0.35700643,-0.48225492,0.18851866,0.3608211,-0.09987427,-0.03161958,-0.32800153,0.13488938,-0.6737512,0.35403648,-0.19916357,-0.19206025,0.30630216,0.5056281
element_ion_or_isotope,0.13825846,0.63430196,0.4968961,0.7332183,0.35468808,0.618344,-0.7084807,0.33659762,-2.8598852,-1.4782234,-0.0020005077,-0.34520367,-1.614565,0.30725718,-0.22489788,0.8755631
research_activity,-0.07430797,-0.2732257,0.60135365,-1.2659625,1.158858,-0.7818563,-1.2596043,1.9064217,0.23135546,-0.37781015,-0.73462486,0.052859303,-0.95990115,0.41311622,-0.57477736,-1.1777112
geographic_area,0.027474945,0.08473818,-0.07927215,0.40763366,-0.2317805,0.54126847,-0.8908325,1.3620604,-0.25415918,-1.5566922,2.0249372,-1.0542008,0.81599385,-0.9985733,0.9349688,-0.090007074
professional_society,0.0005846602,0.057103187,-0.438546,1.1206286,-1.2633563,0.65139955,0.19242232,-0.3579026,0.5027107,-0.5025865,0.18680455,-0.20419364,0.7150172,-1.177621,0.56660926,-0.080776535
organophosphorus_compound,0.1552881,0.30418926,1.3557742,-0.38252944,0.36087328,1.3098493,-0.09393802,-1.6988862,-1.427664,-0.4557463,-0.54819196,-1.4684833,-0.06699103,-0.7256285,-0.10255265,0.34006473
body_location_or_region,-0.5748288,0.13534793,0.893634,-0.848702,1.2474401,1.0251647,-0.85633624,-0.26060495,0.93086094,-0.22534029,-1.26421,-0.66448724,0.61515343,0.1723587,-0.21169382,-0.6060527
invertebrate,0.5530417,-2.230382,1.5571928,0.7627141,1.473995,-2.2612143,0.38114733,1.0196606,-0.4919942,0.39640328,-1.6459059,0.20634402,1.851576,0.03515754,-0.31170902,-1.6256306
age_group,0.04227116,0.13219967,-0.16399635,0.26718548,-0.02088214,-0.25887766,0.0784789,0.16705847,-0.8371111,-0.009447593,0.45231014,-0.543042,-0.15840039,1.0272343,-0.6840619,0.53660756
human_caused_phenomenon_or_process,0.07995253,0.12530549,0.019050878,0.44237435,-0.14748935,-0.044447113,1.0396023,-0.29472977,-0.3223533,1.284687,-1.1351321,0.02544387,-0.3087185,0.5258147,-0.7052906,0.09907468
phenomenon_or_process,0.097701505,0.23927163,-0.0068086525,1.4723859,-0.23013857,0.07500156,0.024436673,0.32373154,0.9615659,-1.0443702,-0.90654194,1.1285695,-0.23817807,-0.13055883,-0.46722487,-0.15477532
individual_behavior,0.0058265845,-0.15801083,1.1082525,-1.509358,1.4568741,0.5851665,-0.255116,0.66022086,-0.55434513,0.4659065,-0.24356808,-0.23411365,-1.2896262,1.4921111,-1.3336785,0.7423951
bird,0.5717149,-1.579591,0.13915503,1.490578,0.5808849,-1.0306793,0.17267896,-1.004545,1.467228,-0.13547693,-1.1253711,-0.24782951,1.0133657,1.3181686,0.118650995,-2.0384285
mammal,0.60716116,-1.8598914,0.5599979,1.686609,-0.18023321,0.37185636,-0.39512485,-1.6218424,1.0147157,-0.3853342,-1.0356119,-0.95508605,1.1490668,1.5626125,1.2636303,-1.7975059
qualitative_concept,-0.012407779,-0.027196709,-0.073106654,0.10716215,-0.18957257,0.34403363,-0.3075187,-0.39335096,1.2519311,-0.9207705,-0.56051165,0.49785328,0.21068051,-0.4404538,-0.37508824,0.6395661
environmental_effect_of_humans,-0.005259051,0.37572065,-0.84693897,0.11604684,0.18104404,-0.7024254,-2.012172,-0.39498335,-0.76507455,-0.24757174,-0.373815,1.1080328,0.6680408,1.4495668,0.7750949,0.6454811
social_behavior,0.025267432,-0.20244923,0.99110734,-1.7197759,1.0905545,0.66904545,-1.1599001,-0.24216174,1.3276222,-1.0880454,-0.63113725,1.0619409,-0.69772345,0.25461417,0.07220736,0.41019607
biomedical_or_dental_material,-0.14025272,-0.51445585,-0.11845253,-1.1109662,-0.50753796,0.32892,-0.58659655,0.10221072,0.7165329,2.1572466,0.38803723,0.0451458,0.5442282,2.2257767,0.5305772,-0.7532185
quantitative_concept,0.014038268,-0.15496263,0.26504713,-0.1367814,-0.04986316,0.006484675,0.42728892,0.08957556,0.6371279,-1.2330117,0.54738986,0.9424134,-1.115627,-0.76134723,0.7668307,-0.225425
inorganic_chemical,-0.2263936,-0.54445505,-0.53356904,-1.1135043,0.6870599,-1.2904217,-0.43069354,1.2413834,1.2434344,0.48635322,0.29801688,0.34469095,1.27877,1.5355473,-0.05316086,0.83058107
drug_delivery_device,-0.10090222,-0.3257988,-0.124040015,-0.51931053,-0.24892896,-0.33649078,-1.1146741,2.3100374,-1.0190563,0.13193999,0.107097685,0.9178296,0.34754914,0.7218051,-0.31448272,1.7828056
educational_activity,0.031449083,-0.15935324,0.21810204,-0.25129762,1.3616583,-2.3535473,2.25911,0.54744303,-0.60720885,-1.3678471,1.0406463,0.0126437135,-0.69870746,-0.43480211,-0.15751393,1.0777061
chemical,-0.17392072,-0.66723216,-0.72997147,0.2809866,-1.9701241,0.07975289,1.3444874,-1.2636508,2.589775,1.4052088,-0.04222862,1.1395406,0.32888412,1.2920474,-0.2900625,-0.10046685
vitamin,-0.3082563,-1.1183072,-0.4868854,-0.5596004,-0.9308014,0.2667578,0.65509534,1.7780195,1.5615375,1.5510261,-1.2431449,0.49006867,0.43000996,0.50673157,-1.0270275,1.257838
fully_formed_anatomical_structure,-0.72728103,1.0637044,0.7577844,-0.1542675,1.2788292,-0.85652107,0.2954214,-2.5009885,1.1345907,-1.7260234,-0.9341518,-0.38615477,1.0190202,1.5867562,0.76839006,-1.539686
group,0.031459626,-0.11000768,0.6503784,-1.4422045,1.560858,-1.5061545,0.8195397,-0.43588933,-0.9109261,0.9677676,-0.8298692,-0.667499,0.8284151,-0.21553858,0.048226904,0.32440498
nucleotide_sequence,-0.0011508613,-0.068758644,0.09731603,-0.18527544,-0.14337291,0.3741826,-0.192153,-0.5320697,0.89805406,-0.3614282,-0.68667257,1.022339,-0.3344568,-0.58144015,0.80364686,-0.3537737
body_system,-0.0057799392,-0.09390089,0.5480772,-0.7027756,-0.051970057,0.7991487,-0.43439567,-0.1357835,-0.58761495,0.7605619,1.0125474,-1.829695,0.64505154,0.553617,-0.0018913355,-0.46547014
food,0.15098976,0.2929857,0.815339,-0.6010491,0.62146115,0.7109396,-1.7271922,-0.49687356,0.83814275,-0.94836366,-0.535998,0.34659606,0.31224245,-0.54938054,-0.5589242,-0.45519897
bacterium,-0.59521747,1.7535939,-0.40122136,-0.5453406,-1.4317752,0.6739106,0.09757705,0.2548709,-1.7571634,-1.2468345,1.1996845,1.330662,-0.74715006,-1.2603587,0.27351093,3.306951
fungus,0.47502097,-1.8184397,0.13232444,2.7560966,-0.7299201,-0.14946274,0.4815148,0.59650826,-0.39237106,-0.21461344,-1.5560592,0.11213476,-0.38186565,0.5606256,0.84724134,-1.4013376
research_device,0.0033134674,0.20928547,-0.75335723,0.8242343,0.34569854,-1.5990876,0.5709632,0.6441462,-0.25094232,-0.5318851,-0.599519,1.4610028,0.10057024,-1.36031,0.92018116,0.17431845
governmental_or_regulatory_activity,-0.0162378,-0.13634896,0.51650244,-0.39465863,-0.34644377,0.4929113,0.060966365,-0.58366776,-0.7917594,-0.16019772,0.6881575,-1.5163889,0.71575963,0.3161647,0.32906774,0.61804193
idea_or_concept,0.0014994702,-0.055994377,0.17987297,-0.51594347,0.7186854,-0.7287755,-0.113875866,1.3860672,-1.4386925,0.25354552,1.4417902,-0.14482051,-1.2813017,0.80090904,0.58396083,-1.228354
occupational_activity,-0.021362728,0.06526114,0.09654775,-0.26615435,0.094785586,0.22054432,-0.79176384,0.18622819,0.13884184,-1.6294631,1.4515306,-1.2628721,1.2838703,-1.1250564,1.6917188,-0.24179389
physical_object,0.30955562,-0.5296562,0.9556693,-0.4378106,0.76709455,0.11076558,0.17908771,-0.9530877,0.27546474,-1.0693707,0.11695557,-1.4523522,0.53878444,-1.3210906,1.4732405,-0.3204705
vertebrate,-0.5287571,2.0118184,-0.72374356,-1.7393823,-0.3989468,0.98932993,0.12858045,-0.22155891,0.37643135,-0.46567598,1.0762405,1.7253655,-2.3259273,-1.2798659,0.719909,1.0138165
substance,0.13752092,0.33467266,0.50106066,0.29740226,0.61701584,1.1222951,0.15946901,-0.6475819,0.5122758,-0.8465577,-1.3226345,0.072251625,-1.0581701,-1.944808,0.43927425,-0.7190005
medical_device,-0.06306947,-0.18585381,-0.2546926,-0.19750495,-0.636206,-0.63686556,-0.23745301,0.25834578,-0.64502037,0.19561481,0.1951449,1.7769483,-0.34971792,1.7616205,0.55179155,1.0897872
manufactured_object,0.0144146,0.0401436,0.18221636,-0.54044145,1.5477856,-1.8626077,1.4813335,-0.48908287,0.22773091,-0.8673903,0.4408619,-0.97057,1.4417646,-1.234811,0.35552588,0.7348671
classification,-0.0148086045,-0.02987523,-0.08857032,0.19068696,-0.28012234,0.15046388,-0.10946768,0.693281,-0.23740181,0.41296723,0.0018328873,-0.23742138,0.20908624,-0.5325237,-0.1891923,-0.23270968
daily_or_recreational_activity,-0.013871139,-0.021003988,0.19706827,0.14894077,-0.5624303,0.8431273,-0.01835392,-0.9389808,0.4077475,-0.39904404,0.88678813,-1.1464872,0.6270187,0.26732293,-0.02942373,0.14379963
conceptual_entity,-0.0054062484,-0.054669306,0.2708995,-0.6056246,0.33169568,0.4000266,-0.77104944,0.32287806,0.43738055,0.13895646,-0.123803794,0.17055967,0.28168568,-0.8367126,0.7036435,-0.9909234
occupation_or_discipline,-0.008958545,0.14987637,-0.19778125,0.035857458,0.0770282,-0.279243,0.36390328,-2.0668728,1.5058017,-0.2969024,-0.20581907,0.32306364,0.04200831,0.83595073,0.15632625,-0.43726188
amino_acid_sequence,-0.005651969,0.0718335,-0.18311206,-0.026317038,0.4848298,-0.49384785,-0.51023585,1.2358115,0.27909037,-0.6461889,0.6675911,0.8050147,-0.8450324,-0.24243924,0.360963,-1.0015508
clinical_drug,0.06355983,0.41955122,-0.27547085,0.38763967,2.2157576,-1.5839022,0.096387275,1.6832306,-1.0099702,-1.4188828,-0.89578617,-0.6470654,-1.0783261,-0.464463,-0.83166236,0.0073526865
activity,0.00026258605,0.09765335,-0.7379456,1.856909,-1.8622838,0.3938205,0.74325615,0.07374342,-0.95113677,-0.61693096,1.2367826,-1.4863873,1.47759,-1.5947613,0.95796335,0.4682575
