,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
neuroreactive_substance_or_biogenic_amine,3.8142562,1.3424028,1.9164296,1.4080845,1.86961,1.5661385,1.8843194,3.047473,-0.4441719,-2.0744097,-1.0940642,-0.32738885,2.0312176,-0.039446644,-1.9217281,-1.9016331,-0.10748149,-2.9133093,-3.4084408,-2.6980062,-5.304916,-5.9693475,-5.421827,-0.24075365,1.1567129,0.5586164,-0.44020998,-2.9831302,-0.2958587,0.4274242,-0.97191924,-0.20688054
embryonic_structure,-0.26990417,1.4650335,1.7412477,-1.19811,-2.841697,0.5637122,2.2151854,0.062149607,2.012135,-0.16435345,-1.473523,0.77015936,-3.5147238,-4.095648,-2.327877,2.133651,0.49023306,2.7884326,-0.017846908,3.2970045,1.8691531,-4.3784995,-3.7761688,-2.4377747,-4.856906,0.36039537,-0.5636228,1.7381341,-2.4180691,-2.614131,0.5954862,2.281972
neoplastic_process,0.7682275,-3.6254892,-1.3741249,1.5849655,2.9144564,0.90255696,1.9954644,0.4782793,-1.1112927,-1.1318597,-1.320904,-0.024755647,-1.1220319,-1.4034894,0.71464145,0.40254125,1.4683988,-0.46568024,0.75285596,0.39813364,-0.5102281,-2.4033947,0.24906126,-0.2471034,1.6608461,1.5512098,-0.21903946,-0.14214474,0.7170728,1.430935,-0.06357601,0.509353
laboratory_procedure,-0.648951,-3.4391916,-2.0306149,1.0626224,2.5153885,-1.2827002,0.47905895,1.6760963,2.5856218,4.6225533,1.8459437,0.8606928,-0.12856513,-0.92215395,-2.9672997,-2.8608813,-1.1397583,-1.7303329,1.5150968,2.531617,3.7881298,-2.393462,-0.4582299,-0.028862555,-0.52889967,0.6925803,1.5573477,4.6489267,2.181604,-3.9894383,-2.5077546,-3.610097
natural_phenomenon_or_process,-0.79086435,-1.0515007,3.0250614,2.7998269,0.699894,-0.35463366,0.468698,-0.5326066,2.8119419,2.8978848,-1.1053625,-3.753801,-3.7844346,-3.1348338,1.2362082,0.7773993,0.87070894,-1.5357556,-2.2814515,-0.0894051,1.3585552,3.2827353,1.1440862,-0.8364029,-0.22272116,-2.6399372,-1.4151943,-0.4411435,0.41360122,-1.906516,-1.3854765,-3.2703116
immunologic_factor,3.369543,0.24613269,2.5323045,0.14037864,-0.5113174,-0.8530326,-1.7392584,-3.1247528,1.5723543,-0.8489364,-2.526265,-3.6549797,-3.9186697,-4.68538,-1.9628555,-3.557425,-3.5055351,-0.06580664,1.4645743,0.9030993,-0.12541893,0.728796,1.4541538,-3.243822,-4.115498,-1.4897143,-2.342916,0.15035169,0.1978627,1.7307152,4.2653265,2.0291026
receptor,1.4551926,-0.009893894,-1.5443734,-1.0416355,-2.0455437,1.5629827,1.7896955,0.6265836,0.7419807,-1.4414485,-3.0504358,-4.639167,-1.1940337,-0.13284332,2.120537,-0.6212596,-1.0969156,-2.310324,-3.6919236,-0.23412913,1.1718531,-2.1676881,-0.9742322,-2.0248063,-1.1665251,2.3675642,3.7550654,-0.13504007,-0.5261543,-0.72318256,0.120072246,1.7915953
self_help_or_relief_organization,2.7561717,4.286191,1.2631611,1.190227,-0.12903105,-0.73957676,-1.0088654,0.4056782,-0.52640927,1.5277827,-1.5409544,-1.3704848,-2.9326603,-0.58543664,-0.76166475,-3.944075,0.034253757,2.3543315,1.3817536,-1.0684518,-1.4877398,-5.2151403,-2.2815259,-0.8739939,-1.5459368,-2.0383196,-5.3029203,-2.1895351,3.5618527,7.391579,4.23706,4.2962523
pharmacologic_substance,0.10396503,0.14989707,0.61924726,4.126433,4.6184254,2.9888742,2.46136,0.73120916,-3.6298568,0.36204338,-1.262347,0.5618307,2.453665,1.4972936,0.19129878,-0.63362795,-0.26722777,-1.0630369,-1.8328509,0.46343443,-3.5398586,-1.8572042,0.07706045,0.20317619,2.364441,3.7145681,-1.3867114,-0.36906716,-3.8368475,-0.29939726,-2.3626173,0.97273695
molecular_function,0.8464409,-2.2330666,2.0244384,-0.06925482,1.946563,2.8669093,0.03639562,-0.2675068,-0.8109975,-0.09177584,-0.27322868,0.7586092,0.34998056,1.0006927,-0.3233818,-0.8206517,-0.17998715,-0.8109175,1.0768629,-1.1511618,-2.076212,0.5647513,1.0092357,2.583712,0.44699302,1.4465675,2.568109,0.658968,-0.31808212,1.8498545,-1.6196895,-0.68971336
regulation_or_law,-2.026511,-3.5564246,-0.29187742,-3.690795,2.5580425,-0.39265984,-2.4188356,-0.37899983,-2.2781675,-0.7380986,-0.10611986,1.8232921,0.08068799,1.9529258,-3.3691144,-8.242162,-4.335072,-3.8849657,-1.7100977,3.4877574,6.895855,8.310083,7.283705,5.3683524,3.5418832,1.6922233,1.3971322,-2.2882872,1.9058827,2.3998008,0.5092965,2.0192034
human,-1.2749965,-6.509953,-2.5918646,1.7644039,0.32416084,1.6656231,-0.097462475,-1.4797963,0.9862798,-0.024863176,2.1755095,1.3229901,-1.095695,-3.1395624,0.03183254,1.5002246,-0.43156686,-1.0888655,2.1459734,-1.1276914,-0.6488487,1.6333091,-1.6596138,-3.9378815,-3.182581,-1.102894,1.605537,2.3806593,4.1881204,1.32793,-0.5845625,-0.82952523
eicosanoid,-4.9097843,-2.0129242,1.4551579,0.53352624,2.973864,2.8065984,-2.8362453,-3.5125453,-1.1646433,-0.94761306,-1.0826049,1.8181247,3.5954227,0.25319073,-0.51562124,-2.1910539,-0.682101,-3.4618988,-1.825182,-3.9625182,-2.8420765,-3.5985966,2.6947243,5.756626,3.9553425,4.412488,1.284115,2.9475102,2.9048097,-0.5329116,0.26446375,1.4352094
amino_acid_peptide_or_protein,-3.9892323,1.5053232,-2.0981588,-2.3497374,-1.1065649,-2.3857841,-0.99114954,-0.20439908,2.1194959,2.465284,1.6135131,0.733892,-3.7106473,-1.8111045,-0.19741246,2.3010135,0.35951197,0.84348327,-0.7192426,-2.4998357,1.6448603,-0.9604531,-1.265351,-2.783499,-1.6308701,1.1783528,1.1633857,3.7407541,-0.025436824,-0.62656873,-1.6681136,1.5081713
group_attribute,-4.0303736,-2.1790807,-2.8856225,-1.9069296,-1.7249051,1.3574598,3.2775319,4.1582103,4.81383,3.4393046,2.0839996,1.2489061,0.64143425,0.6787715,-0.43399677,2.052838,1.811642,-0.87437105,0.6052028,-1.9392071,-0.41136393,-0.7248606,1.4936053,0.48699299,0.9739626,0.92148894,2.732245,0.6304142,-3.2873905,2.0232549,-1.7911791,2.9082355
organism_attribute,-1.7215136,-1.4792035,0.90630984,4.096499,-1.2920078,-2.7038436,-1.6507233,-2.631327,1.0442073,0.435285,-2.185266,-5.322652,-2.7405686,-0.41987935,0.631116,-2.1418297,2.957702,0.07461234,-1.6589926,1.3668175,-0.84634393,1.5460173,-0.9971556,-3.015865,-0.6571267,0.58661675,-0.093898624,-0.5058301,1.122743,1.7698308,1.8510725,2.5099132
finding,0.28063682,0.39034802,0.68890834,0.6783914,-1.2978058,-1.4772321,-1.8096403,-1.0361905,0.71185505,-0.69378936,-1.9422668,0.7685252,-2.194149,-0.68069476,0.65470254,2.1688614,0.37314534,1.5772139,-1.1291025,-0.17516442,1.5798017,1.7722762,0.6670577,-0.5294218,-0.9991347,0.97451866,2.714051,1.7768697,2.2105935,2.3263469,-0.009649207,0.10383833
congenital_abnormality,-0.58692193,-0.13809554,2.3513582,0.7251669,-0.7634233,-1.8301426,-2.494272,-1.144319,1.3194898,1.5964249,1.2898703,3.3123496,1.0494615,0.4227275,-1.6432196,-1.3146919,1.1999589,-1.4614377,-1.6607866,-0.1878716,-0.085151136,1.3291923,0.10754239,-0.52287406,-0.12772983,0.40277144,-1.2596955,0.68835443,1.5441277,0.8297135,0.6207853,-2.1142628
anatomical_structure,-4.6933665,-3.1868536,-0.19615248,-0.8170582,-0.92099625,-1.523962,-4.776275,-2.371497,0.39726958,-0.7452081,1.645845,1.7522465,0.7431313,2.1016104,1.7519318,-0.4755722,1.4196318,-1.9654905,0.9585962,3.5603902,2.5300758,-2.8266895,-2.6512046,2.4490666,1.9427227,0.10491593,-3.200588,-5.329735,-3.5580635,-0.51634085,1.5134943,5.060574
molecular_biology_research_technique,1.6552107,-0.3441573,-0.29427513,2.2847877,1.7898147,0.57084364,-1.731603,1.0808066,-0.9285766,1.6761031,-0.43580958,-2.9489787,-3.4364133,-1.2857447,-1.0203886,1.0238926,-1.5850323,-2.548814,-0.67441565,-1.0433011,1.5181344,-1.6726793,2.223498,0.8663394,-1.0431055,-3.8131504,-2.2844307,-0.915724,-2.5711222,-4.6314163,-2.0873992,-0.7955673
diagnostic_procedure,-2.7111833,-0.8623578,3.7725742,4.2681108,0.72571856,1.4466763,2.2206209,-3.755679,-0.7374295,-0.37820715,1.6582234,4.526996,1.8285902,-0.83606285,-2.6934159,-2.7719443,-1.6615925,-0.52678984,3.1928651,3.7267225,1.2037052,1.0098382,0.88150686,0.61757904,0.67249525,1.4414973,2.3749702,1.9559599,-0.48313463,-0.22278827,-3.1728866,-0.25698116
biologic_function,2.451345,0.5266771,-0.5927036,-1.8528857,0.20998932,-0.06497113,0.39835632,-4.2086844,-1.3899482,-5.4536505,-2.0956695,0.081714414,0.09470369,0.7657202,-1.4958137,-3.8726308,0.16091233,4.476146,0.8179839,-2.7737815,0.098764345,-3.534556,1.4675459,0.99441737,-1.7941123,0.20101008,1.2689505,0.45729068,1.2059711,0.10500907,1.4373782,2.920725
tissue,3.5137973,-1.6072946,-3.6595657,-3.7909088,-2.7151601,0.45848888,0.9645375,-0.07630009,-0.7720178,-0.90644795,-1.450214,-0.26356816,-1.9745977,-1.0624855,2.4541137,0.9379877,-0.112199634,-1.3060119,2.630429,-0.37806407,0.24236046,3.3361259,4.1440806,3.7472048,0.9629008,0.74994147,1.6345136,-2.4048893,-1.1286534,-1.2232229,-0.63950646,-0.6991409
hazardous_or_poisonous_substance,-0.069911055,-1.3554676,0.37459692,-0.38706827,1.6814952,0.41533396,-3.30053,-1.3317194,1.8990549,-0.038036514,1.284382,2.7907205,3.5364528,0.8917879,1.1951233,2.5042639,6.3282943,3.8347964,2.1076424,1.4606897,-1.3710612,-0.32743672,0.50498,2.619453,1.2711674,-0.7734205,-0.5309605,-1.6677477,-2.845565,-1.6172564,-2.605796,0.3854106
chemical_viewed_functionally,2.859333,0.7831466,-0.5836003,0.5296002,-2.5213547,-1.2817502,-0.8227019,-1.150912,-3.2122366,0.6888808,2.2614784,2.0070522,0.012446487,1.4271874,3.527179,1.3015683,0.41167045,-2.18361,-3.6135955,-2.1393466,-2.22011,-6.006211,-0.5452874,1.1817999,1.6656256,2.6451893,0.49021366,2.5915549,1.3480195,-2.024917,1.2716683,0.26027486
reptile,1.8595022,-0.33898783,-0.5991977,-4.2363944,-3.4027088,-0.63888884,0.48185605,2.2998998,-0.2604543,0.008575259,0.10826081,-2.0573163,1.9310915,-0.060896926,-2.4938107,-5.3623166,-2.4751654,-2.4600017,-2.114411,-1.19452,1.81376,0.8523463,1.099294,2.486271,-1.6170685,0.214058,0.35080767,-0.10776614,-2.6012175,-1.5045984,0.050556302,-0.8758955
family_group,-5.1993084,-4.5478034,-2.1707842,-1.9282582,0.86086494,0.27708727,-2.268209,0.44311386,1.5949382,-4.0251,-3.1363754,-3.887852,-0.55066437,-1.5880342,3.7273746,2.34872,3.7507124,3.1303084,3.0203624,1.2595422,2.9453259,0.04647438,-1.278421,-2.5007644,1.5274411,1.074603,1.9264883,1.722162,1.1183248,-3.4006717,-1.4054058,1.6264983
virus,0.83744586,0.7319621,0.868938,-0.5816399,1.173986,3.637535,1.580978,-1.483433,-2.7775145,-1.0268848,-0.8702222,2.9769106,0.054280166,-0.4599311,3.8871157,1.4180934,-2.0295973,-1.9885687,0.6249167,1.9947672,-0.18744993,2.6490722,1.4212437,-0.5064985,2.461427,0.18807709,-2.0398915,0.86529386,0.8739672,-1.2822183,-0.23053338,-0.35763815
indicator_reagent_or_diagnostic_aid,3.836144,3.7867353,-1.5831465,1.2022368,-1.2925025,-3.5729702,-3.9989088,-1.8084972,-0.6075317,0.023306886,0.9800387,-0.0029406652,-1.6348333,0.19587286,-0.15449747,-0.6402145,0.24100214,-1.5696558,1.424998,0.029381655,2.5218096,-0.23879708,1.1006194,-0.536334,-1.041391,-1.4873204,0.29191917,2.1317532,2.1136858,-2.6063054,-1.8644798,-1.1698745
sign_or_symptom,-0.7887613,-3.4611568,-0.7332761,0.15073015,-3.21992,-2.0014677,-1.1150533,1.4362485,0.088002466,0.2761154,-0.29787737,1.3957472,1.8881749,-1.3383764,-0.9597174,-0.31976193,0.015705401,-1.8834829,-2.034228,-2.2377863,2.089324,4.70021,1.5822887,-0.7933685,0.1385656,-2.3302472,-5.2267118,-4.1145215,-0.07119425,0.7710166,3.96695,1.6665255
antibiotic,0.16117764,-3.527475,2.1894085,1.7812614,3.6384642,1.0621164,1.0437088,2.884898,-0.93765396,-1.8797306,-3.9573355,-2.1286016,-2.8782895,-4.108124,-0.0024622586,1.0993962,-0.7366315,-2.4880824,-4.610256,-3.6741664,-2.2813604,-3.83243,-1.8881254,-2.5301325,-0.58672357,-1.0905607,1.2347139,0.17490341,-2.0359516,0.5525582,0.74081576,2.2528226
chemical_viewed_structurally,-1.5796236,-3.124408,-0.58674234,-0.56391984,-0.9179625,0.6175277,-2.851323,-1.461377,-2.7350004,-8.558598,1.8460761,2.3784676,-0.44072014,-2.5681298,-0.9565221,-3.79913,2.2754703,4.5252714,5.8589835,6.0785656,2.4004169,-4.0538807,-2.2073448,2.2457547,0.48261616,0.9894409,0.4675679,0.9202385,0.021272806,-1.8913554,-1.8583497,-1.5856566
body_space_or_junction,0.15916799,-2.3580909,-0.9939093,4.2144303,-0.47620058,-0.88645047,-3.1572423,1.05424,1.1912231,0.2731853,1.7332234,-0.15212728,4.363014,-2.9240792,-3.1686625,-1.3125677,-0.74924004,-3.8058465,2.0096915,2.04127,-6.679345,-0.85079134,-1.2864909,-1.3011398,-0.9440688,-4.495982,-0.8944941,-1.7624309,-10.180071,-8.155953,1.7587827,2.6713486
amphibian,-0.85189205,-0.1377356,0.16572261,-0.41007832,-2.218211,-5.7545886,-4.2366385,0.27826825,-0.048881844,1.8904082,3.6129336,-2.1401577,-1.712772,-5.804769,-1.9576423,-3.6572886,-2.5833666,-1.4712311,-1.0759369,-2.773482,-1.5439001,-0.018391566,-1.1459447,1.6552907,2.2588346,-1.1978928,0.45450425,1.8356086,1.4145736,0.90483016,1.2208651,5.326706
health_care_related_organization,2.6365619,0.013760392,-1.4006393,0.374371,1.5290763,-0.1679468,0.9300672,-0.4015438,1.2134957,2.367181,3.8474653,-0.45813397,-1.9783429,-2.631012,0.39932537,-2.2867312,0.35677615,3.066595,2.5832822,3.9706862,2.8966992,0.63001937,-0.87070787,1.772864,2.4250858,0.7723681,0.97241133,1.9864612,3.552411,-2.4838176,1.7917888,0.49283433
