,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
produces,0.9922953,3.6791334,2.520669,1.9147837,2.3064866,-0.73691744,2.1661348,0.01848728,1.3794276,0.9251504,-1.3808699,-0.39420953,-1.2641432,-0.44838715,2.1646347,2.4694912,3.0690334,1.6346262,0.1406714,0.9112282,-2.9217062,-3.3725657,-0.6529092,-2.086228,1.0467713,1.4891975,-0.15978535,-1.2871664,2.0880482,-0.7743756,1.7338504,2.58634
degree_of,-5.7858443,-3.8605847,0.27262822,1.3166728,2.8159122,1.2447234,1.1043323,2.682934,0.47983417,-0.9706792,-1.9797808,-5.046362,1.7646708,1.6717762,5.8092,3.9118173,3.1047714,1.3614213,2.2093837,2.8317518,5.3574643,5.6878824,-0.8335632,-1.8568189,0.07905755,1.0867558,-0.7102007,-3.0864577,-3.1951947,-0.90156156,0.98229986,3.8364
connected_to,-1.2753918,-2.438299,-3.293708,0.85333246,5.064324,1.4678959,2.544521,0.7988931,-1.969833,-4.030907,1.3487492,1.6997669,3.975466,6.055368,2.1381185,3.2233582,1.131499,3.1202066,-1.1047049,-1.7872854,-2.8831952,-2.5364356,1.3381559,4.9075217,2.2145338,-0.5692172,2.8902776,-0.15425268,-1.4982725,1.9574604,0.4372165,2.6824188
process_of,0.23853539,-0.07338772,-0.21732709,0.4827986,-0.5369075,-0.534632,-0.6350533,-0.27657247,1.0439677,-2.267684,-0.51234937,-1.4711934,2.3280492,0.018452385,1.2284167,0.041054334,0.22572225,0.4211539,1.3987015,0.71185136,1.4677757,2.499808,-0.5984782,-0.20109169,-0.5411474,-0.2367284,1.3798537,0.6983839,2.3586419,0.8655589,-0.7626148,-2.2852352
co-occurs_with,-0.38981742,1.867176,1.3312154,2.3518026,-0.84255964,-0.07091076,-1.2508503,0.97288084,1.3161752,-0.09100412,0.8469746,0.5003109,1.4317155,2.180173,-1.7483039,-1.7680165,0.12511383,2.5954807,0.24015638,-1.1922945,-1.7336895,-0.63967633,-0.53069586,0.21797192,2.735887,0.6131866,-2.3066838,1.0547068,-0.7695839,-6.1272416,-2.439591,-5.6749187
disrupts,-2.498294,-2.7445946,-1.334581,2.1841202,0.20214827,0.2640964,3.9442766,0.94724905,1.4467931,0.11316756,-0.28451073,1.1810893,-2.1625392,-3.8806765,-0.90150887,1.8047787,1.997194,0.2345141,1.6664085,-0.9282416,-4.368974,-2.0712082,0.49013662,0.24067973,0.3250654,-2.0431287,0.24328803,0.11585898,1.5548407,0.415424,-0.56841856,-2.61683
issue_in,-0.46902126,-3.2480013,-1.3379158,-0.04049311,-0.62888986,-0.30483335,-1.1308873,0.33969742,-1.88814,1.1437262,1.8804722,-0.20204486,-0.5469891,-0.020172056,-0.3790511,-2.5714123,-3.380235,-0.8676298,-1.0576711,1.6243048,-0.397888,-0.41591236,0.06782798,1.3529353,2.4500513,2.364425,1.946603,0.75855315,-0.6481389,-5.6727915,-0.7630648,-0.62217474
part_of,2.9664993,-0.34668466,-1.4834652,-1.1015247,1.2992387,1.890221,1.5177438,-2.6012452,0.49437225,-0.36908466,-0.50623965,-0.639072,-2.936667,1.376902,1.4825454,2.718694,-0.042826105,-0.54566175,-2.715053,-2.7239377,-2.9110284,0.74938595,0.3823625,1.2396684,-1.8735043,1.7273035,2.5696535,-4.2602754,-3.0233824,2.2832136,1.9075465,2.3922668
measures,-0.10595945,-1.4740803,0.034006488,0.15672079,0.8705502,0.72120976,0.18125673,-0.46954143,0.40277436,2.144377,-0.47212142,1.936017,2.812279,0.022605116,-0.16157614,0.9360958,-2.3678343,0.5099058,-0.7513927,-0.71210206,2.4443138,-0.96592176,0.8057272,2.0917544,3.363797,2.8801765,0.95167416,0.7399898,1.4814168,3.844701,-0.04101919,2.3900092
prevents,-1.0680501,-1.4717245,-2.3065002,0.5233592,-1.390315,-2.5643816,-1.5824513,-3.6460857,0.89708364,0.21301606,-1.5384115,-2.4929657,-2.252805,-2.9860113,-0.6279924,-0.112597466,-1.939829,1.9856219,7.153873,2.9768047,8.40826,5.5914526,2.9746366,0.5306001,2.406169,-0.28264606,-0.31208155,-0.8503032,-0.99770343,-10.025228,-8.529975,-4.861314
causes,0.38327408,0.021176197,-1.5319989,-2.8951294,-0.7347557,-2.8820758,0.6774805,0.29564112,0.5732445,1.0416566,3.18019,-0.48337132,0.96774024,-1.6108835,-0.019590322,-2.2790186,-1.1302083,-1.4820294,-2.9578252,-1.2207468,-0.77052,0.041554205,1.8887364,1.8111327,2.5691004,0.6421088,-0.88510346,-1.710481,-2.739874,-2.6334774,-1.157783,-2.8784022
indicates,1.1139808,2.4888246,2.670331,4.178028,2.340176,0.6091097,-0.55395246,-0.15412176,2.0380075,0.78562105,-0.35914013,-2.7533712,1.6527032,-1.3821335,-1.9942625,-5.895078,-3.6424568,-1.5231721,-4.2927155,-1.1715287,-0.7140602,-6.50547,-9.906662,-0.7420906,-0.22967644,-0.59650093,-0.8887334,0.3110242,-1.1571524,-4.991349,-3.3017697,0.014372905
treats,0.7960125,-0.06181511,2.3304489,-0.4429644,0.23801063,0.99405706,-0.13405393,-3.8404233,-6.055752,-1.87717,-1.4112725,-1.5645543,-0.68130904,-0.6398539,0.16036636,2.1333594,2.431764,1.1258092,-2.5003347,-7.23302,-5.8219457,-3.3527613,-3.5723677,3.3341517,2.466776,-0.84048957,-2.9277234,-2.0696814,-2.026836,0.6651891,2.9815342,-0.30839485
evaluation_of,-1.3212459,-0.06980725,-0.04377995,-0.28464004,-2.0644486,-1.762173,-0.6381545,-1.9251778,0.2092238,1.217517,0.84483635,-0.075608805,0.80702853,1.1153232,-1.371984,-0.8162333,3.8363569,0.7804494,-0.8946941,-3.5307944,-1.2445477,-1.436894,0.25850588,0.18411168,0.6817973,-4.0993557,-4.687041,-2.3328536,-6.569698,-8.314958,-1.5793834,-1.6071798
diagnoses,2.3181164,-1.2081141,0.7174828,2.402547,1.3282955,1.9237375,-0.07024911,-0.7059265,0.16251935,-0.7323164,2.075034,3.2139509,2.604533,3.102259,2.2713916,-3.105931,-5.0404615,-1.6123362,1.0741467,-1.278287,-0.80413216,2.8710008,-2.6934264,-1.7904471,-0.48815906,-2.21212,2.2575903,-0.0297697,-3.0673637,-5.0787287,-0.9170386,-7.277943
exhibits,1.0504882,-0.97059745,-1.6179831,-3.2636578,-2.1553745,-0.7732265,-2.16219,1.9041259,2.5928917,-0.3566646,2.1004348,1.1916454,-1.3953655,-2.1413853,1.823051,2.3459198,3.4527676,1.8831158,-3.4687252,-1.605374,-3.1711068,-2.6429374,-2.2269914,0.8662385,-0.032428585,-0.6908299,2.462137,1.1342627,0.14983273,0.46799293,0.40486628,-1.9533303
ingredient_of,1.8105631,0.7549106,2.768162,-0.8910764,-1.1489873,-0.6327104,-0.2800996,-1.7719328,-1.1588972,2.2378912,0.24862139,2.9380374,2.0949128,3.257776,1.9874259,1.9642627,-4.1399355,-6.0700684,-0.7140638,3.6521463,6.8944287,4.415139,2.4969747,-3.3071647,0.58450836,0.44957098,0.31426674,2.3985438,2.1391106,2.4757519,0.42381436,1.2665566
property_of,0.16181,-1.5657154,2.3253288,1.158498,-1.2428652,-1.2004302,-1.4428623,-1.6527418,0.35732207,2.1500452,1.8549151,-1.3529128,-2.0675802,-1.9388795,-1.1882281,2.4295218,2.0887284,4.116448,3.0110636,3.047764,0.64331365,1.1774118,-1.2678572,-3.06913,-2.0279748,0.24473299,1.0721524,3.2085943,-1.7395308,-5.859557,-8.937988,-2.1590736
manages,-1.6320521,-1.7409859,-0.40878198,2.7825754,3.460384,2.56913,2.1870456,-0.47880968,5.2645664,-2.2119172,-3.557546,-2.9538474,1.5787024,-3.054467,-2.771207,4.004754,2.221438,-1.3774031,-0.7309982,1.1901149,1.5566934,4.0400987,8.628324,5.639935,5.6271825,6.537129,1.6597613,-5.739487,-6.7387643,-4.3538675,-4.6663837,-3.8194253
assesses_effect_of,4.8298464,-0.068369485,-0.18777095,0.38694662,-3.2559373,-2.9210331,0.14368428,-2.7481334,2.949545,1.6443056,-1.0479819,0.7458527,-0.43686932,-0.85675955,-0.27576268,2.8297875,2.9344103,1.4851556,-1.1249421,-3.505895,-3.633518,-4.6565824,-0.6379783,-0.2127719,0.5238582,-0.9609823,0.5129478,0.43334177,-3.7681875,0.67059827,2.5811214,2.7213526
method_of,3.1116636,5.0724325,4.3147497,-2.0166411,0.29626843,0.18652008,-2.9384668,-3.4434094,-2.9859962,-3.8955917,-2.2926738,1.8687997,-1.7778174,-0.4176684,1.1025004,-0.3905168,-0.06652986,1.2365427,0.7548746,-1.5444992,3.72461,3.242413,-1.3967531,-1.4368938,-1.8829602,-0.7400919,-0.6763857,-3.98436,1.9171915,-4.965909,-2.8028736,-1.4776809
measurement_of,-2.3060167,-1.2344791,-0.9247981,1.0504402,3.74068,2.8513417,4.8255367,0.40485793,-0.58051854,-4.1776133,-4.548024,-3.759546,-2.8206127,0.118437566,-0.49370003,-1.931476,-3.8493571,-1.937606,0.009295906,-1.7037688,0.23708339,-0.36224714,2.8403623,2.4997234,-0.17037831,4.038766,2.367513,-1.3289033,-1.7369071,-0.62937963,-1.020078,2.4871876
precedes,-0.06150335,2.3902884,2.470124,2.0987024,2.370205,2.2239583,4.569907,4.074846,0.6185932,-1.1649785,-2.2145088,-2.7653983,-0.08101424,-0.9281844,-2.88037,-1.2843438,1.7705729,0.83637416,3.1074543,5.183395,3.5105755,3.6066382,2.4739103,0.24339491,-1.3443297,-0.5939294,1.45253,-0.51128095,-0.8913447,-0.76477003,-0.6663205,4.679191
consists_of,0.54139197,0.2267536,0.09180658,-0.5298208,0.30491728,-1.6585172,-5.3659706,0.021999845,-5.273594,-2.693432,-4.0140405,-0.24282661,-4.779363,3.7262,3.695357,2.6589122,-2.5896845,-4.30216,-2.167401,-0.5038863,4.4894476,9.020959,8.815073,3.89013,1.5027071,0.38895473,-0.026210895,2.4104004,3.101991,1.2956121,-6.113964,-8.603933
performs,-2.7056184,-2.0598454,-2.9764085,-0.6014351,1.6861017,3.7847564,3.8323154,-0.15051545,-1.4525723,1.1441541,0.06936459,-1.5374774,0.3911458,-1.8708131,0.65263796,2.4531925,2.789263,1.997938,3.8333263,3.2264512,1.1239153,-0.6653828,0.017805682,1.9187632,-0.028358055,-0.8970148,-4.4642463,-7.5222416,-5.667549,-1.2465173,-1.9673451,-0.34194484
conceptual_part_of,0.64469904,-0.8271638,0.26559114,0.9076219,0.5397962,-2.8643465,-6.3234024,-1.9821763,-3.1321454,-0.57088304,3.5487437,0.46288285,-3.0408468,3.2721665,0.75657153,0.87765074,0.76513636,1.9028449,0.6506281,2.6309943,1.3943361,1.9168782,0.93260735,2.4225616,-1.8087345,-2.7108185,-7.8498363,-5.140258,-9.122713,-12.643973,-0.6879083,4.426598
analyzes,-2.632228,-0.5697867,-1.52069,1.8426247,4.7102895,2.2186508,0.92246556,3.2961557,2.1812682,-0.777603,-2.4757988,-1.8464704,-3.550462,-1.0918005,-0.42649564,-0.0023052637,1.1042824,-1.5948498,4.1424985,6.4885197,5.7741566,2.8221488,-0.5139375,-5.3197093,0.41994226,2.4789145,2.7707608,-1.2597452,3.1376622,0.57319033,-2.82609,-3.0213878
carries_out,2.544389,1.9202176,1.8982749,-0.43436202,-3.4416935,1.1597201,-0.72897375,0.820257,2.8266516,0.90688396,3.9376373,2.5341854,1.8958368,-0.19628336,4.200509,5.4740925,3.4249616,2.8190608,2.993425,4.4347935,2.1488693,-0.73020494,-1.607215,-2.5966299,2.2458353,-4.864437,-1.1615747,-3.8836625,-1.2166443,0.22951645,0.5214326,-2.4875505
developmental_form_of,6.036569,1.295537,2.2466965,1.9288148,3.8269794,2.9353807,4.732672,7.4105816,3.9547477,-2.4585404,-0.27809027,2.225628,1.207563,1.175872,0.76553947,-0.40959224,0.6899109,-2.0316586,-2.5893013,-2.3808947,-4.5086503,-4.7295465,-6.2732434,-5.07426,-3.4199028,2.3738656,1.2763008,-0.67383516,0.9757433,-5.517293,-2.2817607,-0.31559873
contains,4.4979467,5.443268,-1.1509007,-2.4130514,-1.5073963,-1.3971553,-0.06060201,-0.2205594,-2.2232845,-0.58578897,0.93825066,0.6713905,1.8144268,-0.22249559,-0.5669427,0.02395626,2.132299,2.423776,0.6606814,3.2830484,0.7832921,-0.89363796,-4.486598,-7.042894,0.6124276,5.4219646,4.6850405,4.562909,1.5272477,6.6700945,5.534482,7.2025204
adjacent_to,4.657881,1.2183505,-1.6247445,-1.657494,2.0311525,2.7429318,0.931811,-2.42277,-1.5833699,-3.4680674,-3.174802,-2.784063,1.4223948,0.012737623,-1.8536475,-2.424529,-2.7887666,0.9296026,7.0366707,-1.5611923,-6.2698164,-8.969995,-10.131599,-9.256185,-6.4242687,-3.4142346,-5.2977457,-8.732596,-6.9087334,-8.049048,-2.7113545,8.817733
interconnects,1.4758643,5.582004,6.3035893,1.4322835,0.56674594,-2.284029,-6.0116644,0.7746426,-0.21814263,3.5810444,4.303655,5.7381687,1.1881448,0.7696564,-4.0506115,-5.1590476,-4.0448413,1.2403843,-0.91764176,5.81144,5.4466286,1.9430526,-0.58882946,-2.8575685,-5.5789433,1.4969959,-0.049107857,1.3811004,4.6078334,5.115036,1.0554755,-0.0712963
conceptually_related_to,4.404627,6.828234,7.888486,4.277914,-0.005535252,-0.8458592,0.5562868,0.2755368,-0.42775455,-4.3914413,-6.6842146,2.1538546,1.2057397,-6.6527314,0.9211744,-0.12873061,-0.6478394,-6.660234,-5.5745697,-5.3407993,1.3692306,6.2389007,4.251847,0.7088409,-1.0933194,1.4869599,4.0345707,5.621207,5.092349,6.330709,0.15559912,-2.1806207
surrounds,0.21453273,2.3983893,0.41500324,-0.46216267,0.5553057,-3.5153468,-2.0622323,2.9255304,4.7598515,3.4030125,4.241133,1.494211,-3.040822,-3.6346955,-1.4332668,-1.7898825,-0.40221784,7.9870343,9.593034,1.6322321,0.08039487,-1.8114238,-1.9211525,-1.0173175,-4.2145805,-3.8758438,-2.818902,0.16529913,2.82307,4.23246,3.476749,4.1040792
derivative_of,1.3538681,2.3891094,1.7374803,-0.1534127,-1.8513613,0.19752133,-0.3104602,-2.1359677,-0.91004443,-0.86431295,0.6891684,0.20398004,-0.45387098,1.4661554,0.035542384,1.468716,1.3703964,-0.57365793,-1.0653448,1.9248974,-0.9362756,1.3710103,-0.10717709,-0.6396051,-0.521578,-0.20939112,0.24465173,1.1430173,1.6321418,0.17435794,-0.7227101,-0.22903231
practices,0.8009475,0.31310427,2.2559013,0.46280476,-0.22311464,1.863458,-2.2842383,0.47952303,-1.5227011,-1.9047514,0.5418595,1.4019728,2.277461,1.0708704,0.79810005,1.9828035,2.8194726,0.82023686,1.8964525,0.69411695,2.6755483,2.0819676,3.1993227,3.4772742,2.9143558,2.1225038,0.4558507,1.1973443,0.11970474,1.5695946,1.1134032,1.7069441
