,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
produces,2.347413,-0.6152005,-0.9603619,1.6367254,-0.63324505,1.3824369,-1.230055,1.3349664,-2.2441087,-1.4307199,-1.3976213,0.5457629,0.28629768,0.32759368,-0.4260223,-1.7644714
degree_of,-0.11222917,-0.08437705,0.6879647,0.31713519,0.7280415,-0.8566035,-0.11139463,0.7122845,-0.60909426,0.51161206,0.06631585,-0.51005226,-1.3861297,0.49738204,0.27386245,-0.68680656
connected_to,0.64862084,0.042149384,-0.59159845,1.0098581,-0.609724,0.6278798,-0.45225805,0.62088984,-1.058994,-0.42824382,-0.9307627,0.67619944,-0.10544156,0.29392624,-0.5422872,-0.7424586
process_of,-0.51244384,-0.4346522,0.76458716,1.355197,1.0224168,0.37091953,-0.7244729,0.059472922,0.37691358,-0.5094557,0.18161492,-0.09858905,1.1762055,0.09941492,0.9313009,0.49987927
co-occurs_with,0.43706113,-0.6520269,0.21605021,0.17991288,0.03778491,-0.79141766,1.0282077,0.099202015,0.9343249,0.10406986,-1.1368555,-0.26589185,0.26640087,-0.7055216,0.32606792,-0.42757428
disrupts,-3.0159783,-0.16294591,2.2986813,-1.6934862,0.806473,-0.98613983,1.5967989,-0.3317844,2.0472312,1.355039,1.4017894,1.0127054,-0.25346714,-0.1924676,-0.3124734,1.1126935
issue_in,0.8215257,0.71370524,0.10913712,-0.08028063,-0.95139664,1.3662086,-1.594986,-2.7557065,1.8129969,0.5177763,1.0370939,-0.021602876,-2.2814178,-1.5263262,1.0393021,2.1378064
part_of,0.8404705,1.0007474,0.42276752,2.6482172,1.0334086,0.069443144,-1.5506995,-0.46534488,-0.1662458,-1.5608387,1.1089879,0.17957601,1.6416459,2.2184293,1.1372393,1.7812767
measures,0.861707,-1.053741,1.9783161,1.5700531,0.1904947,0.7528022,-0.29846475,-1.5488852,0.13030128,0.4674691,1.600428,1.7093786,1.74154,2.1300688,-2.2764747,-2.7811623
prevents,-2.3668642,1.7797974,0.36546105,0.9273634,-1.1379201,-1.5616108,2.4668,-1.1650747,1.3832945,1.6991032,2.1259673,-1.0268576,1.2586701,1.2218562,-1.2190299,0.298359
causes,-1.933578,2.4565606,-0.5060593,0.121571615,-0.6755066,-1.4284116,1.3015748,-1.1792055,1.8133472,1.2543219,1.076013,-1.7296851,0.25373262,-0.21355596,-0.3798245,1.5186707
indicates,-0.54022765,-0.9103513,0.23623894,-0.5227861,0.33017057,-1.2242855,1.6202415,-1.243097,2.0716941,0.75703984,1.6553574,1.0126108,0.19302776,1.3270175,0.30491635,2.733914
treats,-2.734359,1.6821464,0.82514703,0.8096905,-0.58397967,-1.4394407,2.0568666,-0.90332747,1.1489714,1.4613342,1.247729,-1.2240218,1.243257,0.31140962,-0.7805538,-0.27702668
evaluation_of,0.7911714,-0.8618865,-1.0640442,-0.42258295,-0.4818747,-0.10985945,0.6344234,-1.4086261,1.1907258,0.6988141,1.9880127,2.008099,-0.69157827,2.8684437,-0.29771623,2.3124568
diagnoses,-0.77696794,-0.007735975,0.41213712,1.4603641,-0.9925536,-0.4427636,1.3031127,-1.5401626,1.1252164,1.0246364,1.6039765,0.60666436,0.9442045,2.0272121,-0.9993536,-0.012382166
exhibits,-0.20076367,2.1437702,-0.73543346,-1.4275185,-2.5189946,1.345443,-0.41942516,0.2736592,-0.80026215,-1.1019764,-1.5653967,-1.0328044,-3.1535506,-0.9964858,-0.8997127,-0.068708226
ingredient_of,1.1605988,0.30466583,1.2161882,0.31647083,2.3240037,-0.13846107,-1.0850005,2.06619,-0.8186766,-1.7313576,1.1928775,0.24821994,1.3062361,-1.2999525,0.9908124,2.6266587
property_of,-1.2788012,-2.33752,-0.48152554,1.0083207,1.8440504,-0.9929443,0.05283537,-0.16814421,-1.1915448,-0.42094424,-1.3735436,0.73408055,0.95061857,1.0178972,2.8280432,1.3253989
manages,-0.45791587,-0.25636044,0.16598232,-0.23674014,-0.36978164,0.15404126,0.31663254,0.2060217,0.22859037,0.13341674,0.098135546,-0.11670045,-0.32239947,-0.3840916,0.18513069,-0.12160887
assesses_effect_of,1.0686299,-1.630118,1.861252,1.3989828,-0.13386479,1.1136084,-0.5393194,-1.3091674,-0.1512651,-0.077999786,1.1479352,1.5075394,1.2512033,2.1453664,-1.9624845,-2.737228
method_of,0.9402124,-0.35269552,1.5812813,0.7311873,0.19159047,1.1720136,-1.6873641,-2.9708843,1.4898748,0.8434185,1.6680728,1.2276859,-0.27498063,-0.47469047,-0.08867104,0.36297134
measurement_of,0.38489127,-2.7131495,-0.71310407,-0.9517434,0.061621577,-0.0389151,0.37869868,-0.4212398,-0.24122477,0.28696287,-0.3748149,1.9743633,-0.68863237,2.0013273,0.811182,0.6596239
precedes,0.42966366,-0.64721596,0.70834124,0.7806844,0.3978939,0.06443763,-0.21328443,-0.058061637,0.017579218,0.40342674,0.057334147,-0.5086885,-1.3950809,0.08065496,-0.78801775,0.41975302
consists_of,1.8032672,-0.26328805,-1.3462921,-0.6643552,-0.5082213,0.5934639,0.27182198,0.058896326,-0.89013803,-0.8221222,-0.31743866,-1.1129647,-0.38945568,1.1397461,-1.0770363,-0.42307466
performs,-0.8559619,1.2768958,-1.7083338,0.29907286,-2.9728816,0.7458671,0.73390615,-0.28734583,-0.6331902,-0.7408539,-2.285229,-0.5621495,-2.4802673,1.1593108,-0.27333844,-0.9652445
conceptual_part_of,0.047150258,0.18102942,-0.9553578,-0.3309753,-0.23009712,-0.11603818,-0.05696327,-0.4336697,-0.12763838,0.11731435,-0.4677245,-0.4385641,-0.66603506,0.1856331,0.59134537,0.6821101
analyzes,1.6674912,-2.3984573,1.744651,1.6619822,0.23842551,1.4996327,-0.95810443,-1.029573,-1.1695881,-0.27135748,0.75647414,1.7929752,1.4326643,1.7775283,-2.0223212,-3.720869
carries_out,1.1757809,2.0589786,-2.9898536,1.3345188,-1.9341782,0.13854294,-0.34090143,-0.9489585,-1.1164331,-0.5558369,-1.1302187,-0.71711195,-0.7807038,2.4487028,-0.47073156,0.22104701
developmental_form_of,0.7518796,0.4107616,-0.7889565,-0.36358595,-0.00028011727,-0.24246788,-0.6836415,-1.139255,-0.112641275,-0.46653652,1.6579136,-0.3361534,-0.55022794,-0.9958938,0.51434976,0.4664296
contains,1.201883,0.14116725,-0.76805913,2.0705273,-0.782722,0.8280348,-0.45418486,1.1367366,-1.9823397,-1.0087686,-1.1534809,0.6387125,0.67290914,1.1166581,-0.21410891,-1.0039802
adjacent_to,-0.04914642,-0.5174872,0.11119668,0.11977855,-0.19611168,0.014708115,0.13126978,-0.5044544,0.13023047,0.16435394,-0.37623125,0.41074416,-0.3403157,0.1427738,-0.0020507944,-0.13726905
interconnects,-0.238291,0.016171914,0.19708198,-0.05887889,-0.028412962,0.029161748,0.12067802,-0.5425712,-0.10745203,-0.10707741,0.20837592,-0.29673952,-0.17504764,0.005897042,0.33149526,0.27389967
conceptually_related_to,0.29383445,-0.8278817,1.930891,-0.12230659,-0.27678198,0.3041374,0.6110147,0.3590955,1.1095957,0.46524897,0.69894874,0.49914566,0.48954228,-0.06660933,-0.30105972,-1.9732387
surrounds,-0.38860986,-0.038049713,0.20771165,0.18027349,0.006411807,-0.044535585,0.5204277,0.37232298,-0.034178972,0.15355088,-0.6359146,-0.0033810656,0.41362423,0.7245041,-0.19155285,0.024719669
derivative_of,-2.6046042,-0.8515865,1.1532875,-1.9967592,1.652797,-1.7523509,1.2859528,-2.2034464,2.4594572,1.8946227,1.1883494,-0.5541536,-0.21185094,-0.89531237,1.057605,1.6302518
practices,0.25807106,0.69259155,-0.0046492796,1.9017075,-3.216687,2.091354,-1.1177036,-4.047849,1.7302175,0.9896955,0.5761746,0.6349571,-2.6500127,0.32585835,0.32856286,-0.34479088
