,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
experimental_model_of_disease,-0.6276398,-0.82396424,-0.041578755,-0.19663757,0.7534972,-0.31663293,0.9827091,-0.5058658,-0.15268417,1.1243548,-0.31643167,0.01845936,0.31700844,1.0659401,-0.30699357,0.40211272
patient_or_disabled_group,-0.55771273,0.2930564,-0.7268701,-1.6197454,1.1635814,0.10673261,-0.36857367,0.681756,-0.14641614,-0.7033324,-0.25427553,0.39921716,0.2252907,0.1474783,1.1381187,1.1920654
professional_or_occupational_group,-0.43605775,0.096243136,-0.56601083,-1.3639632,1.093318,0.04361297,-0.41721192,0.9141803,-0.2860745,-0.8351142,-0.23601158,0.5701991,0.48697373,0.05517397,1.6215965,1.144257
nucleic_acid_nucleoside_or_nucleotide,0.38477233,-0.30208716,-0.48070827,0.3182113,-0.36137474,0.7098866,0.31774357,0.49146375,-1.0107839,-0.33036524,-1.4504154,-0.10076705,0.3098795,1.1568898,0.015231407,-1.5673038
organism_function,-0.85703135,-0.43638745,0.619207,-0.62193644,0.3536246,-0.4024204,1.7985054,0.022233428,0.06831708,0.10008871,-0.47465697,0.71365106,0.65984416,0.46448442,-0.12821454,-0.36647204
mental_process,-0.26482663,-0.41521835,0.6814778,-0.7860523,0.5929422,-0.44236666,1.4623843,0.12022587,0.14275146,-0.019033566,-0.23914127,0.41135672,0.479187,0.45654228,-0.11178997,0.02409592
therapeutic_or_preventive_procedure,0.21254212,-1.6225145,-0.27661014,0.25710443,0.28799638,-0.82285625,0.6191269,-0.47259882,-1.0625138,0.041914254,-0.20684949,0.70224404,-0.9725942,0.45884138,1.8255659,-0.13065861
cell_function,-0.8193661,-0.47632083,0.6295243,-0.37762436,0.40564653,-0.20202199,1.8511497,-0.09967891,0.015012737,0.21600415,-0.6096657,0.7883573,0.7848883,0.60752434,-0.27339587,-0.3472204
pathologic_function,-0.68857414,-0.61884457,-0.09040147,-0.26602653,0.73477846,-0.31037444,1.2091993,-0.58109134,-0.060771275,1.1351999,-0.2729282,-0.10393584,0.45745346,1.1278939,-0.26862004,0.44414723
organ_or_tissue_function,-0.8840766,-0.39097598,0.44681537,-0.4891457,0.4257192,-0.17030565,1.8197365,-0.29226112,0.1664462,0.23283024,-0.60000676,0.6402233,0.65014744,0.71304077,-0.23687737,-0.45660132
enzyme,0.5318211,-0.8018046,-0.19151801,0.0342189,-0.2880586,0.05175981,-0.13410045,-0.0014723006,-0.80869544,-0.020782473,-0.856647,-0.6508746,1.2631521,1.0969831,0.24908304,-1.2289069
cell,-1.1720816,-0.6472087,0.34691203,-0.7835479,0.44963348,1.2815919,-0.5653423,-0.5187076,0.78314364,-0.68128496,0.3939903,-0.07141997,0.1103626,0.05479726,1.0647076,-1.4105312
cell_component,-1.1301793,-1.0994925,0.26576945,-0.15035954,0.20999521,0.85023093,-0.6821421,-0.19367956,0.6565532,-0.103420995,0.07118792,-0.25724348,-0.025892355,0.42494532,0.79228175,-1.5312719
cell_or_molecular_dysfunction,-0.76926565,-0.6060612,-0.17449105,-0.37575614,0.7476216,-0.26907322,0.9646767,-0.5476393,-0.12795319,1.2229404,-0.38788736,-0.06877607,0.5336031,1.0493562,-0.2984903,0.40371296
hormone,0.42693073,-0.71553314,-0.34028473,-0.12333272,-0.37220785,0.023354638,0.16449901,-0.04074856,-0.8671344,-0.032200273,-0.92130315,-0.30902502,1.3399644,0.86577207,0.28560838,-1.3771061
organic_chemical,0.11863273,-0.23244417,-0.5580261,0.33944246,-0.7905911,1.128629,0.24253817,0.3520397,-1.0909175,-0.23935388,-1.4951856,-0.28829598,0.16509438,1.4571356,-0.3244206,-1.6013919
behavior,0.35188052,-0.7916604,-0.79674035,0.14156832,0.21542285,-0.053013325,0.84891546,-0.8459832,-0.58501655,-0.23480617,-2.0703397,1.0575274,-0.9570545,0.30755642,0.6867074,1.2124879
neuroreactive_substance_or_biogenic_amine,0.48654145,-0.64707804,-0.2126151,0.14028117,-0.4405906,0.061554093,-0.04869525,-0.056158755,-1.0837785,0.029084379,-0.8588803,-0.4761649,1.0744977,0.8692886,0.48223233,-1.2372181
embryonic_structure,-1.3100977,-1.0007006,-0.014212737,-0.5601807,0.20515467,0.8464692,-0.40757814,-0.1714322,0.9321645,-0.7279875,-0.21512963,-0.41667682,1.083402,-0.14910506,0.70397854,-1.3341454
neoplastic_process,-0.6226884,-0.5858399,-0.14241284,-0.27978793,0.74579805,-0.21879683,1.1354247,-0.60489655,-0.22696666,1.2346635,-0.31845337,-0.023432015,0.5512561,0.99096704,-0.20481512,0.37223318
laboratory_procedure,-0.16900615,-0.82571185,-0.36984324,0.27518362,0.4791225,0.08840476,-0.08259076,-0.017407915,-0.7494061,0.060774107,-0.51450074,0.76931053,-1.6367759,0.44639498,1.1482744,0.0732276
natural_phenomenon_or_process,-0.5785813,-0.6454397,1.0902944,0.02234078,0.16232267,-0.07626737,1.5179492,-0.5829189,-0.2872313,0.19950932,-1.3644254,0.5090203,-0.1673113,2.0645685,0.27921805,0.32372382
immunologic_factor,0.28588358,-0.77374953,-0.07699892,0.30909288,-0.5273383,-0.033425774,0.03326207,-0.08674763,-1.00495,-0.14909334,-1.0308225,-0.50231946,1.1192695,0.8887695,0.35905758,-1.136961
receptor,0.5831744,-0.8576024,-0.23473373,-0.16797134,-0.41508165,0.097797684,0.03990849,-0.06338608,-0.67571783,-0.14459074,-0.8380857,-0.5385382,1.2534119,0.8492486,0.12744555,-1.1441555
self_help_or_relief_organization,0.023352042,0.4923556,-0.16965744,-1.5896492,-0.34706393,2.3015685,0.37193418,0.31476736,-0.7019741,-0.9711464,0.65931505,-1.2126697,-0.17108507,0.908599,1.1377149,0.119156525
pharmacologic_substance,0.21610022,-1.3496212,-0.12476555,-0.012274832,-0.18165573,-0.84042245,-0.09842839,1.0475072,-1.2562401,-0.479962,-0.6066407,0.4408719,0.87952125,0.17844804,0.48173591,-0.39539734
molecular_function,-0.86048156,-0.4353212,0.546886,-0.502915,0.38891685,-0.1560342,1.7162073,-0.18299136,0.099525996,0.14461842,-0.66592073,0.74341595,0.5643534,0.616945,-0.19306327,-0.4653753
regulation_or_law,-0.6364689,-0.29094937,-1.6042091,-1.3030663,0.8306443,0.4977277,-0.6455119,0.8228989,0.019607566,-1.1581534,0.35236493,-1.9726923,-0.41379488,0.39881167,1.3973659,-0.1984205
human,0.34295115,-0.9831455,0.23528273,0.98586595,1.021781,1.341571,-0.6027113,0.35150078,-0.9260373,0.25738937,-0.94307595,0.15517811,0.050373454,0.24084546,0.42109004,-0.16744462
eicosanoid,0.5062655,-0.53844196,-0.36360458,0.43024057,-0.46116707,0.6365273,-0.20379442,0.88282746,-1.1346403,-0.43596357,-1.202178,-0.18152337,0.32760015,1.3265752,-0.44846606,-1.170462
amino_acid_peptide_or_protein,0.51084906,0.09923263,-0.072483234,0.11664583,-0.23691852,0.9850466,0.041926496,0.7836107,-1.0143102,-0.43992198,-1.5066674,-0.27445605,-0.028806329,1.1114254,-0.14563258,-1.5765808
group_attribute,-1.4703943,-0.717815,-1.27259,-1.436026,0.37221968,0.75287515,-0.7095579,0.8485018,0.44080478,-1.0722913,-0.114481404,-0.23708536,0.21352243,1.3051238,1.0885185,1.1560898
organism_attribute,-1.7492858,-0.35257223,-0.29338723,-1.075538,1.0389358,-0.12726592,0.038353793,0.46883193,-0.4489775,0.31556818,-0.9950711,-0.601485,-0.6780368,1.2142547,-0.25016862,-0.023022722
finding,-0.95165145,-0.62123716,-0.8090215,0.045971997,2.0096378,0.35270306,0.23985039,1.1636488,-0.6482876,-0.5591916,-0.46953654,-0.6215651,0.105767965,-0.17985605,-0.26043147,1.2928251
congenital_abnormality,-1.0652003,-0.9892994,-0.91947716,-0.1690356,0.32633692,-0.33404636,0.7944662,-1.0481747,-0.227073,1.0763757,-0.36098436,-0.0324527,0.13523662,0.32920778,-0.13379578,0.17828397
anatomical_structure,-1.6944056,-1.0696907,-0.79122645,-0.06323451,0.75707114,0.51705,-0.93736625,-0.58043957,-0.53006047,-0.41545162,-0.17749012,-0.23197216,0.20777181,0.3275825,1.4144167,-0.91104937
molecular_biology_research_technique,-0.053643167,-0.708634,-0.58914125,0.936488,0.44867697,-0.05020013,-0.34346896,0.07920978,-0.78289664,-0.044660695,-0.504192,0.1761614,-1.4574488,0.40617725,1.807037,0.37883848
diagnostic_procedure,-0.120305374,-0.85793054,-0.79362553,0.4824273,0.20566899,-0.03201538,0.23621391,0.06256601,-0.402981,0.19449651,-0.35476407,0.98175144,-1.6654106,0.5087223,1.1577907,-0.49484625
biologic_function,-0.8192681,-0.5739315,0.31537798,-0.58929384,0.5652374,-0.12524977,1.5028303,-0.4892207,0.13809606,0.63858706,-0.57205874,0.45871177,0.58689195,1.2917142,-0.1785382,0.04071982
tissue,-1.2845904,-0.42359787,0.22944306,-0.4504988,0.02632979,1.2955077,-0.48251873,-0.47540915,0.7613176,-0.2892519,0.051197965,-0.13887674,0.08474266,-0.01846084,1.1069065,-1.4112725
hazardous_or_poisonous_substance,0.3389806,-1.1590453,0.076218165,-0.032469433,-0.4016886,-0.45417216,0.27457494,0.34062785,-1.195538,-0.41580766,-0.8365953,-0.41277167,1.2375196,0.6368917,0.3596716,-1.0520937
chemical_viewed_functionally,0.0073942165,-1.1433784,-0.31923017,0.70881677,-0.4298557,-0.20255515,0.57103926,1.2294736,-1.1263838,-0.7841211,-0.67144144,0.17266732,0.7166098,0.47332475,-0.51613015,-0.6463162
reptile,0.043747563,-1.2495271,0.7104135,1.016153,1.1152496,1.0791321,-0.57125753,0.6567127,-1.0307388,0.0056289104,-0.7567007,0.019834695,-0.053565703,0.024814893,0.9746908,-0.1773832
family_group,-0.68393725,0.49103037,-0.8103694,-1.0298582,0.9392113,0.08373081,-1.2355345,0.95435244,-0.49448544,-0.1641959,-0.7589908,0.03854428,0.4380974,0.38459897,1.1715052,1.3996102
virus,0.16370709,-1.5511923,1.1651386,0.8683586,0.2738856,1.1085457,0.2826043,1.1216866,-1.6331517,-0.65098846,1.0488012,-0.40420815,0.09459301,0.3058474,0.3942703,-0.49807397
indicator_reagent_or_diagnostic_aid,0.25106755,-0.8602294,-0.18562408,0.4578549,-0.23325776,0.14724399,0.5046138,1.1334567,-1.0046731,-0.58776325,-1.2325644,-0.17365588,0.90692085,0.5408813,-0.15085423,-0.9153346
sign_or_symptom,-0.8851071,-0.74136937,-1.3702573,-0.40210178,2.2888613,-0.20322728,-0.17375919,1.2441843,-0.47147384,-0.20908059,-0.3292947,-0.67534524,0.42725748,0.11892411,-0.9195289,1.0334449
antibiotic,0.15410475,-1.0915271,-0.17748006,0.006882536,-0.03905251,-0.7395773,0.03354766,1.2144399,-1.2306228,-0.49041897,-0.5626606,0.400507,1.1113254,0.280743,0.5310269,-0.4889578
chemical_viewed_structurally,0.029349081,-0.57783157,-0.5314212,0.8135557,-0.27431592,0.6065361,0.6815322,1.2165129,-0.9597549,-0.5459242,-1.250722,-0.23430973,0.32859042,0.51738226,-0.5388017,-1.0597278
body_space_or_junction,-0.96848667,-0.27092493,-0.21749762,-0.72664225,-0.8051471,2.3829827,-0.42233416,0.36891076,0.14457923,-1.1532311,0.39215964,0.94231284,-0.5606244,0.7073989,0.16753197,-0.67516047
amphibian,0.123168185,-1.0770535,-0.013304236,1.3950207,1.5140089,1.2197399,-0.48505548,0.99482346,-0.599561,0.39066955,-1.4777979,0.7383049,0.40469915,-0.10845987,0.3068398,0.04004251
health_care_related_organization,-0.091458865,0.33329165,-0.5067228,-1.2519609,-0.4176414,2.3626404,0.6971791,0.13717349,-0.43292698,-0.7890419,0.2738697,-0.851976,-0.20586947,0.8899544,1.097989,0.15546459
fish,0.6076732,-1.3405381,0.39810446,0.9590129,1.4451234,0.9694281,-0.5153274,0.69965214,-0.4275983,-0.19143108,-0.9518435,0.23063846,0.33255577,-0.27052566,0.12214263,-0.19450122
physiologic_function,-0.74901414,-0.4647788,0.60277957,-0.43815604,0.4200876,-0.05561873,1.6905324,-0.27684543,0.12324022,0.28710034,-0.64754784,0.6584531,0.7019702,0.72124493,-0.25398657,-0.4900366
animal,0.009788187,-1.6195881,0.67115366,1.3532763,1.4551256,0.7001387,-0.009027922,0.60268116,-0.7970299,-0.061330736,-0.6011974,-0.14243092,0.26377666,-0.72098124,0.98422486,-0.064806245
injury_or_poisoning,-0.4324684,-0.8968557,-0.59359944,-0.364372,0.41727307,-0.7954877,1.2543899,-1.1956993,-0.066900894,0.64534694,-0.21261132,-0.2394628,0.7656375,0.7044256,0.38949096,0.36400074
lipid,0.31462988,-0.1697147,-0.5306285,0.52946705,-0.35769007,0.546068,0.22106494,0.22796358,-0.7888448,-0.31065306,-1.3066064,-0.27227744,0.7847928,1.027004,-0.34438354,-1.5698256
plant,0.6241431,-1.7475321,1.0987059,1.0789013,0.94385713,1.1283966,0.54616743,0.4855702,-0.010061693,-0.6838581,-0.6106931,-0.017152017,0.29559448,-0.26066366,0.8424567,-0.7104464
organization,-0.33172274,0.87355655,-0.25777882,-0.8488742,-0.56144404,2.5095367,0.4296402,0.2004732,-0.88624835,-0.42328545,0.30368152,-0.94066304,-0.40021908,0.79395866,1.4372178,-0.2055084
genetic_function,-0.6699232,-0.36248174,0.44851828,-0.6180662,0.3557135,0.018532462,1.8356211,-0.36752665,0.21073702,0.26979896,-0.66095066,0.7585044,0.8072061,0.87947637,-0.29117543,-0.5281561
gene_or_genome,-1.4863468,-1.1820347,0.5410651,-0.38002506,0.5044896,0.83082014,-0.783522,0.00978396,0.6233398,-0.27753368,0.024609316,0.07633106,-0.026132243,0.3040795,0.90690583,-1.2681834
laboratory_or_test_result,-1.4256493,0.014051298,-0.47785664,0.79405016,1.2763261,-0.854834,0.11611087,0.9023891,-0.2604507,-0.44394276,-0.27537596,-1.2959307,0.46332482,0.3880369,0.7288553,0.5221783
spatial_concept,-1.0505241,0.830892,-0.40006685,-1.8616084,0.47324243,0.6469189,0.1848302,-0.00083904306,0.59045583,-1.4937748,-2.321887,0.05990737,0.87528175,0.52598846,0.46546215,-0.15739623
rickettsia_or_chlamydia,-0.19599582,-1.2612864,0.42395237,1.1031078,0.32562587,1.0672805,0.4913007,1.2402472,-1.122148,0.3099445,0.33934727,0.37213427,0.22000736,0.19057947,0.53382444,-0.38464966
body_substance,-0.34364164,0.28049278,-1.4779829,0.92260844,-0.7971487,1.3522754,-0.45805788,0.87636364,-0.5786239,0.6849876,-1.0290476,0.22077963,1.5596341,0.6478486,0.47110158,-1.3321416
intellectual_product,-0.5737991,-0.49480858,-1.9802642,-1.2679352,0.84356964,0.64182466,-0.0053142724,0.6581464,-0.3787514,-0.31088525,0.106880374,-1.7192478,-0.12254019,0.39733747,0.51097876,-0.3604143
element_ion_or_isotope,-0.3074231,-1.1368085,0.13814999,0.76770145,-0.486415,0.35529596,-0.03587306,1.5536416,-1.4342484,-0.83482116,-0.70822287,-0.45267126,0.30327654,0.86011124,-0.15552467,-0.76465535
research_activity,-0.18409903,-0.3569346,-0.9134623,0.8484473,0.69131297,0.21211518,-0.1661132,0.3341836,-0.7495126,-0.1958525,-0.25161678,-0.20487778,-1.5427463,0.28648916,2.0255969,0.06695992
geographic_area,-1.9838673,-0.42973712,0.25872666,-1.4056072,0.7574566,0.19659398,-0.18145862,1.609889,-0.002518577,-1.9092613,0.15464763,-0.84963,-1.092072,1.3134995,0.8663458,0.11914467
professional_society,0.0024072067,0.63880163,-0.73413223,-1.0538057,-0.45833817,2.6347265,0.3714278,0.1202016,-0.67066765,-0.51907456,0.2149686,-0.90817,-0.57637614,0.5625457,0.9809281,-0.08256072
organophosphorus_compound,0.27445605,-0.40613008,-0.4726051,0.13093719,-0.30457023,0.61370033,0.021595603,0.81129473,-1.222287,-0.4910977,-1.2592689,-0.33444023,0.28447342,1.2945132,-0.2352644,-1.2335913
body_location_or_region,-1.0343068,-0.85902697,-0.64011,-1.4649537,-1.0018665,1.9275345,0.13647878,0.064392544,0.24784192,-0.8697091,0.04182264,0.72855216,-0.7128314,0.74281687,0.070792176,-0.20003699
invertebrate,0.7762454,-1.2171662,0.23447594,0.94009864,1.2985386,0.6310201,-0.027322784,0.9824671,-0.806533,-0.09680797,-0.506954,-0.047465343,0.44093183,0.002446554,0.25713396,-0.4106044
age_group,-0.432001,0.5821174,-1.1721904,-0.96571857,1.1455951,0.117890246,-1.251788,0.88299507,-0.040851146,-0.3300123,-0.8611292,0.1815987,0.4651538,0.4339533,1.3014174,1.3189297
human_caused_phenomenon_or_process,-0.76697195,-0.38639194,-0.31795403,-0.9816422,0.077943295,0.046977524,1.5878175,-0.39916646,0.3731555,-0.4089231,-1.0679551,1.2846246,-0.37894416,1.5336953,0.7397032,0.2860459
phenomenon_or_process,-0.9198581,-0.040848393,0.07405645,-0.92652225,0.69572777,-0.106993765,1.6129236,-0.046953127,0.06920547,-0.39015064,-0.60591143,0.8991836,-0.29598138,1.4918925,0.9381345,0.46844822
individual_behavior,0.33838546,-0.6715246,-0.65540576,0.094341844,0.8400329,0.060839884,0.5546134,-0.9297475,-0.57973206,-0.10892978,-1.8166815,0.5685867,-1.4959854,0.49365476,0.62043977,1.0804964
bird,0.67679965,-1.0183139,0.249003,0.67528266,1.5056494,1.1660872,-0.27230665,0.24997556,-0.40375388,0.21088454,-0.9493575,0.13892418,0.54672736,0.12146517,0.45826557,-0.4527091
mammal,0.58940303,-1.0150707,0.3806795,0.58340865,1.1701767,1.357904,-0.3611835,0.1566658,-0.39413595,-0.010532195,-0.8270097,0.07564944,0.45226786,0.0896193,0.65304035,-0.7887011
qualitative_concept,-1.3233047,-0.539536,-0.054326784,-0.867625,-0.9984311,1.4271845,-0.31481427,0.98176914,0.49621004,-1.2998707,-0.354331,0.13650727,-0.049219053,1.3852638,0.14875025,0.52473336
environmental_effect_of_humans,-0.6733349,-0.12622446,-0.15074988,-1.3433411,0.3521158,-0.021153672,1.6526983,-0.47123033,0.18357217,-0.52436507,-1.1175886,0.79959565,0.13943888,1.1023237,0.69046223,0.18364199
social_behavior,0.16763054,-0.8337435,-0.8894313,0.20800121,0.22946247,0.08432332,0.7183118,-0.5495423,-0.3998416,-0.28251866,-2.2478137,0.8369144,-1.3468156,0.38122457,0.3759009,1.1821032
biomedical_or_dental_material,0.731335,-0.95159554,-0.4752142,0.021699222,-0.23737115,0.37215915,0.049370907,1.179377,-0.5982565,-0.83017474,-1.127708,0.08723087,0.5903461,0.81168264,-0.16693632,-1.4752219
quantitative_concept,-1.2378798,-0.12199057,-0.18218683,0.038496774,0.45188624,0.6917065,-0.42420137,1.0821992,0.8945545,-0.8951015,-1.8753928,-0.6201536,0.2431132,0.5803147,-0.45638013,0.72100365
inorganic_chemical,0.4817788,-0.9355173,-0.30253014,0.4978868,-0.03918262,0.05778829,0.2305967,1.0711544,-0.9828759,-0.6911761,-1.2255551,-0.05830118,0.6565599,0.54219514,-0.4505954,-0.8497484
drug_delivery_device,-0.49809793,-0.93461,-1.116042,-0.14766052,0.044642907,0.07378289,-0.2785978,2.1576731,-1.5492125,-0.29704747,0.6052622,-0.88963765,0.908116,0.28476882,1.1159925,-0.092629485
educational_activity,-0.15247989,-1.1039451,-0.37172613,1.0523422,0.9309062,-0.46927467,1.2087057,-0.55740666,-0.65242046,-0.7141642,-0.30138755,-0.8393335,-1.1067624,-0.1998402,2.7414186,-0.06709036
chemical,-0.07118433,-0.92907935,-0.38482338,0.5271522,-0.6600671,0.539987,0.635287,0.8989231,-0.8431693,-0.50845,-0.5788984,-0.46227583,0.48087373,0.58150077,-0.53459424,-1.1062987
vitamin,0.51779914,-0.8577099,-0.23794869,-0.108573675,-0.36463615,0.22643587,-0.14557707,0.08271806,-0.80448145,-0.028981498,-0.9102084,-0.39875966,1.2490535,1.0181838,0.20923337,-1.133832
fully_formed_anatomical_structure,-1.7493484,-1.274978,0.56623936,-0.5979768,0.16206734,1.2890446,-0.23191927,-0.79712313,0.9807024,-0.83488095,0.23196988,-0.28339186,0.36232832,-0.2685276,1.3968744,-1.0603073
group,-0.64345986,0.44457093,-0.6736471,-1.4339427,1.1169285,0.12589471,-0.81535286,0.8299916,-0.13147177,-0.6596889,-0.32591057,0.18517186,0.49168298,0.3252233,1.1741371,1.0488465
nucleotide_sequence,-1.1253655,-0.1470675,0.60735595,-1.1472911,0.254152,1.7032892,0.42889032,0.40338162,0.27900243,-2.0708601,-1.6035594,0.7158344,-0.19560784,0.65721023,0.4248385,0.58264774
body_system,-1.0523921,-0.5203229,-0.02407204,-1.7759099,-0.36907363,1.5567442,-0.82011205,-0.10150717,0.038413726,-1.1888136,-1.4051201,0.10001812,0.3654739,1.4857434,-0.22994384,0.42595708
food,0.96311104,-1.9129002,-0.72401476,0.68895876,0.07881827,0.58804756,-0.15221763,1.4839894,-0.49170777,-0.95139736,-0.69252807,0.53458124,0.1348332,0.888786,-0.036148697,-1.1024017
bacterium,-5.2213203e-05,-1.695253,0.60345656,1.2505529,0.32129985,0.8642051,0.39241204,1.1740754,-1.0597965,-0.22476473,0.26941124,0.49425748,0.26852202,0.16223848,0.6189589,-0.27844277
fungus,-0.19341792,-1.2675263,0.5287164,1.049826,0.23765661,0.94049495,0.57096946,1.1408608,-1.3006088,0.17769387,-0.07046994,0.3955753,-0.15375432,0.10370215,0.56303596,-0.307943
research_device,0.41891316,-1.2055725,-1.4844842,0.18836932,0.62202454,0.26376465,0.20085187,2.071497,-0.89299005,-0.8362554,0.2940568,-0.70223284,0.66572744,-0.14043137,0.8011973,-0.38430694
governmental_or_regulatory_activity,-0.12440689,-1.0159255,-0.5451871,0.67463267,0.8851465,-0.06334932,1.0993941,-0.14645639,-0.7212119,-0.47571638,-0.23052554,-0.815105,-1.4117332,0.18542375,2.3579373,-0.042857923
idea_or_concept,-2.00247,0.85468066,-0.12350556,-1.1413426,0.19484903,0.7087672,0.023552945,0.8726307,-0.05518754,-1.6087031,-1.6557864,-0.3188301,-0.34429684,-0.09998205,0.6453379,0.13116765
occupational_activity,-0.033072293,-1.0897425,-0.7281496,1.0304765,0.8212373,-0.22903156,0.8545825,-0.8074578,0.3289753,-0.6416487,-0.21373603,-1.312001,-1.2266334,0.41558057,2.5370607,-0.4725401
physical_object,0.0115875,-0.15121874,-0.31105527,0.6288845,-0.07872228,0.23398589,-0.4531449,-0.4002922,-0.45593497,-1.5909224,0.5979117,-1.0366315,0.774186,-0.058036786,1.0374056,-0.20096059
vertebrate,-0.036237758,-1.1264677,0.55802923,1.5623103,0.84418446,1.2058902,-0.23393042,0.9554297,-0.9490565,0.023683598,-0.65429944,0.22028977,-0.13722579,-0.03874859,0.85503227,0.09887816
substance,0.26258388,-0.5358895,-1.7756064,0.6890807,-0.25623372,0.64724433,1.0247,1.3549386,-0.59202063,-0.82689005,-0.48112166,-0.2569961,1.2706944,-0.17698571,0.3314651,-1.0658215
medical_device,-0.3511747,-0.8977039,-1.5448147,0.0047964505,-0.1491165,-0.2151997,-0.02123346,2.0386996,-1.954881,-0.23795734,0.31427717,-0.38842458,0.45817482,0.040612366,1.2512025,0.025839712
manufactured_object,-0.026627716,-1.2209328,-1.5675932,-0.16476257,0.46149477,-0.22159125,-0.20017067,1.9688938,-0.5846403,-0.7049013,0.53687036,-1.2232761,1.2609458,-0.13929574,0.8690617,-0.6690504
classification,-0.35406813,-0.42552957,-2.2737827,-1.0545403,0.8814405,0.87815344,0.6504529,0.8134533,-0.0976607,0.08145974,0.32195777,-1.0986829,-0.2395385,0.4394101,0.83027816,-0.77264977
daily_or_recreational_activity,0.21981376,-0.5719102,-0.9384119,0.7131225,1.3473964,0.21610601,0.63114077,0.2600797,-0.2540864,-0.6146648,-0.90509367,-0.2885831,-1.3989524,0.5958534,2.0342758,-0.31547776
conceptual_entity,-1.2765418,0.345635,0.5535766,-1.1447955,0.13270605,0.4792165,-0.36244053,0.7507951,-0.32040033,-0.8146058,-0.8982777,-0.67249453,0.35449243,-0.21632689,0.9736998,0.6849439
occupation_or_discipline,-0.11611849,0.01361447,-0.21308076,0.0674181,-0.13333249,0.32600507,-0.90898675,0.5284014,0.5389818,-0.6599415,-0.016536409,-0.09270146,-0.09743397,-0.12475066,0.48059762,0.123835005
amino_acid_sequence,-1.2713486,-0.24492584,0.03301429,-0.71002597,0.40494645,1.0474422,1.2596903,1.9182736,0.7367415,-2.2721686,-1.454518,0.27252737,0.24246067,-0.0871714,-0.19852775,-0.07752943
clinical_drug,-0.021799993,-1.0383807,-1.538601,0.15385969,0.45976895,0.32744092,0.19259495,1.6686009,-1.4204113,-0.32449594,0.67181534,-0.94026566,0.4910697,-0.43096974,0.45105794,0.08368433
activity,0.28707537,-0.9862595,-1.0913489,1.5833125,0.02007473,0.2989086,1.2033448,-0.58682007,0.6143819,-0.97287405,-1.1774387,-0.8768098,-0.75094223,0.35478878,1.9413149,0.22992913
