,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ingredient_of,0.5769972,-1.6389562,-0.13074711,0.02776497,-0.3316177,-0.6901946,-0.23424304,-0.066581085,-0.7245418,0.5438971,0.3871113,-0.4876873,-1.6615672,0.3116752,0.74935365,0.8631521,0.7542127,-0.9044464,1.2196754,-1.1335156,-0.17502736,-0.31407228,-0.13168731,-0.6697977,-0.107533835,-1.9592806,-0.200284,-0.1678573,-0.5142471,-0.74739796,0.006122005,0.4593718
property_of,-0.672369,1.1296133,0.3593147,-0.60393083,0.6927634,-0.39192393,-0.66872185,-0.5217627,-1.1957978,-0.65089816,0.56592166,-0.6877913,-0.30574974,0.88200647,1.0863042,0.69754714,-0.6281096,-0.059602406,-1.0716203,-0.07052167,0.12377695,0.5762563,-0.21660718,-0.05800389,-0.5917368,-2.1517541,-1.3152871,1.5006845,1.0959042,-0.76593846,-0.59220344,1.5172205
manages,0.18950318,1.2540781,-0.14633302,1.5278546,0.00020551874,1.1764851,-0.11287664,-0.5074804,0.9550951,0.56497693,-0.3374715,-1.7446789,-0.3128159,0.27447394,-1.4048721,0.16347194,0.2674313,0.3202695,-0.19350114,0.22790827,0.8983649,0.15853658,0.14495319,0.047630023,-0.54641664,-2.2471569,-0.5823929,-0.7165527,0.3714992,-1.5627371,-0.47076106,-0.02912868
assesses_effect_of,-0.25613502,-1.0388045,1.6374203,0.44908762,0.15359196,1.1058685,-0.07357346,0.061447524,0.13743764,-0.02927504,0.051540554,-0.17583402,-0.57544523,-1.1031553,0.46172273,1.0489278,0.4127544,0.45037964,-0.86351657,-1.1520673,-0.38006926,-0.77461165,0.7272239,-0.45976532,-0.81268495,-2.181511,-0.30179748,-0.3449963,-0.37529886,-1.3667153,-1.2618704,0.3238067
method_of,-1.7703699,-0.034192286,0.44084176,0.19760986,-0.16801779,-0.50660396,-2.6896589,-1.444241,1.9497371,-0.9960571,-0.88399476,0.21548013,-0.97422886,-1.1046326,0.3852696,-0.40488058,0.93286324,1.7759234,0.59215117,1.3225101,-0.8591391,0.5007935,-1.2304004,-0.063548826,-0.2117229,-2.0915933,0.5347259,-0.39564082,1.4725614,-2.557008,-1.5037872,-0.39239243
measurement_of,-0.501181,1.7994165,0.5216454,-0.22615209,-0.25666547,-0.896247,-0.007387646,-1.4236915,-0.78842044,-0.047561124,0.21288271,0.098837055,0.49502563,1.3316865,-0.29425284,0.14707012,-0.6076777,-0.44545537,0.48010382,-1.3877156,0.29787645,1.2776816,-0.25572267,-0.32663435,-0.93327105,-1.9724915,0.21320176,-1.2507746,2.0374746,-1.0242708,-0.53685415,-1.0538602
precedes,0.36513323,-0.42804626,0.608357,-0.105102085,0.92647195,0.47866938,-0.7761139,1.497658,0.98935586,1.0703101,0.12887265,0.98165005,0.345955,0.6832564,-0.20523272,0.5950817,-0.87433046,0.049469195,0.36833194,0.15161937,-0.5849519,0.8416352,1.07745,-0.163071,1.0234686,-3.2901511,-0.77785516,-0.8922877,1.3485681,-1.7250781,1.048748,1.4784602
consists_of,-0.89450765,0.56137854,0.07734541,0.6070415,1.6486194,-1.1852893,-0.15358207,0.48414043,1.0175871,2.1207778,0.08103304,-1.2392265,0.08150426,-0.7713934,-0.73593825,-2.1896381,-1.1215099,-0.20346195,1.097524,0.4530274,-0.5234655,-1.2548918,-1.0470852,0.76887536,-0.46424893,-1.7116618,2.262212,0.80028427,0.012656338,-2.4860198,-0.2647586,-1.0338206
performs,0.18265246,1.3754827,-0.14913909,0.33953968,-1.0189474,-1.7859462,-0.19667068,-0.021989662,0.76980186,-0.008207374,0.32294858,-0.72018474,0.13368177,-0.56664747,0.02858639,0.3677247,0.16430536,-0.5490138,0.51547164,0.3989078,-0.05739961,-0.22085524,0.04341933,-0.20602193,-0.77149886,-1.7966033,0.23435512,0.15963161,-1.2037802,-1.3758029,-0.14210404,-1.2012229
conceptual_part_of,-0.78873885,-0.16803326,0.31347963,1.015842,-0.29114425,0.3838788,-2.230726,-1.3220432,0.35341033,0.01146122,0.069124505,0.5159313,-1.070651,1.0399514,-0.5195437,0.9194248,-2.5677094,2.3019538,0.69180876,0.5481868,-0.52002406,-1.1506714,0.70406985,0.5551692,0.84357196,-1.4075277,-1.6680087,0.26640332,-1.0552498,-2.5304906,0.1260632,-0.5344955
analyzes,0.4060914,0.7655996,0.66982234,-0.15980281,-0.5426844,0.04412042,0.098277934,-0.44219843,0.6228963,0.70186466,-0.040054843,1.0300951,0.1870553,-0.851427,0.63923484,0.4842431,0.05709783,0.230441,-1.5332139,-1.3495787,0.3478096,-0.00073572714,-0.022738498,-0.30537885,-0.43709686,-2.220016,-0.9768111,-0.5387758,0.16864686,-1.6114331,-0.69537747,1.0814444
carries_out,0.9987668,0.6211464,-0.036627583,-1.3283391,-0.8681286,-0.48640022,0.18802834,0.21720484,1.3185799,0.34896338,0.14998013,-0.4252131,0.8589957,-0.709635,-0.6114332,-0.39587808,-0.7319394,-0.6751611,0.6256093,0.076893255,0.26268625,-0.7612265,-0.64833975,-0.07919747,1.8294451,-2.1161642,-0.70567393,0.5762298,0.08543349,-1.9509635,-1.3274099,0.06496906
developmental_form_of,-0.15996543,-0.8044705,1.0335722,0.1270539,-1.0634694,-0.8858333,-0.014691034,0.1888953,0.75352305,1.0489296,0.30382934,-0.35638627,0.74538654,1.3417581,0.92007357,1.1657175,0.04190173,0.46505997,-0.24644606,0.47516087,0.19378987,0.80126005,0.7212967,0.1805276,-0.62407565,-2.0476503,0.11309179,-0.9951927,0.17662083,-3.1653569,0.06721201,0.7393564
contains,-0.99501926,0.6213221,0.9153819,-0.12372876,-0.48183945,-0.2748055,0.5197595,0.41595092,-0.3081675,0.39445785,1.9020287,-0.045177095,-1.5827737,0.7894376,-0.5055535,1.314218,-0.7305499,1.1388316,-0.3867231,0.12679772,0.35456562,-0.5930478,-0.63122714,-1.1795444,-1.2208294,-2.3413162,-0.50806516,0.7273097,-1.5070275,-1.2250192,-0.8445456,0.45302567
adjacent_to,0.48909405,0.33003968,0.46790934,0.8840497,-0.0059059844,0.22297168,-0.42357096,0.017052734,0.021339715,-0.29836178,1.0538906,-0.89523864,-0.3023358,0.45775765,-0.26720214,0.89181054,0.1799345,1.6946424,0.6326027,-0.4196336,-0.082668245,-0.14440013,0.39004543,1.7941068,0.25606647,-1.1357414,-0.13186406,-0.33275807,1.640833,-2.5786114,-1.6264626,-0.64779484
interconnects,1.635367,0.1591739,0.08185788,0.50392914,-0.754103,1.6118001,-0.49091926,0.89353424,-0.38343388,-1.7348254,-0.39409038,0.27514446,0.39594743,0.65558577,-0.36993647,0.005385398,0.7412878,2.054563,-0.004283503,0.12385788,-1.6479992,-0.21687447,-1.1032964,2.7283218,-0.8283768,-1.1187795,0.7031757,0.8683709,-0.35071364,-3.4929924,-0.28100535,-1.0789489
conceptually_related_to,0.0072924155,-0.1998601,0.5356827,-0.3908727,0.40411353,0.7189247,-0.3145718,-0.7354256,-1.285622,0.2893362,0.17093162,1.5027351,2.7635083,0.50697327,0.8319146,0.29164463,-1.1494157,-1.3457756,0.7186608,0.9440343,0.6969584,1.1609114,0.41692486,-1.3595746,-0.6633296,-2.392399,-0.07826454,-0.8382568,-0.9696083,-1.4496001,-0.7889615,-0.1488083
surrounds,-0.40620124,0.6944611,0.9996569,0.940727,-0.72673726,-0.014266976,0.0974222,-0.5395939,-0.5378754,0.55200356,1.7325169,1.10509,-0.025691962,0.9077706,0.40410426,0.03465162,-0.983602,0.09497395,-0.32075462,0.380047,-1.9906698,-0.6720556,0.66840345,0.7242954,1.0001034,-2.180377,0.053956617,-0.50529903,0.21666273,-2.519395,-0.09544538,1.0929761
derivative_of,0.6513727,1.4902464,0.6860109,-0.2544681,-0.82387114,0.7314979,-1.0294226,-1.9764435,-0.4434369,0.80996937,0.80504733,1.3831382,-0.8645035,0.6956871,-0.53784364,1.0544423,0.5431668,-0.2800049,-0.3103917,1.4887804,-0.5454077,0.87265563,-0.21720982,-1.1624826,-0.23328449,-2.511701,1.2119446,0.61569566,1.8890837,-1.3886862,-0.44941536,-0.36588645
practices,0.86182225,-0.3319747,0.23645642,-1.3874011,-1.949753,1.940559,-1.1400423,1.4963268,1.593307,0.14740978,1.7522038,0.8634608,1.943978,-1.3603384,-0.5519802,-0.171418,0.17702162,-1.5634583,-0.0362122,-0.12090057,0.8939437,0.84779775,-0.03856322,0.77874136,1.1630366,-2.214526,-0.009776559,-2.2139735,-1.5645999,-2.2350845,-1.0996238,1.1503731
