,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
degree_of,1.7399577,1.3642168,-0.985312,1.2479361,0.11417359,-0.2798167,-0.26927337,1.5763168,-0.98750997,0.65294594,0.29776183,0.27647072,-0.048269175,2.095262,0.37086996,0.94426763
connected_to,2.1407547,-0.10363447,0.25934258,-0.5448527,-0.98351693,0.7165715,-0.6853417,-0.22191139,1.4037495,-2.1203475,-2.2469497,0.94321567,1.0408772,0.879462,-0.3515836,-1.1292462
process_of,-2.0266778,0.6304311,0.9840486,1.2162576,1.8463454,2.0254052,0.00080531015,-0.38443664,1.744951,0.37079403,0.059009816,1.3217475,2.3901405,0.5538635,0.5637218,-0.50649583
co-occurs_with,2.2449784,0.2612421,0.1989769,0.038194276,-0.60140973,-0.5844349,2.0053034,0.03830725,2.3726115,0.6670429,-1.1647338,1.6175772,-0.013813807,1.9560161,1.574865,1.1473641
disrupts,0.7543388,2.3174024,2.2066746,-1.4302344,0.59543926,0.18075594,-0.06893719,-1.5291517,-1.3179529,0.54298025,-1.7601053,-0.21759276,0.8540781,-1.3945078,-1.1310261,-1.7082522
issue_in,-0.08877006,0.40028057,0.5272077,0.18669933,-1.5001974,0.7301638,-0.66562563,-1.819791,0.19601448,0.9868231,-0.74852717,1.628984,-1.1569185,-0.5948612,0.20318265,1.4205112
part_of,-1.0253313,0.22142437,0.52327347,-0.5035951,-0.13198265,0.9346788,0.26282886,0.54080594,1.3977928,-0.65238833,1.1070368,-1.0025301,-0.6282879,-1.5992177,-1.2954608,-0.13590518
measures,-0.038284812,-0.79609495,-0.11368933,0.5573799,-0.14008829,0.6486276,-0.48562917,-2.035142,-1.3002601,0.9374502,1.4728446,0.5470262,0.7388787,1.6513256,0.17494565,-1.676001
prevents,2.3669221,0.3948832,-0.3216325,0.20027494,0.11557754,0.612439,-0.6485751,-0.52770036,-3.0937748,0.10727896,-0.21100983,-0.34765908,-0.20005511,0.04399313,-1.0229985,-1.1606755
causes,-1.4985459,2.5642526,0.69736415,2.5962,-0.021678483,-0.55573887,-0.06857055,0.19093694,-0.39761183,-1.5282795,0.15623517,-1.151765,-0.5695951,0.30650994,-1.9269948,-1.1921272
indicates,2.819264,-0.99194896,-0.8649338,-1.4488696,-0.11838573,-1.3331668,-2.1262558,-0.61166763,0.75294363,1.6937934,0.38747808,-0.7107332,1.3172932,1.0423877,0.0671314,-0.2871247
treats,2.7918918,-0.07180388,0.55390155,-0.2987637,-1.6890192,-1.0288525,0.40023705,0.7087977,-0.29188567,0.33628094,-0.3634353,-0.92439616,-1.1365557,-1.1678383,0.4797545,-0.55730927
evaluation_of,1.303202,-1.4741172,-1.6238565,-0.1730554,0.18872829,0.16503434,-0.95933527,1.1810089,1.8366847,1.8198581,1.854041,1.9293585,0.05943194,2.0810347,0.28614944,1.1247241
diagnoses,-0.79839396,0.36436746,-0.54123485,2.0966685,-0.15043695,0.6461884,-1.4161097,-0.037428297,1.4442394,-0.5431544,-0.1985639,-1.5214185,1.3948932,-0.034314413,-0.74960005,-1.1148353
exhibits,-0.85910964,0.13088888,1.5720614,1.7695572,1.620843,0.64678735,0.87812495,1.0467445,-1.5869435,0.14105335,-1.5168657,-1.3259166,-0.8477519,-1.800213,-2.3940477,-1.7617528
ingredient_of,1.0406194,2.673038,0.71823907,-1.8013996,1.3782266,-1.132058,2.2423797,-0.40461612,-0.75263405,0.16771165,-1.1657194,-0.44126707,-1.6848613,-0.9673479,-1.0017691,-1.3380402
property_of,-2.0475276,1.414512,2.4044683,1.4466091,1.4969956,0.11713256,-0.34189838,1.4145154,0.6665078,0.6631438,-0.4669102,-1.2096488,-1.9480181,-0.5891595,-0.7714619,-2.1786726
manages,-1.4032573,0.09737103,-0.43520147,-1.9861937,-0.34520957,-0.623089,0.7806406,-0.45337513,-0.72170466,0.64822376,1.2935678,0.22258534,0.73007405,1.6302022,-0.23251879,0.7728946
assesses_effect_of,0.30441877,-1.4092546,-0.5296519,0.61542857,1.2775805,-0.12154398,0.2678862,-1.7591558,0.2309624,-1.0091429,1.8846387,1.0988075,2.007003,-0.048322126,-2.9847028,0.67178947
method_of,-0.82423335,0.20117554,1.2681617,2.4085655,-0.034646567,1.8586276,-0.7387407,0.057305597,1.0906626,0.30166802,0.10035738,-0.64183736,-1.8496535,-1.5135058,-2.3033772,-0.9129394
measurement_of,0.5967062,0.4640834,-1.669825,1.853193,-0.05275787,0.74110526,0.9751501,1.7143797,-0.34897453,-0.1729999,-0.85895145,-1.7086092,-2.6539545,1.2285765,-1.6149616,-0.45145443
precedes,0.3011571,0.58453125,1.5875249,1.1264834,0.30288774,0.40308976,0.19689214,-0.14035107,-0.054303523,0.67237264,0.6327794,1.0776708,-2.1938553,2.2333121,0.6685154,3.0749714
consists_of,1.4791906,0.40663525,-0.509753,-0.20416036,-1.1106117,0.2190716,0.30192083,1.6618719,-1.4788525,-0.9608606,1.0351607,-0.3330789,-1.3553057,-0.070082545,-1.8132864,1.0052205
performs,-2.864684,3.8596158,0.8058338,2.526654,-1.5881687,0.4674913,2.2002695,-0.6707366,-1.2307103,0.90200186,-1.131405,-0.4787154,-1.6635679,-2.994907,-0.060259722,-0.55443805
conceptual_part_of,0.06373615,-0.39644057,0.55165243,-0.75543344,-0.73997754,0.11522982,-0.1414201,0.60952014,0.4482626,1.8006483,-1.2438246,-2.0686767,-0.47316653,-1.62916,1.5828232,0.4126638
analyzes,0.36096573,-1.542614,-0.16518334,-0.6989448,0.27589068,1.1999892,0.5214966,-0.22772737,0.4992281,1.8335657,-0.07577393,-0.32922605,-1.348005,-1.0882496,-1.6654727,1.3229324
carries_out,0.25294986,0.8456314,-1.380878,0.79676366,0.69558185,0.7763972,-0.099883474,-0.20847535,-1.309601,-0.52922,-0.82963127,-0.29452163,-0.7137932,-0.015412459,1.209495,-1.0947015
developmental_form_of,1.9667172,0.39590776,0.13709076,0.88683295,0.3943941,-0.57318586,0.23724467,-1.8942455,0.94717896,-1.1794302,0.059459835,0.007971667,0.09532954,-1.9211879,-0.3526191,-1.7384218
contains,2.244836,0.71467817,-0.10446428,-0.5817639,-1.1706828,0.84969234,-1.1092455,0.30229986,0.777533,-0.9439501,-0.30468595,0.12743947,-2.1090302,-0.98233134,0.8355665,-0.28077534
adjacent_to,1.5804098,-0.74041945,-1.0681394,8.202682e-05,1.2160156,-0.2035744,-1.5322118,0.45452276,-0.85020816,0.51034284,-0.6221466,-0.04502008,0.98795974,0.91833633,-1.051781,1.22619
interconnects,2.2810218,0.42225716,0.111882634,-2.1759088,-2.4108508,-1.2144518,0.55370027,-0.874738,-0.38403842,1.1370803,-0.44550574,0.1383508,-0.23578116,0.23737706,1.8226446,1.9646108
conceptually_related_to,0.43323418,0.78510255,1.2319984,0.33306086,-0.15941937,-0.09075529,0.18810712,0.104419656,0.027818283,-0.8013239,0.38731104,0.32927987,1.516394,0.11108108,1.6082196,-0.07524113
surrounds,1.9577171,0.13992594,0.031097839,0.7605546,-0.6518555,-0.09144625,0.28721395,-0.5546093,-1.0259365,-2.0343733,-1.0734024,-0.99412555,-0.5375451,-0.6321275,-0.354024,0.549048
derivative_of,1.0106856,0.73272705,0.9330069,0.052108698,1.1075542,-1.0553349,-0.83079463,-0.17777386,-0.28223482,0.5700215,-0.011869972,-0.1105774,-2.5405002,0.57024324,-1.484772,-0.9781909
practices,-0.6248987,-1.2583444,-0.18986844,-0.057386365,0.7737783,1.2274295,0.76822126,-0.18126582,0.04121489,0.46240425,1.1486869,1.6109024,-2.3196151,-2.2078803,0.1888154,0.8633939
