,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
steroid,1.0979824,-0.48024037,0.03715482,-1.7597884,-0.7185149,-2.7410562,-3.4922464,-0.90444344,-0.7019235,0.85427976,-0.8521005,0.59414256,-1.4823177,-0.132069,0.7300488,0.007123213
experimental_model_of_disease,-0.5640587,-0.12781613,-1.5074806,0.5269896,-0.46532333,1.312296,1.309763,0.85515654,-1.3947839,0.85913867,0.8433164,-0.8753521,-0.113791905,-0.89504856,1.1453304,1.466036
patient_or_disabled_group,-0.503921,-0.07896538,0.6573055,-0.6042695,1.7785542,1.4671313,0.28013197,0.029720452,-0.6240726,-0.33566442,0.18275791,-2.203412,0.87840724,-3.2160912,-1.7711571,-0.52715707
professional_or_occupational_group,-0.8183937,0.5163405,1.5597311,-0.24151954,-0.41324574,0.06216446,-0.0799675,0.023082746,0.27415708,-0.7914833,-0.8756025,0.62985784,-0.5471915,-1.669948,-0.6187265,0.0066814497
nucleic_acid_nucleoside_or_nucleotide,1.3009008,-0.096955515,-1.7712698,-1.2981756,0.5588533,-0.53054976,-1.6621886,-2.641148,-1.8615903,1.1945927,-1.299804,0.7455942,-0.48325682,2.3213727,-0.26695946,-2.1316664
organism_function,-0.20441897,-1.2631301,0.53159255,-0.62109035,-0.20503014,0.058739465,0.89022774,1.2956345,1.1109892,-1.6045092,-0.0037908559,-0.30182022,0.68966335,1.5293614,0.70261854,-0.17366655
mental_process,-0.016633691,-1.0096008,0.70854336,0.61307347,-1.0469247,-0.5949766,-0.4512738,-0.124466404,1.2524432,0.10894157,1.2496852,0.5958574,0.66524136,1.151681,-1.1591716,0.115571685
therapeutic_or_preventive_procedure,-0.06168155,-1.3566523,-0.21341802,2.406313,-0.3401556,1.1645637,0.5997355,-0.072717264,0.45272708,0.9799906,-0.15893827,0.17519198,1.1438847,-2.4134076,-1.2159388,-1.160322
cell_function,-0.112775385,-1.2487116,-0.09976144,-0.32298884,1.527575,0.68026,-0.46399543,-0.5635873,1.0492599,0.9703889,-0.7418221,-0.53178334,-0.4426204,1.0083574,0.22820698,1.3417478
pathologic_function,-0.32468405,-0.88625836,-0.8307135,-0.07605002,0.80431026,0.34948954,0.41926688,-2.0212038,0.710673,0.8299072,1.6481351,1.627178,0.5472913,0.8780497,-0.08074474,-1.6304494
organ_or_tissue_function,-0.6309766,0.14941218,0.3505928,-1.7221305,-0.50267845,-1.001829,2.1208794,0.5339524,1.4515853,0.66949433,-1.1223575,1.4941132,-2.1052406,0.38329542,0.9372016,1.6933836
enzyme,0.5237254,-0.08494829,-1.1925827,-2.3122642,-1.6202804,0.41213426,0.89988273,-1.2004087,0.9702185,-0.8108259,-0.8857555,-1.5148371,-0.50843364,-1.0375911,-2.742046,-0.9880845
cell,-0.19574235,-0.24285671,0.80050796,-2.5271492,-0.5345234,-2.0001884,0.06923541,-0.4338187,-0.8953325,1.5561124,0.013476035,0.2767374,0.061729256,0.33644173,0.821783,-0.526367
cell_component,0.4450727,-1.4265562,-0.97874624,-0.11509896,-0.47620654,-0.09373125,-0.54998374,-0.3412618,-0.76021737,1.1652519,0.6923217,-0.25502077,-0.64116144,0.7138978,-0.1285741,0.11617561
cell_or_molecular_dysfunction,-0.7240233,-0.1754473,-0.33405685,1.0795186,0.22061771,-1.7293819,-0.58778226,0.5890282,0.49113414,-1.8105779,0.9701243,0.82558876,0.018212847,0.8268465,0.44274405,2.1889212
hormone,0.45277122,-0.35552204,-0.13180248,-1.1457086,-2.4835773,-0.7002515,-0.16509436,0.28603548,0.41576812,-0.5655064,-0.41900307,-1.0798695,-1.162526,-2.2346525,0.7678694,-3.1802905
organic_chemical,1.8353392,-1.078077,-1.700547,-1.6693053,-2.077237,-0.33028188,0.8869006,-1.7525908,0.37548456,0.07226318,-1.419384,1.899467,-2.9469817,0.8969209,-1.6140456,-0.9399535
behavior,0.8576792,0.89330596,0.11668525,0.53870875,0.9251768,-0.56020707,-0.5728063,0.3936604,-0.2828553,-0.8291452,-0.27081198,-0.54337794,0.1897815,-0.52827585,-0.77734166,0.7516895
neuroreactive_substance_or_biogenic_amine,0.5216415,-0.8228597,-1.5275673,-1.4312172,0.20932697,0.38866442,-0.5609116,-0.43004704,-1.535323,-0.78361547,-1.3320405,1.0806128,-2.5679338,-0.21623701,-0.8405392,-3.3120108
embryonic_structure,-0.40786356,0.19667779,-0.7579219,0.52348334,-0.8416525,-1.3016945,-0.7611169,-1.2801888,0.4864029,0.29113975,0.29991227,0.41327956,-0.41286346,0.43951282,0.5892629,-0.14387175
neoplastic_process,-0.6509695,0.097774185,-0.88957185,-0.2568986,-0.032098223,0.83749545,0.22405821,-0.74628717,0.5660294,1.9806696,-1.1727163,0.67928064,1.008412,0.85682607,-0.16559987,0.22351414
laboratory_procedure,3.3488455,-0.11191603,0.57229507,0.9190324,-0.22352907,0.54142433,-0.6366693,-0.8939954,-1.4467279,-0.6509548,0.5248478,-1.2465011,-2.2099488,0.2820064,0.44981447,-0.15087847
natural_phenomenon_or_process,1.4211578,-0.19642611,-1.3924215,-3.5056279,-0.078160375,-0.83438694,0.2111725,0.3399166,-0.44647267,1.3694665,0.9147752,-0.5161608,-0.010708939,2.2755878,1.7131232,1.3412085
immunologic_factor,0.88794786,-1.411034,-0.26477504,-1.4091127,0.5577002,0.2536899,-0.9095491,-1.1289879,-1.2204438,-0.8545335,-1.8816311,-1.0036482,-0.7313305,-0.916248,-1.5112549,-1.7714078
receptor,0.5419932,-0.53473294,-1.1512533,-0.90737253,-1.2543242,0.34337988,-1.4222775,1.0085868,-1.2751604,0.46625924,1.0635545,-1.3560051,-2.6318536,-1.6486329,-0.68563944,-2.99775
self_help_or_relief_organization,2.342199,-0.57474,0.90257746,-1.2554735,-0.9511562,-0.3367572,-0.99682754,1.8094851,-2.510804,-0.571681,-0.76894575,-3.280748,1.0629677,0.19055931,-1.0051596,-0.28618202
pharmacologic_substance,0.33291215,-0.9456811,0.39777195,-1.0432354,-1.085252,-0.6473434,0.95614386,-1.6553662,-0.62921864,-1.6584772,-0.69155014,-1.245274,-1.0195432,0.528495,-1.9685675,-1.9745038
molecular_function,-0.43524104,-0.18239884,0.02592098,-1.2709295,-0.7673379,-0.9811241,2.1119244,0.18728386,-0.43284053,2.4470506,0.4803106,0.582166,-0.66325426,1.4012291,-0.50546545,-0.12954694
regulation_or_law,0.75761586,0.06874337,1.6200092,-0.8988199,1.2166746,-0.7682943,-0.80940443,-0.24347469,-0.90017843,-0.5794492,0.2434269,-3.3365414,-0.40429556,0.3127413,-0.8004758,1.3456507
human,3.3654454,-1.0380584,1.383883,0.7125267,-0.2253007,1.2190925,-0.8395441,-1.0253444,-1.5117897,1.3652135,-1.3549508,0.1118913,-1.1701486,0.4384293,-2.2913969,-1.2744633
eicosanoid,1.3107274,-0.02986126,-0.82152456,-1.5274521,-1.7940043,-0.30647266,-1.7439079,-0.70284057,-0.6215395,-1.0942272,0.59079236,1.1775626,-0.62127244,-0.2809841,-2.0020056,0.26941815
amino_acid_peptide_or_protein,1.4999444,-1.0803119,-0.5634233,-1.1971277,-1.2579072,-1.0316944,-1.4209812,-0.91769654,-1.6138328,-0.29645377,-2.0037558,-1.1540519,-0.20618448,0.3107375,0.015840758,-0.79477847
group_attribute,1.5041465,1.1631317,1.6460027,-1.6430573,-0.7284877,0.27697554,-0.7793156,0.16365862,-0.9255062,0.21314186,0.8785229,-1.237124,0.05129699,-1.9323882,-2.000686,-0.8005319
organism_attribute,-0.21393588,-0.064256676,1.6998327,0.55408084,-1.3665086,1.0480497,0.3852601,-0.04863632,-0.5581318,1.5082985,-0.5003105,-0.32882473,0.24745542,1.2456807,-1.7779444,-1.2890447
finding,0.0059871925,-0.1459628,1.1255192,0.6455988,0.09927651,-0.49188143,0.8139174,1.2071663,0.68677425,-0.42049554,-0.87553626,-0.39912945,-0.13519108,0.5286489,-1.052574,-0.6086791
congenital_abnormality,-0.7123645,-0.4888144,0.47167364,1.7743329,-1.4234457,-1.3649136,0.36808798,-0.62372,1.3581543,0.6943642,-0.4207631,1.3204576,1.6444575,-0.9318135,1.0143443,-0.4376115
anatomical_structure,-0.48066518,0.66237986,0.72808367,0.42229798,0.23657453,-1.3875985,-2.7381628,-0.99258655,-0.7123409,1.2030554,0.010989466,0.7744533,-0.29852995,-1.6901934,0.29904115,-0.9759694
molecular_biology_research_technique,2.2194638,1.5409963,1.2408787,0.08527054,1.5334426,-0.7071787,-0.44829142,-0.06243255,-0.65762526,-1.2916105,-0.8444875,-1.2333508,-2.7330637,0.35304728,-1.0619024,-0.16336748
diagnostic_procedure,2.5864859,0.8720638,-0.8173776,1.4676639,0.078143306,-0.8996217,-1.0105627,-0.037955154,-0.12180462,1.9172263,-1.589128,2.4494784,-1.7694968,-0.9069695,-0.23993573,-3.4535372
biologic_function,-0.49968556,0.2278802,-0.7746376,-0.7106788,1.2664921,-1.3433927,-0.5487864,0.8669923,-0.95053476,2.6074173,0.82796556,0.50565165,1.4929305,1.4674575,-0.9419722,-1.4786184
tissue,-0.48980823,-0.2623891,1.1207362,-1.4969553,-1.4721205,-0.42790005,0.38694546,-2.3895378,-1.316013,0.2876433,1.0158437,0.5568164,-1.5450778,1.0027695,1.5672574,1.3337584
hazardous_or_poisonous_substance,0.4457325,-0.10789612,-1.3888735,-0.13834158,-0.62559325,-1.5777122,-0.39552468,0.35538262,-0.06356842,0.4923822,-0.6265619,-0.5643406,-1.5833676,-0.8552732,-0.75364316,-2.8456213
chemical_viewed_functionally,1.7135174,-1.1560314,-1.2880661,-0.9360402,0.20605916,-2.4730735,-0.7927514,0.23829216,-1.3871439,-1.3660036,-0.6682768,-0.37383372,0.18616332,-1.5887368,-0.5575273,-0.042139105
reptile,3.1674333,0.5861317,0.17066437,1.0934511,-0.18038735,-0.5442103,-0.9992596,0.025587145,-0.32747784,-0.835969,-1.669206,-1.5511736,-2.294495,-0.8335658,1.4061123,1.7467843
family_group,-1.0249879,1.8562889,-0.19821405,-0.38958117,0.8878896,0.7560671,-0.38780433,-0.22149822,-0.83800983,0.74218863,-0.20472741,-0.46066275,-0.723393,-1.9300569,-0.08060867,-1.5116348
virus,3.117872,-0.48138937,1.2523096,1.2830186,-2.3185754,1.3415171,-0.44759294,0.52914846,-0.679626,-1.9725432,0.42636862,-1.2765646,-1.0606022,0.42205083,-0.7419046,-0.78316414
indicator_reagent_or_diagnostic_aid,1.7313837,-1.5248675,-1.7474053,-1.0216687,-0.39630055,-0.22255966,-0.52469987,-0.50365615,-1.6673537,0.5623329,-0.37881282,-0.618411,0.9093787,-1.7813435,-0.50372964,-1.3014104
sign_or_symptom,-0.7527213,1.8430893,0.50443476,-1.1686192,0.77001363,0.7250171,-1.4896302,-0.19247444,-0.4899568,0.008222262,0.5144265,0.88170654,0.24061643,-0.824134,-1.3287638,1.2248605
antibiotic,0.2808347,-0.87240326,-0.2040184,-0.37609154,-0.2953436,-1.4263325,-1.4104404,0.5117454,-1.1432209,-0.7232691,-1.4611915,-1.5337611,0.93993264,-0.49158216,-1.421719,-2.3705032
chemical_viewed_structurally,2.0386853,-1.4539763,-1.9861763,0.36339402,-0.36092368,-0.97288144,-2.4785883,0.66123724,0.2597504,-0.7161744,0.49548024,-1.5532424,-0.47919977,0.8409651,-1.218174,-1.384308
body_space_or_junction,-0.8118759,0.7843964,0.8562053,0.691027,-0.98106855,-0.053852737,-0.21606858,-0.44605574,0.59648645,-0.5713458,-0.36400446,1.8637015,-0.98108286,-1.6061862,-2.2446475,0.18292536
amphibian,2.8817987,1.0662633,-2.2711198,2.4957209,2.1848805,-2.3579311,-1.3808955,-0.38992596,-1.8128345,-0.68217754,-1.2868896,1.1623652,-0.9004473,-0.74456674,-0.07294723,0.1355594
health_care_related_organization,2.1774993,0.26335368,0.5518875,-0.2302375,-0.02638286,-1.3393755,-0.089687616,-1.3832866,-1.5316194,-1.1220788,-1.774567,0.12972878,-0.25652498,-0.97248137,0.53183776,-0.4701645
fish,3.65739,-1.0392898,-0.049350373,2.1133776,1.6447706,-2.2913377,-0.43808675,-1.639852,-0.1851914,-0.14933716,0.31256878,0.34281325,-0.7785641,-0.5725051,-2.0270934,-0.40144712
physiologic_function,-0.15012236,-1.1397909,-0.7863325,1.0406402,1.418205,-1.7092633,0.07267938,1.1972464,0.3429028,0.28510702,0.1442184,1.7252525,0.11708788,0.03537808,0.040757474,-0.31276256
animal,3.175679,-0.09310537,0.5599709,0.21730871,0.78014374,-2.7310498,0.49705574,0.76796407,-0.50448114,-0.9635423,-0.6837123,-0.89469427,-0.6864171,-2.017886,-0.0050483164,-0.047815677
injury_or_poisoning,-0.36201087,-1.5460948,-0.25015715,-0.31199968,0.91549194,0.69706374,2.3186474,-0.5735898,0.34621313,1.0028577,1.2141957,-0.20482448,-0.7581751,-0.8913466,0.96094346,-0.5755861
lipid,1.5642328,-2.1788998,-2.6426063,0.5666279,0.17748931,0.52809614,-1.0578339,-2.1749275,-0.2231704,-1.5565985,-0.76816875,-0.7043912,1.4642105,-0.49112338,-0.56221527,-1.2575727
plant,3.2536829,-0.8657862,0.75733423,1.1273547,0.75471014,0.65939635,0.08569189,-1.5163823,1.4070421,-2.1738322,-2.1527283,-0.98813474,-0.30620077,-0.9152149,0.24833316,-0.09946199
organization,1.7095088,0.7572842,0.9120294,-0.7009809,-1.2060786,0.37238827,0.81549835,-2.7156985,-2.8686674,-0.41524184,-0.64166117,0.39408824,-1.2129353,0.01406556,0.64572453,-1.2659935
genetic_function,-0.42706046,-0.8202849,0.55330974,-0.05674509,-1.0576932,0.9189855,0.58360946,-0.47015938,0.5121572,-0.5455455,-0.33680704,0.86293316,2.4921558,-0.07068111,0.63230133,-0.64857894
gene_or_genome,0.08874471,-0.11436065,-1.8238049,-0.6860844,0.72989506,-0.017066281,-1.0891511,-0.8147584,-0.8243969,-0.25122324,0.588271,0.9202938,0.61445767,0.55966115,-0.28293467,0.33108506
laboratory_or_test_result,-0.6459301,-0.0060264766,-1.2242281,1.4996957,0.96497595,-0.16268557,-1.6017159,-0.33136785,0.4022605,1.9495436,0.07187645,-0.6389923,-1.217544,1.7338881,1.9350033,-1.1694065
spatial_concept,1.0296153,2.1576328,0.33379132,-1.307361,0.5022971,-0.8834377,-0.3893915,-0.30680168,0.6703725,0.49421975,-1.9104251,-1.7516661,0.36248603,-0.43151754,-1.1836245,-1.5402566
rickettsia_or_chlamydia,2.7906182,0.8328465,-0.68208647,0.0027900543,-0.11748442,0.26764292,0.7392391,0.92113817,-2.7013528,0.52336705,0.6802443,-0.30138144,0.32273328,-0.15766606,-1.6419756,-2.4299922
body_substance,0.48088822,-0.5781158,-1.8369273,-0.17229877,-0.9732359,0.3561627,0.64284426,0.633833,-0.7195938,0.79420274,-1.9002011,0.30706224,0.5484285,0.21088625,-1.763202,-1.7035568
intellectual_product,1.0064466,0.16954446,2.0880845,-0.8208345,-1.3724179,-0.8891643,-0.9369585,0.04881104,-0.28684846,-0.46047768,-2.328777,-1.5132569,-1.8468744,-0.24269152,1.4158937,1.6942161
element_ion_or_isotope,1.981135,-0.95306367,-0.9617827,-1.5221137,-0.9604509,-0.21767125,-0.80314,-0.7027594,-4.2889614,-2.0514839,1.4630411,1.3735892,-0.17636627,-0.14619914,-1.5410906,0.4458893
research_activity,2.3246138,0.9953601,2.057342,-0.07052158,1.6004778,-0.92186385,-1.880175,1.1122249,-0.1966451,-0.8836049,-1.6430632,-1.1102192,-2.0366771,-0.384349,-0.8903912,-1.5595894
geographic_area,1.3581399,1.0621722,0.3912019,0.29929742,-0.41659677,0.31885496,-1.2179208,0.8840993,-0.75915223,-1.8957913,1.6644491,-1.5761591,-0.035083197,-1.9730138,0.20618607,-0.31357005
professional_society,2.440706,-0.1826675,-0.44252017,1.1770046,-1.3389927,0.49341935,0.15230162,-0.70700043,-0.091010116,-1.3610376,-0.72314286,-1.1156834,-0.08926446,-1.955827,-0.14797828,-0.60964805
organophosphorus_compound,1.6234353,-1.0513932,-0.2719538,-2.2830467,-0.9862594,0.85095763,-0.19070189,-2.0773613,-1.5637686,-0.24949902,-0.25652754,-1.2816776,-0.33602798,-1.5613418,-0.5211401,0.6144577
body_location_or_region,0.5231018,0.18099946,1.3288286,-0.6199174,1.2613736,1.0118768,-1.400447,-1.0430902,0.22278595,-0.14558719,-0.7374466,-0.2532,-0.12064807,-1.5761194,-1.9362165,-1.2305845
invertebrate,3.778976,-0.63607687,0.43451536,-0.9307879,1.1173276,-1.5511163,1.0594635,0.79986244,-1.3242996,0.110363886,-0.5413779,0.4273883,0.8636371,-1.7035089,-1.8913414,-1.9255826
age_group,-0.7879763,1.2057316,-0.00057700684,1.4303768,1.2142363,-0.864298,-1.377158,-0.7413859,-0.56820405,0.17706673,0.32457936,-1.9326655,-1.771398,0.16440322,-0.24184236,0.72583205
human_caused_phenomenon_or_process,1.5910938,0.29337797,-0.089667454,0.15661977,-0.41140324,-0.42796716,0.21139903,-0.92967594,-0.3803515,1.6635531,-0.45574555,0.78677315,-0.45987427,0.038317304,-0.7715714,0.63183105
phenomenon_or_process,1.6588056,-0.6545251,-0.23850077,1.0971835,-0.5543937,-0.32327542,-0.6310911,-0.45009807,0.11925606,-1.6134398,-1.0685,1.3721898,0.6114831,1.0155245,0.54470694,0.40852955
individual_behavior,1.7823956,-0.4259971,1.8809597,-1.3483084,1.4999939,0.529478,-0.24217784,0.13286333,-1.657158,-0.7875699,-0.69543844,0.038108148,-0.66287977,1.6546419,-1.989701,-0.088098064
bird,3.13039,0.8449381,-0.6753845,0.8320096,0.44285476,-1.386686,-0.535146,-1.7289697,1.5053058,0.62884456,-0.6219422,-1.0677217,-0.878943,-0.44398555,-0.33459228,-0.9750823
mammal,3.1003103,0.9552746,-0.15987161,0.17198054,-0.8549958,0.35057378,-0.85958225,-2.539141,0.20060061,-0.27129078,-0.32713237,-0.86875147,-0.11013877,-0.059397023,0.5104966,-1.0261899
qualitative_concept,1.2603048,1.0496331,1.5944383,0.42210534,-1.3059893,-0.61102366,-0.21076289,0.4080522,1.7504029,-1.1522601,-1.6457801,-0.53128433,-0.31769377,-0.3761248,-0.41700187,0.32879895
environmental_effect_of_humans,1.0462381,2.331022,-1.0536331,-0.89351135,-0.7397162,-0.8363316,-1.4602678,0.19828703,-0.36531693,-0.08628006,-0.43935934,1.0073019,0.45518744,1.1022413,0.36861166,0.26688582
social_behavior,0.62630314,0.74295694,1.1110469,-1.9546851,1.4863309,1.3597673,-0.99404216,-0.7244702,0.73570746,-1.2691857,-0.57811284,0.63892007,-1.6931496,-0.73764277,-0.3392328,0.6680825
biomedical_or_dental_material,1.6564425,-0.78312486,-0.61230665,-1.6821475,-0.89450705,-0.47085127,-1.9932982,-1.9594752,-1.3059437,0.20171577,-1.0752738,-0.60515845,-0.044854287,0.960879,-0.9922282,-2.4479303
quantitative_concept,0.3010536,-0.42135242,0.6215015,0.11437681,-0.113572,-0.33643737,-0.13914426,-0.36415035,0.31659713,-1.5139945,0.4006139,0.9240217,-1.5080158,-1.4455718,0.06665529,-0.610547
inorganic_chemical,1.7162225,-1.5046278,-0.90076697,-0.4914671,0.70888186,-2.6465976,-2.4166656,-0.672663,0.29693326,-0.29543242,-1.0783023,-1.5736619,-0.5194981,-0.0158942,-0.7508701,0.14911735
drug_delivery_device,0.032771394,-0.48610282,-0.03201735,0.13086468,0.26770425,-0.8408656,-1.7285379,1.8120472,-0.7732438,0.07071523,-0.74311626,-1.3046329,-1.9691892,-1.1505793,-1.3248508,0.6787846
educational_activity,2.8110666,-0.20820534,1.0930085,0.5012888,1.7822592,-2.3205652,1.9375192,0.12970226,-1.3319657,-2.17801,0.32363984,-0.78213626,-1.9368273,-1.8125482,-1.4896445,-0.061269745
chemical,1.8546032,-1.574679,-0.3601845,-0.29239166,-2.9646094,-0.7755099,0.471608,-3.1759272,0.27125135,-0.45493722,-0.43481317,1.5787867,0.7742924,0.58154696,-1.7340664,-1.0822103
vitamin,0.6510158,-1.5432689,-0.53538144,-0.73748094,-1.4071841,-0.51233286,-0.40279672,0.8144293,1.2725664,1.4531437,-1.5345917,-0.77724075,-1.7641398,-2.2603047,-2.8703303,-0.3201358
fully_formed_anatomical_structure,-0.34985542,0.482151,0.19004661,-1.3794891,-0.23206052,-2.1709745,-0.27439362,-2.7395527,1.0790389,-1.231153,0.00411295,0.8235269,1.6350634,1.6734873,0.986178,-0.06641221
group,-0.89043427,1.219598,1.2597758,-1.1644701,2.5373497,-0.3562615,1.4266906,-1.3732808,-2.1468065,0.27413234,-0.5959951,-0.82692885,0.16593845,-1.9011579,-1.4151664,-0.43137398
nucleotide_sequence,1.4297332,-0.29402307,-0.073039316,0.07110869,0.5721244,1.0585021,-0.447456,-1.4735093,0.1389869,-0.21977106,-0.57544494,0.40622655,-2.0505877,-2.571636,-0.39645034,-0.32274246
body_system,1.1455774,0.5110441,1.2451689,-1.0793701,0.07216212,1.5202612,-0.17945084,-0.530984,-1.2024941,0.23355925,0.5998133,-2.89659,-0.8637854,-0.70641047,-0.5174524,-0.8139592
food,3.0275981,-0.24607347,0.006558118,-1.7656611,-0.43709564,-0.14050622,-2.1787188,-0.84366775,0.73713934,-0.82574457,-0.6017455,-0.10297305,-0.792508,-2.1053855,-2.0877755,-1.8654428
bacterium,2.595341,-0.11843484,1.0441785,1.4244461,-1.0253252,-0.2719715,-0.6610558,0.12228309,-1.3432968,-1.4489152,-0.15155318,0.07846516,-1.2886523,-1.4985168,0.036413167,1.9682652
fungus,2.8935301,0.43114915,-0.4364519,1.2808876,-1.3944757,0.39446023,0.9372912,0.28902328,-1.105007,-0.5281461,-1.3612955,0.10556136,-0.9880524,-0.6527717,-0.028361365,-1.3212539
research_device,1.385118,-0.8689755,-1.3617929,1.4127808,0.8871452,-1.5523897,0.3867775,0.32001242,-0.79113364,-1.3696516,-1.2666876,1.2725397,0.2731316,-1.6744782,-0.21422479,-1.6091701
governmental_or_regulatory_activity,1.8790078,1.6968597,1.1060727,-0.37852108,-0.53574574,0.47381836,-0.16700946,-1.184949,-1.3494533,-0.83217484,-0.45301878,-2.8990319,-0.41884297,-0.2437249,0.41608396,0.5883977
idea_or_concept,1.2144618,1.0767987,0.25341004,-1.0415635,0.13050833,-0.8996322,-0.2287095,1.2368683,-1.5836201,0.05774464,1.1364032,-0.8163015,-2.1977456,-0.3238845,-0.4096141,-2.1047876
occupational_activity,2.7257414,0.016038429,1.0639452,1.341528,1.1637592,0.2125879,-1.5973113,-0.7834674,-0.8512107,-2.4690294,0.77236074,-1.955598,0.5865934,-1.8788527,0.66823626,-1.5567397
physical_object,0.96833956,0.5859843,1.0880365,-1.3001769,-0.6531606,-1.4867896,-0.6418696,-1.4446698,-0.27312118,-2.470458,-1.2204335,-2.0892322,1.1212318,-0.3359759,2.3916154,-0.00030883768
vertebrate,2.8752131,1.8994769,0.52209115,-1.5683689,-1.3739685,-0.32631615,-0.7684841,-0.17796178,0.58624977,-0.8031443,-0.29488286,0.522415,-2.9268076,-1.0783707,0.85691184,0.21843794
substance,1.2414298,-0.63201654,-0.10728632,-1.1511322,-1.089457,-0.41424203,-0.95180935,-1.5433489,-0.09725865,-1.0859468,-1.2631559,0.18573144,-1.1230859,-2.2033372,0.37426344,-0.30317324
medical_device,0.15844618,-0.32272482,-1.3938478,0.7361845,1.0558684,0.64326704,-0.25487924,-0.30680248,-1.5374001,-1.2160265,-1.4939134,-0.21237084,-2.0833194,0.011602692,-1.4698405,-1.8346317
manufactured_object,1.6239275,0.33187118,-0.3545606,-1.9375076,0.6373077,-1.741224,1.8882884,-0.3831675,-0.7352895,-2.1650863,-0.091725916,-0.59270406,1.6228827,-1.6095982,-0.9184899,-0.76986146
classification,1.4945369,-0.26680362,1.0680459,-0.0063667446,-1.4851934,-1.0067927,-0.4959604,0.45199656,-0.3259721,0.27084064,-0.011710966,-0.40999016,-0.47500017,-1.8090743,-1.0655599,-0.2582762
daily_or_recreational_activity,1.6143993,0.44373646,0.25778493,0.38701764,0.04233641,1.2111329,-0.06821902,-1.774807,-0.7557312,-1.7017514,-0.094380595,-1.6601251,0.4475776,0.09874201,-0.6635454,-1.0357385
conceptual_entity,1.6046994,0.8940032,2.1293566,-0.42907232,-0.32760957,-0.20003666,-0.915937,0.05338972,-0.15963097,-0.7169498,-1.0459329,-0.78054875,-0.7522342,-2.1906266,-0.85759777,-2.5020468
occupation_or_discipline,1.6422526,0.5989793,0.44934615,1.2976568,1.0601953,-0.0560987,0.52716345,-1.9596944,1.4878603,-0.5865838,-1.086856,-1.013143,-1.6884835,-0.77304226,-1.4461563,-1.9154633
amino_acid_sequence,1.079968,1.209661,0.70368457,0.40603688,-0.14188918,-1.8562878,-1.679567,0.42461145,-0.3827857,-1.3647664,0.21048921,0.814409,-0.88213915,-1.1365284,-1.3762819,-2.9160368
clinical_drug,0.88492537,-0.045324177,-1.8588392,-1.35787,0.8265427,-2.4185836,-0.64492863,0.8214265,-1.4537039,-0.92093587,0.66175395,1.4363356,0.7988624,0.42844254,-0.003950912,1.652352
