,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
cell_function,-0.62632895,-0.5401249,-0.45399773,0.7889202,0.15475795,-0.5171078,0.013869411,-0.22883406,0.1392887,0.911226,-0.44462195,1.5903918,0.67591363,0.37580574,-0.51477134,0.3277895
pathologic_function,-0.67719966,-0.21749035,0.02489089,0.4803886,-0.16514933,-0.7935873,0.44915864,-0.29180217,0.91908264,0.26526672,-0.04851215,0.75158095,0.0910762,0.7200125,-1.096443,0.57013476
organ_or_tissue_function,-0.67300516,-0.6048267,-0.33804953,0.58888733,0.36445796,-0.52986586,0.09533497,0.06784459,0.0862624,0.8309532,-0.55419093,1.5583594,0.5911356,0.48193678,-0.5951802,0.36622438
enzyme,-1.0536321,-0.11113958,1.0261366,0.5322887,-0.06112395,-1.1987685,-1.5983249,-0.93349224,-1.5058473,0.91558444,-0.80737907,1.7783608,-0.4470795,0.88945055,-0.8549449,-2.4091496
cell,0.38111827,-0.19689992,2.0455725,-0.16295117,-0.010039111,0.92766136,-0.37546083,-0.6604523,-0.04030603,0.15138164,0.79260486,2.2496474,-1.0975804,-0.020551551,0.5431796,-0.55645174
cell_component,0.04848336,-0.8359061,1.8831649,-0.16347028,-0.10576005,1.0464858,-0.98138505,-0.6706368,0.25093985,0.19253361,1.3905584,1.4870551,-0.91553867,0.33375204,0.59978735,-0.9256774
cell_or_molecular_dysfunction,-0.59270805,-0.30465636,0.009831852,0.6789583,-0.19138433,-0.84484047,0.24544819,0.07404974,0.84550554,0.19098806,0.016023934,0.63188654,0.335085,0.6717707,-0.8773599,0.46553716
hormone,-1.0398585,-0.16594706,1.3659297,0.7690584,-0.38494003,-1.6150393,-1.7123222,-0.7700159,-1.6795177,0.4827779,-0.4367844,1.8176385,-0.6071055,0.9984701,-0.88149226,-2.0897312
organic_chemical,-0.5880832,-0.36489677,-0.037344683,1.4572891,-0.6150257,-0.7755885,-1.3700556,-1.3213258,-1.1471024,-0.8691284,-0.22646807,1.8473953,0.5388771,0.10805962,-3.4376876,-0.936664
behavior,-0.4419865,0.77931976,-0.069608144,-1.0280432,1.551975,-2.3381214,-0.024619376,-2.1735115,1.7584901,0.87668175,0.3878612,0.9602043,1.8181843,-1.863314,-0.58885735,0.8952777
neuroreactive_substance_or_biogenic_amine,-0.86359185,-0.6017381,1.3152283,0.70910627,-0.15241396,-1.616047,-1.6080722,-0.72334176,-1.60135,1.207885,-1.0810502,1.8362391,-0.7578036,0.9013584,-1.2506235,-1.5907602
embryonic_structure,0.16121818,0.38704202,2.077754,0.28587326,0.94816273,1.448005,-1.9721266,-1.3594056,-0.22537868,-0.284869,1.299923,1.8899951,-0.3015723,-0.068382345,0.83573,-0.5463562
neoplastic_process,-0.8416134,-0.13969287,0.057237465,0.64001906,-0.3946037,-0.8531638,0.6437706,-0.15748905,0.92555654,0.12750183,-0.22979902,0.79956335,0.081984796,0.79376906,-1.0532892,0.5654662
laboratory_procedure,0.21422824,-0.78643376,-1.2951993,0.9844931,0.73736626,-0.7939178,-1.2880609,0.037593924,-0.045300215,1.2677609,0.40204975,0.7249539,-1.1132551,-0.6822227,-0.72067964,-1.2715883
natural_phenomenon_or_process,-0.37478355,-0.49598497,-0.9198338,1.6302211,1.321228,-1.4206684,-0.931793,0.27646956,0.38824987,0.64074254,-0.3868352,1.1885024,0.7928123,0.6342696,-1.9570066,0.14392534
immunologic_factor,-0.7504096,-0.84743077,0.7844626,0.49045083,0.19308409,-1.0801381,-1.3554405,-0.74844223,-1.322815,0.8639734,-0.3005884,1.7116679,-0.68993676,0.8771241,-0.7641683,-1.8031098
receptor,-0.9786732,-0.3052859,0.8441717,0.7084267,-0.11290686,-1.4704875,-1.596052,-0.8674477,-1.7926738,0.778275,-0.55262333,1.5770278,-0.37352556,0.86577004,-0.7053498,-2.0873966
self_help_or_relief_organization,0.893722,-0.81180936,2.7694323,-0.37733,0.66103727,-2.7548535,0.6392863,-0.041170906,-0.9876986,0.9684512,2.0551753,0.24459161,1.0740137,-1.8201512,-1.5333349,-0.80007625
pharmacologic_substance,-0.7445643,-0.90746164,0.9934436,0.049312104,-0.36916563,-0.8942222,-1.4645,-1.2689844,-0.66652393,0.4804798,-0.037721135,1.5293452,-0.0028293692,0.006442727,-2.5102487,-1.272115
molecular_function,-0.4855116,-0.5798359,-0.4166625,0.8376998,0.53066444,-0.699106,0.15400557,-0.03437192,0.047452215,0.92539674,-0.5064204,1.8355557,0.43944362,0.48745424,-0.37008068,0.22869143
regulation_or_law,0.4167708,0.3672644,1.8271039,-1.4188868,1.5683317,-2.9382265,-1.3444419,-0.37662876,-1.5646367,-1.1790131,3.5985942,0.5864487,1.0055189,-2.3584807,-0.07333304,1.0827831
human,0.041469365,-0.60838586,2.089795,2.6746325,1.1261333,-0.2196779,0.3434991,-1.4833103,0.23508868,-0.42164588,0.48297027,1.524866,-0.17684054,-0.5790682,-0.28500423,0.60995924
eicosanoid,-0.71380234,-0.1130878,0.735113,0.75271195,0.21019219,-0.8693322,-2.3699095,-0.5990389,-1.4926529,-0.3360196,-0.25622413,1.4846617,-0.24417612,0.54020184,-3.1813416,-0.927109
amino_acid_peptide_or_protein,-0.7212839,-0.09921577,0.21695332,0.589507,0.17434157,-0.8995375,-2.5479453,-0.8181559,-1.0780233,-0.47045115,-0.3806193,1.5184995,-0.19208677,0.28930545,-3.429038,-0.4844844
group_attribute,0.033757895,0.59480387,2.2875159,-1.2502123,0.44935152,-3.2897534,-0.23442179,-1.0312964,-0.040675964,-0.41279662,2.240308,0.13331735,2.262028,-2.206548,-2.3549504,1.5532299
organism_attribute,-1.5466086,1.1040425,1.6396791,-0.42879167,0.0059210984,-0.57358927,-0.6288379,0.8135891,-0.13290668,0.9414797,0.065918066,0.23197,0.82406604,0.7833109,-1.0123345,0.49794012
finding,-0.21096143,-0.6111403,0.6914885,1.3209147,0.5587616,-0.648281,-2.3234015,1.6124579,-0.089687146,1.800586,1.4340626,0.5276642,-1.2426525,0.25241193,-0.98423207,-0.19107531
congenital_abnormality,-0.373014,-0.6907543,0.822498,-0.35055166,-0.5860073,-0.37071332,-0.46748346,-0.44759306,1.0857261,0.67406774,0.48229155,0.35486254,0.061233833,0.9387532,-0.36529648,0.26602897
anatomical_structure,-0.57848215,0.64315975,2.8697064,1.253211,0.37846425,-0.5608358,-0.32831123,-1.385207,0.04935529,-0.25301874,0.21348344,1.9781853,-0.14989482,-0.6461166,1.251066,-0.9259988
molecular_biology_research_technique,0.045419965,-0.34218463,-0.71141803,0.6218809,0.5716492,-0.5838561,-0.97728795,0.14420526,-0.3207808,1.1315372,0.4877412,0.54508245,-1.3888862,-1.4013718,-0.707955,-1.2526952
diagnostic_procedure,0.12432156,-0.535763,-0.88080657,0.5962616,-0.27734324,-0.35227084,-0.12843232,-0.59731627,-0.15180135,1.5373042,0.2810894,1.0019753,-1.1615413,-1.0602671,-0.026745267,-1.8854724
biologic_function,-0.64260954,-0.3002358,-0.22053501,1.0359639,0.05814437,-1.0357646,-0.22919358,0.16037972,0.3729482,0.5653976,-0.35871544,1.3130113,0.869584,0.5833709,-0.57504994,0.24331862
tissue,0.2940202,-0.06850413,2.0742722,-0.07568555,-0.08745066,1.0985099,-0.5860883,-0.80435103,0.07654258,-0.18593355,0.8597467,2.455536,-1.2229346,0.0811366,0.55970013,-0.7433222
hazardous_or_poisonous_substance,-0.8071373,-0.7242647,1.0068982,0.6807169,0.19251168,-1.0911472,-2.0992675,-0.33921808,-1.2825392,0.23838775,-0.8990099,1.8089331,0.26226497,0.47506118,-2.1354675,-1.0811131
chemical_viewed_functionally,-0.1344316,-1.3617404,0.13016137,1.2324595,0.15336657,-1.2021393,-1.9014629,-0.48495546,-1.8135465,-0.5832134,0.5830226,1.130076,1.001623,0.039654892,-1.5621787,-1.4085048
reptile,-0.18298481,0.11526356,2.5363834,2.742543,1.4646783,-0.70982057,0.23502645,-0.31958875,0.42358968,-0.703977,0.17496403,1.8962349,-0.30209807,-0.53139246,0.15210314,0.13669315
family_group,0.33035687,2.1179757,1.08549,0.35518074,0.18829711,-1.982945,0.37563467,-1.8522779,0.7541844,0.38063964,1.6020894,-0.3639479,0.5090785,-2.2952485,-1.7739536,-0.17446186
virus,-0.35451812,-0.43677124,1.6153874,3.4976785,-0.2831349,-0.32276878,0.25175962,0.4943928,-0.9153493,-1.2403582,1.1404465,0.07041053,0.29451728,-0.56005204,0.07193376,0.0860944
indicator_reagent_or_diagnostic_aid,-0.54694635,-1.2263086,0.99678266,0.41058305,0.34965986,-1.2956616,-1.7819912,-0.37322187,-1.76382,0.5966893,-0.5493224,1.4395432,0.3927411,0.35958427,-1.9113768,-1.0635736
sign_or_symptom,-1.4940736,2.4726663,1.3063378,0.48529357,0.10964164,-0.6709877,-1.7960862,1.4502438,-0.40806112,2.1218178,0.636084,0.17390564,-1.3911873,-0.11076815,-0.87986135,-1.2234207
antibiotic,-0.68286246,-0.93550324,0.77336246,-0.13150936,-0.11846518,-1.446893,-1.5401127,-0.89560944,-0.98283744,0.21588556,-0.11967449,1.5386938,0.024020238,0.13809076,-2.0047438,-1.0643917
chemical_viewed_structurally,-0.09347594,-0.77520674,-0.55211586,1.5716909,0.088913,-1.7110268,-1.8194795,-1.0743914,-1.8003821,-0.5559051,0.67476904,1.3251303,-0.038557187,0.42543104,-3.8596597,-0.5832667
body_space_or_junction,0.14574315,0.2716063,1.6362816,1.0133872,-1.4057943,1.4094157,-0.56954885,-0.6887673,-0.10178086,0.9614103,0.8097773,3.0931187,-0.769428,-1.2737161,-0.82685876,-0.5425929
amphibian,-0.118159324,-0.12382443,2.507541,2.688972,1.5318729,-0.7983659,-0.15832238,-0.24882028,-0.4606209,-0.3800332,0.33523723,2.0381253,-0.09842608,-0.6684241,0.42594528,0.05398457
health_care_related_organization,1.0342548,-0.7780698,2.4588382,-0.20368282,0.53242886,-2.372033,1.3462842,-0.8323961,-0.2398666,0.45895973,1.9005798,0.8526149,1.7386591,-2.098213,-1.097577,-0.7469966
fish,-0.05065661,-0.7636248,2.556443,2.979465,1.5074863,-0.7445254,0.12151074,-0.9648198,0.18497616,-0.4445944,0.4057121,1.9911199,-0.021460097,-0.5534184,-0.22272019,0.600406
physiologic_function,-0.5600568,-0.8014084,-0.44458613,0.7804245,0.36042264,-0.77356064,-0.0056248545,0.06637459,0.14947028,0.74700415,-0.2899475,1.5044299,0.56379056,0.37886548,-0.50927395,0.3025212
animal,-0.2956442,0.3493668,2.8127959,1.9902891,1.8372399,-1.0861615,0.53761923,-0.6772191,0.1486739,0.049723998,-0.37255394,1.620896,0.075043894,-0.6437217,0.04594447,-0.3005903
injury_or_poisoning,-0.27423963,-1.1169876,0.23712464,0.46522433,-0.64157254,-0.66302127,0.37383437,-0.78913605,1.1023915,1.2254248,0.6224961,0.36235723,0.8419215,-0.08555301,-1.281078,0.50940907
lipid,-0.22660093,-1.2454486,-0.21497704,0.7833654,0.39320022,-1.1528093,-2.3473976,-1.1321678,-1.3331801,-0.6791905,-0.09124691,1.9422559,0.661148,-0.002972813,-3.372961,-0.7641211
plant,0.135282,0.1392602,2.1115742,2.5575037,1.4981444,-0.18484306,-0.30587023,-0.70457834,-0.23583789,0.6491526,-0.7438794,1.954938,0.47058842,-0.7787107,0.10924626,-0.07400759
organization,0.5694369,-0.3469562,3.1091259,-0.3463649,0.8123368,-2.250555,1.3586172,-0.2616214,-0.6446575,1.7294412,0.58910054,0.6477672,-0.37435424,-1.7441739,-1.6412375,-1.1559212
genetic_function,-0.7090397,-0.7173792,-0.36907512,0.74346143,0.34112358,-0.48103333,-0.03808003,-0.07528555,0.15228713,0.7346936,-0.33391407,1.5196185,0.44159815,0.32456452,-0.63778675,0.4373771
gene_or_genome,-0.4121848,0.23960626,1.6449802,0.31050554,0.70307523,0.8623518,-0.92172414,0.1779435,-0.38699642,-0.7878275,1.4917132,1.7335548,-0.52774435,0.120138064,0.6490356,-1.4427401
laboratory_or_test_result,-0.659068,0.7972817,-0.3999566,1.2261748,-0.01468995,-0.02901748,-0.9521132,0.8641531,-0.9131165,1.4149075,0.01121253,0.19920613,-1.4390901,-0.14759058,-0.8202217,-1.3871958
spatial_concept,-0.4149734,2.412292,0.7952881,-1.1228886,0.18521293,-0.45019138,-0.15522137,-0.84185237,-0.94374627,2.030953,-0.80516994,3.4932997,-0.5095445,-1.5767547,-1.7438691,0.4854354
rickettsia_or_chlamydia,-0.109609246,-0.344643,1.5658458,2.9272559,0.21211253,-0.39502475,0.19228156,0.20001197,-0.25043887,-0.4163243,0.34453496,0.7876239,0.17748551,-0.3386598,0.26716405,-0.26786658
body_substance,-0.7055105,0.50387836,0.46100354,1.4865774,-2.6201937,0.088928126,0.48798677,-1.6768317,-1.2943605,0.3823298,-1.8395073,2.467036,-0.09900215,-0.41665226,-1.5945702,-0.57485646
intellectual_product,0.024590112,1.4668373,1.9803264,0.1277188,0.32286134,-3.2412677,0.013143343,0.56949705,-0.46029398,-0.8904921,0.70509493,1.1025592,0.21727686,-2.0722928,-1.7025015,0.49293295
element_ion_or_isotope,-0.17759585,-0.94477504,0.56615216,0.43152398,0.5772602,-1.499579,-1.518663,-1.3028675,-2.009949,0.19541828,0.066325404,1.2861568,0.28016606,0.10994682,-3.2566948,-1.3811368
research_activity,-0.038736142,-0.33974203,-0.717895,0.70203143,0.3628418,-0.6194784,-1.3857684,-0.21323854,-0.25054422,0.93181425,0.70282805,0.06327982,-0.7428917,-1.0365198,-0.20872334,-1.612339
geographic_area,-0.5137716,0.9226168,0.9401561,0.54965556,-0.059759963,0.15805385,-1.0780599,-0.12438836,0.95604306,0.3525386,2.5148447,0.41785315,-0.44480968,-3.1495917,-1.6095523,0.7234524
professional_society,1.0268826,-1.1598969,2.5649886,0.02404199,-0.19149935,-2.1540868,0.87692755,-1.0475733,-0.06732211,0.6055928,1.7973685,0.39635086,1.3978325,-2.3164577,-0.75810266,-0.40836927
organophosphorus_compound,-0.28915462,-0.6959021,0.48830917,0.3866293,0.2637385,-0.99778026,-1.7821735,-0.5830213,-1.542843,-0.34620336,-0.20278728,1.7336894,-0.18162751,0.31181142,-3.8367152,-0.45136625
body_location_or_region,0.092394345,0.5690379,2.2936974,0.5114267,-1.2783377,1.9078268,-1.2062671,-1.0011133,0.67613983,2.1346521,0.81390864,2.5884523,-0.009129101,-1.7567047,-1.0791078,-0.43353048
invertebrate,-0.4498498,-0.42063776,1.9224015,1.6887949,1.6439826,-1.0592185,0.7624942,-0.5194491,0.34635434,-1.1764057,0.6919305,1.8439171,0.40678874,-0.73518115,0.30008203,0.30003577
age_group,0.117999054,2.430375,0.6377417,0.53068024,0.5405726,-2.5452485,0.27427998,-0.72107345,0.27203065,0.703437,1.7635611,-0.34059867,-0.013721365,-1.8523134,-2.2760355,-0.5229836
human_caused_phenomenon_or_process,-0.18228555,0.3311915,-0.6826188,1.2552108,1.4893253,0.15477858,-2.9263525,0.17087425,0.82534933,2.2642145,-1.1449685,2.6406384,-1.3893323,-0.40132874,-2.3945606,-0.4175364
phenomenon_or_process,-0.14672917,0.28477648,-0.89572173,1.8027246,1.1548046,-0.619844,-3.0931826,0.31310993,1.0979489,1.9029413,-0.43163392,1.329144,0.61185074,-0.23720144,-1.1574885,-1.1471546
individual_behavior,-0.4120903,0.19793327,-0.02360506,-0.9432654,1.7160466,-1.9848405,0.44467995,-1.7642865,1.7786077,1.2057401,0.41229543,1.1758925,0.63613915,-1.6515528,-1.1788522,0.8275367
bird,-4.2444764e-05,-0.49601558,2.4676516,3.288319,1.2341505,-0.61036474,0.39665988,-0.7039111,0.070849136,-0.57463515,0.54127026,1.2145416,-0.17673877,-0.5050528,-0.061726913,0.24130708
mammal,-0.041048665,-0.807216,2.2697213,3.0012932,1.3902786,-0.14756162,0.41171122,-1.9581904,0.3274115,-0.33457884,0.014046338,1.8011153,0.32338914,-0.7583832,0.119358145,0.34645972
qualitative_concept,0.36177012,0.02303931,2.6558225,-1.3163329,0.66035247,-1.0877318,-1.1757443,-1.233844,1.4175708,1.6541024,-0.2576822,0.18640302,0.64243484,0.1724399,-2.02163,-0.8722037
environmental_effect_of_humans,-0.5826484,1.5108829,-0.7610522,2.287626,0.78561574,0.06648592,-3.1172655,0.5175982,0.28293404,2.3567011,-1.2096391,1.4268044,0.34412497,-0.41800985,-1.2757082,-1.1722414
social_behavior,-0.28068078,0.7126927,-0.13457553,-1.4913055,2.234627,-2.1831627,-0.90766937,-1.8097543,1.4031084,0.7166753,0.50064087,0.8074892,1.4171629,-1.5499895,-0.27718827,1.2861148
biomedical_or_dental_material,-0.22237527,-1.644545,0.6436943,0.3773657,0.11566331,-0.95994586,-2.2783504,-1.434302,-1.65078,0.4559755,0.15738156,1.2393336,0.27920398,0.0235713,-2.7611148,-1.0724479
quantitative_concept,-0.2461876,1.0928187,1.3551618,-0.31910825,0.19936351,0.45231482,0.0074580847,0.8351824,-1.2950855,0.651378,0.002086452,2.5808709,-0.20505859,0.64205617,-2.7681,-0.5611997
inorganic_chemical,-0.20950125,-0.89187163,0.5007812,0.42548755,0.6518125,-1.9152012,-2.0611327,-0.58877605,-1.5471056,0.095031604,-0.08520873,1.1657639,0.40279645,0.51085746,-3.0008519,-1.1456139
drug_delivery_device,-0.6420271,0.6118213,1.1294675,-0.66044825,-0.56804395,-3.90439,-0.55702305,-0.968787,-0.64423734,-1.2924775,1.909349,1.8928581,-1.2679746,-1.898352,-2.925183,-0.36723083
educational_activity,0.2927956,-0.64456886,0.19616085,0.5894388,1.3062531,-3.1079352,-0.9389463,-1.0855085,1.0034542,0.6299862,2.3689227,0.2590828,-1.0931988,-1.9313838,0.43367666,-1.4241168
chemical,-0.14435287,-1.5167135,0.8663095,1.7905602,-0.8906405,0.36214095,-1.3976905,-1.8380184,-1.412428,-0.15729031,0.0852487,0.9424737,1.5297525,0.21917859,-1.9828871,-0.8257637
vitamin,-0.87010604,-0.44972265,1.1263006,0.59258115,-0.24556261,-1.3258052,-1.113762,-1.1905831,-1.3904345,0.94566786,-0.8796826,2.1117094,-0.34835154,0.8612774,-0.96418333,-1.6484042
fully_formed_anatomical_structure,0.1918878,0.0074687744,1.7590998,0.008228251,0.70908964,0.99319243,-0.52157944,-1.7270851,0.5801655,-0.15644796,0.41182277,2.2401583,-0.69700927,-0.12626234,0.5069867,-0.39429116
group,0.1126295,2.2389243,1.2256292,0.10042739,0.3666829,-2.398147,0.7837241,-1.4301674,0.65781534,0.66311073,1.45191,0.1530172,0.024233514,-1.7560261,-2.3274896,-0.55839056
nucleotide_sequence,0.55325997,-0.40061367,1.774052,-0.5206264,0.36828515,0.5468664,-0.2817378,-1.4393086,-1.2273865,2.4497051,1.2401861,3.2295346,0.48994553,-2.7884653,-1.2668825,0.8628934
body_system,0.46058294,-0.07498025,1.7054361,-1.1455827,-0.32483885,1.0878097,-0.32556808,-2.2560897,0.20039847,1.2654685,0.5484846,2.9811761,1.0942507,-2.6468117,-1.5599902,0.58181745
food,-0.5823142,-1.1049963,1.6317968,-0.8232603,0.22426276,-0.83018625,-0.58441013,-2.7655299,-0.65671915,0.2998195,1.1179051,2.1049592,-0.6829331,-0.5868118,-3.381659,-1.3528402
bacterium,-0.09318216,-0.7792149,1.4553505,3.191556,-0.08933757,-0.16600192,-0.33669797,-0.06267573,-0.7763418,-0.51073015,0.5084057,0.70170075,0.16166621,-0.452389,0.30200502,-0.3477051
fungus,-0.10402638,-0.21994236,1.3022134,3.2680588,0.108636774,-0.23132561,-0.26036772,-0.24257953,-0.61516565,-0.12498956,0.08546679,0.97575593,0.3221714,-0.46569622,0.27920774,-0.20791987
research_device,0.3073878,-0.6559617,1.3091459,-0.23932111,-0.6164806,-4.094169,0.17369081,-0.5919104,-0.35973108,-0.83114743,0.7276247,2.0940995,-0.116967835,-2.5892763,-2.8290176,0.27337307
governmental_or_regulatory_activity,0.0017782496,0.16023675,0.5113272,0.19867778,1.1954869,-2.6251044,-1.3949327,-1.2069861,1.1585329,0.9195394,1.9029536,-0.081465475,-0.43754014,-1.5243288,1.1662911,-2.4947026
idea_or_concept,-0.015622782,0.7937642,1.532828,-1.3634286,1.4195951,0.09376386,-0.59392774,0.42082712,-0.73242295,1.4368153,0.63881916,2.2200787,-0.5781891,-2.4585166,-2.4499364,0.68002975
occupational_activity,0.30327418,-1.4339404,0.78756636,0.73366266,0.55488616,-2.8852167,-1.1568265,-0.39117432,1.6616973,0.35851073,2.3769727,-0.025645588,0.32460302,-1.7335787,-0.29867902,-1.7638215
physical_object,0.124553874,0.5540008,0.5496126,1.512808,-1.0033147,0.79513705,0.3362944,-1.6443089,-0.81723315,-0.726616,0.3903952,-0.0028753728,0.44329146,-1.0330673,1.5659807,-1.4127214
vertebrate,-0.7222858,1.046406,2.4497437,2.4034774,1.429159,-0.645082,0.23154186,-0.5487451,-0.10447201,-0.028195009,-0.43513438,1.6625686,-0.16026103,-0.697543,-0.10807547,-0.07558631
substance,0.202182,-0.853461,-0.122430116,2.156545,-1.1398538,-1.5168256,-1.0342128,-1.4686706,-2.0046015,-1.0854679,0.85480076,1.6843393,0.51497245,-0.32856712,-0.27577463,-0.3830033
medical_device,-0.3643968,-0.22827852,0.99520534,-0.27393606,-1.0221964,-3.6176958,-0.4439041,-0.6602576,-0.6790482,-1.3606334,2.4810002,2.2906866,-0.7920276,-2.6692128,-3.1126478,0.22524062
manufactured_object,-0.010736133,0.014827724,1.4253492,-0.99574935,-1.0180501,-2.899894,-0.4328518,-1.2743967,-0.83950037,-2.0315757,2.9709704,1.6370187,0.5406392,-2.087167,-2.5176706,0.28837085
classification,0.1803372,0.69455653,1.0890378,0.8016422,0.5510566,-3.8656034,-0.6385173,-0.07914238,0.25209716,-1.4139966,1.7151221,1.6685053,-0.3283091,-1.9789029,-2.921415,1.0260571
daily_or_recreational_activity,0.2050368,-0.24193117,0.4533428,0.71072996,2.0574772,-1.9884913,-1.2241254,-2.436895,2.1073823,0.2591766,1.0437437,0.5299073,-0.5890074,-1.7753088,-0.48462301,-1.6880058
conceptual_entity,0.1968388,0.67450374,0.7604007,-0.72081184,1.0323465,-1.212931,-0.7389314,0.4785075,-1.0569367,1.2582546,0.038620092,1.4334984,-0.64147204,-2.4274912,-0.14026669,0.4261622
occupation_or_discipline,0.41927925,0.03461408,0.67560226,-0.5007196,-0.08727632,0.14375912,-0.35610187,-0.020995805,0.10828958,0.11397994,-0.047507655,-0.24904267,-0.12501867,-0.24535769,-0.014329477,-0.05374878
amino_acid_sequence,0.43826753,1.7291532,0.059432905,0.9420592,-0.8525015,-0.35865116,-1.9860463,-0.85779935,-0.80953157,0.9452175,0.24647354,2.564838,0.632816,-3.3343096,-0.71328664,0.6638072
clinical_drug,0.14122504,-0.39305106,0.52444506,0.26687232,0.550033,-1.8341674,0.032225758,0.2715337,-1.3929778,-1.0476732,0.9462834,1.2117486,-0.23668376,-1.6581038,-2.4188447,0.5415932
activity,0.6527081,-1.2451844,1.0193384,0.5970161,0.51421916,-3.5223875,-0.6753731,-1.7109988,2.2403917,-1.2191304,0.6165677,0.13774835,3.308683,-2.2973378,-1.6890311,-1.0951462
