,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
carbohydrate,-0.16540825,-0.1539482,-0.32832474,-0.6551917,-0.03330989,0.7159129,-0.45828223,-0.82072514,-0.016674332,-0.20744222,-0.1441346,-0.47191665,0.73520994,0.102922834,-0.90887064,-0.8094344,-0.0699431,-1.0073034,-0.12708463,0.21003391,0.27825055,-0.1724062,0.79057133,-0.67215616,0.32978022,0.88430536,0.5174661,0.3972523,-0.54676986,0.22572708,0.34883937,0.4418825
molecular_sequence,0.4962825,1.4113649,0.23166813,-0.94546646,0.28924912,0.23501205,-0.7337075,0.105542,-0.56684536,-0.9133618,-0.56183535,0.20568062,-0.5080287,-0.28239608,0.15643835,0.007292136,-0.061238028,0.805464,-0.6304063,-0.48619553,-0.9742945,0.19499059,0.69858974,-0.9985809,0.07232165,-0.41308334,0.73912334,0.94053155,0.8195093,0.6521503,0.03426609,1.2336001
steroid,-0.25991535,0.3406727,-0.006342496,-0.73295885,0.32924113,0.33517945,-0.5198228,-0.6151313,-0.41884163,-0.35735098,-0.32334873,-0.036366537,0.5437902,-0.0630782,-0.20864484,-1.094011,-0.12728304,-0.7525994,-0.021057744,0.640345,-0.4191435,-0.28272852,0.5672107,-0.40708497,0.3086419,0.6906853,0.6772497,0.18925391,-0.598923,0.32463244,-0.027927527,0.19866516
experimental_model_of_disease,0.37934816,-0.004117227,0.30655172,-0.47882608,0.748801,-0.5999756,-0.39693624,-0.29306057,0.56972474,0.36725625,0.15394418,-0.056398187,-0.80633664,-0.09643526,0.024829613,0.40854958,-0.42101166,-0.4125744,0.07893605,0.29292595,-0.01509153,-0.11099975,0.25845543,0.47795725,0.07076956,0.55133903,-0.23643276,0.8009658,0.06500597,0.10608569,0.113065064,-0.48551273
patient_or_disabled_group,-0.12516697,0.0922575,-1.0884247,0.60547733,-0.19122829,0.028282408,0.66057414,-0.4575134,-0.15291062,-0.67660797,-0.142786,0.46529767,-2.0353098,-0.20543411,0.007612687,-0.26549023,-0.13305272,0.4476714,0.37353128,0.4497892,-0.532523,-0.018007487,-0.32455462,-0.07378722,0.53097683,0.1025876,0.47249877,-0.273094,0.4372891,1.1081679,-0.24165624,0.32202196
professional_or_occupational_group,-0.48377645,-0.37663287,-1.1011583,0.7233217,-0.18796428,0.0392869,0.41673818,-0.03361332,-0.45571,-0.09360345,-0.8938388,0.8252843,-1.5449544,-0.18050829,-0.11023558,-0.022084696,0.2159546,0.28567487,-0.04795032,0.44692904,-0.50362074,-0.28057754,0.0891277,-0.14046341,1.043603,0.22609375,0.38379046,-0.23102672,0.758207,0.93806857,-0.11889404,0.60365266
nucleic_acid_nucleoside_or_nucleotide,-0.39187935,0.17431214,-0.4657461,-0.5364323,0.17149514,0.59973156,-0.66592866,-0.9854558,-0.16278952,0.02666716,-0.3342488,-0.14997576,0.63463163,-0.2977606,-0.47183168,-1.1096545,0.029384114,-0.7670393,-0.019162383,0.311916,-0.09135367,-0.24028385,0.80558395,-0.3564674,0.19315305,0.88083416,0.70862806,0.39919472,-0.64912266,0.33218786,0.07686139,0.26560822
organism_function,0.08703794,-0.16900043,0.6175175,-1.1648479,0.0805765,-0.20253648,-0.18294299,0.33189136,-0.036253214,0.44101065,0.30504018,-0.8430846,-0.19711438,-0.0003998601,-0.8101899,0.21612859,-0.039030697,-0.11044331,0.38840613,-0.11851461,0.11726537,0.33545646,0.25500068,0.42245233,-0.7408319,0.5687184,0.1948717,0.5026481,0.20072186,0.41613856,-0.1327094,-0.11096452
mental_process,0.21336015,-0.107623756,0.464609,-0.8868088,0.35020718,-0.53240615,0.03256975,0.08641993,-0.24716671,0.204831,0.23517063,-0.6852038,-0.68827796,0.21109341,-0.23809701,-0.4559715,0.6300456,-0.75901324,0.54440784,-0.22676876,-0.12750396,0.19204149,0.30799803,0.5552064,-1.05356,0.5152692,0.39827484,0.0556172,0.61959887,0.25042585,-0.4131565,0.023091948
therapeutic_or_preventive_procedure,0.042200804,-0.015641565,0.29258642,0.33095235,-0.55841494,-0.5053434,1.0534511,-0.956052,0.22083037,-0.18222326,0.38984722,-0.8432619,0.40938044,0.9723349,-0.20388316,0.043120913,-0.64844626,-0.083396286,0.55439264,-0.87474567,-0.52821225,-0.3743822,0.7187358,-0.03592669,0.029890671,1.1707565,1.1285169,0.29663813,-0.35923326,0.2894902,0.46166182,0.22984822
cell_function,0.33906293,-0.1468005,0.7388842,-0.97388756,-0.23102756,-0.08107017,0.08138258,0.31618965,-0.1482502,0.5776851,0.031339772,-0.7384737,-0.44063908,0.122041754,-0.86764425,0.25466397,-0.07718377,-0.23789713,0.3947266,0.30214992,-0.06526428,0.21431376,0.22612171,0.28663233,-0.69320023,0.79664344,0.121096484,0.57317543,0.4442315,0.21301305,-0.27865857,-0.12779099
pathologic_function,0.13991782,-0.042073876,0.39291587,-0.3874453,0.6075948,-0.61094815,-0.34958488,-0.2815435,0.56426686,0.42944294,0.16786511,-0.20235124,-0.40284058,-0.086016834,0.06809438,0.23577496,-0.28084654,-0.48050737,0.11759078,0.22619407,0.0594495,-0.23863529,0.08090103,0.5461112,0.08459346,0.5174793,-0.35833913,0.74383986,-0.021798851,0.22520927,0.11937083,-0.47070107
organ_or_tissue_function,0.1424126,-0.1296385,0.7984632,-1.1879045,-0.061252404,-0.038428593,0.09042282,0.1474008,-0.061581627,0.57200086,0.050169725,-0.9283873,-0.48427117,-0.08655393,-0.57872504,0.26653415,0.010779054,-0.40565836,0.49434504,0.05171579,-0.06685068,0.5584184,0.26119798,0.18091722,-0.7991705,0.8429689,0.29067484,0.523795,0.20446855,0.279815,-0.17778933,-0.044820808
enzyme,0.35642785,-0.26037964,-0.6723109,-0.3606935,0.57423055,0.07195081,-0.04455725,-0.91081655,-0.13615899,-0.1469261,-0.5623478,0.33314803,0.93909824,0.09470362,-0.35545236,-0.97903,-0.78687537,-0.40452713,-0.23480958,0.4647598,-0.4466873,-0.2129574,0.61814624,-0.19969927,0.45860767,0.12366435,0.3901282,0.7653862,-0.1597021,0.12738855,0.1816047,-0.26168168
cell,-0.3241975,-0.37415704,0.32783028,-0.017336363,-0.67302537,0.019768484,-0.75839216,0.03969519,-0.7601502,0.3260154,0.92005426,0.29047883,-0.17134042,-1.0772661,0.8186034,-0.0136475945,-1.0578525,-0.2750128,0.7281612,-0.18450542,0.2386,-0.029818922,-0.3465449,0.007535979,0.5366779,-0.2778146,0.83800083,-0.060026992,0.7164677,0.7508802,0.12182385,0.77757716
cell_component,0.10096235,0.20204787,-0.10088673,-0.3021906,-0.200113,0.39113754,-0.76479226,0.081946254,-0.49490213,0.5994575,0.1900242,0.8214046,-0.32599264,-0.19469684,0.20042759,-0.26027775,-1.4421129,0.04062957,0.115174085,-0.6823375,0.68546766,0.5968347,-1.3063872,0.30495563,0.91281784,0.1454044,0.63136846,0.42408472,0.3070159,1.067244,-0.53550696,0.37774172
cell_or_molecular_dysfunction,0.26578784,-0.08470465,0.47584596,-0.437909,0.63195866,-0.6285678,-0.40660957,-0.21101087,0.3943858,0.5386353,0.33519587,-0.286972,-0.654547,-0.12224457,-0.19878916,0.31201392,-0.2672753,-0.36097744,0.3730784,0.31822166,-0.15991598,-0.21437499,0.22176611,0.4717222,0.26880252,0.62365913,-0.29674748,0.5768272,-0.016761856,0.10037343,0.30337474,-0.42701745
hormone,0.14041753,-0.27019498,-0.7160134,0.0030375503,0.744577,-0.19354469,-0.24731043,-0.57760024,-0.3176814,-0.058016818,-0.40271968,0.58335066,0.7010963,-0.14841856,0.063089095,-0.42792085,-1.0406728,-0.66417485,-0.15862256,1.0895492,-0.3939567,-0.23329982,0.7011792,-0.07254579,0.16622786,0.2796407,0.61470884,0.85631037,-0.40890113,-0.1651657,0.57710594,0.47665063
organic_chemical,-0.18250817,0.4260305,-0.07836924,-0.3912039,-0.04923581,0.23047043,-0.8846991,-0.33177677,-0.6017943,-0.49210817,-0.28815067,-0.02318118,0.20299312,-0.07377561,-0.68091846,-1.5934806,0.31924278,-0.12890986,0.16572553,0.32887352,-0.76293087,-0.34954587,0.83938664,-0.062613934,0.11202381,0.15323083,0.7214184,0.030015757,-0.714497,0.81923115,0.023218326,0.027980717
behavior,0.40557224,-0.021566605,-0.2308906,0.6551904,0.3550254,-1.2425685,-0.13999392,0.16705504,-0.93933684,-0.0043410584,-1.2357575,-0.7635683,0.3668574,0.31802994,0.48385328,0.7227286,-0.893037,0.54616827,0.003212898,-0.47079298,0.40420407,-0.56026876,-0.108001895,-0.3210496,-0.74495506,0.5361511,0.09476962,1.8700067,-0.11538298,0.39894915,0.24208908,-0.008793057
neuroreactive_substance_or_biogenic_amine,0.44696254,-0.12128719,-0.757851,-0.07446047,0.7942518,-0.04240654,-0.13313161,-0.541032,-0.16772014,-0.15735427,-0.64672905,0.45832413,0.72660464,0.26185766,-0.199472,-0.92974776,-0.7134686,-0.4371699,-0.30745655,0.82769716,-0.40198836,-0.41026798,0.6465905,0.025764072,0.43878052,0.2123124,0.16538,0.6425474,-0.17705446,0.55238,0.21533813,0.018729389
embryonic_structure,0.22218302,-0.7850728,0.17600282,-0.1039599,-0.5447019,0.45141187,-1.2148597,0.36928952,-0.5941015,-0.17378038,0.027718054,1.0212613,-0.1782175,-0.69054997,0.014167746,0.1501286,-0.42321014,-0.017778669,-0.27545175,0.65292096,0.34247467,-0.11209866,-0.9011418,0.6836962,-0.08353066,-0.7440676,0.745901,0.46765935,1.1887898,0.99571306,-0.21765582,1.336294
neoplastic_process,0.39965168,-0.08254412,0.38447315,-0.219844,0.5344413,-0.8799394,-0.3477836,-0.3708114,0.66182405,0.5001109,0.16331634,-0.4407645,-0.5559567,-0.2687798,0.008455089,0.34944302,-0.07451771,-0.6532208,0.2515192,0.24482451,-0.028499769,-0.042759392,-0.0005921093,0.26629338,0.17380261,0.46836856,-0.2599778,0.6819983,0.11789055,0.049372114,0.09469601,-0.35286584
laboratory_procedure,0.02877333,-0.49276337,0.26184854,0.46672213,-0.2994969,-0.8542746,0.40691134,0.07123603,0.22905876,-0.30227068,-0.11361226,0.16713189,-0.50174624,0.7702652,-0.15355153,-0.43773946,0.20730403,-0.27295366,-0.20857692,-0.46635512,0.38382307,-0.8196374,0.50572354,0.28217447,-0.033146266,0.7932783,1.0558605,0.17556567,0.38676825,-0.62760615,0.119708225,0.31034273
natural_phenomenon_or_process,0.5724825,-0.7524289,0.017547382,-1.2827471,0.3569096,-0.77708334,0.10494655,-0.21330488,0.59572786,0.5947065,-0.20754907,-0.730056,-0.46327305,-0.051155914,0.049906768,0.27830997,0.23041928,-0.93671745,-0.99595815,0.3260171,0.34438068,0.080014855,0.011916157,0.33618754,-0.25656798,1.0182835,0.6446658,0.4373175,0.077961534,0.05008825,0.86380213,0.14056554
immunologic_factor,0.37358594,-0.6430191,-0.48543578,-0.40277937,0.07217421,0.41997117,0.022422727,-1.0899527,-0.010133031,-0.22373971,-0.14756693,0.5595835,0.6003088,-0.052093416,-0.22412868,-0.67712075,-1.0285345,-0.30102086,-0.054816455,0.3544884,0.26868764,-0.3077701,1.0857354,-0.20188992,-0.4714678,0.68185127,0.7054377,0.73622274,-0.35016572,0.09697038,0.526978,0.06917828
receptor,0.42879182,-0.23740871,-0.64980674,-0.36297274,0.6935584,0.04921834,-0.07344232,-0.6751502,-0.17193101,-0.16641201,-0.4378458,0.4435074,0.779437,-0.13909283,-0.23149106,-0.97598124,-0.59002256,-0.32205248,-0.16919549,0.6782111,-0.17380945,-0.18369602,0.5717811,-0.064200856,0.25357834,-0.03196009,0.3573006,0.72116786,-0.15302196,0.049001575,0.46328145,-0.014156407
self_help_or_relief_organization,-0.892273,-0.33717152,-0.40595964,0.15713659,0.3778613,-1.0311378,0.21690968,-0.7222605,0.11490819,-0.9992341,-0.47720197,-0.065644026,-0.13668932,-0.170579,0.7481531,-0.88639545,-0.17737779,1.1630094,-0.42090765,-0.09465733,0.112303816,-0.10655775,-1.3040502,-0.55550003,1.1208363,0.34415615,0.5004118,-0.22539935,0.52547425,1.2601421,1.524369,0.010495108
pharmacologic_substance,0.17832932,-0.025442207,-0.3756618,-0.33007646,0.20179829,0.00378405,-0.13282168,-0.044984158,-0.39662325,-0.15474394,-0.4055425,0.47499537,0.5955327,0.63519645,-0.40266058,-1.1579131,-0.73281026,-0.37104362,-0.3062046,0.8430144,-0.20389548,-0.47747698,0.45537993,0.62768716,0.48559117,0.22312994,0.31787136,0.12446674,-0.5329868,0.8582586,0.5789721,0.36048192
molecular_function,-0.062450916,-0.21234086,0.76451164,-0.86569655,-0.29258963,-0.1780753,0.0159383,0.35092005,-0.080156446,0.61456645,0.20029332,-0.57764304,-0.58285195,-0.030880878,-0.84054023,0.46285748,-0.080480345,-0.4214434,0.34672594,0.28808725,-0.12848572,0.15916657,-0.03157265,0.49827906,-0.8413388,0.6541254,0.28336844,0.6071377,0.13655365,0.23211166,-0.23212105,0.20515509
regulation_or_law,-0.3640362,-0.481471,-0.019398538,0.3226441,0.58156043,-0.8285339,-0.90189296,0.0246291,-0.54243743,-0.963977,0.044793926,-0.33474934,0.17194033,-0.45631692,-0.06518188,0.49351752,0.25958148,0.1708581,-0.56692445,0.13443267,-0.8269858,0.05348452,-0.28441358,0.7721039,-0.035238564,0.46512377,0.8819901,-1.6518747,1.746231,0.08249507,0.7456392,0.6420527
human,1.0392175,-0.6978301,0.09321796,-1.040944,0.083298855,-0.40203166,0.4809319,-0.21566243,-0.70853484,-0.22360702,-0.2506861,-0.09477807,-0.018627157,-1.2658174,0.37827745,-0.19235796,-0.06477267,-0.123046935,0.12616016,-1.2052847,0.01581324,0.30627444,-0.416123,0.027337885,0.5172483,0.8015541,0.029077474,-0.14993465,-0.42131695,0.375803,0.0868825,0.60602695
eicosanoid,0.15801975,0.2350267,-0.28407183,-0.9023705,0.4794747,0.54345065,-0.729646,-0.65385383,0.020359127,-0.6781534,-0.25396937,-0.35941976,0.90229297,-0.38157192,-0.55528295,-1.1625766,0.30767334,-0.89462686,-0.17940418,0.22629276,-0.060175616,0.09156293,0.79108703,-0.5057564,0.609521,0.28191176,0.34769598,0.47034135,-0.24436659,0.1057889,-0.24891567,0.37924212
amino_acid_peptide_or_protein,-0.705458,-0.06689298,-0.2930085,-0.14135727,0.412497,0.3721312,-0.7904441,-0.48101678,-0.8064703,-0.009428852,-0.2636127,-0.44359723,0.34538528,0.3790453,-0.27022505,-0.8052429,-0.5871175,-1.0178214,-0.093698986,0.53321475,-0.1344641,-0.0977326,0.67764896,-0.7236345,0.15025146,1.2141646,0.26477903,0.44397885,-1.1231433,0.44718164,0.07933396,0.9040056
group_attribute,0.02150197,0.46803048,-0.7539426,0.53686076,0.35180917,0.10495195,-0.53650576,-1.4031255,0.43593886,-0.88634115,-1.058737,0.62308633,-1.2184119,-0.05021687,0.27691975,-0.09712846,0.44336903,-0.5552359,0.2931336,-0.46194792,-0.65126157,-0.53981507,0.26933572,0.5251818,-0.29367176,0.1375876,0.39051044,0.15203348,1.2317448,1.100345,0.3848446,0.74643946
organism_attribute,0.3845606,-0.1422973,0.49011773,-0.6331145,0.39852896,-0.9324475,-1.2441589,-0.6975454,1.1094738,-0.6394096,-0.37988287,-0.20253342,-0.21252151,0.85328096,-0.30350858,0.16980419,0.3735317,-0.57728547,-0.6851359,-0.005040842,-0.6721255,0.28054687,0.70842236,-0.43424055,0.24780656,-0.19516897,-0.052609727,0.46723086,-0.16440211,0.5151811,0.47696266,0.68732274
finding,-0.18872172,0.902768,-0.15340589,0.39257848,-0.63797635,-0.49130824,-0.9325962,-0.20506378,0.7954541,-0.66431487,-0.40946448,0.022358265,-0.15332033,-0.48648882,0.6966041,-0.2154875,0.26691827,0.10324089,0.20241605,-0.7989342,0.42740288,-0.48232692,0.25904325,-0.14745866,0.55641574,0.1295891,-0.26285172,0.8977218,0.1072679,1.3086796,0.54655284,0.18014479
congenital_abnormality,0.67664254,-0.041997455,0.53648776,-0.13293347,0.44401577,-0.18689433,-0.37236103,-1.0343653,0.19805658,0.2659389,0.05159896,0.3471874,-0.11038888,0.06371666,-0.19486897,0.4655128,-0.77506876,-0.7247887,-0.011208876,0.14205688,-0.12379298,0.4144074,-0.22435862,-0.14872552,-0.027623182,0.6120801,-0.4434439,0.94770294,0.5485491,0.8630454,-0.7514579,-0.14381963
anatomical_structure,0.091086805,-0.0163165,0.35965917,-0.034874953,0.27427033,0.0858914,-0.26769835,-0.444833,-1.2191347,-0.8187792,-0.2576122,0.32406473,0.26067692,-1.0986097,0.80591077,-0.4188543,-0.58297914,-0.07192986,0.36204565,0.20113352,1.0327814,0.24528493,-0.70996237,-0.16052344,0.21355218,-0.021763332,0.021592926,0.6075854,0.7960284,0.90727836,-0.14554381,0.7707264
molecular_biology_research_technique,-0.61647886,-0.46209967,-0.28386298,1.1663258,-0.575057,-0.59189916,-0.079951726,0.10803345,-0.623848,-0.5066434,-0.11958922,-0.08887392,-0.62344694,0.5498587,0.2722829,-0.1097586,0.50179785,-0.8054261,-0.27928486,-0.8305279,0.8103895,-1.37025,0.80572885,0.18309139,-0.24251962,0.32750592,1.1935825,0.08026216,0.3683894,-0.53010666,-0.07741972,1.2339863
diagnostic_procedure,0.0013846704,-0.37090564,0.39863235,0.8664736,-0.6185709,-0.35032707,0.22049688,-0.5042326,0.05975156,-0.04593709,-0.12568893,0.11223116,-0.49710113,0.7347506,-0.16202714,-0.23104814,0.29064405,-0.2679461,0.13101037,-0.7313682,-0.17223822,-0.32003817,0.3841434,0.1471313,0.19425872,1.0037768,0.92202556,0.08894157,0.20168568,-0.5639849,-0.30152503,0.61569905
biologic_function,0.59001243,-0.048222125,0.9479348,-1.2211083,0.20976806,-0.2921646,-0.023681875,-0.3335062,0.17516154,0.3365668,0.33526993,-0.67588663,-0.23016572,-0.41300008,-0.321939,-0.071561776,0.17604235,-0.36544386,0.23911093,0.08914931,-0.04287271,0.11428392,0.54907227,0.2516173,-0.42177704,0.53413916,0.27407113,0.3541378,0.76208127,0.12617043,-0.11652547,-0.5398282
tissue,0.24828498,-0.45690653,0.2704946,-0.43120906,-0.060416624,0.09454572,-0.5105365,-0.4614683,-0.6134173,0.513515,0.5242895,0.6844507,-0.14589201,-1.1775582,0.6697121,-0.24881902,-0.8798793,0.13576053,0.14372075,-0.42090976,0.26424816,0.50921667,-0.6480815,-0.06934345,0.6893178,-0.77553,1.431221,-0.30042183,0.6420381,0.06671575,0.18422428,0.60251576
hazardous_or_poisonous_substance,0.35120076,-0.006877674,-0.7396836,-0.39384425,0.5158168,0.045338094,0.18430807,-0.6633262,-0.16838226,-0.16466786,-0.20811968,0.7170296,0.59540623,-0.72809994,-0.40402442,-0.5973999,-0.5692224,-0.13599429,-0.38822588,0.71232325,-0.22994684,-0.26119524,0.6538337,0.39874247,0.25882086,0.019917328,0.44391048,0.6697308,-0.74603474,-0.022213327,0.27959573,1.030077
chemical_viewed_functionally,-0.08328775,-0.11941499,0.14128657,-0.089653574,-0.22017236,0.25764203,-0.59534425,-0.07651897,-0.10397546,-0.3695376,0.045184746,0.33036768,0.5613117,-0.613242,-0.4314852,-0.88894427,-0.24160525,-0.28621644,0.13459125,0.7506253,-0.080157205,-0.8597206,0.64257497,0.7904007,-0.033184372,0.09464768,0.79389083,0.50787723,-0.8444769,0.45659688,0.34356242,0.24214098
reptile,0.5207363,-0.14896378,0.079813816,-1.1090341,-0.07581257,-0.21448298,0.4146151,-0.032065824,-1.0274392,-0.249092,-0.5761038,-0.27756795,-0.08246195,-0.9232218,0.576951,-0.20603915,-0.18001483,0.09955795,0.1533565,-1.2664274,-0.27105415,0.3252954,-0.60487485,0.28258044,-0.114957295,1.1290151,0.26088867,-0.02776602,-0.89066094,0.8272534,0.06136039,0.40097526
family_group,0.3744329,-0.643168,-0.74352413,0.16939168,0.04050072,-0.42695162,0.7357568,-0.92952764,0.4080876,-1.0920874,0.014246484,0.04898388,-1.3499067,-0.4832838,0.5734648,-0.4953245,0.19653569,-0.30043408,0.56021166,-0.15165819,-0.08254565,-0.77282846,0.24986461,-0.64539903,1.2882943,-0.31279948,0.7272588,-0.6383685,0.826826,0.75214285,0.49596602,-0.34889242
virus,0.904878,-0.4754998,-0.5679208,-0.9423338,-0.7358721,0.031192549,-0.022290383,0.10928666,-0.40090558,-0.21580835,0.29688743,-0.14774309,-0.29555225,-0.7526324,0.59670967,-0.26368758,-0.55093277,-0.46702406,0.6733393,-0.26650122,-0.84180796,0.108519726,0.2939209,-0.05239434,0.7453794,1.02912,-0.24680309,0.36797115,-0.48751926,-0.19569948,0.54930717,1.0301358
indicator_reagent_or_diagnostic_aid,0.14454438,-0.39655715,-0.22630341,-0.94383717,0.5943995,0.56014735,-0.86099076,0.15230696,-0.35376832,-0.4979349,-0.22971904,0.22408548,0.5231918,-0.17872603,-0.6874466,-1.2504748,0.39508915,-0.50682765,-0.08355097,0.271886,-0.067449704,-0.46522602,0.3995693,0.108138055,0.25482622,0.050960828,0.93035495,0.32647133,-0.048354246,0.072622895,0.4988007,0.3482596
sign_or_symptom,-0.45796955,0.46802452,0.2924675,0.38254437,-0.34237435,-0.7731016,-0.65289855,-0.04223765,0.2917261,0.18871872,-0.6337119,0.46688926,-0.31129608,-0.4936236,0.58965003,0.28214076,0.6632127,-0.47326228,-0.12662818,-0.29024804,-0.34532982,-0.36982724,0.31520492,-0.8435021,1.0612915,-0.36244184,0.15532391,0.22692685,0.114278965,1.2970543,0.6029928,0.41527092
antibiotic,0.33012736,-0.09928506,-0.33930182,-0.5897228,0.39378566,-0.23424107,-0.07762022,-0.11319563,0.109402254,-0.090303615,-0.5203318,0.40349588,0.9459184,0.20063983,-0.18686345,-1.21206,-0.27780923,-0.13401587,-0.5396131,0.86499554,0.01807539,-0.648382,0.6541513,0.33552906,0.6252197,0.17983283,0.5778766,-0.17063947,-0.2632844,0.6927376,0.85126764,0.4827383
chemical_viewed_structurally,-0.20871653,0.19282492,-0.5532561,-0.39910823,6.078706e-06,0.14080973,-1.0307571,0.05205533,-0.3348716,-1.0781159,-0.018102538,0.46842515,0.003970023,-0.2798433,-0.80646783,-1.300796,-0.13834183,0.10089383,-0.29242235,0.3675838,0.18987837,-1.3898767,0.70896757,0.63914984,-0.26211318,0.15777777,0.6456138,0.5054436,-0.3879375,0.05044058,0.32476592,0.4772078
body_space_or_junction,0.03221947,0.9913335,0.74712396,0.244231,-0.5822097,-0.30429706,-1.0578419,0.055658218,-1.1855965,-0.36988935,1.2023883,-0.0071649808,0.23505269,-1.3724438,-0.13983402,1.1902913,-0.6102542,-0.43778998,0.06761714,0.8898803,-1.059508,0.9042752,-0.37995335,-0.71128786,0.47693145,0.059718803,1.0973947,0.8551763,0.277886,-0.32693383,0.5088767,0.375046
amphibian,0.99353844,-0.22667766,0.18754458,-1.0941243,-0.38757277,-0.55868953,0.2084997,0.25736257,-1.1181301,0.103596255,-0.3472731,0.008678029,0.22570398,-1.0305313,0.24567339,-0.1365438,-0.27061087,-0.17124036,0.13830832,-1.0728269,-0.5513909,0.482685,-0.2540404,0.31409466,0.62024546,0.6334249,-0.04498486,0.12613711,-0.70876944,0.7177482,0.03113882,0.6140774
