,0,1,2,3
finding,1.4529952,-3.9433646,-2.0304866,1.5821583
congenital_abnormality,1.3425428,-0.5012593,-0.27613598,0.37199485
anatomical_structure,1.0458313,-1.9200299,-1.7401334,0.16070265
molecular_biology_research_technique,-0.024301268,-1.4520304,-0.2975663,-0.18943198
diagnostic_procedure,-0.81865454,-0.43732184,1.217587,0.07547611
biologic_function,0.8937373,1.7786021,-1.571374,0.30097944
tissue,1.5868183,-2.0438297,-3.0076718,-0.031858735
hazardous_or_poisonous_substance,-1.4973354,-0.22670673,2.1083055,0.5235456
chemical_viewed_functionally,-1.8343753,0.76914793,0.5253124,1.2433988
reptile,1.3838636,0.6973134,-3.989187,0.1358253
family_group,0.84001434,-0.20582348,-3.4801083,0.6252424
virus,1.4754248,-0.15666883,-3.2915056,1.821476
indicator_reagent_or_diagnostic_aid,-1.8830038,1.2930669,0.54490453,1.0516644
sign_or_symptom,1.6537014,-2.6291728,-2.1144207,0.20515168
antibiotic,-1.464337,-0.6633832,2.2503748,0.861429
chemical_viewed_structurally,-1.8332521,0.54307973,0.50536764,1.6832366
body_space_or_junction,1.3501309,-2.154275,-2.8646555,0.50492185
amphibian,1.6288671,1.0593474,-3.7488315,0.049438823
health_care_related_organization,-0.540798,0.35541913,-2.3197157,0.3733347
fish,1.6134509,1.6858522,-4.02029,-0.5081977
physiologic_function,0.96446806,1.5438782,-1.7769669,0.45046443
animal,1.2965314,1.6180891,-3.9309733,-0.36522353
injury_or_poisoning,0.93561363,0.50303036,-0.33072108,-0.53243935
lipid,-1.7191646,0.52661884,0.41580883,1.5416795
plant,1.9988779,-0.35442206,-4.534035,1.4803376
organization,-0.5136638,0.29936597,-2.52342,0.100673534
genetic_function,0.83290166,1.3916513,-1.7350485,0.41455165
gene_or_genome,1.123646,-3.1555002,-0.7820476,1.9902614
laboratory_or_test_result,1.4392762,-2.595891,-2.6976538,-0.7607884
spatial_concept,0.3455386,0.3076963,-3.9142432,0.34652597
rickettsia_or_chlamydia,1.8980614,-0.5779005,-3.4624915,2.2945936
body_substance,-0.53221226,1.7964444,-0.84464985,0.289728
intellectual_product,-0.665118,-0.32748184,-2.2929478,0.93200505
element_ion_or_isotope,-1.6344411,-0.026161335,0.17171992,2.315865
research_activity,0.29398346,-1.4488863,-1.479081,-0.5815532
geographic_area,0.82849455,-2.3810196,-2.0653338,1.2409497
professional_society,-0.7291467,0.08897344,-2.207683,0.2789454
organophosphorus_compound,-1.6084266,0.5689619,0.31128025,1.9930547
body_location_or_region,0.9002903,-2.2613046,-2.3851397,0.85395616
invertebrate,1.1962843,0.65420794,-2.6989202,0.9561173
age_group,0.67974675,0.14887647,-3.3293757,0.43359232
human_caused_phenomenon_or_process,1.0899577,2.6269104,-4.431581,-1.2541153
phenomenon_or_process,1.1965485,2.897149,-4.34908,-1.3198797
individual_behavior,1.1606028,-1.3316562,-1.7846508,0.6050742
bird,1.6034361,1.1756058,-3.9293213,0.4010751
mammal,1.4122224,1.4342644,-4.077061,-0.42586723
qualitative_concept,-0.38388473,0.020989098,-1.9006077,-0.21115021
environmental_effect_of_humans,1.1739246,2.3066092,-4.683979,-1.1386232
social_behavior,0.68813014,-1.1483394,-1.6570945,0.77409136
biomedical_or_dental_material,-1.6270951,-0.08905347,-0.07515419,2.2978137
quantitative_concept,-0.24808916,0.8621204,-0.8434003,0.23995623
inorganic_chemical,-1.6406026,0.5327109,0.30930576,1.6867946
drug_delivery_device,-1.035524,-1.5040666,1.4991385,1.0491736
educational_activity,0.60740703,-2.6884859,-1.6656452,1.5315751
chemical,-2.1086054,1.1080971,0.5679043,1.2581676
vitamin,-1.0651488,0.10510979,1.5509154,0.43603408
fully_formed_anatomical_structure,1.6428643,-2.2291043,-3.5799525,-0.3051943
group,0.5772473,0.062213413,-3.164008,0.32360786
nucleotide_sequence,0.040285002,-0.26878375,-3.5656226,0.5202691
body_system,0.51716363,-0.5471825,-3.5827813,0.41383785
food,-0.77290344,-1.4603281,-0.46796942,2.7515943
bacterium,1.594946,-0.35726526,-3.0742338,1.9981877
fungus,1.7711813,-0.42026535,-3.1176293,1.9711462
research_device,-0.9091874,-0.88279486,-0.6298922,2.1317976
governmental_or_regulatory_activity,0.2065171,-2.9647338,-1.5891789,1.3618823
idea_or_concept,0.26051667,0.05835523,-3.63105,-0.065598264
occupational_activity,0.52646136,-2.8319018,-1.7150136,1.3511285
physical_object,-0.30293047,0.91868514,-2.3706827,-0.017382868
vertebrate,1.8172518,0.49345583,-3.9848764,0.8161951
substance,-1.8895786,0.038683668,-0.2577275,1.4297272
medical_device,-1.2490828,-1.3841015,1.4847809,0.79468656
manufactured_object,-0.5819988,-1.042795,-0.474359,2.3564553
classification,-0.68911004,-0.13340907,-2.0894048,1.2275944
daily_or_recreational_activity,0.6420105,-2.679176,-1.7121576,1.5824099
conceptual_entity,0.5940584,-0.2325842,-4.1030397,-0.1220946
occupation_or_discipline,-0.572648,2.214908,-2.3102424,-0.39241445
amino_acid_sequence,0.23991649,-0.8382235,-3.8453548,1.2267497
clinical_drug,-1.8836697,0.56431335,0.20120509,1.042327
activity,0.3656237,-0.81540114,-3.7848845,0.91728324
event,0.6241788,0.89098,-3.5968597,-0.036513653
temporal_concept,-0.07942454,1.2930232,-1.563917,0.48893
archaeon,1.3693297,1.77342,-4.0125012,-0.74185157
language,0.25716048,-0.22237518,-3.6965296,0.43138823
biomedical_occupation_or_discipline,-0.50292933,2.2241268,-2.2422187,-0.5300472
functional_concept,0.048149522,-0.19532174,-3.7678351,0.18521096
machine_activity,0.074231245,-0.23446505,-3.1268811,0.8957925
entity,0.071369246,1.0605373,-3.2463036,-0.17605457
carbohydrate_sequence,0.27248082,-0.46535707,-3.2963135,0.9432284
organism,1.1176032,2.098105,-4.146703,-0.690105
