,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
produces,1.1967949,0.9997148,-1.8440967,-1.5169823,1.061586,-0.24142218,1.2212238,-1.0431596,-0.03392188,-0.0060276547,-0.8663581,0.94863,-0.9767736,-0.1045979,0.8842434,0.610222,-0.8798788,-0.92777264,-2.215352,1.0631658,-1.1006117,-0.88783026,0.52044183,-1.1045251,1.4364138,0.91994125,-1.0482615,-1.6355454,0.9169158,-2.3372,-0.4135884,-0.5375726
degree_of,0.32465187,-0.44816133,0.7614989,1.2297063,-0.068968624,0.95662344,0.25014386,0.51507914,-1.1124775,0.047342196,0.06861277,0.233585,1.2868602,0.3791127,-0.186646,-0.56174934,-1.0402423,-0.33568466,0.0154461805,0.3379724,-1.1809863,-0.82872444,0.2446211,0.19097444,0.20321456,-1.8099772,-1.3606409,-0.83635825,-0.17302619,-0.10697716,-0.9406706,1.747289
connected_to,0.36980385,0.11112299,-0.9791729,-0.97072357,-0.07836581,-1.5343971,0.27306873,-0.8440218,1.1285864,-1.4233956,-0.540391,-0.33790746,-1.6571918,0.35166094,-0.48482153,0.49316385,-0.85023814,1.5225852,-2.081777,0.9224602,-0.081177525,-0.092461675,0.59057575,0.17611513,-1.5082299,0.4748397,1.1074151,-0.5117068,1.29177,-0.11229946,-2.1506433,-1.2325442
process_of,0.38724756,0.76670367,0.42554393,0.0051239496,-0.50129145,0.4128632,0.2802052,1.9124802,2.5896318,-0.31304166,0.47025174,-1.3837423,0.91541,-0.505627,0.05276312,-0.9806728,-0.60351247,-0.9634974,0.26017213,-0.70905834,-1.2212338,0.7875834,0.41748208,1.5307717,0.36665422,0.03884533,0.58776194,-0.6166976,-0.6038726,-1.6572498,-0.54275846,-0.9931776
co-occurs_with,-0.6030723,0.13182719,-1.3115952,2.06682,-0.4543649,1.3686419,-0.73134047,0.77873623,1.744863,-1.1864071,1.188251,0.113943,1.9780719,1.2365971,-0.57375455,-0.91551363,-0.5512495,0.723819,0.2494184,-0.5153521,0.02683441,0.046350997,-0.037006993,-1.6972399,-0.88069546,0.21280871,-0.8800299,0.08978406,1.5599267,-1.8507917,0.55695283,-1.000912
disrupts,2.502173,1.3586732,-1.2059976,0.34097967,-0.60462886,-1.2763752,0.50688684,-1.9585257,-1.0630238,-0.9891752,-1.4228522,0.64633846,-0.21757549,-0.514965,1.1503032,0.7497556,0.48259154,-0.30882472,0.8428626,0.13601331,-1.6767617,-0.472859,0.52662796,0.49699792,1.2130802,-0.33379295,0.98030436,-0.36829323,-0.38842958,-0.5153404,-1.4151059,-0.9054098
issue_in,1.4945499,-1.7093916,0.03535422,0.62296134,-0.25227657,0.06777493,0.5494693,2.0954885,-1.6351728,0.94230825,1.0513973,-0.99280953,-0.2808175,1.5279623,0.9982599,0.07015431,-1.3662679,1.3868678,-1.036685,-1.4691482,-0.6159463,-0.1854138,-0.07931985,1.4274464,0.9942974,0.69231474,-0.97806674,-0.92743856,-0.2269013,-2.82822,1.671151,-0.20386747
part_of,1.136694,-0.101639085,0.3631828,1.2172639,0.80228347,-0.82712066,0.6012274,-0.9422354,0.21723025,0.2519182,0.6545395,-0.6275641,1.7091688,0.17421697,-0.6156666,0.6625516,-0.55982673,-0.24262123,0.2308942,-0.41375503,-0.34267458,0.5787154,-0.42520365,-0.10846055,-2.1453621,0.66614723,1.1493766,-1.1723627,-0.32018268,1.6039286,-0.99631435,0.028290542
measures,0.8682313,-1.4349318,0.19669046,-0.10639151,0.5813194,0.68091404,0.09509278,2.0477798,0.33209178,1.2526935,-1.2107451,1.6529452,0.6853517,-1.4369947,-1.312101,-0.6255963,-1.5229558,0.85108274,-0.49241346,-0.47778562,1.3238968,-0.88605547,-1.4821728,-1.9650632,-0.35297868,-0.08828956,-0.2812251,-0.31753698,-0.19580634,0.4816202,-2.3496437,0.4131669
prevents,2.4225655,1.4231184,-0.5301133,0.2493855,-1.3305738,0.28906086,1.5155627,-1.4940478,0.6241504,0.8892883,0.74305135,0.20732711,-0.13951017,-1.0621237,-0.24392377,0.20000045,-0.38065863,0.5932204,0.6075621,-1.1829549,0.06376175,0.46733227,1.7635425,0.5024383,0.3211915,-1.8670589,0.15552376,1.4401486,0.9342058,0.5128009,0.6301083,1.2607822
causes,-1.449839,-0.59480906,-0.4359797,-0.893862,1.026386,-1.6047146,0.7214965,0.52585864,0.5762949,0.34411335,2.4132807,-0.44438943,0.8826697,-1.1347171,1.1096361,-0.3852258,0.76257664,0.2050551,-0.081268206,0.105572976,-0.48371014,-0.29519048,-0.18520693,-0.73035467,0.69006515,0.23413776,0.4191892,0.3089618,-1.0370005,-1.0687943,0.6790206,-0.12150657
indicates,-0.94802356,-0.945685,-0.54950815,0.858896,1.747904,-1.1000773,-1.108858,-0.40736282,-0.23315693,-0.3166368,-0.95453763,-0.39259484,1.341607,-0.5843663,-1.3086778,-2.188102,0.8075995,2.2520494,-0.37689328,-0.34697703,0.61828995,-1.6596847,-1.2940142,1.0539906,-0.96561205,-0.19273262,-2.3143835,-0.053441983,-0.14354125,0.56455356,0.7963183,1.366514
treats,1.6735506,0.636741,0.26242927,-2.934325,0.0055632456,1.0131018,-0.023707738,-1.5862108,-1.8006102,-0.42601612,-1.042473,0.021563513,0.40170965,-1.2744548,-1.1712635,-0.11820637,1.0659322,0.6899068,0.2962456,-0.38050863,-0.34406495,-1.2564751,-0.5497842,0.9499822,0.72698885,-1.2004001,-0.6052877,0.34719095,-0.22954004,0.23654753,0.46611995,-0.8589693
evaluation_of,1.4500358,0.7225835,-0.37786216,0.34505907,-1.8301835,-0.27461568,1.6128873,0.6691806,2.003431,1.8520454,0.35510567,-1.9539644,0.20358947,1.0540987,-0.33880398,-1.1733156,1.0906043,0.24086326,1.3555896,-1.0539616,0.5783908,-0.7972852,0.8431261,-0.8804515,-0.85380834,-0.12419133,-0.69716823,2.899612,0.7663462,-0.14518277,0.71431744,0.17813702
diagnoses,0.5228997,0.19095877,1.9932395,1.7856766,-2.7512267,1.7991319,-0.1995267,-0.47813335,-0.48763055,-1.6092608,1.5344167,0.16832583,-0.12980415,-0.22263068,0.077980615,1.2286361,-0.471845,1.2485939,1.3186642,0.48870596,-1.7431797,1.5986584,0.42344776,1.4009801,0.2699645,-0.61250716,1.707936,-0.54195386,-1.7096198,-0.8422815,2.9203033,0.95532495
exhibits,-0.16601148,-0.28791606,0.26035663,0.15447392,0.6842222,0.8538522,-0.44224966,0.06556465,1.0792772,-1.0214311,-0.41361848,-0.16589998,0.34963512,-2.6191046,2.8910782,0.22845611,-1.7963059,-0.76672405,-2.1764781,0.97986853,1.0827054,0.6948344,-0.37584624,1.9428619,1.492758,-1.4711093,1.5474445,0.5282124,0.72890884,-0.037466988,0.9770589,2.7040486
ingredient_of,-0.18071881,-1.5565867,-1.2926047,-1.287677,-0.4519718,-0.29178655,0.09977589,-0.84187967,0.4864831,1.2498319,-0.15011731,0.06627259,-0.27988392,0.666976,0.38839778,1.0583615,1.2119226,-0.48041323,0.95573926,-0.42109504,0.955345,-0.59427774,0.6245603,-0.9228717,0.88125616,-0.38030005,0.16823001,-0.5843295,-0.853968,0.109506056,-2.03846,2.0529428
property_of,0.68810546,0.76695293,0.007428257,0.24102421,1.7644043,0.16916867,-1.9522824,-0.87653637,-0.16835485,-1.2171583,-0.5421232,-0.84106094,0.8429407,1.7032871,-0.027850782,-0.51151365,-2.5790741,-1.6936907,0.4257618,-1.0412197,-0.55334675,-0.60662496,-0.09241311,0.49224707,-1.4067125,-1.5390904,-0.6092212,1.6044523,1.4628708,-0.46923488,0.076193675,1.5497715
manages,-0.10016302,0.2102848,1.0362166,1.8005096,0.4834204,1.1629688,1.1077162,-1.3436915,-0.058542375,-0.37878117,0.10542917,-1.140671,-0.39248234,-0.6279441,-1.282939,0.21278505,-0.40287587,-0.6670632,-0.4366783,0.318894,-0.12150949,1.4881198,1.5166131,-0.32262695,-0.0472964,-0.24717157,-0.07527413,-0.5855855,-0.37417674,1.2380965,-0.3253853,0.7201944
assesses_effect_of,0.74955565,-3.6636877,-0.47891158,0.23931053,-0.3984303,-0.23106708,1.803999,-1.5749261,0.051148344,1.9386383,-0.3004529,-0.8982134,-1.1302174,0.027760305,-0.7509642,1.3658434,1.1388259,0.5278618,-0.12884615,0.6889037,-0.23865622,-0.03142046,1.321721,-0.60663545,0.538016,-0.18742336,0.74913615,0.68105954,0.2178891,1.0576918,0.20453733,0.16112384
method_of,-0.46624634,0.57276,1.6210343,-1.1571462,-1.4148318,-0.07940082,-2.3546371,-1.6714573,0.660101,-0.8219906,-0.2775035,-0.4490726,-1.7701842,0.10197866,0.48853558,0.1981314,-0.1088126,1.410805,0.68888193,-1.0392202,-1.2064383,0.17690416,-2.0906613,-0.45942318,-0.80657727,-0.015548738,-0.40646932,-1.378707,0.26444203,0.49082834,-1.3907729,-1.3035034
measurement_of,0.9463851,1.1984366,0.006547919,-0.23685001,0.16052045,-1.4243158,1.0370096,-1.7774476,-1.0921342,-1.5884618,0.29569972,0.48689744,2.912902,1.7641184,-0.23973034,0.19078355,-0.504911,-0.76819336,1.5404736,-1.1864128,-0.016319731,-0.5825271,0.041540254,0.7529087,0.24477185,1.9384235,0.5292668,-0.5408627,0.683243,1.8611217,-0.38928643,1.5410017
precedes,2.6295953,-0.4106834,-1.8025476,-1.3342847,-0.27978623,-0.73263127,0.16071956,0.65584415,0.6847545,2.08624,1.000592,0.062918544,0.33744323,-0.54913884,0.8070109,0.81144285,-0.3278697,-2.3767154,-1.1955593,0.19567776,-0.30722156,1.0255113,0.5456444,0.7317447,0.4039629,-0.6953556,1.3106267,0.17068264,0.03862894,-0.37815076,-0.41771677,1.1699961
consists_of,-0.39803287,0.99379987,0.8539096,0.9289346,1.869371,-0.05927836,-0.34672484,1.1025122,-1.3519526,2.1311328,-0.83859444,-0.49308065,-1.2836963,1.1807915,0.92313504,-2.2005205,-1.7546141,0.34370533,0.7914717,-0.7187426,-1.2845151,-0.2515042,-0.5043006,0.21464652,-0.9528263,-0.21384774,2.0938296,1.4256557,0.49238577,-0.8930908,-0.84306943,-1.7407291
performs,0.18488063,0.9094144,-0.8006281,0.612705,-0.5771113,-1.878539,-0.83666706,-1.7592177,-0.60566914,0.41532335,1.1564996,-0.55429506,1.8297192,-0.56996524,1.6272453,0.19534189,-0.6794584,-0.9276225,-0.86175054,0.6090431,-0.7912134,-0.8597999,-0.43011132,-0.7184301,-0.85170907,-0.09637162,-1.0600166,-2.494788,-0.9242915,0.2824556,-2.087534,-0.36112028
conceptual_part_of,1.0898012,1.1711006,0.019144336,0.60674715,0.4119794,-0.76809,-2.907128,-0.21534716,0.27802867,-0.81843454,0.8429973,-1.0822723,-0.4503523,1.5394413,-0.21494684,0.88852996,-1.0796208,0.47549996,0.3515177,-0.34301326,-1.0473562,-0.06375901,0.93500787,0.15625097,-1.9898325,0.12813695,-1.3274039,0.5607639,-1.7932888,-1.6700295,2.111302,-0.81198317
analyzes,-0.72293574,1.4889961,-0.24416453,-0.49848443,-0.46459034,-2.2918057,-0.888951,0.13288924,0.4590133,0.04533871,0.9715002,1.0914932,-1.1998786,0.5973633,-1.092907,1.417648,0.10303006,0.20444556,0.16717778,-1.4359691,2.2258244,-0.041391373,1.4259782,-1.9593523,0.15735272,-1.5368313,-1.691988,-1.1261097,0.37326622,-0.112094864,-0.46342623,0.95502776
carries_out,0.5777692,-1.4244517,-0.36051393,0.15551929,-1.4401857,-1.0884801,0.7288516,0.17371863,1.435719,-1.4747332,0.2820481,0.006548792,0.4352867,0.2225626,0.072161674,-0.32622522,-0.94352585,-0.6036029,0.23247115,-0.091912486,-0.00888265,0.00064242084,-0.65752345,-0.7275124,3.7230575,-1.9253217,-0.21598086,0.6918782,-0.43016663,-2.173623,-0.5054695,1.8132619
developmental_form_of,-0.1416306,-1.3599181,-0.37095064,-0.6080225,0.55548257,-1.4461389,-1.6932503,0.1858221,0.53815037,0.32740062,0.07031766,0.5658026,1.2550834,1.1156468,1.3089149,0.33450416,1.4055697,-0.51424605,0.4331227,1.195876,0.71116716,1.8212837,0.22237298,0.13720882,-0.2863715,-0.35095832,-0.00199347,-0.53314334,-0.076361656,-1.5306728,-0.64312375,0.50628656
contains,-0.16858861,-0.25612438,1.1204205,1.23157,1.190709,0.3318086,1.2341135,0.7046238,-0.9641465,1.1284766,-0.62049395,1.7337848,-0.9365205,-0.12557724,0.84605336,1.0072806,0.33555067,0.393279,-0.777874,0.76208764,0.38437518,0.9835188,-0.5509793,-1.7299464,-1.9145014,0.23765683,-0.79655915,-0.23176932,-1.7093015,2.5405495,-2.178655,-1.5202478
adjacent_to,-0.36758086,0.0030288408,0.46694082,0.42770007,0.84282213,1.1247909,0.60252285,-0.79491514,0.6145732,-0.2979803,0.37373325,-0.114811786,-0.11922139,-0.5912559,-0.56022227,0.2904384,0.44613463,1.6856579,-0.25158888,-0.15897883,-0.8762693,-0.7331019,0.4738594,-0.16911791,0.58568305,2.0694084,0.060434055,0.05131996,1.9394165,-0.47629386,-1.8685918,0.7379018
interconnects,1.7379186,0.08374633,0.7051663,0.8941569,0.35157803,2.8465667,-0.44029608,1.3389325,0.2796742,-0.8606321,-1.2625358,0.13978861,0.6377062,0.3457615,-0.42928302,0.37784097,1.5534426,1.7706506,-0.96501243,0.5250352,-0.13891785,1.388111,-0.9560065,1.6690363,-0.018342022,2.0612707,0.47715116,1.5680494,-0.44513544,-0.46399456,0.49328372,-0.5691991
conceptually_related_to,-1.9568672,0.51655024,1.7232647,0.48448917,-0.19676328,0.20561796,0.67108744,0.35692942,-0.40816337,0.83496064,-0.44321838,2.2300556,1.2688292,-0.4248861,1.3237163,-0.09851675,-0.21444148,-1.1183157,0.5954837,0.870558,1.1947767,0.21804641,-1.1561422,-0.30128595,-1.344105,1.3741702,0.016824601,-0.70488316,-1.2043463,1.724613,-0.2171221,-2.411648
surrounds,-2.101075,0.69323367,-0.50357354,0.09774604,1.1162474,-0.94799006,-0.8128367,-1.2812401,0.1120761,-0.5217241,1.4474933,0.7303236,-0.60519916,-0.13164766,0.98656124,-1.1869237,-1.3349153,-0.99360496,-0.51030254,-0.61237997,-0.7931334,-1.3292222,-0.21261355,1.0898389,0.056230932,0.05201003,-0.44139963,-0.3998049,-0.75839764,-0.040577333,0.045991197,1.8653023
derivative_of,1.4049588,2.4404116,1.7885747,-0.20443371,-1.9026026,0.24805604,-0.2602808,-2.186998,-0.96098274,-0.9139271,0.6429168,0.25371253,-0.5024221,1.517404,0.086519174,1.5196604,1.3218212,-0.62407374,-1.1165149,1.9760468,-0.8862518,1.4221965,-0.06890832,-0.58917874,-0.47079343,-0.15868366,0.29534563,1.193039,1.6832479,0.22412531,-0.77256364,-0.17887183
practices,-0.9795839,-1.4674273,0.47537076,-1.317727,-2.0036466,0.08292669,-0.5037079,2.2600546,0.25783062,-0.12421947,-1.2386715,-0.37855905,0.49693048,-0.7096613,-0.9824314,0.20227166,1.0389425,-0.9602945,0.11592067,-1.0864146,0.8950178,0.30143702,1.418792,1.6967438,1.1338253,0.34197286,-1.3246812,-0.58318746,-1.660827,-0.21093684,-0.66712797,-0.07358544
