,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
hormone,-0.88021284,-1.5332206,-0.85499895,-0.18116675,1.1604333,-1.5313894,0.09114196,1.0160387,-0.6370158,-0.55793697,0.1272396,0.40444568,0.815474,-0.9774889,0.19009402,0.5872045,-0.8440926,-0.065115765,0.23997742,1.4335275,0.25861648,-0.13786338,-0.63555795,0.26669535,0.036177766,-0.5914633,-1.3737922,-1.3901389,-2.165013,-0.5749529,1.6501801,1.8635032
organic_chemical,0.5542241,1.8589147,-0.92130613,-1.1428002,0.3281203,0.2868658,-0.500432,-0.12751994,-0.58927256,1.3452543,0.38347617,0.27366108,0.15275148,-1.0592678,0.8823265,-0.65997136,-1.4622049,-1.005064,1.3348098,1.3808266,-2.320986,1.3085239,-0.5571318,0.39966395,-0.79172146,-2.272701,0.2772784,-1.4546529,-1.1863309,0.36629286,-0.9013599,-0.88571507
behavior,-1.061404,-1.9032977,-1.1278238,-0.15374868,0.58163524,0.8337154,0.39971134,0.2717329,-1.005435,1.0872873,-0.09872918,-0.34579375,0.95940053,-1.7510186,-0.6305246,-1.527697,-4.01282,1.1760854,0.5695802,-0.9688317,0.90374404,0.95118093,-1.3571277,-0.12168276,-0.45484498,-0.12796077,0.38507226,0.6476173,-0.058383342,-1.2100925,-1.7788904,0.67400473
neuroreactive_substance_or_biogenic_amine,0.99704057,-0.12962016,0.12890738,-0.20624168,-0.24949248,-1.3502467,-1.1350967,0.86890477,-0.49925348,0.29255313,-0.11545076,-0.038625356,2.8470242,1.6707008,0.9400691,0.24964763,0.60431427,-0.96245664,-0.7119728,1.817937,0.9591674,0.3119255,-1.3059322,1.8719317,1.2742368,0.28492942,1.3490077,-0.59475005,0.40364146,1.722232,-0.4298085,-0.6126714
embryonic_structure,-1.4979155,0.0931257,0.10326144,0.072691165,-1.3344165,-0.19454885,-0.017456163,-0.15211107,1.165318,0.074444756,0.4234569,2.906874,0.16566558,-0.38377878,-0.86124325,1.5032777,-0.4517358,0.48990178,-1.9718477,3.1080732,3.0184202,-1.5191243,-0.49362412,0.556219,-0.90898204,0.22694448,-0.33612785,2.0386958,-0.08621059,0.24248756,0.9480547,0.98969746
neoplastic_process,0.83627266,-1.1481322,-0.29328996,-0.3721486,0.24455172,-0.92204744,0.47651282,-0.74246943,-1.0018595,-0.6988164,-1.2209208,0.5592856,0.12436051,-0.75252104,0.8061917,-0.2606948,-0.5948517,-2.0844681,-0.09859872,2.1901078,1.9038476,-2.0611947,-0.22694787,-1.2947341,-0.010490226,0.0103879105,0.62412393,0.5305392,-0.48863953,-0.26635045,-1.8110124,-0.14371318
laboratory_procedure,1.4502269,-0.5716981,-0.48994368,1.3075162,1.5170691,-1.6458912,0.13493222,1.1031567,0.33938202,0.19251604,0.029042598,1.6199292,0.017075565,-0.08622043,-0.018612195,-0.37693366,0.59573555,-0.8449397,0.4413259,0.28209698,0.8830408,-2.4680333,0.8145476,1.136218,-0.02654316,-0.6066478,-0.16635658,-0.3316985,-0.2038814,-1.4804707,0.5714744,0.57924795
natural_phenomenon_or_process,0.6755207,-2.0696504,-1.2242808,-1.406003,-0.21492289,-0.2282508,1.5490624,-1.0383053,-0.026891142,0.7517569,1.1703849,0.012727387,-0.4658314,-0.53431475,1.5435029,0.11319661,0.5014518,-1.6778564,-1.7068944,1.735685,1.3271767,1.6240553,-0.10398733,-1.2372779,0.6023104,-0.76671994,0.0034986844,0.06384731,2.0912633,-0.003910262,0.061161134,-0.7239806
immunologic_factor,1.1848854,-1.1246244,0.9371348,1.290234,0.84139,0.75574684,0.28521758,-1.3143083,1.6689966,-1.8295287,-1.8927249,-0.71847546,0.035564627,-0.5224468,0.5915586,0.3702277,-2.1068902,-1.3219521,0.36531416,-0.21433923,-0.21204026,1.8269833,2.3984303,-1.1193382,-1.3412718,1.2054517,0.9566911,1.8567029,-0.04591849,1.1474376,1.663597,-0.41790962
receptor,0.4816172,-0.013760857,1.042827,0.28671223,-0.97707987,0.9293279,0.48633263,-0.5510212,0.3957508,-0.78908664,-0.42231947,0.6859703,2.3019836,-0.11612241,0.589283,-0.77861786,-0.09557585,0.2967638,-1.110225,0.14924015,1.7838228,0.9273817,-0.22725914,-0.25117052,-0.5515523,-0.013639277,0.6242312,0.62506884,0.101514265,-0.07602139,-1.2143055,-0.7689078
self_help_or_relief_organization,-1.308529,-0.37728068,-1.4518319,1.2208802,0.83470523,-0.36871523,-1.8885747,-0.5541286,0.0372844,1.7144561,-0.35573426,-1.0227168,-1.5916061,1.3213611,1.3683578,-1.7793303,0.9139592,2.460349,0.9243256,-0.6167662,1.2038105,-0.22572571,0.3299556,0.2881694,1.197577,1.0918202,-1.331988,-1.2340653,0.7742958,-0.0003790536,-0.82832295,-1.2237864
pharmacologic_substance,-0.07714649,0.11635592,-1.244559,-0.2909097,-0.31445637,0.11417915,0.76873595,1.0755857,-2.482396,0.77230227,1.1180834,0.32284597,0.93235207,0.5945368,-0.77730674,-1.4004384,-2.0625007,0.3748201,-0.61161846,0.74296397,-0.48790497,0.5697761,0.5805429,0.4700563,-0.91020805,0.73750585,-1.9881511,0.50986683,0.87585294,0.84504825,-0.9545708,-0.7313487
molecular_function,-0.448825,-0.7324445,1.5427269,-0.9834119,-1.1999906,-0.550888,-0.34669155,0.68691415,0.29040965,0.041535884,-1.8410152,-1.0264617,-1.5862349,-0.06957058,1.5658882,1.7912208,1.7602363,0.19775717,0.4544119,-0.013993666,0.5353986,1.1412508,0.47455105,0.37779236,-3.292995,-1.0408142,2.3107445,2.1515512,0.58004844,0.5012687,-0.8676457,1.0590292
regulation_or_law,-1.1233376,-1.1214278,0.7242501,-1.0630426,0.9515396,-1.3010654,-1.9156008,1.1395155,-0.014347596,-0.4483343,-1.1841908,-0.45547053,-1.412034,0.43776956,-0.10639117,-0.71953523,-0.21465439,-0.3543216,-0.5069106,-0.1291989,-0.61606884,0.511393,-0.9498624,1.3068851,-0.11091881,-1.1343898,2.4513743,-0.6734039,0.80048275,-0.9753336,1.265289,0.6258131
human,0.7249563,-1.7359258,-1.1667798,1.2495279,-0.8387719,1.2057985,1.1291817,0.2534139,0.89160126,-0.25644088,0.31991938,-0.10870074,0.76069283,-1.2003258,0.5324422,0.10702121,-0.644841,-0.59830767,0.9238848,-1.0315355,0.097047895,1.696918,0.6070758,-1.3216778,-0.87324363,0.29805577,0.41251597,-0.6891259,0.44692686,-0.74142677,0.26046953,1.5859402
eicosanoid,0.3709259,-0.5758631,0.79785824,-0.98745954,1.1110854,0.95475316,-1.2237856,-0.7412473,0.73252416,0.32848352,-0.16173142,0.46726468,0.60831434,-0.85452986,-1.1195394,-0.49696797,1.2450602,-1.3699476,0.21926083,-0.7148873,1.4905746,-0.89394206,1.7883694,1.803328,-0.3310079,1.3171718,0.8098513,1.8339076,2.310503,-0.06946112,-0.16802396,-0.24491616
amino_acid_peptide_or_protein,-1.9858905,0.7253803,-0.18512742,1.4969511,1.520314,-0.36197212,-0.7244227,0.044297054,0.15938449,0.9893438,1.1203488,-1.0418727,-0.85304546,0.96197295,0.6086135,1.5969559,-0.71952164,-0.36973786,-0.008627966,0.54782254,0.2291829,0.35182065,1.0466682,-0.15396233,0.40828604,2.5527673,0.38742867,1.5344815,0.2240315,0.65368116,-0.08341679,1.1952486
group_attribute,-0.3675498,-0.47035486,0.46905336,1.7012191,0.0385201,0.08463337,-0.3638763,-0.46117198,0.0663599,-1.8807627,-1.5030165,0.87076014,-0.11799572,0.13033679,-0.44320428,-0.6760827,0.640126,-1.4362615,1.0723051,-1.7481349,1.444289,0.6708992,0.057629652,0.4659596,-1.2508004,-0.3098457,-0.19663483,0.5878201,-0.0022522155,2.3322546,-1.3001503,0.47476134
organism_attribute,0.51958925,-0.794766,-1.7051587,0.061806984,0.054946825,-1.634907,-0.4655791,-1.4808867,1.903165,1.0722829,0.018993722,-0.3519979,-0.13649191,0.4066177,0.68496305,0.1533084,1.4827172,-0.035585623,-0.76112974,-0.29984012,-0.9973853,0.43655947,-0.55150723,-2.2122676,0.6901936,0.34499678,0.42277262,0.010894942,0.7625906,1.0606489,1.6912841,0.17886505
finding,-0.25808674,0.583901,1.4343542,0.5173406,-1.1481042,-0.37679365,0.09203842,0.8137572,2.0984488,-0.75201035,-1.1888837,0.05827224,0.34317318,0.20821853,0.18796508,0.9686546,-0.89209753,1.5994424,-1.3325824,-0.9878853,-0.5978728,-0.44475394,-1.1098114,0.61249566,0.15407473,0.4887666,0.13033292,1.595278,0.9403821,1.5700903,0.90917283,0.67735606
congenital_abnormality,0.6597529,0.6101939,0.9868063,-2.0424457,1.5330465,1.449739,-0.8355521,-0.41046777,1.0307432,-1.0441788,-0.17663085,1.0460601,-1.237077,-0.25184846,0.22759908,1.2948107,1.0972799,-0.66036236,-0.13669886,-1.152502,-0.16523227,0.2703977,-1.04394,-1.1944948,-0.46753648,1.0976776,-0.05991747,0.38831013,0.82098705,1.8935398,-0.046078816,-1.643708
anatomical_structure,0.7538018,0.61255205,1.6910034,0.99612,0.7962477,0.42531264,0.4172638,0.19212271,0.8569459,-1.0730621,0.6751146,1.0155743,-1.3313242,-1.311828,0.05300603,-0.5680427,0.49150103,-1.2908401,-0.42655733,0.1717434,1.4285438,-2.0461814,-1.7213292,-0.08983919,0.8464985,0.19425873,-0.5868151,-1.090072,0.011424619,0.4726206,-0.24190423,0.67247385
molecular_biology_research_technique,-2.0513568,-0.69423044,0.29541266,0.45451266,0.58190966,-0.4852736,-1.3127171,2.2995648,-0.317315,0.6784482,-0.0914585,-0.5088913,-0.96354735,-0.15562327,-0.21239172,1.9378154,-1.0431455,-2.5162945,-0.42073658,-0.29220983,1.3831807,-2.3208497,2.1603086,0.5762876,-0.68534446,-1.3802997,1.2508589,0.100322895,-0.9718045,-0.7291438,-0.33942387,0.99468476
diagnostic_procedure,0.27483532,-1.1635178,0.6444162,0.9857114,-1.6344595,0.30284473,1.4611269,-2.2218666,0.99923444,0.1900204,-0.030657336,1.9113076,1.007975,0.5494953,-1.8900793,-1.2251908,-0.021552034,-0.6870183,0.4242201,-0.051444255,-0.9797368,-0.15834768,-0.22106627,0.95853835,1.5934429,1.9238749,-1.0079019,-0.116740815,-0.8185372,-1.1068947,-1.459645,1.2946041
biologic_function,0.06755236,0.404592,0.03848221,-1.2920077,0.12376857,-1.8817314,0.14759314,-2.454392,1.2210503,-1.2811819,-0.095819965,0.59661525,1.2285731,0.9835676,0.12690523,-0.9084686,-0.55575246,0.91375214,0.65379965,-1.7768592,2.1495752,-0.45221335,1.560694,-0.94236094,-1.4116871,1.1293432,0.25621876,0.09760273,1.2034366,-0.89388627,-0.2610725,0.5894266
tissue,1.0115286,-1.1947762,-0.8334243,-0.20856045,0.5555531,1.2366197,-0.06229586,-1.0789889,0.6121241,0.31475636,0.083225794,1.0837511,-1.2999709,-1.743325,0.436677,0.57181764,0.7578594,-0.6492657,0.20057389,-1.6172837,-0.3053915,1.4423794,0.008551076,-0.117942974,-0.49822053,1.0329359,1.5273877,-1.9091295,0.08239106,0.48410007,0.6110927,0.36019346
hazardous_or_poisonous_substance,0.47100258,-0.44670945,0.15954474,-1.6628357,-0.44438598,-0.1766484,-2.1130362,-0.6714651,1.0683037,-0.48304412,-0.17688575,0.6406395,0.14911793,-1.121504,-0.81263804,-0.48359853,0.513099,-0.6358924,0.57256556,0.85329807,-1.7300143,-0.8254487,-1.1850955,-0.19645667,-1.6397129,-1.6120092,-0.18497191,0.28916883,-0.8704947,-0.897539,0.8260239,2.8148558
chemical_viewed_functionally,-1.127468,0.48136872,0.123793304,1.9960519,-0.7331278,0.9021283,1.5046104,0.7424575,-0.6466795,0.05892509,-0.87896913,0.7632948,-0.2861994,-0.030977653,0.7369277,-0.60537446,0.42582476,-0.4190873,-0.9145488,1.7786852,1.1356186,-1.2942753,0.64386845,0.47453904,-0.48731545,-1.104984,-0.92836094,1.8348333,0.8438238,-0.9436156,0.63440025,-0.66913253
reptile,-1.7770301,0.4520711,0.587859,-0.71532774,-0.7009465,0.50433135,-0.20229766,-1.0522826,-1.2465036,-0.7109631,-0.4214641,-2.8588965,-0.42163265,-0.07503327,0.4501935,0.62819946,1.8579531,0.63494784,-0.23354173,-1.2866691,-0.004066991,-0.8425731,-0.034297112,1.4471531,-1.16235,0.5447941,1.6404124,-0.12091919,-1.5760341,0.48746684,0.33455217,-1.2646829
family_group,0.519377,-1.3353262,0.18590118,0.8264749,0.8494369,0.022099636,-1.5103368,-0.5925932,-0.6837738,-2.074694,1.1038084,-1.4965215,1.1635973,-1.446156,1.2880355,-1.0111184,-0.06865165,-0.52744484,0.7661226,-0.71840465,0.20666891,-0.14156854,0.6525673,-0.060223807,1.0252889,-1.3120174,-0.15152265,-1.3342966,1.675774,-0.094281435,2.2396033,-0.39206308
virus,-0.822327,1.1714448,0.5840478,-1.3182188,-1.1890348,-0.06485825,-0.46106675,0.07665839,0.85828304,-0.39389768,0.041802295,0.8977478,-2.4577117,-0.52359647,1.4844708,0.7958296,1.0828807,0.059404235,1.0778391,0.22858217,0.42657065,0.96455175,0.31793743,-0.259502,0.9287607,-0.24124293,-0.66527593,0.63115543,-0.84462893,-2.1429932,0.12155388,-0.66576165
indicator_reagent_or_diagnostic_aid,-1.4055982,-0.97765774,-1.8618292,0.35744706,0.803515,0.5357092,0.00514562,0.14626063,-0.8210618,-0.25167963,-0.36158907,1.0300999,-0.58263856,1.6508539,0.2202596,0.0057137036,0.07445789,0.10241412,-0.19132471,-1.8056157,0.9042778,-1.4200151,2.4552438,0.24459007,0.008523939,-1.3208375,0.73254454,0.40925664,2.6375408,-0.36464694,0.2753962,0.6207131
sign_or_symptom,-0.15845482,-0.67550534,1.1062135,0.36650154,-0.7554092,-0.14886847,0.33092368,1.1606483,0.2587485,0.80511886,0.3581715,-0.050133392,-0.2003095,-1.8564463,-1.2562308,-0.4901332,0.4336898,0.22934212,0.3710424,0.6171172,0.28023586,1.4495618,0.2217824,-1.4882983,-0.40578258,-1.4927979,0.19634627,-1.4069794,0.592625,0.3000584,-0.44601935,-0.8131379
antibiotic,0.4008262,-0.2005066,1.4256399,-0.6996879,-0.20724943,0.2573272,-0.25042674,0.9060683,0.8427648,0.4207522,0.120823264,0.30879784,0.4185212,-1.0531307,0.22486448,-1.44799,-1.287807,-1.2709253,-0.8097064,0.416001,0.4745524,-0.38002467,0.6585517,-1.6616962,1.9809602,0.23449394,-0.19771235,0.18892008,-0.29232147,0.747025,0.3028469,0.13440515
chemical_viewed_structurally,-0.27157673,0.6078229,0.51632214,0.559977,0.1500369,-1.5850376,-1.3653698,0.8138009,-0.12570992,-1.2106818,0.25914624,0.91558653,-0.8596976,-1.3474215,-1.646126,-3.2135837,0.24768005,0.77888644,-0.883458,-0.50186795,1.3301764,-2.1629002,-0.5995168,0.6172648,-1.849826,-1.369193,0.115818724,0.7938267,-0.056135416,-0.3797122,-0.84044015,0.80298656
body_space_or_junction,0.04747382,-0.006135215,0.6040625,2.2631795,-3.0632586,-0.98613304,-0.087980226,0.0788997,-0.5553255,0.0023283511,2.07702,-1.3321415,1.0466857,-2.1885982,1.1524575,1.5950067,0.44001323,-0.9659687,1.7476507,1.572295,-0.7780273,3.0595968,-0.48448297,-0.1398707,0.9361867,-0.6272427,-0.49350238,0.9185177,-0.6965225,0.8956568,0.39028743,1.1701195
amphibian,-1.0582492,0.2158328,0.22678125,-0.10271211,0.44329596,-0.8487562,-0.69750065,2.0403864,-0.4568936,0.4505769,1.3231305,0.29072577,1.2618858,-0.27128124,-0.08353863,-0.9444053,1.0928649,0.28557125,2.0131686,-0.833848,-0.46056226,1.930839,2.1755533,0.42049307,0.7134554,0.69526076,1.0365225,1.1872853,-0.96513003,0.4728683,0.10236525,0.11886653
