,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
carbohydrate,0.44549713,0.46221206,-0.041413426,-0.012984472,-0.096830174,0.31522396,-0.41705635,0.03403759,-0.42993015,-0.18534337,0.9672337,0.12745963,-0.096022084,1.0662587,0.26858798,-0.47275108,-0.37475544,-0.7825825,-0.467224,0.86707366,0.33011943,-0.45056307,0.62185127,-1.9270722,-0.008829842,0.099885404,0.52710515,-0.14545305,-0.04174367,0.42481378,0.3548072,-1.0007364
molecular_sequence,0.82142776,0.6169465,-0.5182728,-0.9383985,0.30994216,-1.4599483,0.7597438,-0.38470572,-0.89192384,-0.18336588,-1.2526716,-0.13651977,-1.9299235,-0.86253494,-1.2123199,0.48121995,-0.8154742,0.5058517,-0.03697837,-1.1374478,-1.0154557,0.14787218,1.3401496,-0.07842126,1.3494558,0.45671105,-0.6843698,0.21410199,0.85341686,0.40085173,-0.91529197,0.7466688
steroid,0.5825554,-0.00577866,1.6439598,-1.1631719,0.23985462,-0.74354523,0.3575637,0.018611062,-0.048265494,1.5346849,-0.09509652,0.052573837,0.0776271,0.024686256,0.37221843,-1.1694133,-0.050173793,-0.64905655,-0.726626,-0.05043329,0.5337616,-0.04660314,0.26168692,-0.9673887,-0.07846925,0.6294282,-0.5513907,0.33720672,0.5479814,0.009960616,-0.5411525,-0.6648523
experimental_model_of_disease,-0.3724686,-0.15462951,0.819931,-0.00900368,0.43621683,-0.44928628,-0.28258616,-0.07665573,-0.045248102,-0.48716056,0.45145163,0.6806807,-0.1282354,0.25220093,0.58112186,0.48509842,-0.5727608,0.1518826,0.6600206,0.1695519,-0.54659694,0.22030817,0.034773566,0.32108837,0.06669964,0.27351362,0.22722809,-0.035478316,-0.3255046,-0.14878015,0.4380519,-0.34335405
patient_or_disabled_group,-0.6387921,-0.00035040313,0.83586824,-0.008987568,-0.4748062,1.7926602,0.12337659,-0.28703502,0.11032957,-0.554007,-0.90261126,1.191166,-0.5450342,-0.10221149,-1.925458,-1.3180227,0.4774149,0.28578183,-1.2615644,0.42998263,1.2574409,-1.3241792,-0.36666036,-0.35803062,0.0714991,-0.41004086,-0.90486634,1.1531779,0.20057456,-0.079263926,-0.54006016,-0.31079027
professional_or_occupational_group,-0.3680455,-0.76554847,0.5212392,0.055963818,0.7535671,-0.0423115,-0.5852622,-0.0022361781,-0.38889366,-0.39492652,-0.65865713,1.1523458,-0.74950314,0.66419786,0.04040204,-1.1028963,-0.8962043,-0.35017648,0.08501787,0.8341427,0.15001763,-0.083987065,0.49090177,-0.14764875,0.79080904,0.095948786,0.6644996,1.1935055,0.53639007,0.46347892,0.19424239,-0.40255618
nucleic_acid_nucleoside_or_nucleotide,0.5745868,-0.08378093,-0.03264637,0.2630815,-0.054932345,-0.32839274,-0.017499814,0.0063195503,-0.46023872,1.04102,0.14508669,0.11709013,0.7856296,-0.010630518,0.754855,-1.6629373,0.20741047,-0.07183677,-0.083119184,0.2401509,0.6342681,0.17569464,0.48118335,0.85442173,-0.8479786,-0.43724912,0.7692836,-0.80778515,-0.7220631,0.305473,1.2893845,0.8994565
organism_function,-0.2696251,-0.42523754,0.92018986,-0.99188536,0.7702775,-0.21660629,-0.70012796,0.22020374,-0.0470205,0.6530489,0.69698155,-0.18297426,-0.46046567,0.79662424,1.4137362,1.5547493,-0.018417696,0.34729323,0.5693302,0.17112446,0.22966728,0.002836125,-0.051582698,0.45357463,0.46965215,0.5223031,0.08887582,0.16700462,0.08715022,0.71678394,0.047687147,-0.46591365
mental_process,-0.03807136,0.2627485,0.65365434,0.24565068,0.35573608,0.10724497,-0.38022718,-0.0760043,-0.5191735,0.6170633,1.039585,-1.1246746,-0.89669853,-0.68638074,0.45578918,0.19333713,-0.26194012,-0.3148813,0.46450132,-0.29584277,-0.062393785,1.1703395,0.085430406,1.7668142,-0.25908425,-0.46892825,0.34133527,-1.153432,0.615767,0.5761323,0.14245406,-0.6400044
therapeutic_or_preventive_procedure,-0.39974362,-0.5435554,1.0953455,-0.088502675,-1.5753069,0.04121867,0.2569311,-0.5708984,-0.26023412,-0.5331085,-0.30761057,-0.8177475,-0.17830192,-0.28672668,-1.2924258,-0.5827832,-1.2858646,-1.1972516,0.25350496,-0.56659216,-0.08513481,-0.4365713,1.7167568,0.24344252,0.21020949,0.8663478,0.048540954,0.08003556,-0.4140707,1.5539215,-0.85390973,0.036318187
cell_function,-0.6052236,-0.12306737,0.7764588,-0.86256695,0.84063447,-0.31512603,-0.52696335,0.593621,0.029605485,1.0297476,1.3426954,-1.085847,0.14855291,0.3173709,0.42941022,1.2321978,0.3961671,-0.00073985104,0.5816845,0.087893225,-0.12518191,0.73073995,-0.00052507594,0.31837416,0.169136,0.5108696,0.3096161,0.9460674,-0.01679347,0.361088,-0.17740801,-0.45487374
pathologic_function,0.22527534,0.4669992,0.80180025,-0.17437871,0.6606208,0.040091764,-0.11306079,-0.34514183,0.100780725,0.08225562,0.01739377,-0.27451715,-0.28099018,0.29258472,0.409499,0.4423843,-0.16037238,-0.22680421,1.4270164,0.5305987,0.0141400285,0.18433584,0.423123,0.23478395,-0.15508766,-0.23779203,-0.9087165,-0.6353919,-0.52409816,0.06455373,-0.03456525,-0.48350686
organ_or_tissue_function,0.27078897,0.5150523,1.3003025,-1.0474008,-0.5679401,-0.9831143,-0.51515573,0.46483883,-0.27625793,0.33592093,1.1103075,-0.26223072,0.24517268,-0.21528889,0.09523636,0.9218006,-0.6016701,-0.48319304,1.0154603,-0.15886429,-0.8705813,0.031057186,-0.2601034,-0.05021116,-0.9710949,0.78596777,0.25976396,0.60209143,1.373677,0.22214568,-0.3817208,-0.13362111
enzyme,0.29063952,-0.27873167,0.7218221,0.27363512,0.32993537,0.06540391,-0.14785032,0.5441706,0.47193375,-0.43641046,-0.59613305,-0.36150172,1.0547754,-0.22495674,0.27183595,-0.9449631,0.759335,0.1878189,-1.1542245,0.59117156,-1.3419567,-1.3639634,0.44307604,-0.51862043,0.32122743,0.58388054,-0.4666879,0.57355356,0.22602312,-1.1488451,0.17816588,0.71323156
cell,0.11380894,0.0066696387,-0.9254712,-0.091147445,-0.21146362,-0.74094194,-1.3947395,-0.9847771,-0.010245313,0.72260857,-0.27354205,0.6114925,-0.16433187,-1.2535189,1.7101711,-0.40008816,0.7490712,0.9893154,0.017336862,-0.594347,0.5624886,-0.048504535,0.03923986,-0.5526625,-0.45429853,0.38071242,0.17598033,-0.3840771,-0.065856405,0.14771944,0.9431357,0.69833297
cell_component,1.5739112,0.61448014,-1.3965462,0.106200166,-0.051662277,-0.6665614,-0.91199815,0.28291234,0.46001494,2.320407,-0.07957583,1.756349,-0.5621031,0.7806862,0.6321972,-0.960002,0.036174554,0.5650118,0.05323511,-0.25922838,0.7098016,-0.4995728,-0.48794767,0.14891371,0.06263629,2.1607804,0.10483866,0.43652737,1.5770732,0.10152531,0.28822103,-0.73759156
cell_or_molecular_dysfunction,0.2801909,0.08241733,1.0714589,-0.73557043,-0.21106088,0.11442653,-0.549411,-0.5078163,0.13013893,0.34984413,0.58786,0.26847163,-0.4516547,-0.10110008,1.0482843,0.51715803,0.005189796,0.32642037,1.0814749,0.1680869,-0.36425188,0.3625971,0.6284962,0.24422488,-0.31716254,0.021081101,-0.260275,-0.2703787,-0.7501347,0.42691267,-0.28275648,-1.6729829
hormone,0.20948651,-0.07207126,-0.27013654,-0.3482518,0.5617876,-0.4043494,0.1930424,0.4230544,0.15270898,-0.17744145,-0.65888685,-0.03099972,0.06340375,0.59687203,0.23641148,-0.6884883,-0.75364316,0.113527186,-1.5321369,1.1428133,-0.3042388,-1.0107603,0.27034512,0.5250229,0.041389637,0.3062407,-0.66193706,-0.16864853,-1.2488648,-0.4164481,1.9674678,0.44133705
organic_chemical,-0.1514973,1.5294691,0.11071751,-1.691022,2.0523472,-0.051069982,-0.6035175,-0.49502334,0.7466521,1.07165,0.7658961,0.45566154,-0.057697766,-0.12269972,0.45753008,-1.4084675,-1.5917561,-1.317387,0.31301162,1.7226138,-0.5053033,0.1904887,-1.8838987,0.2317234,-0.38514903,-0.6934175,1.2011006,-1.117942,-1.3467783,-0.19705892,-0.4530412,0.7387866
behavior,-0.9864886,-1.381225,-0.12275593,-0.28182763,-0.2772549,0.11079376,-0.5490117,0.3690971,-1.6097133,0.9046187,-0.1299014,-1.0381085,-0.1777947,-0.6015961,0.13770151,-1.0828329,-2.3071203,0.63964075,0.8018939,-1.4786453,0.3785072,0.21863367,-0.7949316,-0.16378233,0.10022806,-0.17689249,0.5019295,-0.8103189,-0.60370296,-1.1783665,-0.19618574,0.5348149
neuroreactive_substance_or_biogenic_amine,0.5943636,0.57622635,-0.46653756,-0.31876656,-1.1360682,-0.75873876,-0.7946793,0.63235664,-0.114275,-0.06990677,-0.5126899,-0.1662529,1.4265373,1.5283675,1.108815,-0.90391034,0.5097679,-0.45022237,-0.5048616,1.6057401,0.27091783,-0.61314785,0.028115293,-0.21212888,0.3336744,0.10395197,0.31508723,-1.2978842,-0.6781056,0.046327043,0.8624157,0.58697677
embryonic_structure,-0.7037351,0.52119195,-0.63374794,0.4487478,-0.33211595,0.90517956,1.1316332,-0.23642623,-0.07659156,0.08012159,0.14302488,2.2381454,-0.3445136,0.24680454,-0.12126711,2.463891,0.090883814,-0.21174699,-0.72463083,1.6759748,1.1689309,-0.8092405,0.2524926,0.123903014,0.68367463,0.376375,-0.7245894,1.3592702,0.67503697,-0.105723694,0.27896622,0.5261565
neoplastic_process,0.21925987,0.23971546,0.7497034,-0.48036054,0.3408202,0.20373473,-1.1052507,-0.41290236,0.2507087,-0.013889151,0.13087927,0.23246138,0.16826464,-0.96726096,0.76914877,0.6487512,-0.41386265,-1.2021201,0.7158435,1.1380119,0.759709,-0.31564328,0.6818444,0.20877515,-0.36081907,0.039487723,0.33001482,-0.0004939418,-0.35153812,-0.016361507,-0.77531767,-0.61112684
laboratory_procedure,0.02410236,-0.45785445,-0.17295565,0.20893142,-0.10169093,-0.5630619,0.006763921,0.44587,0.44368893,0.27388403,-0.38321424,0.6992767,0.20397195,0.19927612,-0.6735034,-0.3534104,-0.1407891,-0.6705119,0.39108807,-0.7623885,-0.0050274236,-0.10028944,0.2624069,0.825587,-0.25929022,-0.23618275,-0.5873843,-0.46385255,-0.5201651,-0.61583674,-0.14904937,1.1112183
natural_phenomenon_or_process,0.62925583,-0.6606923,0.61373943,-1.745851,0.21509458,-0.63213474,-0.7907419,-0.8060865,-0.021547832,0.50724065,0.07384075,0.44306597,-0.314039,0.32430285,1.3735888,0.09760856,0.9423417,-0.6442785,-0.0064556003,1.0950677,0.9082947,1.8256443,0.57349324,-0.20862961,-0.03128738,0.11853834,-0.6024506,-0.09646267,0.81872344,0.46640235,0.06125229,-0.030094666
immunologic_factor,-0.4703966,-0.5712471,-0.18999517,0.7439046,0.6747705,0.3200921,-0.41698962,-0.8640851,1.5848044,-1.2181703,-0.19201492,-0.35376838,0.27350846,0.32640046,-0.2507601,-0.55145705,-0.6222401,-0.768473,-1.5988597,0.5693351,0.40068686,0.19647302,0.6711687,-1.1483362,-0.6446428,0.6006396,0.18257691,0.6988387,-0.2955491,0.45386004,0.5451676,-0.5024954
receptor,0.09405701,0.81779116,-0.030618727,0.34573218,-0.088012815,0.3851489,0.37682045,-0.86997753,1.0031877,0.22894269,-0.5735344,0.09541698,1.0821892,0.93373156,1.0648073,-0.9370862,0.15112056,0.50319403,-1.0407622,0.7831885,0.91370565,0.4797969,0.10339522,0.22368075,0.10110597,0.23425756,-0.18437624,0.60394573,0.33715546,0.45436823,0.187177,0.33361915
self_help_or_relief_organization,-0.9522285,-1.0307887,-2.0947669,0.47102308,-0.49073118,1.260206,-0.91524786,-0.76695997,-0.37573624,1.6606216,-0.67497694,-1.717814,-0.71968675,0.07667009,0.8319727,0.034863178,0.769977,1.391861,0.32169783,-0.32618183,-0.20490618,-0.43944195,0.2849151,0.4465542,0.5254449,0.54280806,-0.67116594,0.6729613,0.56034076,0.42190248,-0.5393155,0.14761935
pharmacologic_substance,0.23977807,0.3899108,-0.6625913,-0.4328602,-0.09440693,0.26618862,-0.2995384,0.33929044,-0.86120206,-0.7568009,0.27297828,-0.020940762,1.1053184,0.91386944,-0.33553997,-1.8946298,0.00026243366,0.34005398,-1.1156728,1.2422705,0.044486437,-0.2219789,-0.194002,1.2143707,-0.010030308,0.7047831,-1.1867244,0.34158355,-0.40911832,0.16150132,-0.21458629,-0.2690008
molecular_function,0.32054856,-0.098699495,0.5669821,-1.1162593,-0.44997174,-1.1329687,-0.17096834,0.14864811,-0.55319196,0.027098741,-0.042296086,-0.79154474,-0.82971966,0.09571793,1.1913383,1.0228132,-0.084826685,-0.13646935,0.9634092,0.13867842,0.3811301,0.661643,0.00079283165,-0.81946886,-1.6155639,-0.20420566,0.6283483,0.6393281,0.07822857,-0.15534914,-0.3926053,-0.37059057
regulation_or_law,-0.8245858,-0.013780221,0.2966149,-0.45707855,0.08912176,-0.8591067,-0.33490136,0.87931544,0.36315197,-0.3313438,-0.5063677,-0.28078723,-1.2264289,0.776449,-0.20553258,-0.6568821,0.16478565,-0.77903676,-1.5564424,0.69866294,0.45811394,0.33784866,-0.74267197,0.75965124,1.1554329,-0.56753576,1.2311968,-1.2193972,0.58770233,-1.0867671,1.3471767,0.5270857
human,0.5536306,-0.2429299,-0.9977291,0.6649313,-0.25087157,0.49271554,1.0615536,0.77869374,0.44070143,-0.64458424,0.06751428,0.52478397,-0.75000495,-0.63079816,1.3952688,-0.2293559,-0.6588379,-0.9128858,-0.361799,-1.5668961,-0.61653596,1.1484406,0.15232122,-0.46622184,0.35267538,0.99666643,0.3406541,0.06546168,0.5715985,-0.44896388,-0.31489527,0.39166415
eicosanoid,-0.25002939,-0.5113477,-0.2738971,-0.8739204,1.2366132,0.19584167,-1.12141,-0.24754559,1.1291622,0.22049467,0.41630337,-0.35079938,0.4657321,0.5571354,0.41008756,-1.5852287,0.04053212,-1.5739689,-0.35434994,-0.53290105,0.6803246,-1.6760645,1.1643299,0.6479463,0.25412717,0.43904233,1.2621574,1.0566068,1.2116724,0.40481868,-0.09791783,0.5809227
amino_acid_peptide_or_protein,-0.5409309,0.114980206,0.13507174,0.3082065,0.9707812,-0.9285852,-0.71915936,0.45436308,0.32916856,0.65032065,-0.18731551,-0.42385232,0.64870113,1.2820034,0.78852165,-0.7134502,-0.78464746,-0.24194114,-0.89638305,0.53276485,0.58010983,-0.8574697,-0.29789707,0.40538144,0.33458436,1.8105012,0.25150627,0.86747956,1.3909196,0.32271007,0.13382393,1.2568798
group_attribute,0.45657432,1.250496,-0.41696936,0.6619473,-0.61941016,0.21420105,-0.39367265,0.13865009,-0.58263755,-2.270061,-0.8791795,1.1298083,-0.14617395,-0.4386539,-1.3508036,0.99402905,0.84761083,-0.912428,0.50763553,-2.3809013,0.7070987,1.3906931,0.84827375,0.6616696,-1.1535411,-0.42553815,-0.35518762,1.5379095,-0.6771153,1.9679669,-0.7271016,-0.27101088
organism_attribute,-0.42896774,-0.23322958,-1.5268712,-0.17698446,-0.58469987,-0.45436954,0.11575896,-1.2172982,1.4428977,-0.054639123,0.67853004,-0.28507861,-0.33300355,-1.4019378,0.9879139,1.6123606,0.7789606,0.6464539,0.13405979,2.064775,-0.45227936,0.7818483,-0.09502178,-1.6594748,0.56914186,0.032078702,0.33552054,-0.33618766,-0.12392131,0.18437496,1.3658444,0.14983259
finding,-0.19651248,0.5117687,0.5520459,0.9193152,-0.5159906,0.3835155,-0.58507735,-0.1372258,0.53387475,0.40945098,0.13162476,0.19330521,0.53948486,-0.34924933,-0.3819445,-0.14614664,0.39138255,1.4567157,0.70798457,-1.4728316,-0.7222905,0.15237,-0.39220345,1.0739704,0.70427907,0.36781764,0.17316233,-0.3668361,1.4928944,1.3152658,0.4796854,-0.070638314
congenital_abnormality,0.750112,0.69081,-0.14482346,0.25415918,0.10962895,1.2431216,-0.38451695,-0.31434038,0.139579,0.018114917,0.25164157,1.0376263,-0.63064593,0.61563873,0.48985028,0.7392563,1.0060064,-0.84611607,1.0105375,-0.86043864,-0.06179499,-0.15556435,-0.59490335,0.08190914,0.25904545,0.0056487704,0.46538028,-0.5383701,-0.008577894,1.8598558,0.28845897,-0.7343356
anatomical_structure,0.04183883,0.06591023,0.100901246,0.6356932,1.6286434,-0.66036505,0.92793155,0.013825709,-0.108499415,-1.2902695,0.3139223,0.67092836,-1.1584599,-1.0221493,-0.22579657,0.8748648,0.5960627,-1.0745578,-1.6906149,-0.5116329,0.017631736,-0.32011518,-2.0338447,-0.70726585,0.8516562,1.062972,0.07296911,-0.8436157,0.2971316,0.7633802,0.9786303,0.11684201
molecular_biology_research_technique,-0.7624307,-0.55030346,0.2460629,0.65769905,0.4627853,-0.17328261,-0.6013843,0.45789322,0.27962524,0.83666027,0.35104057,-0.4114502,0.29697865,-0.8905381,-0.28126416,0.55963945,-0.3063699,-1.6098818,-0.21744001,-0.8736998,0.4111432,-1.9460113,0.77159554,0.8677888,0.074513376,-1.0175021,0.53305244,-0.19295955,-1.1906245,-1.4692667,-0.5492705,1.4678992
diagnostic_procedure,-0.19920473,-0.119791925,0.521111,0.4022384,-0.271867,-0.28926912,0.073457934,-0.77164465,0.19447725,0.25117725,0.7494366,-0.01210046,0.05076326,0.307939,-0.6952997,-0.5218662,-0.15089172,-0.50091493,0.3633157,-0.21099363,0.089221135,0.3003658,-0.055785492,0.52145344,0.54441357,0.5295079,0.019320093,-0.58284956,-0.12184501,-0.19027576,-0.6088429,0.12891386
biologic_function,-0.69021684,0.38948214,1.0527179,-1.4784591,-0.68318903,-0.88409686,-0.54278684,-0.9184472,-0.1207489,-0.20079403,1.2331947,-0.43956354,-0.16145852,0.7786606,0.7064651,0.5660012,-0.49367484,0.900081,1.2254394,0.2645803,1.415783,0.5024008,-0.02098048,-0.514039,-0.8525697,0.39420113,0.11430154,-0.35743356,0.5235949,-0.773252,0.45307142,0.0033179512
tissue,-0.44241038,-0.45442957,-0.49435082,0.28002697,-0.3741023,0.4490713,-0.6047122,0.059820823,0.93964255,-0.15882298,0.25368136,0.5233886,-0.81887704,-1.4165347,0.3190841,0.963632,-0.5421199,0.2172701,-0.12881117,-0.57046986,-0.3569211,0.4478105,0.04277937,0.17151175,0.29975092,0.925989,0.48561147,-1.209991,0.5094059,0.09010042,-0.2525765,0.56888175
hazardous_or_poisonous_substance,0.3859142,0.9762268,0.037937637,-0.41505113,-0.2627112,-0.49947688,-0.6312641,0.7130338,0.9976166,-1.1780488,-1.2263801,-0.09838765,0.48472068,-0.03479125,0.20644529,-0.66385174,-0.18611568,-0.23351726,-1.0273349,1.4279296,-0.07971766,-1.0791205,-0.2735506,-0.3720397,0.11687103,-0.33674338,1.0573087,0.35142142,-0.47739577,-0.68192464,0.65326124,1.5509362
chemical_viewed_functionally,-1.2670444,-0.19829056,0.10617705,1.4310327,-0.55450314,0.70768625,1.3785744,0.2624063,0.5967215,0.19473138,-0.88322395,0.34520575,0.2029665,0.09982907,0.6015598,-2.053674,0.9597655,-0.6438357,-1.8996942,0.78459376,-0.16352212,-0.3462368,0.6400518,-0.5531409,-0.6353906,-1.5035005,-0.6976361,1.0983679,-0.03894039,-1.3975265,0.42090845,0.31313473
reptile,-2.058381,0.018347234,0.5940517,-0.08768696,-1.4769411,-0.29048026,-0.116229795,-0.25313112,-1.0306253,0.3314883,-0.5672717,-1.4068853,-0.23288924,-1.2065475,0.523753,-0.015373601,1.3159266,0.6459299,-0.29432747,-1.6668322,0.31296903,1.060009,0.2334193,0.7667148,-1.0148866,0.40838987,0.77841717,0.5831914,-0.045684006,0.020380061,-0.6099786,0.072225355
family_group,1.4558542,-0.5616604,0.6109706,0.7840412,0.07912006,0.12661755,-0.3830508,-1.0397878,-0.7628239,-1.7742827,0.25676942,-0.38631383,1.0605347,-0.6155415,-0.09470402,-1.421657,-0.1426137,-0.34689122,-0.74343044,-0.72019,0.41615492,-1.0311549,1.952737,0.27115202,0.20301822,0.051970933,-0.10349129,-0.48584813,2.6187022,-0.948298,0.98700595,-0.5402703
virus,-0.34301206,1.1000781,0.90164393,-0.7131264,-0.30064115,-0.11403621,-0.21442479,-0.49529338,-0.68569505,0.0850485,-0.5075551,0.93311816,-1.2113507,-0.46992913,1.2337774,-0.21619225,0.5109127,-0.94938976,-0.47882313,-0.8598531,0.62730986,-0.25620162,-0.31274658,-1.1348315,0.051465668,-0.057027377,-1.1679654,-0.36641598,-0.13497083,-1.6175098,-0.055822626,0.09357239
indicator_reagent_or_diagnostic_aid,-0.24810556,1.0670907,-0.51514983,0.35262802,-0.07624059,-0.8016234,1.1558211,-0.19799745,-0.44471797,0.4896489,0.5250524,-0.04264091,-0.100591615,2.3039258,-0.39397317,-0.80408674,0.12763889,0.95762306,-0.5252123,-0.15007669,1.112414,-0.7970974,2.0476723,0.5844957,0.02257129,-0.38239056,0.47314456,0.5601068,1.6683749,-0.7678558,1.1544353,0.5019069
sign_or_symptom,0.86650014,-0.5520082,0.31761998,0.20171492,-0.7818937,0.8610432,-0.47739616,-0.03391822,0.38326132,0.28275362,0.29683107,0.40051788,0.44358987,-0.591554,-0.56052524,0.28752905,-0.19958152,0.7024989,1.0930507,-0.42132846,-1.0399741,0.31900313,1.0434568,-0.41134718,0.4104342,-0.4707552,-0.1672699,-0.08054297,0.84885585,0.7024246,-0.5039479,-0.5977406
antibiotic,0.5054757,-0.13293283,-0.024987038,-0.1965093,-0.5497146,-0.0073189056,-0.3045913,-0.27749246,0.19500276,0.48941272,0.059076663,-0.26739937,-0.005102223,-0.3262851,1.5328858,-3.0660925,-0.4704401,-0.4799239,-0.8485032,0.3823163,0.5105654,0.27088967,1.1282003,-0.4925207,0.6022676,-0.05601766,-0.2937243,0.1380019,-1.4765024,-0.0007247592,0.4288509,1.0279185
chemical_viewed_structurally,-0.38361883,-0.33839574,-0.66329765,-0.32298413,-0.19943593,-1.0965908,-0.44267172,0.20547901,-0.6399514,-0.16148655,0.10448493,0.6283957,-0.64534193,-0.6126726,-0.69832194,-2.1083663,0.6782943,0.65136385,-0.9378202,0.26776958,0.535946,-2.0640512,-1.0539559,-0.37777665,-0.60688865,-0.888635,-0.07699227,0.5180576,-0.57932734,0.29696387,-0.7288321,-0.19412595
body_space_or_junction,0.66838324,-0.81397384,-0.2379806,1.0210009,-1.9140338,-0.902875,0.29078215,0.39476198,-0.028657157,0.35297865,0.39090747,-1.4868634,1.0462177,-1.8807431,-0.036104262,0.9972963,-0.84067273,1.0923101,0.06722789,0.5414206,0.6456231,2.1217656,-0.55565,0.720204,-0.24974966,0.48938137,0.033293664,1.6686417,0.07130301,0.15604466,0.092520446,0.1330172
amphibian,-0.356776,0.3224985,0.3835171,-0.5643736,-0.36993515,-1.0766797,-0.48889205,1.470246,-0.8477899,-0.3642185,0.8787499,-0.2359826,1.0379798,-0.5098961,0.9509337,-1.2580272,-0.21927819,-0.47525123,0.37247306,-1.2691675,-0.72155213,0.51882696,1.0159626,-0.5421485,0.2523504,0.6068746,-0.06335129,-0.053642254,-1.1736649,0.8961697,-0.1732266,0.61663944
