,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
diagnoses,-1.7255411,0.36780995,-0.61894447,1.8923649,-0.40651613,0.400989,-1.6100417,-0.156178,1.4138496,-0.47872198,-0.037063196,-1.2632128,1.7479036,0.41070935,-0.21593575,-0.4961175
exhibits,-0.6486455,-0.44236627,0.61440355,0.67666817,0.56576514,-0.24962181,0.22249451,0.6849007,-1.6236006,0.44532207,-0.8669765,-0.33324975,0.479902,-0.14845443,-0.430868,0.49927956
ingredient_of,0.1368343,1.5102175,-0.2733949,-2.5541573,0.8709155,-1.403445,2.1929615,-0.24674882,-0.401633,0.6987237,-0.46670178,0.4148436,-0.6815666,0.1741421,0.26976383,0.056112114
property_of,-1.4964051,-0.43968552,0.2648391,-0.45747256,-0.034105025,-1.0159521,-1.0889022,1.0295901,0.6167652,0.92219204,0.076373294,-0.40452012,-0.90125257,0.6810623,0.7058437,-0.5090277
manages,0.93710047,0.27573672,-0.67939246,-2.309054,-0.66049325,-0.9069579,0.53334457,-0.6651494,-0.90101874,0.49788865,1.1688439,0.12048442,0.64792657,1.5657228,-0.2812761,0.73815453
assesses_effect_of,-0.64389,-1.0495815,-0.14324032,0.8582329,1.3724085,-0.14933299,0.14515705,-1.9528127,-0.014157215,-1.2902828,1.5795889,0.77928185,1.6803193,-0.37649244,-3.3100054,0.3527485
method_of,-0.21630204,-0.4939281,-0.040498327,0.8696139,-1.5560682,0.5263379,-1.7623879,-0.5790578,0.8866993,0.5481895,0.79510885,0.48485938,-0.31592587,0.3979039,-0.045134038,1.6617126
measurement_of,0.48893705,-0.08363089,-2.1247203,1.5441438,-0.23245154,0.6680894,0.990079,1.8030001,-0.19737014,0.033424605,-0.60403943,-1.4102277,-2.3161647,1.6024041,-1.207904,-0.013579979
precedes,-0.24795951,-0.033552345,1.0941459,0.7358541,-0.050860804,0.027078751,-0.24189988,-0.66534925,-0.6768362,-0.051527444,-0.1919896,0.15488057,-3.2106242,1.127095,-0.5224068,1.8039701
consists_of,0.72588444,-0.09857102,-0.64360774,-0.19492401,-1.0176781,0.38319758,0.51803523,1.9166949,-1.1940153,-0.6521539,1.3634232,0.011715256,-0.99623275,0.30152184,-1.4305478,1.3979187
performs,-0.6515514,2.6088889,-0.8042808,1.2375599,-2.444233,0.013158218,2.0831542,-0.5163615,-0.86292535,1.434294,-0.47481412,0.2698485,-0.8486108,-2.1336477,0.83155364,0.35558313
conceptual_part_of,-0.146793,-0.4841778,0.66338766,-0.5669389,-0.5201947,0.34480202,0.09099942,0.8444337,0.6880189,2.04841,-0.9848628,-1.7956744,-0.1837479,-1.3214015,1.9104097,0.7612498
analyzes,0.9558204,-1.0873572,0.10251552,-0.5825363,0.2977255,1.1694603,0.4685487,-0.28224626,0.45757914,1.8144538,-0.05792043,-0.27580065,-1.2579454,-0.96024585,-1.4990153,1.527739
carries_out,-0.19662288,0.81549484,-1.3404667,0.8467461,0.79745936,0.9391563,0.12334766,0.06820526,-0.98971206,-0.17714246,-0.45577708,0.09193772,-0.3224575,0.37446094,1.592832,-0.72193515
developmental_form_of,-1.0870798,-1.3989676,-1.0348775,0.14845827,-0.034824558,-0.7665332,0.23279694,-1.7423441,1.231662,-0.7805139,0.55846894,0.59549433,0.76184225,-1.1836839,0.44916308,-0.8781997
contains,1.2561586,0.66021407,0.0837739,-0.32722014,-0.902423,1.1145203,-0.85309964,0.5489545,1.0155255,-0.71328056,-0.07987891,0.34775144,-1.8919948,-0.76754946,1.0490052,-0.06798017
adjacent_to,1.0914454,-0.98837155,-1.1876953,-0.043232307,1.2221913,-0.16145681,-1.4612113,0.55021113,-0.73247176,0.64822286,-0.4655903,0.12901866,1.1784898,1.1244252,-0.8309622,1.4610399
interconnects,0.72437865,0.5631511,0.47314987,-1.8335532,-2.1135535,-0.9998355,0.67040956,-0.70522606,-0.299028,1.1474787,-0.5006695,0.025589358,-0.39922848,0.029217608,1.5749232,1.6818259
conceptually_related_to,-0.67699826,0.4859135,1.1033837,0.20249057,-0.3222216,-0.28067413,-0.019073676,-0.11238175,-0.19364808,-1.0244287,0.16430607,0.10740239,1.2962167,-0.10717614,1.3920352,-0.28940207
surrounds,0.023447989,-0.45718813,-0.05408777,0.9365157,-0.31942508,0.34522542,0.79855806,0.013072175,-0.4140702,-1.3867826,-0.39624327,-0.29200047,0.18600316,0.11005776,0.4045639,1.3222331
derivative_of,-0.15358996,0.25493112,0.71218556,-0.032257993,1.1098347,-0.99223065,-0.722152,-0.033453077,-0.10901592,0.76727,0.2058012,0.12472984,-2.2897625,0.83472395,-1.207987,-0.69025075
practices,1.0825343,-0.69873595,-0.12774335,-0.22129197,0.49495342,0.88553643,0.3909896,-0.5765586,-0.35976025,0.06562223,0.8694477,1.3523469,-2.5549228,-2.4173872,0.0055204965,0.7044166
