,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
indicates,0.90425014,-1.2766703,-0.14407237,0.277457,1.7561783,-0.0031313389,-1.7096028,-1.1868104,-0.4785938,0.7871975,-0.14657706,-1.1569352,0.78706956,0.7712749,0.63947564,1.823446
treats,0.49652565,-1.2419252,0.3594654,0.4188098,-0.5854658,-0.37866238,0.15990986,-0.28454736,-1.2803245,0.24555431,0.6645947,0.5728181,-0.11931823,-0.8450772,0.9535812,1.3692187
evaluation_of,-0.113371246,-0.18512106,0.057064347,0.8617591,0.47794437,-0.031815086,-1.4721539,0.16223124,-0.1533271,-0.5642325,-0.35208145,0.4727312,-0.863653,1.1526654,-1.2487003,-1.0316566
diagnoses,-1.5743239,0.6513675,-0.60978854,1.6693,-0.34341452,0.5181099,-1.7266743,-0.61568743,0.72763056,-0.86511016,-0.07324012,-1.1072139,1.7250396,-0.054329596,-1.1116971,-0.6498539
exhibits,-1.1628247,-0.25015724,0.80713284,0.44726908,-0.2924581,-1.0988958,-0.24457891,0.6479925,-1.4680912,0.6159691,-0.65451384,0.022923058,1.0130398,0.1918483,-0.6819099,-1.2882107
ingredient_of,0.38982582,0.7996304,-0.833712,-1.8268785,2.2430172,-0.38364923,1.6846621,-1.6224629,-1.5669508,0.7355198,0.263291,1.0296522,-1.0776025,-0.77616286,0.008596622,2.5441325
property_of,-0.72321117,-5.5796132e-05,0.60180116,0.12234271,0.78153855,-0.32898074,-0.8614747,0.6069124,-0.13319053,0.5331919,0.38157448,0.5795518,0.16289994,1.3140287,0.7662228,-0.72620183
manages,0.40635526,0.5081202,0.6612465,-0.46962127,0.63569975,-0.4446397,0.51251125,-0.7559739,-0.8757219,0.63476384,1.1911561,-0.23028836,-0.053772267,0.53907734,-1.3136027,0.23203687
assesses_effect_of,-0.7161435,-0.02522656,0.59368634,0.5087652,0.271959,-1.1481915,0.37178192,-0.6251531,1.0245621,-0.95870864,1.0402923,-0.4048967,0.9335855,0.39478862,-1.9934298,0.20980722
method_of,0.84832114,-0.6244407,-0.83205336,0.5162652,-1.0953854,1.6004654,-0.8239375,-0.20857474,0.3599723,-0.3411888,0.31287757,0.4967707,-0.2747015,0.193867,-1.0160956,0.6253583
measurement_of,0.27942696,0.48778528,-1.4932024,1.7096388,-0.5284608,-0.30238667,-0.13489838,0.75071263,-0.71206313,0.35498574,0.47987357,0.17079924,-0.9405328,2.0160646,-1.7815415,-0.87802106
precedes,0.7390364,-0.32411274,0.11432972,0.0005156463,0.2496184,0.66554296,-0.14101522,-1.048508,-0.9750779,0.28878096,1.0580724,2.0649214,-1.5575979,1.4051983,-2.0590441,-0.47085148
consists_of,1.0124308,-0.4931798,-0.625739,0.54995024,-0.1248936,0.5949644,-0.47108158,0.74503464,-1.764592,-0.21568586,2.4865797,0.68658185,-1.409138,-0.3299681,-1.2429109,3.1036897
performs,-1.6127732,2.2268088,-1.0943557,1.2665449,-2.0603948,0.2839819,1.7286569,-1.5232991,-2.0900333,0.7388498,-0.029264469,1.6156927,0.29881686,-1.6512022,0.38198674,-0.520745
conceptual_part_of,0.17514217,-0.43632334,0.8292011,-0.19993769,-0.057829723,0.51152104,-0.36723083,0.008738833,-0.36846966,1.2952607,-0.49156475,-0.66004664,1.0075058,-0.8639145,0.83511055,-1.359552
analyzes,0.098961614,-0.8368067,0.6261241,-0.40710026,0.16876006,0.53323096,-0.710121,-1.1436015,-0.15709713,1.5303634,0.4706806,0.9041499,0.03486469,0.20417303,-1.3382739,-0.90463114
carries_out,-0.3394986,1.0456768,-1.1351813,0.6717978,0.46364218,0.45605844,-0.6910429,-0.86615425,-1.0499226,0.2301554,0.18984786,0.49017018,-0.6879273,-0.39444205,1.0131807,-0.4651854
developmental_form_of,1.2141964,0.32321656,0.22942977,0.9151374,0.3367094,-0.62908393,0.20970203,-1.8366369,1.2825654,-0.55595744,0.88292176,0.9043178,1.0928717,-0.744078,0.9206233,-0.20424922
contains,0.6003083,0.11680936,-0.005078234,0.08920702,-0.23765247,1.5443373,-1.1085006,-0.19318,0.41882506,-0.60744697,0.8348422,1.6437142,-0.9130039,-0.5593928,0.7416066,-0.646548
adjacent_to,1.9171686,-0.43363518,-0.71085566,0.40872037,1.5656211,-0.04690812,-1.4944386,0.6303357,-0.29057884,1.1539929,-0.26655096,-0.32472932,-0.0036821698,-0.21161811,-1.845949,1.1615554
interconnects,0.7760498,0.15723069,0.97938514,0.02016781,0.07510083,0.40189174,0.7699002,-1.6055125,-1.1197354,1.3336843,0.42877123,0.748543,-0.50719476,-1.27341,-0.26854005,0.39311227
conceptually_related_to,-0.3779984,0.49660417,1.3556968,0.820124,0.27903295,-0.30771676,-0.7060564,-0.63397944,-0.24641402,-0.19837046,0.93361455,0.51633936,1.1081302,-1.3761165,0.27741215,-0.7100959
surrounds,1.0043991,-0.18842308,-0.08314654,0.9940673,-0.20373915,0.24349777,0.26174998,-0.36838612,-0.2326055,-0.6748872,0.6806722,0.521543,0.020662012,-0.73347527,-0.4153197,1.266361
derivative_of,-0.38084236,-0.39308283,0.08339208,-0.057129495,1.8741995,0.06782001,0.19973655,0.60334706,0.39524922,0.9539835,0.13550298,-0.15062831,-3.4208796,-0.55114275,-1.8126113,-0.4624261
practices,1.3056543,-0.87466615,-0.16827883,-0.13670546,0.21805449,0.011814169,-0.5129399,-1.2834328,-0.16701049,0.9638897,1.7072936,1.6626033,-2.4344974,-2.2001965,1.5087773,3.0646992
