,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
co-occurs_with,1.3534778,1.062703,-2.999133,0.025228433,-0.2776255,-0.5400709,0.34811106,2.5647204,1.6962491,-0.69559395,-0.35975108,0.6284864,1.8511028,0.5604692,0.3365314,0.29242858
disrupts,-2.0368748,0.95515645,-2.1584802,-1.0541743,-0.62776095,-1.3468136,0.20500565,-0.23185953,0.2635412,-0.40367493,-0.10423177,1.8469069,-2.1241167,-0.4565943,1.7352226,0.68799156
issue_in,0.2258061,0.013325821,-0.1449085,-0.082818806,-2.6718016,-0.003983197,-0.19581935,-0.08217876,-0.29549024,-0.03988877,-0.7681526,-0.12247653,0.06301254,0.07112052,0.17177309,0.06258261
part_of,-0.0015686546,2.6370077,-1.6907637,-0.8957517,-0.2715741,-0.32530677,0.39933947,0.39907464,-1.1649538,0.12670863,-0.42603728,0.1752948,-0.32857493,-0.37377623,-0.9421486,1.3936837
measures,-0.023850873,0.06087955,-2.0786653,0.48002562,-0.24952152,-0.20387916,-1.1334049,-0.3304467,-0.22473606,-0.36351433,-0.0020193593,-0.014933039,-0.9390846,-0.14396079,-2.7478416,-0.14959893
prevents,-1.1146086,-1.0138787,-2.9010587,2.3390055,-2.2535048,-0.17627124,0.3312572,0.13203456,-2.1009226,-0.49549708,0.32007018,0.79167587,0.16577534,-0.66517323,0.9042144,0.79739475
causes,0.34161115,-1.0922766,-2.3553774,0.37224716,0.19807209,0.20179956,-0.6435289,0.6936098,-2.1337917,-0.19099621,0.3171307,0.34886956,0.12781908,0.1598043,0.22709483,-1.068791
indicates,0.11864858,-0.37771776,-2.5927188,-1.3642824,0.5035554,-1.9092631,-0.90526307,-0.7316222,0.8774833,-1.4987166,-1.4575964,-0.1310586,1.1400119,1.4141024,-0.5101078,-1.1974844
treats,-1.0260928,0.41379973,-2.0362167,1.143087,-2.446175,0.49092573,-0.22152552,2.0309756,-2.0962992,-2.4171982,0.67219055,0.99223053,0.82755864,0.59449786,0.4156939,1.2277107
evaluation_of,1.2295171,0.53225696,-2.215343,-0.110923976,0.08189164,-1.2072062,-1.4768369,-0.3745684,0.9820366,0.5432008,-0.0015308957,0.12058761,-1.1541191,0.90921545,-1.6745327,-1.5858167
diagnoses,-1.030396,-0.8682454,-2.561471,2.0203235,0.11579612,-0.28984615,-3.1315134,2.2486773,0.5667279,-0.6147198,0.40095082,-1.1944734,-0.17083655,-0.17541598,1.4478626,-0.5232387
exhibits,-0.07830776,-0.99037164,-1.9857413,-0.39383703,0.36646545,0.316531,2.1841197,0.4050292,-1.0431106,0.2805551,-1.0346694,-0.09511767,-1.6975851,-0.35193565,-1.6076945,0.8595184
ingredient_of,-0.12748346,1.0854495,-1.8934909,0.2472401,-0.01921661,-0.49959755,2.0164602,-0.11896376,1.3461504,0.6311779,-1.6538321,-0.60770315,-0.38596207,-0.8018338,1.2246438,-1.7432472
property_of,-1.758788,-1.1871892,-1.9937311,-0.7892439,-0.10872884,-1.3949977,-0.6098545,-0.7684741,-0.87918335,0.51775086,1.7949723,0.38957378,0.8067317,0.75263095,-2.1202803,0.9545185
manages,-1.1325297,-1.0728753,-2.1497285,-1.5565176,-0.089404434,0.39632568,-0.7416938,-0.14631201,-0.41018254,-0.07865291,-0.13880654,0.585029,0.98814756,0.8055915,0.7664948,-1.1791524
assesses_effect_of,1.2920461,0.38195455,-2.2785904,0.34337172,-0.8253449,-0.8138969,-0.12805454,-0.4886099,-0.6093518,-0.34534594,0.09027981,-0.2680471,-0.2077756,2.2623744,-2.232367,-0.20266849
method_of,0.91277516,-0.38107845,-1.5390942,-1.1884993,-2.1772063,-0.64957345,-1.0700926,1.7797717,1.5736402,2.5846112,-1.074683,-1.3216319,-1.0008196,0.40043855,1.8292712,0.44124943
measurement_of,0.07324798,0.43390435,-2.0924973,1.2720816,-0.11568265,-1.4745272,1.3053447,1.7071561,-1.227036,0.72909504,-2.0908701,-0.73003715,-0.3234145,1.702303,-1.2087803,1.0396162
precedes,0.57317686,0.4685878,-4.0253744,2.0795074,-0.29056668,0.4118454,-0.42483813,1.4459301,0.6459368,0.34821627,0.8549947,-0.045814633,0.8322617,0.8598472,0.9243276,-0.14691186
consists_of,-0.5296064,-0.3338953,-1.4915229,0.91927004,-2.2434657,0.7236429,0.35679218,0.8239968,-0.11654662,-1.3238621,1.1013285,1.1144946,-2.1778033,0.16755717,1.4625076,1.7069031
performs,-0.7516432,0.10158787,-1.8598742,0.21319054,-0.1272909,0.6514355,0.19932641,-1.2525512,-0.602294,1.0287976,-0.94710153,0.47508246,-1.6369355,0.12431072,0.39300805,1.21219
conceptual_part_of,-0.5775886,-0.12337764,-1.657073,2.3176827,-0.33509678,-1.2513634,2.3345075,-0.30506098,0.36435884,0.76637805,-1.1345658,-0.33863214,1.503167,-0.019628773,0.16731681,1.2041239
analyzes,0.4004743,-0.13173564,-2.3166003,0.52357703,-0.7627377,0.9795092,0.39929324,0.43062162,-1.2454631,-0.12666807,0.040485844,0.051289864,-0.57148266,0.21314289,-2.0164423,-0.63110477
carries_out,0.6493547,0.88232034,-2.1722505,-0.5100203,-0.81038594,0.7408275,0.46245503,-1.8194067,-0.37474242,-0.17276858,-0.40627205,1.0564475,-1.25492,0.31420356,0.5503631,-1.2360747
developmental_form_of,0.7602089,1.6060685,-1.7131726,-0.29562598,-1.0546533,-0.92718965,0.5346353,0.41296852,1.4422398,-0.27542052,0.5487044,1.0098041,2.3975132,1.9558284,0.66390455,0.6104348
contains,1.9671333,0.73982006,-1.7399015,-0.5587448,-1.7426698,-0.20951551,-0.77638596,-0.10039701,1.3907357,-0.3579967,-1.3112018,2.0683777,-2.2281914,1.6256473,0.18976529,2.048529
adjacent_to,1.0942262,-0.07504079,-2.4610615,0.6491845,-0.054342955,-0.16750506,-0.9922564,0.45850512,0.1501791,0.7460377,-0.020851988,2.0829895,0.8374284,1.302462,-1.0105505,1.7815434
interconnects,0.9644635,1.3429029,-2.2043326,0.34043932,-1.1169127,-1.5213405,0.626573,-1.7753801,1.0725853,0.68903846,-1.7884972,1.5638267,-0.702956,0.34182858,-0.56264585,1.8213207
conceptually_related_to,0.9122257,0.79288363,-1.7801208,1.2859291,-0.48010257,0.4199819,0.6970048,-0.3472829,1.5048155,-1.6465955,-0.26157203,0.84774643,1.7903055,-0.443497,1.1314932,-0.30868474
surrounds,2.0893438,1.2328367,-1.8779206,0.39104378,-0.7974568,-0.67248106,1.6109732,0.01208439,-0.5646091,0.082160294,-1.4708741,1.3597246,-0.58349293,1.3335972,0.1359483,2.2056766
derivative_of,0.20591629,0.8703821,-1.8295695,-0.7398825,0.5264847,-1.6211947,0.834205,-0.027591338,-0.28650293,0.033775292,-0.96649706,1.1499331,-1.677543,0.9219088,0.34057713,1.4152224
practices,1.5360168,0.89951247,-1.6214545,-0.30552325,1.0671171,-1.2801093,1.6002276,-2.10544,2.403458,1.7455122,1.2773609,0.19913049,0.633055,1.2612661,0.3128336,-0.09160657
