,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
organophosphorus_compound,0.74855846,0.6522951,2.0985184,0.74475914,1.5575359,0.5464517,0.20280854,-1.1661074,-1.6343732,0.17939661,-0.3717565,0.33317134,-0.45856217,0.594916,-1.5345842,-1.5684775
body_location_or_region,0.40502918,-0.26610833,1.7060506,-0.5664048,1.8081957,1.3130704,0.84790343,0.61360216,0.3465122,2.277454,1.2483969,1.2030762,-0.4487101,-0.68467206,0.7699638,-1.0436791
invertebrate,0.52668726,-1.5749923,2.0274525,0.8830104,1.6515254,-1.4558992,-1.1467757,-0.6040706,-2.115281,0.14806655,0.61918366,-0.33911994,0.59112906,0.8177143,0.91498,-0.15290233
age_group,-1.251918,0.70883626,1.9896585,0.37366474,1.5194377,1.8596249,-0.24369459,0.4975577,0.3315219,-0.22292243,0.21351077,-0.91542923,1.9035412,-1.8868372,-0.11550611,1.2494652
human_caused_phenomenon_or_process,0.58101404,0.85832256,2.5105553,-1.0194942,0.78103995,0.12416635,0.5182322,0.76665294,1.0862077,2.4597714,-1.4980798,0.118272886,-0.38795903,0.123650946,-0.43650272,1.8443035
phenomenon_or_process,-0.35307685,-0.24665067,2.6722882,-0.27473444,0.57084036,-1.3215874,-0.19752336,0.9523609,0.8223292,1.6837857,-1.1818364,-0.09843098,-0.18803902,0.40239874,-0.7651619,2.3360052
individual_behavior,0.0962543,2.4698036,1.7862421,-1.1122224,1.9658927,0.20177671,-0.7808232,-0.43461937,0.7716598,-0.2203052,-0.97255397,-0.4265202,-2.3032863,1.108779,-0.4058432,1.5860711
bird,0.3930225,-1.8058536,2.0751889,0.52090615,1.5656681,-1.3992622,-0.65157497,-0.58666337,-1.5441047,0.5858986,0.37929687,-1.0767151,0.8863294,0.72784865,1.2576942,0.04030616
mammal,0.44470754,-1.6250875,2.1217468,0.64536375,1.4331087,-1.0767492,-0.127356,-0.57322973,-1.4624063,-0.31281143,-0.14270273,-0.9918708,0.95748335,0.8243552,1.3847668,-0.40485436
qualitative_concept,1.2564607,0.8326329,1.7657186,0.24167176,2.1792533,-0.44848984,0.49508402,2.0397701,0.73148334,-0.61274445,-1.3405468,-1.3448586,1.563669,-0.82643104,0.06257175,-2.2089336
environmental_effect_of_humans,0.6639273,0.9122735,2.5159786,-0.2228942,0.7128791,0.13361166,0.41467214,0.7078762,0.6678565,2.274192,-1.0202447,0.58990353,0.032049738,0.15640979,-0.47464243,1.81345
social_behavior,-0.17038222,2.6522799,2.02474,-1.3550051,2.142754,1.0284135,-1.1103587,-0.30507147,0.6216222,0.16354935,-1.4163152,0.04033934,-2.3876877,1.0096868,-0.4146781,1.3782278
biomedical_or_dental_material,1.4350834,0.5980187,1.9323153,-0.32708803,1.9142067,-0.030138284,-1.027852,-0.15525995,-1.5886916,-0.9712778,-0.93438077,-0.21267913,0.20905563,0.47480136,-1.2907218,-1.8802533
quantitative_concept,0.2560729,0.77130926,2.0874014,0.39088777,2.1865427,-0.070657626,1.8451442,2.1174831,-0.6450246,1.2386991,1.2005541,-0.4762732,-0.27926335,-0.5846414,-1.2136244,-0.49362168
inorganic_chemical,0.8108395,0.40753457,1.9339713,0.43015647,1.2517242,0.09911501,-0.20544715,-0.53033227,-1.6828313,0.19334432,-0.53702396,-0.34373587,0.5339498,0.6419938,-1.4904045,-1.6819205
drug_delivery_device,-0.705805,0.5018188,2.3151765,1.8149467,0.6071645,-2.5460281,-0.15036581,0.21870443,-2.5018756,-1.1709098,-0.8865291,0.2013232,0.36151564,-1.4646463,0.44083655,-0.017996013
educational_activity,0.4970191,-0.13913627,2.1766894,0.84272325,1.1283672,0.32249692,0.49272737,-1.060832,-0.13459386,-1.4567723,-1.4747887,-1.6838931,-1.6922405,-0.8612445,0.6928258,1.7722206
chemical,0.72294676,0.15994361,2.020688,-0.07430376,0.36321697,0.17178518,-0.5014032,-0.49354902,-1.8870368,-0.14253074,-0.6206039,-0.74367917,0.8341941,0.3645284,-1.6059045,-1.4107854
vitamin,0.7711151,-0.21070912,1.798382,0.008053417,1.6680588,1.326333,0.49634933,0.20235142,-1.6860492,-0.528782,-0.015768643,1.3539325,0.7900127,0.6259168,-1.3930795,-1.0020335
fully_formed_anatomical_structure,-0.90876985,-1.4896275,2.181411,-1.3437474,1.5232121,-1.479104,0.50543046,-1.7775444,1.1703835,1.0569524,0.4010031,1.0489236,-0.83637375,-1.2104989,-0.8909723,-1.3788409
group,-0.9510992,0.5841598,2.0464997,0.913911,1.6082491,1.7540898,0.1156241,0.59774005,0.5740321,-0.36685705,0.004550377,-1.4588153,2.0207531,-1.9826924,0.123218045,0.9938488
nucleotide_sequence,1.0233921,1.5213205,2.6417007,0.90773076,1.9392706,0.34371224,0.56665194,1.6777558,-0.21991542,1.7317322,-1.1417189,0.05132984,-0.7585119,-0.5415759,1.2134664,-1.3078667
body_system,0.6756278,2.3283782,2.3715124,-1.8174616,1.4835919,0.5557289,-0.12633559,0.7313949,-0.23031001,2.6708755,-1.5773658,-1.8785235,-1.0203946,-0.6513228,0.36379611,-0.8375354
food,0.80157006,0.052376673,2.5601614,0.4892587,1.5787442,-0.34850562,-1.3110822,-1.2866472,-1.6659164,-2.1544485,-0.7440118,0.3168791,-0.7297725,0.88824767,0.09906519,-1.9407732
bacterium,0.5638815,-1.4528599,1.9764229,1.3562906,1.8545768,-1.9454007,-0.6754941,0.42048165,-1.640246,0.46352112,-0.008701225,0.858441,-0.41207457,0.76011896,0.84743154,-0.32006964
fungus,0.76942104,-1.3955393,2.0508296,1.0735621,1.5298412,-1.6359805,-0.67055887,0.36338624,-1.8653973,0.9292519,0.3486802,0.84223485,-0.4178856,0.8680464,0.87865824,-0.36196783
research_device,-0.9405801,0.03767246,2.1793716,0.53634,1.1696626,-2.291939,0.31916013,0.36362043,-1.9975741,-1.673835,-0.842606,-0.3138109,0.37973103,-1.0506164,0.48072824,-1.1194311
governmental_or_regulatory_activity,0.122138955,-0.2402652,2.2009985,0.49590293,1.1252534,0.54714674,0.22711174,-0.8771468,-0.16127162,-1.3394121,-1.5040306,-1.8571979,-1.7227336,-0.9827102,0.6443446,1.8387866
idea_or_concept,1.1585051,1.2955297,2.4343648,-1.2091275,0.91340715,0.6090126,-1.9965385,1.4628732,-0.48569757,2.7350852,-0.6154113,-0.88042617,-1.6179777,-1.0201083,0.49693376,-0.5566677
occupational_activity,-0.038334303,-0.14916933,2.1813796,0.20327322,1.1370542,0.5360247,-0.034713387,-1.2649155,-0.089220755,-1.6022109,-0.4681749,-1.5890683,-1.6358758,-0.706795,1.0370942,1.9130619
physical_object,-0.5175125,-0.62913764,1.769444,-1.0615737,-0.555206,-0.44144925,0.26900813,-1.0722727,-1.1782441,-0.13394122,0.52410585,-1.7609736,0.5609972,-0.5810006,-0.47469804,-0.34514788
vertebrate,0.5420975,-1.6691879,2.2467299,0.4134761,0.9142838,-1.1513689,-0.49569523,-0.77650505,-1.8408338,0.41378793,-0.0117504755,-0.7693854,1.0883043,0.6966717,1.6649573,0.08148167
substance,-0.5024826,0.44849405,2.6021833,-0.8851102,0.21669275,0.37945336,-0.33342138,-0.6954684,-1.7906268,-0.8281446,-1.7223005,0.12876923,0.5048074,-0.15975457,-0.6769843,-2.3580618
medical_device,0.0040988177,0.50554186,2.138882,1.3111025,0.72972095,-2.5789428,0.121526875,-0.2260342,-2.3793538,-1.3639245,-1.2323613,-0.31704184,0.3823086,-1.8192476,0.09173509,0.09261898
manufactured_object,-0.4905883,0.36079687,2.291554,0.18260446,1.1625763,-2.7608352,-0.09662208,0.043142132,-2.263645,-1.3607458,-1.3034407,-0.038813602,0.528626,-1.7331059,-0.033874203,-0.5612188
classification,-0.23780906,-0.48925257,2.3923993,0.73712635,1.1407437,-2.7499475,-0.38889045,1.4993635,-0.3366651,0.09567866,-0.046586197,-1.6592746,0.13844296,-1.735367,0.61222315,-0.98287916
daily_or_recreational_activity,0.41048142,1.1393836,2.1738846,-0.096065596,1.592289,0.2832,0.17841011,0.5256478,0.100535795,-1.1109065,-1.3423327,-1.888268,-1.691581,-0.9371037,0.46373087,1.3659971
conceptual_entity,-0.6821372,1.3370949,1.661263,0.17245306,0.06405098,-0.0030412038,-0.1422081,0.64804745,-0.05236367,0.9846195,-0.58837295,-0.29940987,0.9768758,-1.9919384,0.5603816,-0.3103076
occupation_or_discipline,-0.33618888,1.259906,1.4986793,-0.377833,-0.2375871,-0.6238331,-0.7391169,-0.44806764,0.47599292,-0.4025703,0.26804528,0.06533316,1.1011467,-0.74380034,1.0185045,-0.010401049
amino_acid_sequence,-0.6240015,1.904586,2.6249223,-0.37240374,0.89114535,-0.5579461,0.68379486,1.5715243,0.5340382,0.55682564,-1.8577484,-0.8545816,-0.08202044,-0.7667955,1.3271918,-1.6801363
clinical_drug,-0.40068853,0.5257253,1.894439,0.3455686,2.0186858,-2.3474343,-0.5498306,0.1352587,-2.41704,-1.0136799,0.8026737,-0.38761634,-0.19458953,-1.9506127,-0.68353206,0.71772224
activity,0.29212692,1.1433308,2.3079376,-0.2939211,1.0436871,0.47653264,0.39067328,-0.16609383,-1.2541286,-1.0653735,0.1926269,-0.6464565,-2.129451,-0.8442463,0.49146414,1.9509422
event,-1.5167295,0.8300806,2.539784,-0.68991125,0.38848144,-0.9039142,-1.4118013,-0.046834078,-0.009508045,-0.42936918,1.489823,-0.42500472,-0.59960693,0.071521915,0.5077796,2.8383412
temporal_concept,0.7270661,1.832564,2.3134007,-0.42323342,2.486062,0.8292213,1.4661063,2.0742128,-0.22243133,1.3410195,0.92805386,-0.48595253,-0.8095343,-1.9864631,-1.3475883,0.45043543
