,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
degree_of,-4.79823,-2.0118165,-2.0285313,2.1021771,1.0698482,-4.2623425,-0.077149555,0.33914205,-4.871819,-0.07474083,1.7741821,1.3041886,2.6318922,-1.0857431,3.0784402,1.5298271,-0.9370379,-0.18840455,-2.8062227,1.1768247,-0.12823749,2.9435189,0.651628,0.3638733,-0.13743359,-0.768566,1.5573394,1.3881228,1.8740411,-0.31746936,0.62131333,1.2859926
connected_to,-0.36602402,-5.8524933,0.9610768,1.0185179,2.626396,0.038433783,1.6687353,2.3738666,-2.7387803,2.35739,0.73702186,1.127576,0.31305867,-3.7505255,-2.985912,2.5567458,-3.4021013,-0.37916178,-1.0057467,-1.0072262,1.961362,0.13727932,-2.2053292,2.0207272,-4.2511797,-2.101629,-2.207683,0.79882616,2.690569,0.3347359,-0.19421627,-0.050998397
process_of,0.47473544,-2.933338,0.17981464,0.09221102,-1.7985305,0.81105775,2.297352,2.1571033,3.5772133,0.26320165,-0.8824283,1.6000755,2.1625915,-0.48593143,4.043795,-0.2113257,-0.74185514,-0.009613445,1.1734447,1.354102,1.5500909,-0.086444065,1.1885232,0.06280849,-0.33896428,-0.1508204,0.7870046,0.95795476,-0.41712406,-0.3257472,-0.028300472,-0.019896593
co-occurs_with,-1.5444554,-0.9287687,3.566392,2.7422407,1.3290946,-1.2815746,1.936085,1.3608291,-3.0896378,0.8638326,1.4746217,-1.2695216,-1.1651565,4.465474,0.55903006,0.7672528,-0.73305804,-0.48379412,-2.2637498,1.1039901,0.030686568,0.36535475,-0.3123439,-2.7684793,2.3099797,-0.3099688,0.6187904,-0.5291787,1.6855718,0.4927671,-1.0877155,0.7858858
disrupts,4.4212537,0.87612706,-4.0660567,1.0529988,-1.31139,3.6430438,0.8030666,-0.16601732,0.3028304,0.74585676,-0.9958861,5.0996046,-1.4032896,1.8939402,1.4725565,3.898978,1.3766642,0.2749716,-0.49567196,-0.04186283,0.4981579,-1.5983263,0.17005406,-1.1908313,0.09548694,0.22786243,0.18008366,-0.2949508,2.0211349,0.7432727,-1.0431215,-1.1418155
issue_in,0.95971787,0.5136711,1.6228443,5.25639,-0.108247966,-1.2241998,4.063988,-1.127806,1.7869781,-2.9545023,-0.18128663,0.30088753,0.42954525,0.8667298,-0.2790315,5.174523,-0.23583765,-0.2307922,-0.097662136,0.102566406,0.16598596,-0.031706158,3.3681486,-0.21085757,-0.044309482,0.10926928,-0.7126019,-0.017087247,0.079484805,0.08945853,0.04733146,0.17580085
part_of,0.4140702,0.5162831,1.2239536,-3.5914319,1.0986652,1.3470999,-1.1126258,-2.7323272,0.04070667,1.1575003,0.7211417,-5.708401,-3.5355191,3.5021558,-0.9329334,3.437139,0.092919454,0.48444718,0.044772495,0.28738487,-0.035260912,0.7002658,-0.44156465,-1.8740981,-1.4219257,-0.41412094,-0.81444,-0.05679333,0.4816826,-0.59493613,0.079158634,0.89004534
measures,0.32404533,2.1004279,4.165159,1.4350213,-0.5515067,-5.92178,-0.15007766,1.1973742,-0.58035046,0.53110594,0.2757323,-4.8913035,-1.1143181,1.2393118,3.0562499,1.2724259,-1.7218149,0.34140018,-0.12495404,1.3879863,-0.06071067,1.0532748,0.25371608,-0.4816992,0.7720754,-0.56392676,-0.4946001,-0.7470246,1.0017318,-1.283022,-0.7300213,-0.8200605
prevents,0.31767297,0.72353023,-7.2198997,-0.94809645,2.2806263,-4.437631,0.82535654,0.28964174,2.2184067,1.3727795,2.0393062,3.6156542,5.5636306,2.3963172,0.76393604,1.4083557,-1.5412853,-1.5558432,-3.6855013,0.1151327,-0.6190458,2.1152387,0.90031874,-0.12345939,0.7607956,-2.4959588,0.37832218,2.2358987,0.91188705,0.3557063,0.64825,0.96775
causes,2.1808355,-3.3742895,-0.7281471,0.3295208,1.8824452,2.032255,-2.0427663,-0.4729282,0.46722177,-0.9744539,-1.449236,4.1024446,0.06304506,2.6443024,-2.8711264,0.54973096,-0.4148443,0.43004897,-2.0156844,-1.2777481,1.6188253,0.61530954,-0.09778666,-0.64836544,-0.24856904,0.20283793,1.6275156,0.48681927,0.5218039,0.56892496,-0.27344504,0.3541171
indicates,1.6930014,2.9183736,2.27729,-1.1878972,2.0864575,-1.5747482,-0.77903247,2.481174,-2.2811608,4.837231,-1.9451405,1.0690227,-0.49192742,1.1332101,2.1563067,3.2038026,0.136141,-0.81483984,1.3841987,-1.7830889,-0.5654589,-0.9727793,-3.2581644,-1.4337298,1.8545707,0.9603337,0.13407716,-0.7428795,-1.1862673,-0.14594,0.92966807,-1.6043301
treats,-0.75822854,-3.1333075,-2.3495066,-0.6337144,0.38576,-0.115947925,-1.5084243,6.0756264,0.2750518,-5.824104,0.76613605,1.8652248,-2.776573,2.6144092,2.2574883,-0.390841,0.20251478,-1.2678092,1.0016767,1.027156,-1.8909364,-0.042548027,1.5617394,-2.9180756,-0.44715756,2.2140229,-2.0867257,-2.202486,-0.40700847,-0.16470203,-0.44140798,-0.65148425
evaluation_of,-3.039682,2.7765996,-0.64164364,0.30281508,-2.7616253,4.104349,1.085491,1.1676738,-0.76821554,1.1614443,-1.3060852,6.92184,1.2434651,3.6132922,3.634233,-0.410125,0.9817579,0.7159831,-1.2045515,-2.2753851,-0.27843297,-2.1409395,-0.5841064,-0.7519795,-0.26168817,0.047445923,-2.6167924,1.1524314,-0.06818263,-0.54636765,1.014494,1.2088219
diagnoses,-0.79988927,-1.072789,-2.198318,4.060196,-3.7977831,6.0510383,1.0758764,0.4026093,1.1458337,2.7335002,2.023157,3.3449295,1.56343,3.7211022,3.5662916,3.4197795,1.9968456,-0.04478138,-2.387142,-4.051981,-1.016641,-2.950992,0.72644025,0.3006907,-0.97933376,0.65183765,2.313329,1.7166175,-1.0502136,0.38158107,0.71204406,-0.42367595
exhibits,1.670438,3.1875687,-0.3839925,-4.8367367,1.2748302,-2.2757692,1.1464909,-0.30901814,0.25744963,0.8179699,0.9530299,2.1673942,-2.4785347,3.506411,0.09007035,0.3398617,-1.1674012,-0.69766426,0.22620183,1.4244747,-0.27945736,0.36399418,-0.51247644,-2.0194201,-1.8417742,-0.4523172,-0.63670343,0.3997182,-0.9032192,-1.4014218,-1.1064148,0.6068963
ingredient_of,0.9654698,1.2837571,-3.2682428,-2.5467217,2.067647,2.7601612,-1.9938273,1.1463672,-2.1518974,1.5307195,-4.829698,0.19467384,-2.0157368,4.2750545,0.29425785,0.17887272,-0.9462672,-0.20064707,0.24557303,0.55686784,-0.78234106,-0.5763247,-0.57108897,-3.6193206,-0.3433788,-1.0398873,-0.8873676,0.99971163,-0.5240129,-0.8725006,0.30940068,0.7145169
property_of,0.8246708,0.6072215,-1.3957428,3.8299425,2.8774114,-5.400248,-0.6035047,-0.057379812,-1.5842818,-1.3836956,-2.3181398,1.980627,-0.69675535,0.33120525,-5.811575,-2.0835733,0.7873783,-0.87640244,-2.142051,0.48302916,-0.064439446,1.7164978,-0.55201507,-0.58619803,0.81684685,0.4857201,-1.5696975,2.3118777,0.6101749,-1.2746289,0.823004,-0.41491133
manages,-0.75053805,-2.305679,-0.729932,-3.1142035,-1.0166674,-4.279024,-3.1100063,-1.5881233,0.23509,2.2264848,5.1706486,-1.6426733,-0.3568809,-0.3683653,-4.112224,0.99098986,-0.3342188,0.031557422,-0.476874,-1.0393399,2.0449755,2.16936,-3.2399487,-0.39622748,-0.15803109,-1.2320379,-0.93899566,-1.2981862,0.70686525,1.4495519,-1.7245042,1.6157173
assesses_effect_of,-0.54359126,-3.3821313,-4.1288805,-0.055322908,-1.0989965,3.1708739,-1.206856,-0.034857772,-0.50964975,-2.1698608,0.40167382,-3.1226091,-1.9343057,2.6956344,-1.5141947,-0.39674225,1.5945044,-0.9223069,-1.7541959,-0.20873074,1.3527588,-0.8007986,-0.98128563,-0.7494402,0.06352183,0.2566767,1.2296203,0.33516404,-1.5519888,0.8167278,-0.1637257,-0.48188567
method_of,-0.18437654,-2.5795796,0.8941898,-4.1633058,-1.290149,0.35005262,4.9687424,2.247186,1.4597429,4.88229,0.9950082,-2.3009448,-3.5548801,1.3492395,-0.27240512,1.3001012,-0.056193493,1.2210746,2.2581291,1.3738694,2.3353891,-0.8224796,-1.4468042,-3.392035,1.0417069,0.07617368,-1.1606271,-0.84821814,-2.233039,-2.472308,0.4098299,0.78687555
measurement_of,1.7894412,2.6839814,0.666563,2.0974581,0.80412054,-2.3173685,0.815904,-5.63294,-4.3019443,2.292791,-1.1240473,-1.9947772,-1.18426,0.22772986,7.02846,0.7433925,0.5633451,0.03474072,1.098368,-1.6397952,-1.6628376,1.583599,-2.653388,-0.608467,-1.0725324,-0.3527407,0.47465375,0.8118739,0.6315271,1.7518678,0.21050785,0.9598668
precedes,2.9318671,-1.5114155,2.3700757,1.5167205,4.0882177,-0.9431618,-2.6213121,-0.8757477,1.0889075,-3.8116393,-0.08115942,-2.152754,-0.26377207,1.6021681,-1.7596358,-2.5395598,1.2463495,1.0122916,-1.6830736,1.1310087,0.65827656,1.3017277,2.7333336,-0.81458867,0.92275184,-1.098169,-0.83761287,-0.31157738,0.52780706,-0.2885188,-0.88840306,-1.0337486
consists_of,-1.6473429,0.8752028,1.2007467,4.2062187,-2.2119787,2.73475,0.24632433,-0.5862586,1.228717,-5.3430037,1.260462,2.7910726,-3.7766027,-2.4512377,0.4459071,-2.5178277,-2.2811608,1.7658523,-0.46073726,0.9699084,-1.1614215,-2.056455,-0.113785416,0.8959519,-1.1501898,0.03622104,-0.5368607,-0.82275665,1.2726433,-0.3013912,1.0501866,-1.423739
performs,0.55420274,2.8461633,-0.6935783,4.0420284,-0.37522614,-1.2725346,-4.2748685,-1.7194034,1.0057826,1.6197566,0.91100085,-3.9380255,-3.2921042,5.0594196,-0.7581952,-1.0513461,0.961123,-0.6779043,0.67317235,0.41572198,-0.37366468,-0.84850293,-0.7625458,-2.1774492,0.17351593,-0.10577918,-0.2895102,-0.76939213,-0.44796684,0.88641524,0.27370954,-0.2690877
conceptual_part_of,2.2877614,-2.9662359,-2.5020914,-0.4245594,2.2894948,0.8307266,-0.7227268,-4.390533,-0.2731438,2.8794558,0.3213174,4.0006804,1.9313015,-2.1961715,-2.333262,1.8477721,-0.6227787,1.854217,-0.0764115,-0.8043491,0.95977163,-0.031875145,-1.4390273,0.36509067,-0.22607899,0.083864115,0.6053887,1.0386316,0.5245293,-1.9117525,-0.726492,-1.5371869
analyzes,0.22067887,0.289734,-4.969903,-0.80372125,3.8899648,0.9677791,-3.2103915,1.0044116,-0.70705086,3.687852,-0.4945254,3.6211786,0.35366786,5.6825686,0.1899022,-1.7688798,1.2712859,-0.925736,1.4385381,0.19491117,0.3022974,0.50173426,-0.3972168,-0.70047575,-0.14622928,-0.19080366,-1.3919685,-0.49713826,-1.5419109,-0.6560465,0.20693035,1.7538362
carries_out,-0.2150715,-1.9651772,-1.1945298,4.464632,-0.72095627,-4.740854,0.34653896,-2.7684176,2.2150624,-1.5587604,-2.297405,3.0309033,3.0272987,-2.557928,0.6240451,1.5184305,-0.4472511,-1.0693976,0.05857031,-0.7275315,0.8514987,1.4260079,1.0384746,1.7053913,-0.11927407,-1.3367914,1.2851968,0.123569734,1.2754679,-1.0232104,-1.139542,0.17897972
developmental_form_of,-0.46769872,2.6121156,-1.9882808,-3.825377,0.76880807,2.4577284,0.708975,2.6643312,-1.9913672,3.1026876,-3.1814792,1.8470232,2.107638,-3.4906704,-0.4986664,1.2891197,1.1162621,-0.487951,0.76687825,-1.0352384,2.6053853,0.49474314,-1.8037187,0.67063695,0.078603916,0.84162694,-0.40892038,0.45700556,-2.9473088,-0.16520339,0.3801829,0.1492136
contains,2.241109,-1.2866955,2.9020872,-1.6545582,-0.25482956,-4.4316573,0.113353245,1.460638,2.797912,2.6686416,-0.42737642,-2.743674,3.1266882,-3.9635086,-0.7652205,-0.0023404565,-0.3985258,-0.86943597,2.291877,-1.6687574,0.6191025,-1.5631785,2.506155,1.1834574,2.0075786,-0.74549687,0.99628735,0.0055400543,0.4659526,-0.04057207,0.28595784,0.869275
adjacent_to,2.2212312,2.9988163,0.030747114,-2.7264192,0.7721753,-1.6184647,-0.70623744,3.931006,2.1825957,-2.7043777,-2.9874241,0.32689193,4.4072475,0.76014704,-0.9336847,0.17883217,1.1905252,-0.38517457,-0.97020364,0.26623607,0.8770873,-2.3003774,-1.7134315,2.6591194,-1.0519344,-0.4750857,0.360625,-0.6373332,-2.4604864,1.2195553,1.1110632,-1.3332992
interconnects,-3.379961,-3.6085992,-0.42627522,0.9625161,1.9161111,0.7200422,-3.6505117,-0.14260447,1.0932465,-1.2225902,0.3542761,5.2034693,1.5384711,-3.4435828,-0.18841514,0.05267504,-0.6430307,-0.8096436,0.36573124,-1.8663299,-1.1870158,2.092506,-2.9038377,1.2046444,-0.2589736,-0.19463205,1.5031292,1.0786685,2.518439,-1.396334,2.5531743,-0.8157963
conceptually_related_to,0.18243872,2.9385092,1.4505681,-0.05108693,-0.32384205,2.2216556,-0.54124933,-1.5249133,-1.5399941,0.24436064,0.43414003,-1.3754753,-0.7609773,2.8488393,0.83498204,-0.8078027,0.60909575,-0.044573728,-1.0420597,1.8173307,-0.91157943,-1.0517828,-3.3996413,-1.9234906,0.5856674,-2.2621849,0.06481709,0.98080057,0.17159805,-0.5514852,-0.69157654,0.27497312
surrounds,-2.687498,1.2498279,-3.7173629,2.319718,0.37119746,4.4103727,-0.39132836,-3.2959094,3.735804,1.909984,-3.0259464,1.649426,-0.44958666,4.155129,0.2518508,3.0529678,0.5690975,1.691881,0.17960331,0.81858474,-2.7357228,1.7072015,2.4132268,-1.4537432,-0.6595191,1.7374666,-0.44572002,-0.5878102,2.1831422,-0.46739778,-0.6720702,0.26410323
derivative_of,0.29592398,1.0713583,-0.77480614,2.9681985,-1.9273914,2.1973846,1.8251846,-2.0156224,0.7736354,-5.4385686,-1.8408893,0.48530602,-0.41024673,0.8056018,3.4475498,2.6455967,0.45472172,1.3382227,-0.93128103,2.1546204,0.84215117,-4.150455,0.388688,0.84160477,-1.4131687,1.2273041,-0.17563315,-3.1864872,0.34878808,0.46368265,0.71019125,-1.1480376
practices,-0.02336372,-4.0667806,-2.7165232,-1.557655,0.47257826,4.819673,1.5463572,-0.44918317,4.2853713,1.9445914,1.3384475,0.67677665,3.1034126,-3.0715442,0.67977786,2.7135797,-0.21557495,2.4751148,0.3278409,-0.19482337,-0.31403464,2.9006236,1.0196861,3.058883,-0.31933567,-0.33059898,-3.9343085,0.38219166,-2.922483,1.5231143,0.40547183,-2.013375
