,EpochLoss
101,7.86710650875951e-06
102,8.54494813514369e-06
103,6.361546373530776e-06
104,7.2298041686735814e-06
105,7.348952825244244e-06
106,6.597851400632256e-06
107,6.285258677962702e-06
108,6.383088551350132e-06
109,6.867590551943674e-06
110,6.176379883982008e-06
111,6.513847665701178e-06
112,5.999422986254406e-06
113,6.027429435562226e-06
114,5.815459871882922e-06
115,5.795206561742816e-06
116,6.281456914318066e-06
117,5.694584388038493e-06
118,5.494380654151125e-06
119,6.552578270202503e-06
120,5.730276370741194e-06
121,6.314153173055577e-06
122,5.293754990513359e-06
123,5.814788437419338e-06
124,4.970833136515769e-06
125,4.612149723470793e-06
126,4.789485577324133e-06
127,5.131122028008879e-06
128,4.888200616430065e-06
129,4.592785482297283e-06
130,5.236732401196302e-06
131,5.085305095538691e-06
132,4.07015420951969e-06
133,4.519859127564511e-06
134,5.623588094749721e-06
135,5.147503846577213e-06
136,4.411963573147659e-06
137,4.96205901375409e-06
138,4.224063369899038e-06
139,4.438608433095699e-06
140,4.044850091607562e-06
141,4.01656385899211e-06
142,4.096746389829302e-06
143,4.255709162256001e-06
144,4.255328387140859e-06
145,3.7802645162325157e-06
146,3.6241236405961295e-06
147,3.912403334046151e-06
148,3.6058244556140076e-06
149,3.534680198905941e-06
150,3.6763556939452733e-06
151,3.806407751956916e-06
152,3.49869662841229e-06
153,4.5693838804557645e-06
154,3.5346041613593115e-06
155,3.4116998222089023e-06
156,3.4086381977734468e-06
157,3.618807492481816e-06
158,3.6086908418534827e-06
159,3.213758911139545e-06
160,3.479109864201746e-06
161,3.6807615136543368e-06
162,3.1747338577285214e-06
163,3.4895611330891065e-06
164,3.4192577231806354e-06
165,3.051211725354127e-06
166,3.278060982362755e-06
167,3.2108195379502527e-06
168,3.2734543916982752e-06
169,3.0851038369898256e-06
170,2.8382515703621416e-06
171,3.2193090267658895e-06
172,2.99172647070615e-06
173,2.815345264176964e-06
174,3.067385667539687e-06
175,3.231279038118373e-06
176,3.1291256542923898e-06
177,3.0681567674643397e-06
178,2.745950382632145e-06
179,2.679796940204445e-06
180,2.6951043423650844e-06
181,2.8051441252803975e-06
182,2.76307897214186e-06
183,2.5379691426981785e-06
184,2.6016743390755437e-06
185,2.7807507573622083e-06
186,2.580876033183207e-06
187,2.349479975312837e-06
188,2.668584367408281e-06
189,2.5072164551905494e-06
190,2.313193637822527e-06
191,2.7339118181165154e-06
192,2.7936655442317715e-06
193,2.479320490541189e-06
194,2.465180235352212e-06
195,2.4517550324768913e-06
196,2.684831656551978e-06
197,2.3776066200298374e-06
198,2.3998946971914847e-06
199,2.440445920607696e-06
200,2.2648174346310648e-06
201,2.1427645530517716e-06
202,2.3368136036575984e-06
203,2.1665140745123304e-06
204,2.355530909881054e-06
205,2.1031717096775537e-06
206,2.2310019479239904e-06
207,2.1878514454935307e-06
208,2.303098123472106e-06
209,2.0144866918296125e-06
210,2.147980997809403e-06
211,2.1749428924522363e-06
212,2.1235031226751744e-06
213,1.9571938404775815e-06
214,1.963609747690498e-06
215,2.099633585809594e-06
216,2.154853063984774e-06
217,1.972633109896075e-06
218,1.9999589161064555e-06
219,1.937619269180383e-06
220,1.8682688581369196e-06
221,1.8476965332562638e-06
222,1.955831692157517e-06
223,2.2422004425000828e-06
224,1.933863056062061e-06
225,1.8030339864102036e-06
226,1.9065716211722854e-06
227,2.0591917670268836e-06
228,1.7474667970418523e-06
229,1.768202082530479e-06
230,1.888401091794852e-06
231,2.1346917075485785e-06
232,1.72265928692165e-06
233,1.712763757192685e-06
234,1.911184142500133e-06
235,1.6690058733577946e-06
236,1.6597316421969783e-06
237,1.7125713043242285e-06
238,1.6430013734710276e-06
239,1.8312665398904453e-06
240,1.5682183137262957e-06
241,1.7614523812881089e-06
242,1.6752437848784514e-06
243,1.6686059514843994e-06
244,1.5497808760756016e-06
245,1.5586671982722085e-06
246,1.6790394852250756e-06
247,1.6986251125672425e-06
248,1.8671739780984353e-06
249,1.6262255826404726e-06
250,1.5621602453090115e-06
251,1.6708397083675663e-06
252,1.6474993837315803e-06
253,1.6677312449549693e-06
254,1.6248746798434392e-06
255,1.663011043243993e-06
