,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
disrupts,-0.6012188,-0.33578894,0.8748606,-0.43980193,-0.40377262,-0.9937496,-0.5652976,-0.7290839,0.8901341,-0.20985505,0.39906272,0.29833555,1.3837495,-0.14674255,0.17898367,-0.60283655
issue_in,-0.18892539,-0.28052866,0.20896333,0.024967577,0.21412463,-0.024480196,-0.07869706,-0.30277985,-0.45633036,0.21532212,0.39785045,0.6594999,-0.0027378306,0.077142246,-0.47726876,-0.048891947
part_of,-0.2187474,0.21328345,0.6560411,0.39229083,0.15519324,-0.3686201,-0.13766035,-0.40182194,0.06501202,0.060817774,0.34583724,-0.023006506,-0.87346977,-0.05979364,-0.45216042,-0.31338355
measures,0.67435646,0.19020776,-0.19606812,0.17958853,0.1351587,-0.34802353,0.54424894,-0.7227882,-0.8226843,0.20901996,0.9670271,0.055487037,0.3710063,-0.09470274,-0.46806574,-0.37049207
prevents,-0.33736074,0.23807211,-0.54697394,0.7283577,-0.22692725,-0.32702968,-0.9086897,-0.86847264,-0.041115835,0.54891694,1.7957208,-0.1926947,-0.42225647,1.4816369,-0.795575,-1.5275226
causes,0.33863842,1.1363335,-0.4753955,0.21889104,0.30091178,0.09501072,-0.6682783,0.25237346,-0.29354674,0.027097933,0.46711084,0.26865354,0.44970506,0.28047118,-0.63807267,-0.932321
indicates,1.287468,0.22965291,-0.5240724,0.17306489,1.1832352,-1.1617492,-0.17692514,-0.25052342,-0.4575495,0.22848235,1.1145207,0.92857283,-0.5668014,-0.15160152,-0.9736963,-2.1843996
treats,-0.28938502,0.03647318,-0.7594685,0.8089173,-0.5139533,-0.5976756,-0.2815998,-0.965305,0.68176544,0.45822638,1.3507911,-0.03053356,1.0126461,1.1800698,-0.4276323,-1.0234046
evaluation_of,0.41119856,0.25726205,0.38202468,0.22940156,0.8376842,0.027704937,-0.030971251,0.21801828,-0.38382033,-0.085359246,0.049677134,0.83961153,-0.8844897,0.4519735,-1.843373,-0.5360357
diagnoses,-0.06778254,0.07610864,-0.15915757,2.2087111,-1.2403109,-1.2433443,-0.63949597,-0.53977877,-0.19363837,0.04577468,1.3849156,-0.0060091172,-0.15944095,1.8216667,-0.51689345,-0.9732545
exhibits,-0.750487,0.78502077,-0.20260863,0.44115505,-0.8383525,-0.67386615,-0.59319556,-0.5794749,-0.46745485,-0.20432998,0.5911412,-0.25425923,0.6316844,-0.35196006,0.53871334,-0.6316385
ingredient_of,-0.041969668,-0.13315949,0.24505414,-0.00480349,0.49706143,-0.68027955,0.834795,-0.7096491,-0.916428,0.80129176,0.48480663,-0.2648678,0.037770428,0.43192306,-1.1203121,-0.5084779
property_of,-0.67258686,0.13494115,-0.60589045,0.38170555,0.45399162,-0.65847754,-0.95514375,0.00026275555,1.2812642,-0.4044266,0.7927217,-0.22125866,-0.0358818,0.32420212,-0.4809704,-1.1478207
manages,1.1094878,0.7585064,1.4446352,-0.77248716,0.14141807,0.2160148,0.22993544,-1.1918885,-1.4499757,0.46037066,0.37964472,-0.022493308,0.626304,-0.24568692,-0.92958146,-0.34520057
assesses_effect_of,0.5162793,-0.4458469,-0.32586962,1.1137612,-0.43869862,-0.032451075,0.09378789,-0.61779505,-0.836502,0.21914414,1.4210652,0.072305046,0.8446652,-0.48153725,-1.5511479,-0.49042937
method_of,0.48442554,-0.44661254,1.0723609,1.6746981,0.42924088,0.35072485,-1.342005,-0.19705966,1.5568438,0.5186181,0.37984228,0.41664407,-0.9331504,-0.68056995,-1.1953245,-0.14097965
measurement_of,-0.24898472,0.3730538,0.07644056,1.2200153,-0.19662994,-0.4691475,0.29868823,0.039704446,0.07398119,0.09154345,-0.8476177,0.26048943,0.51923984,0.24284446,-1.5946206,-0.5933073
precedes,-0.96637326,0.2732501,1.0454967,1.849659,1.3738233,-1.0637482,-2.0861602,-0.11417868,0.5534911,0.32733577,0.9399493,0.5036322,-1.3205265,1.2722453,-0.78513867,0.3864849
consists_of,0.029063996,-1.0158483,1.1325194,0.966458,-0.41579258,-0.85538363,-0.2815566,-0.020429123,0.5159999,-1.1962323,0.916822,0.4926683,-0.4518688,0.27718315,-0.60664093,-0.24751993
performs,-0.8919187,0.920111,0.40561515,0.39931652,0.078555726,-0.26125857,0.12883005,0.07948475,-0.33639923,0.44106737,-0.5422301,0.18722092,0.32770222,-0.66512835,-0.24119823,-0.79734814
conceptual_part_of,0.1574594,0.12289119,0.09779147,0.7115994,0.16505149,-1.3420788,-0.34828538,-0.29540533,-1.0200702,1.0294245,-0.45157602,1.4916407,-0.30684903,1.1428131,0.03019894,0.16941075
analyzes,0.7148818,-0.16557835,0.8118755,0.64594984,-0.012471516,0.07474227,0.20307392,-0.49520898,-0.8287068,0.41296247,0.9523685,-0.07916911,0.7643681,-0.28500327,-0.68606365,-0.95035297
carries_out,0.19408086,-0.024341766,0.6823961,0.4498058,-0.22954077,-0.64150405,-0.6397491,-0.4574622,-0.19274788,0.48797938,-0.3042817,-0.26824412,0.14089373,0.9262381,-0.5541547,-0.97350204
developmental_form_of,0.02678603,0.032942154,1.01593,0.42464262,0.6657986,-1.0347439,0.3415984,-1.6636972,0.21084371,-1.1935965,1.4867277,0.5786741,0.013964237,0.12462137,-0.031377643,-0.77409863
contains,-0.3991586,0.3948802,1.5741842,0.5175933,-0.9821306,0.27685788,-0.9142682,-0.7844256,0.017954426,-0.89388275,0.27222726,0.43935278,-1.0608102,1.0571797,-0.53504246,-0.7078057
adjacent_to,0.6105056,0.43356025,-0.01814027,2.134653,0.20906976,-0.7701869,-0.72618884,-1.3751669,0.42379624,-0.0664771,-0.77252793,0.8954596,-0.19040442,1.0321436,-0.646905,-0.33786446
interconnects,0.08605293,0.68925536,0.6944342,0.84534746,-0.6981074,0.15330367,-0.6730527,-1.3546064,-0.5831557,0.4558115,0.4913169,0.7065472,-0.368449,1.0422177,0.06497924,-2.0307112
conceptually_related_to,-0.03497025,0.5167817,1.3873286,0.3718429,0.16404109,-0.7422893,0.15202391,-0.38434505,0.15093698,-0.719785,1.513113,1.5357339,-0.21731085,0.019393068,0.40526062,-0.4188242
surrounds,-0.8149073,0.8827175,0.8867549,1.3117646,-0.6214372,-0.46063447,-0.5155152,-0.30791658,0.019885229,-1.0476364,0.53385806,0.98421067,-1.0378829,0.31150934,-0.18281066,-0.1674288
derivative_of,-1.7992444,0.21861747,1.3372003,0.69469196,-0.43099993,0.30948073,-1.9143711,-0.5102095,-1.1637883,-0.698924,1.0290662,0.7091331,-1.6543839,0.8036838,-1.2022091,0.73961186
practices,0.6665369,1.083997,1.003744,-0.7044797,0.47739407,0.20540212,-0.8784802,0.9903995,1.3385024,-0.6286855,0.12259701,0.28152356,-1.3950696,-1.6076005,-1.9881827,-1.6195675
