,0,1,2,3
human,1.2377436,2.0182796,-4.5154376,0.29487982
eicosanoid,-1.6748636,0.52701634,0.24108495,1.7427835
amino_acid_peptide_or_protein,-1.4614556,0.7394605,-0.19972758,1.7720599
group_attribute,0.47723454,-0.45095313,-3.372819,0.32851666
organism_attribute,1.4128466,-1.5223962,-0.9003353,0.85970485
finding,0.89370203,-4.144779,-1.1908876,1.4030821
congenital_abnormality,1.3562667,-1.4663978,-0.2015911,0.71089417
anatomical_structure,1.8477788,-3.7814355,-2.621357,2.3012843
molecular_biology_research_technique,-0.16598168,-1.20615,-0.12000977,-0.13128932
diagnostic_procedure,-0.8510816,-0.14936152,1.0781015,0.16846077
biologic_function,1.2164627,0.70139486,-1.9509,1.2228633
tissue,2.008308,-4.098442,-2.9015355,2.6480994
hazardous_or_poisonous_substance,-1.623495,0.09109512,2.1531935,0.39040422
chemical_viewed_functionally,-1.8518268,0.726695,0.24351735,1.5086735
reptile,1.4060211,1.2552317,-4.726727,1.0081482
family_group,0.066798545,1.2200854,-4.127404,0.21732476
virus,1.8999499,-1.090368,-5.1289654,3.8948345
indicator_reagent_or_diagnostic_aid,-1.493788,0.5054795,0.01930104,1.2284144
sign_or_symptom,0.9117761,-1.5975744,-1.877698,-0.3706498
antibiotic,-1.6740289,-0.30144247,1.8267941,0.50175864
chemical_viewed_structurally,-1.5627941,0.25387827,-0.16916136,1.9611282
body_space_or_junction,1.4754398,-2.512549,-2.3989666,0.8784574
amphibian,1.3535626,0.888645,-4.8534226,1.7213588
health_care_related_organization,-0.19173586,0.33514678,-2.8785617,0.7992804
fish,1.7223544,1.7585258,-4.76565,0.036450144
physiologic_function,1.3270471,0.05495683,-2.5558038,1.4840028
animal,1.5959836,1.013339,-4.320062,1.0948566
injury_or_poisoning,0.751919,0.32855457,-0.27150473,-0.47126675
lipid,-1.5792515,0.7568802,-0.11816405,1.6547896
plant,2.21923,-0.3971754,-5.7228656,2.5526197
organization,-0.55361015,1.0017464,-3.8855786,0.6225674
genetic_function,1.3313237,0.6415745,-2.1157815,1.3560492
gene_or_genome,1.7573266,-6.246375,-1.9261725,5.6141863
laboratory_or_test_result,1.6111838,-4.120453,-2.2940693,0.8534446
spatial_concept,0.7055657,-0.3152656,-4.7718506,1.3261387
rickettsia_or_chlamydia,2.30172,-1.1219614,-5.5752363,3.9097416
body_substance,-0.24421702,1.5334504,-1.5469929,1.1950473
intellectual_product,-0.2547968,-0.46818566,-2.8232236,0.70481485
element_ion_or_isotope,-1.3052334,0.025810331,-0.14233498,2.0664773
research_activity,0.15214846,-0.9655426,-0.9119401,-0.7141107
geographic_area,0.82011086,-3.2454567,-1.8657849,0.7501918
professional_society,-0.7088679,0.19472024,-3.4512253,0.07932418
organophosphorus_compound,-1.6600102,0.6665774,-0.29832065,1.6796827
body_location_or_region,1.2612196,-3.3033772,-2.7955852,2.5194638
invertebrate,1.7864155,-0.2096049,-4.2246113,2.3990762
age_group,0.18767253,1.1649928,-4.217571,0.72374576
human_caused_phenomenon_or_process,1.0282363,2.1619177,-5.464284,-1.5523187
phenomenon_or_process,1.544039,2.2900643,-5.013965,-0.6567193
individual_behavior,0.44400442,-1.2579926,-0.5595188,0.12804332
bird,1.3710558,1.4859234,-4.3618383,0.8586819
mammal,1.409506,1.3066794,-4.549558,-0.13287193
qualitative_concept,-0.37585136,-0.015535885,-2.0008156,-0.43811637
environmental_effect_of_humans,1.2029461,2.9651601,-4.947362,-0.7537473
social_behavior,-0.141118,-0.80206203,-0.52746654,0.43307674
biomedical_or_dental_material,-1.4541546,-0.110349655,-0.55953735,2.2349873
quantitative_concept,-0.26027855,-0.36976954,-0.43353927,1.0469172
inorganic_chemical,-1.2107174,0.5343683,-0.16419476,1.7249762
drug_delivery_device,-0.8387041,-1.9727182,1.5436684,1.1254616
educational_activity,0.025414757,-3.7541149,-1.0944022,1.5511979
chemical,-2.0731554,0.88324785,0.3188742,1.2068253
vitamin,-1.1371522,0.42321116,1.3752985,0.23474362
fully_formed_anatomical_structure,2.373269,-5.8334093,-3.9600487,4.1808095
group,0.20519595,0.69392484,-4.1069884,0.35380402
nucleotide_sequence,0.14589594,-1.1304438,-3.6724994,0.1011656
body_system,0.4404407,-1.0439337,-4.1459894,1.6902333
food,-0.217022,-1.5930327,-1.3120345,3.3587565
bacterium,2.034403,-0.79454345,-5.626126,3.4940515
fungus,2.0969348,-0.68387604,-5.97234,3.6562905
research_device,-0.21318202,-1.8102522,-2.0916758,3.423959
governmental_or_regulatory_activity,0.4560409,-3.4210262,-1.1143829,1.8190258
idea_or_concept,0.004295202,-0.05225044,-4.255615,1.1579992
occupational_activity,0.2147783,-3.4326048,-1.3270755,1.274321
physical_object,0.027562711,0.18891351,-3.4382942,0.22635819
vertebrate,1.7415673,0.8798751,-4.6988807,0.8141464
substance,-1.1078691,-0.8949964,-0.98523206,2.1533797
medical_device,-0.5990217,-2.0541987,1.5038284,0.6624107
manufactured_object,-0.03736719,-2.4352007,-2.285053,3.5361724
classification,0.33438975,-0.3729815,-3.9394891,1.4197159
daily_or_recreational_activity,0.5548806,-3.1288967,-1.5742985,1.2500305
conceptual_entity,1.006167,-0.091828026,-5.1501064,1.0025868
occupation_or_discipline,1.5308566,0.56401944,-5.2222543,0.27889457
amino_acid_sequence,0.6384751,-1.3546519,-4.1218724,2.2914133
clinical_drug,-0.63614297,-1.2948722,-1.0832297,2.2052681
activity,-0.21607582,-1.758926,-5.104477,1.46355
event,0.7052737,0.8632796,-4.576947,0.27328768
temporal_concept,0.44877982,0.83693415,-2.5588987,0.32583514
archaeon,1.5511483,1.6448985,-4.5477314,-0.48164672
language,-0.1047418,-1.2749138,-4.776013,1.4176264
biomedical_occupation_or_discipline,1.4602937,0.12285365,-5.0711985,0.57713175
functional_concept,0.39674678,-0.7917536,-4.8225927,1.8249621
machine_activity,0.6482344,-0.9907946,-3.9080229,1.6452041
entity,0.71737236,0.9038936,-4.2192154,0.3119902
carbohydrate_sequence,0.50089866,-1.7154642,-4.9203496,1.7073257
organism,1.2232358,2.4312265,-4.709201,-0.54012024
