,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
carbohydrate,-0.37602603,-1.9352001,3.766368,2.1500766,-0.594976,3.4336157,1.7433879,0.08640749,-3.5968966,0.5586186,-0.12354276,2.8634126,-1.8691933,-2.8700464,1.082943,-2.1750383,0.72053224,0.20711777,0.16816846,0.9009003,-4.441387,2.4940836,-4.3171654,-0.7686065,2.9920018,-1.4760108,-1.5024003,1.9722861,0.50341934,-0.52669305,1.6646148,-0.8959216
molecular_sequence,2.8141644,4.2193503,1.427681,0.7170173,-0.55040395,1.7289616,-2.4201374,4.577494,2.0902174,1.5892998,-0.091391176,-2.759192,-4.1651697,-1.7286937,-1.1882343,0.58073854,-3.0908272,-0.3130327,-2.4955757,1.807836,0.48008674,-1.4986166,2.5892136,-2.0959113,1.1951405,-2.259106,0.44192904,-1.7708632,-1.7054236,-1.1102822,-1.1696775,-0.50949323
steroid,3.4164417,-0.595763,2.5762563,-2.2146864,2.3279848,-1.3512851,2.5257335,3.4494333,-0.46366912,6.5403824,-0.12883715,-1.0131174,-3.9462814,-0.90596235,0.23667817,2.890334,1.0740505,0.23344707,0.3731592,0.82932377,3.0459986,-0.3329415,3.2329443,-3.9632814,2.017137,1.7627844,-2.6335163,-0.22850691,-1.369197,-0.41989428,-0.07166782,1.6089518
experimental_model_of_disease,-1.846565,2.5892558,-2.3633091,1.1846926,0.58374935,0.44570544,1.9050437,1.7285705,-4.378513,1.5289162,0.8542278,0.41110623,1.7802622,2.9819412,1.4729663,-3.1148539,0.55304694,-0.12887649,-1.0838915,1.0298558,0.2990087,-1.1525096,-1.3902581,1.8393257,2.2404146,0.72185576,0.4828242,-0.69166493,0.2473509,-1.0417715,0.6021497,-0.06729095
patient_or_disabled_group,1.4023192,-0.45403838,3.9574423,-2.0554368,6.8000913,-0.5452152,-2.4052002,0.08988153,-1.2675858,-0.5932072,2.0396273,3.427642,2.205975,1.0968494,1.4579921,4.469895,-3.0150898,-2.6393192,3.1472135,1.0549349,-0.26514632,0.85735404,-1.3895392,-1.2682829,-1.921425,-0.8374256,0.12481032,-0.40009153,-1.8617414,-1.4779484,0.11513289,-2.9646432
professional_or_occupational_group,4.4349184,1.0635408,0.9371605,-2.6141763,2.0091336,-0.2940107,7.1033063,0.20869964,-0.068042874,-1.7779244,2.2725258,-3.6017992,-4.599095,-0.28550828,0.43173292,-2.5195181,-4.609047,2.9887958,-1.7243751,0.06877259,1.1692195,-2.0908456,0.6323628,0.5402185,0.5970659,-1.4177932,-3.0361557,-0.528276,-2.5781553,-0.8032236,1.2461313,3.8430252
nucleic_acid_nucleoside_or_nucleotide,-1.6794709,-1.210628,-3.3009663,3.8225064,2.6017816,-3.31744,1.1021278,-1.1451573,1.6750587,-1.1121755,-3.1829789,-0.8410239,-3.0533044,3.3800347,0.76489407,-0.798753,0.7562506,1.2030137,0.02097254,0.3734122,-4.5655336,0.13418941,1.9035921,3.8610811,-1.2774626,0.80929714,0.900849,-1.9291923,3.0016665,-0.3305291,-1.9834554,-0.32857305
organism_function,1.1490258,0.57264364,-2.3401303,-3.1747837,2.3653734,-2.312603,0.28762144,-1.4734589,0.99103767,2.5685985,-0.820275,3.6487858,4.8162594,2.0704103,-0.6708696,-1.7106361,0.7114698,-0.6846583,-0.200967,0.84420544,1.7792578,-1.1320821,0.54404694,1.9998664,0.7660219,-0.8774384,2.2062948,-0.70671225,0.036578044,0.5884675,1.2513795,1.1909399
mental_process,-0.43422914,4.122454,0.46665993,-2.65181,-0.14999643,1.4360393,-2.020094,2.3273263,-1.7473423,1.438613,-0.8013939,-5.306578,-3.5720327,1.1432729,1.500635,0.69420177,1.0076935,0.5420303,0.049520567,-1.0983962,0.33407575,-0.19920126,1.0626137,-1.7162313,0.53138435,2.019113,-0.024633415,-0.3389848,1.1039157,-0.07874132,-1.7732155,-0.9855684
therapeutic_or_preventive_procedure,3.1678007,-1.7623442,3.5913637,-0.54884547,1.0612472,0.36106524,-5.101346,2.3887448,2.175845,2.8156734,0.81092995,0.31586817,1.4734452,-2.1080306,-4.8675175,-1.7542613,-2.1719086,0.18054718,-1.7412163,-0.83901733,-1.1339427,-0.42850423,2.4149272,1.213336,-1.4095726,-1.3162647,-2.1999536,-1.5271163,0.90010023,-0.25066143,1.1347377,-3.2588785
cell_function,3.7464812,1.7718939,-1.3891068,0.3554718,1.1539195,2.2565987,-1.6401029,-1.9431453,-0.8917582,2.4401,1.2670488,1.1924419,2.0899103,2.2638316,-0.03768053,4.8109117,0.48665658,1.2453301,0.37813455,-0.689889,1.5791214,2.4830012,-0.11785496,0.13853453,-0.4655887,0.25289452,0.8926145,2.349827,1.0587784,0.24032198,0.1549092,0.07216544
pathologic_function,1.2457814,0.66647214,-1.6918168,-4.4998903,-1.3170613,2.865291,-2.183096,0.6154233,-3.8367546,0.2125328,-0.9533,1.1915478,1.0221765,-0.56181747,3.679771,0.4597085,0.7100682,0.05498211,-1.0764915,-0.4223684,2.128565,0.68007445,-0.9531633,0.24875149,-0.6997613,1.9982176,0.91477996,-0.33410674,0.68789047,0.14633365,0.9327448,0.32151103
organ_or_tissue_function,3.8484728,0.93742275,-1.630469,-2.8475914,0.3831991,-2.6090915,-2.0099888,1.7014295,0.62520325,1.1177664,-0.69149595,3.06082,2.0000813,-3.634683,0.6975126,-1.4842306,0.65105456,-0.30380386,-0.07345141,-0.55565494,2.5098176,-0.8201812,0.68203664,-0.6296529,-0.12336603,0.30163708,1.2247831,-1.8570758,1.0752047,-0.33894318,1.3427682,-0.09130324
enzyme,-0.3555634,-1.3434721,2.3177903,-0.1663507,-0.45485607,-0.058922082,3.9890482,0.98425144,-2.8902364,-1.5959607,-1.437431,3.5613422,-1.4096107,4.252841,-0.27424553,1.658651,-0.20417957,0.4136727,0.6460174,-0.145956,-0.48734248,-0.11370322,-2.8711407,1.3838519,1.2256457,1.006037,0.21423855,-2.013718,-0.85836464,-0.025300564,4.3877683,0.6395304
cell,-0.2992358,1.4767603,2.601157,-1.657226,2.5009847,1.7837834,-3.444919,-2.8892798,1.4625003,2.899445,-0.34277514,-2.2491865,2.6031845,-1.3105433,-1.0933051,-2.7898443,0.1555346,-0.22135532,-2.0969822,0.26601794,-0.5239678,0.65683144,0.524157,3.196235,0.97269905,-0.2371101,1.0729353,0.37974775,0.39622036,1.1378297,2.7775342,-0.67990863
cell_component,-3.7646205,-0.8843252,-1.607368,-1.6512029,-2.0824091,2.4079092,0.44823977,-4.9638357,0.09549351,-3.4790134,3.1855032,-0.35518754,-2.7792718,2.9532633,1.274909,-4.535812,0.75595915,-3.4525726,-1.941709,-2.266061,-2.626798,2.1592014,0.09216888,1.3023028,0.24805993,-0.57132477,2.368269,0.4061451,-1.1905574,1.5605717,-1.09736,2.6164877
cell_or_molecular_dysfunction,-2.8316445,-0.5100306,0.4868691,-1.9979161,-1.2883614,-2.919401,-0.9088194,2.81041,2.0211358,-2.2953026,0.64795446,-1.3978038,-0.26493245,1.1595656,-2.6714056,0.7697068,-0.6519009,-1.2358127,0.4334567,0.34632343,-0.37708575,-2.662435,0.89191127,1.1587317,0.48351374,0.7103417,-1.6919309,0.6838256,0.49070743,-0.25908992,-0.42375973,0.3028496
hormone,1.9036504,-3.1342328,3.0355058,-1.4127005,3.8407152,1.0550481,1.3051676,-3.0987885,1.2967137,1.8958131,-1.1894169,-3.4028704,0.57047075,1.2262166,-3.6467881,0.46456328,0.47879556,0.091887765,-1.3006943,-0.11147461,0.22364585,1.5365353,2.7336445,0.6072443,2.3536923,0.2930121,-2.4801433,-2.2365956,-1.3468187,-3.6248794,-0.9179977,-1.5697501
organic_chemical,1.4919596,-0.6286221,2.1335342,-2.4921687,-5.386137,1.4795879,0.765747,2.0990644,-3.6365805,-0.8634304,1.5861262,2.2941363,0.72533023,6.937337,-1.6676781,-1.646761,0.3630334,0.44703954,0.6006031,-0.34225225,0.6319857,-1.5306249,-3.425314,2.1826332,-0.063194975,-1.7675059,-1.0954587,-3.8479035,-1.1121372,-0.29526716,1.8307525,0.5502717
behavior,-0.5366565,-4.067611,3.981466,-0.7455689,-2.4277573,-2.199411,-2.1952794,-3.4939973,-5.005244,-2.1729307,2.0839863,2.0338423,-1.7264278,2.852759,5.6772923,1.5252771,0.5805879,2.5066183,2.1061258,-2.336367,-1.4860392,0.28187755,-2.5661085,-1.6980282,0.9673328,2.0850468,0.43236727,-0.93205285,4.381958,-2.3941946,-2.2288687,-1.7562346
neuroreactive_substance_or_biogenic_amine,0.40516722,1.7313683,-3.7881453,-1.7433583,2.628872,1.3340801,0.94192696,-2.433097,0.31945273,-2.3642051,-1.6248325,-1.3592255,1.8175995,-3.254453,1.3885134,-2.865496,-0.41897827,-0.83969104,0.063496776,-1.0431672,0.83777404,2.4549568,-0.25470376,-0.67106056,-2.8119578,-0.07483495,-0.10646949,1.8798572,-0.6506263,-4.6310067,-0.15575346,-1.0833011
embryonic_structure,-3.6058707,-0.4819621,-1.4075676,2.5591004,0.6559578,4.2466817,1.8981119,-1.4721023,2.4020386,0.25159422,0.85151595,2.131022,-0.045625873,-1.407763,2.8465345,2.4436643,1.3569981,-2.8431091,0.17890835,0.83571184,-1.5273001,-0.5191968,1.2611713,-1.3489184,-2.0910063,-1.5580907,0.2275945,0.18348287,-1.5579934,2.14209,0.4933227,-1.9510572
neoplastic_process,3.582504,0.8316968,-0.93931115,-3.376485,3.1195986,-1.7255807,1.9253519,-1.6033485,0.3042959,2.0659642,-0.4789089,0.71705836,4.241128,0.72679615,0.0330639,0.095803745,0.92483205,0.08845028,1.0017816,0.5459765,2.3924274,0.03566633,1.2333673,0.049354006,-0.43824443,-2.030024,0.6586928,-0.40266204,0.81294113,-0.9314241,-0.19828738,-0.41288814
laboratory_procedure,-1.9401573,0.4464774,-9.1555195,-0.4575736,-1.9277822,3.0257955,-2.723663,-4.7871313,5.8240156,2.2404428,1.7433017,-2.26765,-3.1628892,-5.0019655,-0.16226287,-0.3405294,0.8088933,-0.8607584,-2.8827283,0.75125384,2.727831,-1.1835328,0.60327625,-3.1664133,-2.0293615,2.093466,-3.605179,1.569496,-1.9084042,0.88318306,-0.55801326,-0.58538306
natural_phenomenon_or_process,-4.0431356,2.094362,2.0428267,-0.8489417,-2.207301,-3.8118947,-1.437601,-0.06270772,-1.4321309,2.333214,-3.0885673,2.557048,3.3966305,1.6772363,0.033368133,-2.3842652,1.0197679,0.0050227083,1.5018295,0.76392704,1.210094,-1.6908433,0.0134967975,2.7339544,-0.2901335,-0.8552662,1.7534678,-0.31034797,-1.8325984,0.20918882,-1.204398,1.2565539
immunologic_factor,1.0968382,2.6221838,-3.2818966,-0.76528996,-1.0562887,5.545023,0.22481844,-0.8106297,-3.35833,-0.07814458,-1.0599502,2.1890795,-0.95315146,-3.0035188,0.518396,3.4686487,-0.95216626,1.6914967,0.3981622,0.8151321,-0.3695021,1.4812232,-1.1732363,-1.1852645,-2.470523,-1.5254507,-0.5675947,0.8540812,0.52255034,1.4530326,2.5338292,2.2557046
receptor,-1.6772864,-3.3411334,2.1252418,-1.5922676,-3.1311178,2.4805853,-2.07707,-1.439353,1.6515529,3.0616825,1.863767,-2.6850157,-2.226979,0.5885886,-0.3052325,3.1994684,-0.06242698,0.028048702,-0.007394706,0.7325464,-1.069919,-0.05482728,1.850889,-0.6873085,2.9502153,-2.484853,0.27181375,-0.7479568,0.89778364,-0.5699981,-1.9492207,2.4695902
self_help_or_relief_organization,3.1442437,0.35060978,-6.075388,1.2107708,3.4240956,0.32631895,2.343146,-2.0762115,-3.226431,-1.1807168,-1.4640068,2.4151917,-1.7581224,1.5706589,-5.37365,-0.1338981,-2.2887166,-3.0415719,3.9336476,1.4567916,-1.7890688,2.9886532,-1.2114619,-1.5656699,1.2850153,1.7195317,1.04649,0.39180103,-5.2987313,-0.37790653,1.3751361,-2.416163
pharmacologic_substance,-3.8396914,-1.2109703,-1.5574665,3.5262249,0.67806494,3.015038,-2.0871394,-0.023230754,-1.8440857,2.268082,-4.0817895,-0.3038118,-2.7864013,3.9809887,0.6147361,-1.7742112,1.2815429,-0.45217955,1.2933209,-0.44874752,-2.059784,1.31488,0.40567312,2.6973407,-0.4737331,-1.5067451,-1.385855,-1.0102026,4.4667935,0.17423862,1.0052625,-0.7801097
molecular_function,4.1274667,2.33949,1.5744256,-0.46076062,-1.0839862,-1.3066578,5.3869452,-0.059014823,-3.467305,0.29014546,-2.6618598,-1.2062999,-0.3445479,1.5364834,-0.21116926,3.2939548,1.0871971,-0.97628933,0.92758286,-0.3782498,3.197009,-2.299953,0.22993016,-1.6270933,0.7880932,-0.56782675,1.0292395,2.8134394,0.6417085,-1.493469,-1.183583,-0.27974966
regulation_or_law,-3.5855572,-0.80119395,-0.5303866,-1.0869514,-3.4595535,0.5069446,3.0551975,2.3397188,-2.4898617,1.4635339,1.2717255,-3.0440824,2.3923595,-3.3183641,0.042065077,3.6911347,2.1330738,3.48102,-1.6588333,2.928381,-0.08009615,-2.0079718,1.0524678,-2.275795,-2.5517008,-3.701348,0.6333614,1.0269922,-2.0720577,-1.9411639,-1.684103,0.44192952
human,0.4609423,-3.7389483,-1.1740328,-0.33690855,-3.8868723,0.1603578,0.041838046,0.92587745,-2.5816908,-0.62559515,0.07844243,3.939745,-0.44283274,1.9307897,0.58528876,3.7343152,0.08434064,0.3072619,1.2845008,1.2473526,-0.30642903,-1.6628356,-2.1721318,-0.061384663,-2.457528,-0.7518321,-2.4763107,0.6015856,1.2205031,-1.1117191,0.6820185,-2.7573783
eicosanoid,-1.4003917,0.4804745,-3.526762,2.1538696,-3.762132,0.2320376,-0.5086803,-0.10409293,-1.7138852,-1.0666395,0.6328839,3.9025652,-1.0594332,5.846469,0.45678148,-0.61331344,-1.2645522,0.44171795,0.59659255,1.1339189,-1.0299695,-1.8372544,-4.7006526,2.7814536,-1.2973205,-2.339276,-0.257991,-3.9101803,0.15705255,2.1838605,1.6475399,0.7503614
amino_acid_peptide_or_protein,-1.2094661,4.6728745,0.23339304,-1.4826788,-2.816044,3.2332852,0.098781325,-0.23321962,-2.3038068,0.9443195,1.2930231,3.42195,3.7234042,-2.140893,-1.454158,-3.707925,-0.04469541,-0.57905185,0.7478491,0.34784555,3.5560696,0.046767175,-3.0412858,2.3684547,-3.5334,-1.4089172,0.094560385,0.8566199,0.31729412,-0.43084896,0.28219557,-1.2261084
group_attribute,-2.0828955,0.9559147,3.2035098,-2.9081767,0.66386867,0.7090699,-2.9674222,-4.8252187,2.5047607,-2.7621791,-2.1506412,-2.7613087,2.4689655,4.0822535,0.030581763,-0.24982923,-2.6957343,-5.4704266,1.0171641,-1.4189316,1.5791135,2.6576226,-0.016372776,1.6322422,-2.3807895,0.60204095,2.183474,-0.58783185,-0.27913806,-0.52189106,2.937492,-2.6921668
organism_attribute,-0.07754887,2.8356674,-1.5157231,2.3679504,0.021480095,-3.1707368,0.054979444,3.8356493,1.2441924,1.153315,3.3005886,-0.4735711,-3.9560921,-2.3038576,1.273126,-1.0613711,-1.8193885,0.9813947,0.4225514,-0.58002216,-1.6309865,-2.6786337,1.567803,-0.8403541,0.5637145,0.48048803,-0.7771926,-1.4745015,-2.260666,2.435939,1.0168384,1.9190769
finding,3.139265,-1.3007839,-2.5361824,1.5136281,0.90407896,-4.257052,-1.5107617,-0.7713546,-2.404449,-0.9044724,-1.505045,3.518694,-2.0015383,-2.8812907,0.70173585,2.7391365,-1.5049149,3.2243235,3.9165156,1.0080534,0.35601655,0.46983054,-1.1942736,-1.8372442,-1.0828443,-0.7991155,2.1467981,1.7303002,-0.2916888,3.4885173,-0.5161041,2.4646227
congenital_abnormality,-3.5624456,-0.38639677,1.940566,3.475627,-2.12607,-2.714174,-3.2341168,1.2754622,4.180435,-0.36584228,1.3442534,0.9669782,-1.3667153,3.4998498,-1.4847239,-0.72296584,-0.5682572,0.15904304,1.1532377,-0.6120944,-1.5254956,-1.5890101,0.39716578,1.3453926,1.9270693,1.332867,-0.2718441,0.80511725,-0.9641336,-0.7716693,-0.90574837,0.7201357
anatomical_structure,-0.91770107,3.4455583,-0.8271599,-0.41917986,-0.7873498,3.0455852,1.2635671,-3.387217,-1.6035945,-2.718693,-1.2045391,0.9056445,3.936452,-1.0987259,-1.8686975,-2.6119447,-2.9343257,-4.369425,2.6577768,-1.335124,0.046449106,0.62648743,-1.2473515,2.0615928,-2.5550635,-0.20859541,-0.9376441,-0.53628,-0.343167,3.1753504,-0.81684005,1.2539947
molecular_biology_research_technique,4.020278,2.2021937,0.06011125,-0.72029245,-0.5723755,-2.451896,4.895973,-3.20119,-2.1990032,1.9427079,-3.356522,-1.180133,1.0226134,-1.3426826,0.05098464,-4.108352,-3.9960601,-0.3056007,-0.9333323,-2.8167312,1.7339717,-2.1637518,-0.2708553,0.5048757,-0.7153414,3.325649,0.6056781,1.2875569,0.579821,1.451021,-2.714614,1.3536717
diagnostic_procedure,-1.7183614,-5.7952375,-1.0897627,-0.7398295,0.5968626,2.239664,6.7838817,-0.067707516,3.0849855,-4.2004895,-1.9862225,-0.5211544,4.949203,-1.5175029,-0.9392968,-1.8632553,1.2230296,-1.9422911,-1.4237757,-2.6027665,-1.5509497,-1.5021446,0.36980224,0.41231114,0.6077837,0.9550755,-0.6130232,-1.7579638,-1.8544438,1.6962771,0.28351936,-1.611821
biologic_function,1.7982825,0.63375217,-1.5391053,3.9606977,2.2186062,-4.2653728,1.6798816,-1.6383984,-3.3659365,-1.4959257,0.36660805,2.0847483,-2.7506077,-2.0178854,3.551665,-0.076082245,-0.8410641,-0.7010027,-0.84567106,-0.59250903,-1.4999646,-0.67427504,-2.6868298,-2.2784517,1.0622581,-1.8112239,0.56469905,-0.4320137,0.59100384,0.8574277,-0.30867195,-0.5304656
tissue,0.06728097,-5.5523295,-1.5195498,-0.61445135,2.1557958,-0.28935292,3.824568,-0.584259,0.7005558,-5.0532045,0.1431168,2.8976269,2.6312158,1.2148778,2.518583,0.4948471,1.3848596,-0.7428634,1.8974059,0.49990815,-0.023167504,-0.17931889,-0.5399469,0.48389104,2.4289758,0.30948383,-2.395138,-0.23449802,-1.5825607,0.19930811,-1.7467633,-0.14581703
hazardous_or_poisonous_substance,-1.2844981,3.353142,0.21517316,3.2613807,0.5023487,-1.1278707,2.9063346,1.8452567,4.9457107,-0.44356373,0.80268383,-1.398664,-0.93234164,-4.803349,1.2377282,1.6051806,-0.22232167,2.2050154,-0.8780056,-0.17006506,-1.0568988,-1.2659479,2.0578399,-1.6754841,-1.7434621,1.0983905,0.95892835,1.963522,2.0854208,0.073405445,-3.1580188,0.95737314
chemical_viewed_functionally,-4.355938,-0.8572531,2.354754,2.8757265,2.5033417,3.9960845,-0.4754193,-3.6318734,0.5397164,-3.930317,-0.6631189,-0.8055051,1.4877568,-2.8616843,2.626719,-0.2884748,0.6418871,-0.05333895,-0.51109475,0.5188379,-3.2564726,1.998797,-1.2327998,0.5816625,-0.69504166,1.2332671,0.59659964,4.7573123,1.7668246,-1.2354113,-0.31217661,-2.0157363
reptile,-0.30801734,0.025996948,2.5227244,-0.5839183,0.34577242,-0.7976705,-1.6999953,4.865796,-1.8123538,4.127972,-0.1463,2.1517189,3.955046,0.3348314,-0.019709274,-1.8783377,0.7335422,1.5787755,-0.21343294,-0.1761041,0.19440353,-1.1783355,-0.2245917,2.429421,-0.7313925,-2.2498388,1.6180619,2.9303813,-1.8853934,-0.37941405,-2.274346,-0.31076533
family_group,-4.356247,-0.51166385,-2.3938468,-1.2719213,2.861494,1.0887716,-0.06554841,-2.341066,-2.2296798,-1.1127367,-0.32767838,4.0784893,4.5733023,-0.9435582,-0.38266033,1.6646695,0.016783781,-3.4889455,3.1020882,1.7289534,-1.2222044,1.871854,-0.5029711,-1.0384005,0.29858172,-0.43783018,0.08803668,-0.26463234,3.283795,-1.1663952,0.547591,-1.9511707
virus,0.5586687,0.5470659,-4.264775,1.7749399,2.4881454,2.61969,0.81582314,-3.0005105,-3.049336,0.78048205,2.6232088,3.1153216,-0.8273464,0.71204257,1.8504026,-1.7931037,1.0913036,-0.49131125,0.43400913,0.100945935,-0.14080395,1.7150403,-1.6980518,0.44600442,-0.92826134,2.829957,-0.88171554,0.82321495,-1.5919061,-0.73466706,-1.1918694,-0.40331665
indicator_reagent_or_diagnostic_aid,-2.9636185,2.5206802,-0.4623746,2.4371738,0.6778416,0.036374502,6.247897,0.83806896,5.032645,1.9292626,1.4950669,-2.639661,0.1865043,-4.70364,-1.0130806,4.2113028,0.6178387,0.39519212,0.39243278,1.0963068,-0.61180073,0.32948515,1.8932819,-2.5042398,-3.7823062,1.3109782,0.7728793,2.284514,0.53525877,1.3414985,-1.3417312,-0.32557052
sign_or_symptom,1.2173353,-3.3428752,-2.172992,-0.4144266,-1.1464506,-2.4335554,2.3142402,-1.3188462,0.016958576,-0.5069834,-1.219706,-6.867353,-5.982106,-3.8058221,-1.1081378,1.185237,2.0502958,2.2338667,-1.4328935,1.2836403,-0.2713608,-1.1890054,2.077591,-0.5717199,-0.9169738,-2.2749314,-1.0251298,2.198507,-0.60975754,4.0148215,-1.3853474,2.1510706
antibiotic,3.3193774,-2.8354206,-0.020600855,4.6312423,-4.07368,-0.78372276,-1.6218747,3.7513704,0.3811173,3.2789135,-2.6778367,1.1621366,1.2781066,1.647488,-3.5984738,0.3812734,-0.40080467,1.6567049,0.008739128,-0.30475152,-3.123513,-1.6423696,1.5444725,0.49714005,1.1773428,-0.839086,-3.166316,-0.031452075,0.50926757,4.6746774,1.2720158,0.26686966
chemical_viewed_structurally,4.232759,-1.9348248,-1.3088441,-3.996359,-3.0664608,-0.56289643,-2.8950014,2.8097086,-0.39205718,-4.6500645,-0.6805444,-0.9943364,1.2226673,-1.352127,4.0430217,3.2502093,0.623852,0.036799736,0.37772653,1.6549914,1.0672736,-2.341729,-2.518413,-1.8692207,1.7084655,-2.4648468,2.1340203,2.0694706,-2.6312478,1.1546263,-2.0716772,1.2627783
body_space_or_junction,4.8029256,-3.121911,-0.28224677,-0.32680058,-2.8302994,-3.8051553,0.90235794,2.8991315,0.10207963,0.5466514,6.1755652,2.2114468,-1.2579222,-3.3678484,0.7299581,-1.4649673,3.0297844,2.4351072,2.6978564,2.213704,-0.8079907,-1.7167072,-1.5007116,1.7964389,2.4496489,-1.4008017,-0.6716744,-1.4513172,-3.0282855,-1.7561466,1.9248495,-2.0096924
amphibian,-4.9320188,0.3693387,-1.0888077,0.3949672,-1.8791629,0.48030588,0.8742792,4.657671,0.73226106,0.22390637,-2.6042256,2.2905526,0.2877457,-3.6339364,0.62823284,-0.8701385,0.3151651,0.43548143,1.4108952,0.08379141,-1.8047792,-2.3540812,0.10730807,-1.082203,-1.5554926,-2.812679,-1.992374,-2.15809,-0.039958294,-1.1332347,-0.32773402,2.1592796
health_care_related_organization,-2.5881872,0.8403401,5.635222,-1.3858153,-3.267082,-0.76191336,-2.2000194,2.610601,-3.7107687,-2.303382,-0.82455695,0.46758902,-1.9856502,-0.37587592,4.7890525,0.28453544,0.53475404,4.8891397,3.3356948,1.0772349,2.6327271,-3.0403957,-1.7125318,0.6955742,-0.57792777,-0.70609295,-2.3831592,0.7042366,2.37311,1.2693362,0.17529586,3.3696158
