,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
connected_to,0.35865337,1.4974341,-0.74350137,-0.24016674,0.9602023,-0.51048315,1.2343385,-0.6376104,-0.053445507,-0.19253084,-0.81293756,0.22675462,-0.9198302,-0.13682164,-0.51143366,-0.6663685,-0.20031245,0.6151892,-0.8304013,0.100547425,-0.352307,0.5443123,0.568763,-0.079921,-0.97325176,-0.39601558,2.0508134,0.13223411,1.5667244,1.5370222,-1.0593739,-0.14218712
process_of,0.36421376,0.20833378,0.07418576,0.60459936,-0.5344565,0.46386057,-0.43980482,0.37799293,-0.094742715,0.0045124455,-0.27461588,-0.8200732,-0.29743177,-0.3396192,-0.3128568,-0.18108478,0.48510313,0.1218539,0.12836882,0.026283812,-0.19213316,0.03918321,-0.016177522,0.11072574,0.29048446,0.016510414,-0.010764583,-0.2186143,0.046693727,-0.5272892,0.19390497,0.28434044
co-occurs_with,0.7214653,0.30692375,-0.27360174,0.22804555,0.093675576,0.7152127,-0.7892111,0.47144264,0.16660933,-0.3569947,0.8497509,-0.8833638,-1.074386,0.30525187,-1.1179328,-0.2739442,-0.5688467,0.25455636,0.11949456,-0.29810905,1.0045854,0.33114722,0.35769323,-0.05979573,-0.69157094,-0.3549792,0.858269,0.060490116,1.1948286,-0.2872797,0.34786445,0.00049604685
disrupts,0.6635612,0.31878504,0.030182289,0.6526767,0.39963472,0.028391344,0.21710078,-0.6862485,-0.20296034,-0.2311548,-0.47718424,0.41176543,-0.40609378,-0.20246717,0.5332684,-0.26735038,0.09512345,0.06148465,-0.25114578,0.37780243,-0.88255185,-0.15455614,0.42430836,-0.49224785,0.5962429,0.17042473,0.19628678,0.5218005,-0.11265109,0.09681407,0.022810983,-0.2226028
issue_in,0.112368315,-0.11353231,0.14601944,-0.19203235,-0.043949813,-0.11076892,-0.1896916,-0.08890276,-0.32085472,-0.05079735,-0.117316216,-0.21825305,-0.13577606,-0.023292033,-0.1343469,-0.23432492,-0.04543811,-0.00039384875,0.046286136,0.020986259,0.15461753,0.10742942,0.28171632,0.2640871,0.23972912,0.057957426,0.12951739,0.2088061,0.08993912,0.11395827,0.10701194,0.07350489
part_of,-0.07096023,0.3289378,-0.28110185,0.018862503,0.17919719,0.027593195,-0.010488509,-0.03317512,-0.3203569,-0.18005641,-0.544246,-0.16272743,0.40213993,-0.04109195,-0.33024436,0.11035859,0.17046098,-0.5470931,-0.04058707,0.01610996,-0.349843,0.25362122,0.014453463,0.52995205,-0.26216426,-0.15102799,0.37167838,-0.6285555,-0.27867973,0.43176952,0.47174355,0.13980894
measures,0.6595816,-0.13875754,0.19404896,0.26544467,0.0899096,-0.23777115,-0.11246636,0.2834901,0.045462385,-0.6726236,-0.09398054,0.16200411,-0.014022309,-0.66046405,0.008375523,0.2676411,-0.44965282,0.3791546,0.009643653,-0.024207003,0.21021736,0.15121096,0.385431,-0.38544205,-0.32611924,0.35393652,-0.062239155,-0.58990264,-0.07581002,0.9173419,-0.33626196,0.23585375
prevents,1.9035684,1.2233644,-0.1413389,0.15619236,-0.51405966,0.11766146,1.0884291,-0.7136237,0.121971376,-0.15459402,-0.16259383,0.4290787,-0.1490515,-1.188629,-0.7922637,-0.49775583,0.13932571,0.53708625,0.85306615,-0.2903087,-0.058832936,-0.5522519,0.37594926,0.4263951,0.5725149,-0.52921134,-0.22630177,0.58502525,0.34051675,0.34039113,0.2500704,0.82324797
causes,0.73933595,0.14414342,0.2285025,-0.109542556,-0.050936285,0.25939944,0.04325921,-0.24559158,-0.51614094,-0.19309324,0.22002813,-0.24837215,0.027753454,-0.27867216,-0.034585163,-0.38275784,0.040120833,-0.49400464,0.21254458,0.28717425,0.36213934,-0.12207083,-0.6686173,0.5680618,0.16605923,0.14813101,-0.5816829,0.124917,-0.17592472,-0.20193875,0.20243733,0.40021676
indicates,-0.072229,-0.44867575,0.7362665,0.90323496,-0.31135997,-0.004857365,0.41778442,-0.7131293,-0.067999825,-0.41778836,-0.21140918,-0.8237371,0.90918505,-0.220202,-0.04759325,-0.34446654,-0.34589437,0.29674822,-0.5048727,-0.08115019,1.3601166,-0.6741057,0.4870866,-0.22468585,0.3404478,0.196219,-0.95186603,0.8862285,0.034499712,1.808181,0.01024576,1.3914484
treats,1.1945198,0.21478999,0.22230089,-0.861534,0.070336305,0.5213946,0.418731,0.16890842,-0.049263265,-0.23595247,-0.4286749,0.49495453,0.6561467,-0.7392625,-0.8232779,-0.08215286,0.19727278,-0.2285817,0.59145164,-0.29174146,0.20044899,-0.6338155,0.26772943,0.73993546,0.32613504,0.05100961,-0.13083282,0.49909505,-0.2573309,0.161504,0.66840935,0.372121
evaluation_of,0.39165363,0.3218547,0.57297504,0.68346375,-0.51846254,-0.20134632,0.2643216,-0.45908925,0.92693365,-0.13743804,0.058822196,-0.39934894,-0.4840464,-0.21295673,-0.099016495,-0.6471056,0.31276256,0.7612069,-0.019335177,-0.13548496,-0.45558974,-0.1562833,0.56604475,0.2638204,-0.74750674,0.060912766,-0.07251145,1.2998168,-0.31073874,-0.13379051,0.3067447,0.008851115
diagnoses,0.42452803,0.59922355,1.2046503,0.076999344,-1.2327865,1.157008,1.4020789,-0.36130598,0.41398233,-1.3356885,0.29519194,-0.12209862,-0.8263649,0.34773234,-1.6387957,0.9212093,-0.562313,0.8017925,0.072150916,0.6626965,-0.44647914,1.3244195,-0.5795607,-0.030608265,0.14007017,-0.25334704,1.756721,-0.45580524,0.083033584,0.9602868,0.8722995,0.52349395
exhibits,-0.18205594,0.6293819,0.13467427,-0.089620054,0.18716171,0.27481687,-0.28365493,-0.77434695,0.31387028,-0.36380193,-0.7863718,0.08007145,0.5274474,-0.8201068,1.0475757,0.7478273,-1.0309776,-0.3843713,-0.46663645,-0.026187219,0.21001385,-0.30179927,-0.42712617,1.2651038,0.0544458,-0.97547376,0.6302179,0.1505476,0.063440956,0.08065053,0.21171568,0.84732807
ingredient_of,0.0026822838,-0.039415393,0.45445514,0.19622844,0.13473345,0.0104278475,-0.027597547,-0.09587802,-0.62447894,0.40256855,-0.9247596,-0.21249914,-0.08267557,0.088691466,-0.31626698,0.23654161,0.028426088,0.061141882,-0.9088426,-0.6499873,0.5045695,-0.1330204,0.54954284,-0.3808183,0.7108196,-0.10486667,-0.2713541,-0.16907339,-0.3591238,0.2894045,-0.37430933,1.2259951
property_of,0.07493838,0.575076,-0.36845875,0.5091286,0.15980905,0.34538287,-0.66693074,-0.2598268,-0.2545705,-0.51880366,0.60177314,-0.1440654,-0.16980745,0.5927942,-0.48692173,-0.07934943,-1.099187,-0.5048,0.7762516,-0.3119731,0.13284166,-0.17855343,0.168672,-0.050438482,0.05952034,0.0324575,0.020760002,0.42468685,0.32044208,-0.14927879,0.12771994,0.6903228
manages,-0.1905208,-0.5022784,0.4970936,-0.24751838,-0.4474246,0.8254485,0.1481648,-0.9014703,-0.634459,-0.011966796,0.014464535,-0.29692683,0.42685738,0.17885481,-1.5359797,0.9367681,-0.9104321,-0.8157435,-0.41895717,0.20611295,-0.3490906,0.6934515,0.1872949,-0.061931476,0.15441422,-0.35693544,0.003972293,-0.1975709,0.034359504,0.94179946,1.0011413,0.2853682
assesses_effect_of,1.0235375,-0.56334084,0.24173905,0.6595884,-0.01645387,-0.28171268,-0.07569327,-0.05847478,-0.09834344,-0.4763185,-0.13963887,-0.055007692,-0.04977871,-0.27356833,-0.27859765,0.024570046,-0.46913412,0.65450376,-0.31039047,0.09990287,0.17172076,0.10307401,0.25070646,-0.8220023,-0.02467629,-0.43840662,0.5654413,-0.3632407,0.25139442,0.38248628,-0.020780595,0.15694174
method_of,0.5370454,0.4806424,-0.6045628,0.039068937,0.7789252,0.35986897,-0.5931592,0.25113395,0.35277244,-0.36773863,-0.71599233,-0.24024339,-0.98548985,0.10616717,-0.3177354,0.37406892,0.27471265,-0.13290599,0.61872256,0.039159205,-0.4281635,-0.18949133,-1.3909476,0.53754795,-0.026443865,0.52429307,1.2519677,-0.17275631,2.3685296,-0.10997553,-0.9641184,0.31507176
measurement_of,0.27075884,0.5472869,-0.70673823,0.086429454,0.55548215,-0.6156435,0.11192184,-0.48633152,0.0016827587,-0.20691058,-0.724244,0.007913912,0.5455429,-0.4720503,-0.3112501,0.32181668,-0.78824663,0.17911534,0.73229986,-0.6242606,-0.44782934,-0.26840615,0.41180784,-0.068966076,-0.6074018,0.29052272,0.18196179,-0.49822122,0.51619387,0.21637107,0.50707614,0.22856224
precedes,0.8329406,0.4932877,-0.6633378,-1.1008224,0.9288576,0.42072895,-0.13358523,0.53705144,0.022127036,0.24613078,0.045563284,-0.8901714,-1.0137854,-0.88427633,-0.090517625,-0.051823158,0.23860733,-0.55081403,-0.41870558,-0.55969995,-0.12836352,0.6605928,-0.090347454,0.31716,0.2226503,-0.7272109,1.3108164,-0.06946267,0.44308618,0.42368025,0.17035899,0.70535684
consists_of,-0.22697261,0.48880637,0.7925801,0.6764974,0.19335109,0.8093217,-0.053004254,0.5798204,-1.477066,1.7453097,-0.59325355,-0.051848173,-1.3558482,-0.033241063,-0.12604408,-1.9803216,-0.5037815,-0.04918942,0.13190894,0.2058838,0.7396177,0.20308924,0.68166816,0.5733209,-0.7303148,-0.17821258,1.5430537,0.21381722,0.38730532,-0.58355045,-0.4835433,-1.2082999
performs,0.20807116,0.8803011,0.1059048,0.10717319,0.1225148,-0.1304078,0.14738241,-0.25690088,-0.657556,0.20516832,-0.32424054,-0.32460037,-0.01910586,-0.1225316,0.21017851,0.5773578,0.04683736,-0.6046463,0.16013125,-0.07100861,0.19803162,-0.3153893,-0.18944976,0.49897698,-0.33968934,-0.11659521,0.3492423,-0.34215915,0.37619013,0.17813097,-0.23978212,-0.12744562
conceptual_part_of,0.15324724,0.9920306,-0.42489338,0.8835553,0.23439275,-0.47523907,-0.99449635,0.21406437,-0.21706508,-0.5184226,-0.37668237,-0.47460774,-0.4645702,0.6687377,-0.82230115,0.061965637,-1.4377203,0.19989589,0.34308767,0.07299397,-0.15612341,0.40778637,0.8597756,0.73877954,-0.9296883,-0.06839344,0.43050742,-0.08875341,-0.7274141,-0.27216116,1.3151882,-0.12089337
analyzes,0.025265748,0.04301533,0.45377836,-0.06975567,0.017753081,-0.2633264,-0.18434727,0.45698068,0.1494529,-0.94024026,-0.347251,-0.4228993,-0.5425484,-0.08209776,-0.21745454,-0.16164173,-0.13099982,-0.1480198,0.48909646,-0.7927307,0.75805277,0.38893878,0.8163257,-1.3392612,0.116804734,-0.21993218,-0.30731967,-0.13485289,-0.047919806,0.5223072,-0.42716545,0.54415
carries_out,0.5245612,-0.74138284,0.98882884,0.44333315,-0.2689138,-0.28524774,0.38565972,-0.74532133,0.047293905,-0.30091816,0.29843715,-1.2391094,-0.10890392,0.73572636,-0.28495562,-0.24894162,0.08476287,-0.37301823,0.110023156,-0.44102642,-0.039634652,0.2809103,-0.24681644,0.29787448,0.30430248,-0.13663584,-0.2906985,0.5294028,0.5712173,-0.8031656,0.12110608,0.9636724
developmental_form_of,-0.33642486,0.041478265,0.39372325,0.32978234,0.7094698,-0.80903965,0.17191106,1.0824012,-0.9327615,-0.3510071,-0.55468,-0.49673444,0.2887823,-0.259462,-0.71807086,-0.59976566,0.43105283,-0.34927654,0.35363147,-0.18631622,-0.4253241,1.0453091,0.024771694,-0.09398498,0.170501,-0.68749857,1.2942531,0.79727405,0.38492465,-0.28914857,0.25728565,0.6317661
contains,0.3993778,0.27112857,-0.37065646,1.1883061,0.44190186,0.11875185,0.6120354,-0.835275,-0.22868486,-0.90717417,-1.148667,0.8290967,-0.24160984,-0.44841316,-0.044254337,-0.5660535,-0.23463891,-0.17858972,0.13513213,0.011253082,0.28052503,0.5187105,-0.12214137,-1.4514769,0.75637436,-0.4467421,-0.03472526,0.37145782,0.8434739,2.4526618,-0.5727888,0.06305854
adjacent_to,0.018685732,0.20450638,-0.43222848,0.7198892,0.34915176,0.51435435,0.7041483,-0.14922613,-0.7485875,-0.8312175,-0.33899853,0.10299229,0.40499297,-0.057435125,-0.8699885,-0.5200953,-0.36962488,0.73999655,-0.5717717,-0.6804573,0.10338421,-0.13014224,0.5655621,0.012964635,0.1455762,0.12874377,0.8610121,-0.03491494,1.1069952,0.7097294,-0.47714227,0.043689568
interconnects,1.7973076,0.10759666,1.5489701,1.4720535,0.49217743,1.3075335,-0.9049363,0.9315055,-0.17639248,-1.8141682,-1.5989692,0.43589664,0.59224105,0.6527283,-1.15848,0.0714867,-0.7254503,0.28212863,-1.8639003,0.7448476,0.76586854,0.31192818,-0.16756052,1.9324809,-0.91450375,1.1368538,1.5622218,1.1059386,0.19198899,-0.069445506,0.24205305,0.45927927
conceptually_related_to,-0.21203063,1.4034841,1.0832449,1.6387247,-1.1815541,-0.9753688,-0.4083772,0.63114357,-1.9171034,0.76929533,-0.5635389,-1.2755467,-0.2738645,-0.8208943,0.6376619,-0.4155909,-0.24628472,-1.2886391,0.047388155,1.7274419,0.6895248,0.48339093,1.6223059,0.297183,-1.0493735,-0.10096646,0.4192509,-0.4634626,-0.15486546,1.450379,1.2728349,-0.4806574
surrounds,-0.6411665,0.92412597,0.27071452,0.42063987,2.1157715,-1.5607222,-0.08665976,-0.17577119,0.2098754,-0.7535151,-0.031827345,-0.11476843,0.54364717,-0.657462,0.10347143,-0.8749004,-0.43104765,-0.60766125,-0.09522332,-0.04240245,0.52514166,0.10009806,-0.3925161,0.7373681,0.33457273,-0.29799724,0.30097365,0.7166683,0.38256997,1.4320121,-0.25466275,0.59323996
derivative_of,1.2811311,2.3346984,0.9774351,0.21866365,-0.122067064,0.7320988,0.12644097,-1.5198636,-2.1157753,-1.1705431,1.02577,-0.44565687,-0.12486974,0.410136,-0.37814197,0.22410072,0.116109714,-0.6240421,-1.1022764,2.2777348,-1.0627809,1.5127325,0.22631285,-0.8269549,0.06429187,-0.51130027,-0.47755238,1.4309849,1.3253286,1.8352283,-0.13098983,-0.2469027
practices,1.1009673,-0.46371004,1.16366,0.6017761,-0.4326991,1.5739276,-0.7128156,1.2159331,-0.5382643,-1.4843562,-1.4446833,0.05352802,0.36262572,-0.35371983,-0.39377227,0.09210222,0.7311996,-1.1631203,0.0577667,-2.1603448,-0.39028478,-0.7024249,-0.23937361,0.6779035,1.4832523,0.81933504,-0.9994772,-0.09141217,-0.84126157,0.047507882,0.71777135,0.34818506
